f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,7.9433e-04,0.1000,2.9091e+03,575.3476,3.2484e+03,606.5194,73.6195,55.4418,3.4486e+04,95.9709,2.6703e+03,2.4676e+04,5.5857e+04,295.1663,140.0313,7.9096e+03,-7.8645e+03
2.5119,0.0016,1.0000e-04,2.6103e+03,544.8487,2.8262e+03,434.2143,196.9947,232.4473,4.2763e+04,310.4652,8.2914e+03,1.2659e+04,7.0649e+04,89.1145,366.1055,2.2672e+03,-2.2575e+03
2.5119,0.0016,1.9953e-04,2.8264e+03,621.7019,2.9239e+03,463.5533,164.9400,192.9753,4.0453e+04,261.4473,6.9022e+03,1.5454e+04,6.7013e+04,130.0751,308.2138,3.6595e+03,-3.6441e+03
2.5119,0.0016,3.9811e-04,2.9155e+03,623.0749,3.0486e+03,511.6700,122.3418,142.6291,3.7914e+04,200.3248,5.3329e+03,1.8697e+04,6.2749e+04,188.1088,243.0474,5.2345e+03,-5.2090e+03
2.5119,0.0016,7.9433e-04,2.9157e+03,603.6886,3.1717e+03,568.9851,82.0635,96.7657,3.5686e+04,143.4847,3.9110e+03,2.1594e+04,5.8723e+04,245.2189,185.6516,6.6634e+03,-6.6258e+03
2.5119,0.0016,0.0016,2.8887e+03,590.9331,3.2605e+03,612.8385,54.3114,63.6848,3.4082e+04,101.6489,2.8411e+03,2.3737e+04,5.5603e+04,289.1223,145.4138,7.7404e+03,-7.6917e+03
2.5119,0.0016,0.0032,2.8635e+03,585.3693,3.3055e+03,633.6510,41.6796,43.8053,3.3103e+04,75.5134,2.1447e+03,2.5128e+04,5.3560e+04,317.7865,121.8080,8.4422e+03,-8.3863e+03
2.5119,0.0016,0.0063,2.8463e+03,583.4178,3.3221e+03,640.9893,38.9760,33.5963,3.2570e+04,60.7620,1.7368e+03,2.5948e+04,5.2377e+04,334.5512,109.3039,8.8536e+03,-8.7940e+03
2.5119,0.0016,0.0126,2.8361e+03,582.9494,3.3270e+03,643.3213,39.5102,28.8935,3.2296e+04,52.8926,1.5138e+03,2.6399e+04,5.1741e+04,343.6983,102.9409,9.0786e+03,-9.0174e+03
2.5119,0.0016,0.0251,2.8306e+03,582.8641,3.3281e+03,644.6679,40.3829,26.8038,3.2158e+04,48.8186,1.3966e+03,2.6637e+04,5.1411e+04,348.4937,99.7410,9.1966e+03,-9.1354e+03
0.0100,0.0501,0.0016,2.8089e+03,598.9995,3.3652e+03,655.3514,77.0793,65.1208,8.6879e+03,53.0650,1.5491e+03,100.9614,200.6800,343.6170,103.2719,9.0360e+03,-8.9877e+03
2.5119,0.0016,0.0501,2.8277e+03,582.8623,3.3282e+03,645.2473,40.9853,25.8542,3.2088e+04,46.7433,1.3362e+03,2.6759e+04,5.1242e+04,350.9522,98.1360,9.2571e+03,-9.1966e+03
2.5119,0.0016,0.1000,2.8262e+03,582.8695,3.3282e+03,645.5229,41.3314,25.4060,3.2054e+04,45.6945,1.3054e+03,2.6821e+04,5.1157e+04,352.1994,97.3328,9.2877e+03,-9.2280e+03
2.5119,0.0032,1.0000e-04,2.6183e+03,548.3086,2.8294e+03,435.1099,202.8155,238.7618,4.2681e+04,308.9686,8.2472e+03,1.2740e+04,7.0525e+04,90.2805,364.2600,2.3110e+03,-2.3020e+03
2.5119,0.0032,1.9953e-04,2.8334e+03,624.6469,2.9342e+03,467.1851,174.1278,202.0062,4.0216e+04,256.7718,6.7804e+03,1.5673e+04,6.6640e+04,134.4033,303.1235,3.7810e+03,-3.7663e+03
2.5119,0.0032,3.9811e-04,2.9116e+03,623.6098,3.0741e+03,522.6723,133.6649,151.0638,3.7393e+04,189.8690,5.0748e+03,1.9130e+04,6.1892e+04,198.5318,232.4293,5.4927e+03,-5.4672e+03
2.5119,0.0032,7.9433e-04,2.8958e+03,604.6180,3.2170e+03,590.7265,92.6563,101.2854,3.4790e+04,126.2282,3.4806e+03,2.2247e+04,5.7188e+04,263.2121,168.9485,7.0954e+03,-7.0556e+03
2.5119,0.0032,0.0016,2.8534e+03,594.1136,3.3157e+03,637.9092,60.3027,62.8810,3.2812e+04,78.5232,2.2380e+03,2.4577e+04,5.3344e+04,314.4875,124.5401,8.3471e+03,-8.2940e+03
2.5119,0.0032,0.0032,2.8155e+03,590.6579,3.3513e+03,651.2645,39.6208,37.7878,3.1552e+04,48.2816,1.4001e+03,2.6118e+04,5.0710e+04,349.1331,99.3310,9.1931e+03,-9.1320e+03
2.5119,0.0032,0.0063,2.7894e+03,590.1910,3.3486e+03,651.6852,29.1739,23.3308,3.0849e+04,31.0022,896.6245,2.7041e+04,4.9137e+04,369.9898,86.5966,9.7046e+03,-9.6397e+03
2.5119,0.0032,0.0126,2.7736e+03,590.6398,3.3372e+03,650.5920,25.1079,15.8265,3.0481e+04,21.7249,619.7031,2.7553e+04,4.8275e+04,381.5809,80.3748,9.9897e+03,-9.9237e+03
0.0100,0.0501,0.0032,2.7537e+03,597.0532,3.3509e+03,650.5525,55.1949,34.2823,8.6937e+03,17.4225,509.4028,107.7258,186.4549,387.2657,77.9077,1.0101e+04,-1.0041e+04
2.5119,0.0032,0.0251,2.7647e+03,591.1266,3.3284e+03,649.7110,23.8131,12.2676,3.0294e+04,16.9251,476.1792,2.7821e+04,4.7824e+04,387.7163,77.3277,1.0141e+04,-1.0075e+04
2.5119,0.0032,0.0501,2.7600e+03,591.4270,3.3231e+03,649.5932,23.4367,10.6752,3.0200e+04,14.4903,404.0265,2.7959e+04,4.7593e+04,390.8789,75.8230,1.0219e+04,-1.0153e+04
2.5119,0.0032,0.1000,2.7575e+03,591.6024,3.3201e+03,649.5928,23.3284,9.9666,3.0152e+04,13.2659,368.1316,2.8028e+04,4.7475e+04,392.4863,75.0745,1.0259e+04,-1.0193e+04
2.5119,0.0063,1.0000e-04,2.6224e+03,550.0143,2.8310e+03,435.5989,205.8987,242.3288,4.2638e+04,308.1847,8.2243e+03,1.2783e+04,7.0459e+04,90.8831,363.2841,2.3332e+03,-2.3255e+03
2.5119,0.0063,1.9953e-04,2.8365e+03,626.1808,2.9399e+03,469.2308,179.1967,207.3617,4.0087e+04,254.2579,6.7156e+03,1.5791e+04,6.6436e+04,136.7295,300.3839,3.8448e+03,-3.8321e+03
2.5119,0.0063,3.9811e-04,2.9083e+03,624.1666,3.0886e+03,529.0538,140.4357,156.4974,3.7098e+04,184.1374,4.9341e+03,1.9359e+04,6.1407e+04,204.2657,226.6269,5.6323e+03,-5.6090e+03
2.5119,0.0063,7.9433e-04,2.8832e+03,605.8116,3.2430e+03,603.1683,100.2764,104.8754,3.4260e+04,116.6357,3.2400e+03,2.2586e+04,5.6284e+04,273.3288,159.7912,7.3356e+03,-7.2971e+03
2.5119,0.0063,0.0016,2.8313e+03,596.6588,3.3442e+03,649.2698,67.6902,63.7272,3.2022e+04,65.4827,1.8898e+03,2.5006e+04,5.1948e+04,329.2022,113.3355,8.6964e+03,-8.6433e+03
2.5119,0.0063,0.0032,2.7850e+03,594.2400,3.3630e+03,654.4596,45.4886,35.8686,3.0548e+04,32.6406,955.5839,2.6624e+04,4.8875e+04,367.9954,87.7767,9.6429e+03,-9.5809e+03
2.5119,0.0063,0.0063,2.7519e+03,594.5046,3.3345e+03,649.8353,32.5002,19.2973,2.9707e+04,13.7079,393.8210,2.7604e+04,4.6992e+04,391.9617,75.4182,1.0231e+04,-1.0164e+04
0.0100,0.0501,0.0063,2.7105e+03,598.6354,3.2802e+03,649.2383,41.4480,15.9398,8.6972e+03,5.9399,265.2235,111.9127,177.6681,415.2601,66.1518,1.0789e+04,-1.0723e+04
2.5119,0.0063,0.0126,2.7305e+03,595.8342,3.3036e+03,649.9210,25.9170,10.7853,2.9259e+04,4.4383,172.4918,2.8139e+04,4.5947e+04,405.5211,69.5602,1.0564e+04,-1.0497e+04
2.5119,0.0063,0.0251,2.7179e+03,596.9868,3.2816e+03,651.4485,22.8886,7.4487,2.9019e+04,4.4983,232.1213,2.8412e+04,4.5385e+04,412.7740,66.7381,1.0743e+04,-1.0676e+04
2.5119,0.0063,0.0501,2.7108e+03,597.6595,3.2686e+03,652.6013,21.5302,6.6942,2.8892e+04,6.6706,302.3946,2.8546e+04,4.5089e+04,416.5338,65.3576,1.0835e+04,-1.0769e+04
2.5119,0.0063,0.1000,2.7071e+03,598.0240,3.2616e+03,653.4713,20.9100,6.6976,2.8825e+04,7.9418,342.4580,2.8612e+04,4.4936e+04,418.4512,64.6763,1.0882e+04,-1.0817e+04
2.5119,0.0126,1.0000e-04,2.6244e+03,550.8638,2.8319e+03,435.8555,207.4803,244.2109,4.2615e+04,307.7850,8.2130e+03,1.2806e+04,7.0425e+04,91.1842,362.7801,2.3437e+03,-2.3377e+03
2.5119,0.0126,1.9953e-04,2.8380e+03,626.9348,2.9428e+03,470.3200,181.8577,210.2395,4.0019e+04,252.9529,6.6825e+03,1.5852e+04,6.6329e+04,137.9345,298.9584,3.8766e+03,-3.8665e+03
2.5119,0.0126,3.9811e-04,2.9062e+03,624.4965,3.0963e+03,532.5000,144.1440,159.5375,3.6940e+04,181.1301,4.8610e+03,1.9478e+04,6.1149e+04,207.2775,223.5847,5.7038e+03,-5.6836e+03
2.5119,0.0126,7.9433e-04,2.8762e+03,606.5701,3.2570e+03,609.7635,104.7814,107.0532,3.3970e+04,111.5612,3.1126e+03,2.2758e+04,5.5790e+04,278.7198,154.9926,7.4617e+03,-7.4258e+03
2.5119,0.0126,0.0016,2.8190e+03,598.1210,3.3579e+03,654.1492,72.7054,64.4762,3.1574e+04,58.5100,1.7009e+03,2.5220e+04,5.1160e+04,337.2226,107.5696,8.8852e+03,-8.8337e+03
2.5119,0.0126,0.0032,2.7677e+03,596.0343,3.3611e+03,653.7558,50.5606,35.0331,2.9963e+04,24.1428,709.2001,2.6879e+04,4.7806e+04,378.5838,82.0384,9.8941e+03,-9.8329e+03
0.0100,0.0501,0.0126,2.6774e+03,601.2753,3.2097e+03,659.3987,33.6836,10.1132,8.6993e+03,17.3234,626.1466,114.1474,172.6351,431.6099,60.6780,1.1188e+04,-1.1122e+04
2.5119,0.0126,0.0063,2.7296e+03,596.9145,3.3127e+03,649.2096,37.1242,17.4216,2.9038e+04,4.9474,178.3764,2.7890e+04,4.5733e+04,404.6270,70.0094,1.0533e+04,-1.0467e+04
2.5119,0.0126,0.0126,2.7030e+03,599.0268,3.2630e+03,652.9663,29.9295,9.4948,2.8527e+04,8.7178,357.9576,2.8429e+04,4.4555e+04,419.5782,64.3746,1.0900e+04,-1.0834e+04
2.5119,0.0126,0.0251,2.6861e+03,600.6248,3.2284e+03,657.8579,26.4588,8.3919,2.8235e+04,14.4717,540.2361,2.8687e+04,4.3897e+04,427.6609,61.6911,1.1098e+04,-1.1032e+04
2.5119,0.0126,0.0501,2.6763e+03,601.5096,3.2085e+03,661.1379,24.8665,9.2767,2.8068e+04,17.5374,638.7834,2.8803e+04,4.3539e+04,431.8780,60.3784,1.1201e+04,-1.1135e+04
2.5119,0.0126,0.1000,2.6710e+03,601.9626,3.1976e+03,662.7678,24.1435,10.0394,2.7976e+04,19.1111,689.4853,2.8855e+04,4.3348e+04,434.0354,59.7253,1.1253e+04,-1.1188e+04
2.5119,0.0251,1.0000e-04,2.6254e+03,551.2889,2.8324e+03,435.9847,208.2816,245.1463,4.2604e+04,307.5834,8.2075e+03,1.2817e+04,7.0407e+04,91.3346,362.5242,2.3485e+03,-2.3439e+03
2.5119,0.0251,1.9953e-04,2.8387e+03,627.2911,2.9444e+03,470.8756,183.2255,211.6866,3.9984e+04,252.2882,6.6661e+03,1.5884e+04,6.6274e+04,138.5477,298.2314,3.8917e+03,-3.8840e+03
2.5119,0.0251,3.9811e-04,2.9051e+03,624.6569,3.1003e+03,534.2792,146.0922,161.1011,3.6859e+04,179.5887,4.8241e+03,1.9539e+04,6.1015e+04,208.8238,222.0276,5.7393e+03,-5.7219e+03
2.5119,0.0251,7.9433e-04,2.8724e+03,606.9552,3.2642e+03,613.1332,107.2334,108.2142,3.3817e+04,108.9474,3.0472e+03,2.2845e+04,5.5530e+04,281.5087,152.5354,7.5259e+03,-7.4925e+03
2.5119,0.0251,0.0016,2.8124e+03,598.8456,3.3644e+03,656.2246,75.5807,64.9078,3.1333e+04,54.8934,1.6023e+03,2.5327e+04,5.0738e+04,341.4301,104.6516,8.9833e+03,-8.9336e+03
0.0100,0.0501,0.0251,2.6541e+03,602.5995,3.1606e+03,667.0905,29.8744,11.7714,8.7006e+03,23.8704,836.6364,115.1491,169.7653,440.5819,58.0170,1.1405e+04,-1.1338e+04
2.5119,0.0251,0.0032,2.7585e+03,596.8851,3.3572e+03,653.0237,53.6313,34.5732,2.9645e+04,19.6927,579.2013,2.7008e+04,4.7225e+04,384.2536,79.2023,1.0028e+04,-9.9678e+03
2.5119,0.0251,0.0063,2.7170e+03,598.2187,3.2951e+03,649.9021,40.0711,16.4662,2.8675e+04,4.0425,204.2280,2.8036e+04,4.5045e+04,411.5330,67.3526,1.0698e+04,-1.0632e+04
2.5119,0.0251,0.0126,2.6863e+03,600.7566,3.2323e+03,657.2043,32.6337,9.6941,2.8124e+04,14.2496,528.0545,2.8574e+04,4.3784e+04,427.3582,61.8353,1.1085e+04,-1.1019e+04
2.5119,0.0251,0.0251,2.6655e+03,602.2782,3.1891e+03,663.9674,29.0626,10.3732,2.7791e+04,20.5312,729.3230,2.8812e+04,4.3062e+04,435.9865,59.1888,1.1295e+04,-1.1228e+04
2.5119,0.0251,0.0501,2.6527e+03,603.0562,3.1629e+03,667.7586,27.5803,12.0035,2.7576e+04,23.8381,835.9615,2.8895e+04,4.2638e+04,440.5108,57.8694,1.1404e+04,-1.1338e+04
2.5119,0.0251,0.1000,2.6453e+03,603.3743,3.1480e+03,669.6142,27.0105,13.0430,2.7442e+04,25.5372,890.6718,2.8915e+04,4.2395e+04,442.8345,57.2070,1.1460e+04,-1.1394e+04
2.5119,0.0501,1.0000e-04,2.6259e+03,551.4931,2.8326e+03,436.0484,208.6868,245.5994,4.2598e+04,307.4830,8.2049e+03,1.2823e+04,7.0399e+04,91.4082,362.3954,2.3505e+03,-2.3470e+03
2.5119,0.0501,1.9953e-04,2.8390e+03,627.4563,2.9451e+03,471.1533,183.9223,212.4003,3.9967e+04,251.9538,6.6583e+03,1.5900e+04,6.6247e+04,138.8552,297.8646,3.8986e+03,-3.8929e+03
2.5119,0.0501,3.9811e-04,2.9045e+03,624.7497,3.1023e+03,535.1786,147.0941,161.8849,3.6818e+04,178.8088,4.8060e+03,1.9570e+04,6.0947e+04,209.6067,221.2406,5.7561e+03,-5.7413e+03
2.5119,0.0501,7.9433e-04,2.8705e+03,607.1368,3.2679e+03,614.8243,108.5157,108.8069,3.3739e+04,107.6213,3.0145e+03,2.2889e+04,5.5397e+04,282.9263,151.2916,7.5574e+03,-7.5264e+03
0.0100,0.0501,0.0501,2.6387e+03,603.0391,3.1292e+03,671.0574,28.3603,13.7263,8.7016e+03,27.3297,947.0615,115.4515,168.0111,445.3141,56.6724,1.1517e+04,-1.1451e+04
2.5119,0.0501,0.0016,2.8091e+03,599.1953,3.3675e+03,657.0881,77.1173,65.1313,3.1209e+04,53.0499,1.5520e+03,2.5380e+04,5.0519e+04,343.5882,103.1854,9.0329e+03,-8.9850e+03
2.5119,0.0501,0.0032,2.7538e+03,597.2831,3.3543e+03,652.4851,55.2999,34.3177,2.9480e+04,17.4154,512.8002,2.7074e+04,4.6922e+04,387.1969,77.7943,1.0098e+04,-1.0038e+04
2.5119,0.0501,0.0063,2.7103e+03,598.8904,3.2842e+03,650.7124,41.6662,15.9900,2.8487e+04,5.8472,261.7929,2.8111e+04,4.4686e+04,415.1604,66.0339,1.0784e+04,-1.0719e+04
2.5119,0.0501,0.0126,2.6767e+03,601.4869,3.2136e+03,660.3211,34.0886,10.1473,2.7914e+04,17.2449,621.0337,2.8647e+04,4.3381e+04,431.4848,60.5674,1.1183e+04,-1.1117e+04
2.5119,0.0501,0.0251,2.6529e+03,602.8530,3.1641e+03,667.5739,30.5532,11.7784,2.7545e+04,23.7793,830.9472,2.8863e+04,4.2607e+04,440.4339,57.9131,1.1399e+04,-1.1333e+04
2.5119,0.0501,0.0501,2.6371e+03,603.2789,3.1323e+03,671.2139,29.3541,13.7240,2.7273e+04,27.2269,941.5882,2.8901e+04,4.2113e+04,445.1486,56.5757,1.1512e+04,-1.1445e+04
2.5119,0.0501,0.1000,2.6273e+03,603.4210,3.1134e+03,673.1998,29.2440,14.8666,2.7065e+04,28.9965,998.2688,2.8861e+04,4.1783e+04,447.5677,55.8962,1.1569e+04,-1.1503e+04
2.5119,0.1000,1.0000e-04,2.6261e+03,551.5894,2.8327e+03,436.0796,208.8921,245.8220,4.2595e+04,307.4336,8.2037e+03,1.2826e+04,7.0394e+04,91.4433,362.3308,2.3513e+03,-2.3486e+03
2.5119,0.1000,1.9953e-04,2.8392e+03,627.5381,2.9455e+03,471.2918,184.2754,212.7540,3.9958e+04,251.7865,6.6547e+03,1.5908e+04,6.6233e+04,139.0081,297.6800,3.9012e+03,-3.8973e+03
2.5119,0.1000,3.9811e-04,2.9042e+03,624.7963,3.1033e+03,535.6297,147.6038,162.2773,3.6797e+04,178.4166,4.7974e+03,1.9585e+04,6.0913e+04,210.0003,220.8446,5.7634e+03,-5.7510e+03
0.0100,0.0501,0.1000,2.6294e+03,603.2073,3.1109e+03,673.1999,27.9106,14.8716,8.7022e+03,29.1129,1.0042e+03,115.4610,166.9292,447.7525,55.9891,1.1575e+04,-1.1509e+04
2.5119,0.1000,7.9433e-04,2.8695e+03,607.2259,3.2698e+03,615.6725,109.1724,109.1056,3.3699e+04,106.9527,2.9985e+03,2.2911e+04,5.5330e+04,283.6417,150.6655,7.5722e+03,-7.5436e+03
2.5119,0.1000,0.0016,2.8074e+03,599.3668,3.3690e+03,657.4698,77.9123,65.2434,3.1145e+04,52.1184,1.5268e+03,2.5407e+04,5.0408e+04,344.6821,102.4498,9.0571e+03,-9.0111e+03
2.5119,0.1000,0.0032,2.7514e+03,597.4698,3.3526e+03,652.2305,56.1689,34.1796,2.9395e+04,16.2634,479.4059,2.7106e+04,4.6767e+04,388.6985,77.0918,1.0132e+04,-1.0074e+04
2.5119,0.1000,0.0063,2.7068e+03,599.2170,3.2780e+03,651.4279,42.4895,15.7557,2.8390e+04,7.0132,296.6139,2.8149e+04,4.4501e+04,417.0237,65.3759,1.0828e+04,-1.0763e+04
2.5119,0.1000,0.0126,2.6716e+03,601.7951,3.2032e+03,661.9528,34.8201,10.4860,2.7808e+04,18.7992,669.2343,2.8685e+04,4.3175e+04,433.6186,59.9303,1.1233e+04,-1.1167e+04
2.5119,0.1000,0.0251,2.6456e+03,602.9164,3.1495e+03,669.3297,31.3583,12.5886,2.7412e+04,25.4677,883.3254,2.8882e+04,4.2365e+04,442.7448,57.2641,1.1452e+04,-1.1386e+04
2.5119,0.1000,0.0501,2.6273e+03,603.0989,3.1137e+03,672.9761,30.5603,14.6701,2.7076e+04,28.9904,996.2191,2.8868e+04,4.1796e+04,447.5613,55.9097,1.1567e+04,-1.1501e+04
2.5119,0.1000,0.1000,2.6150e+03,602.9481,3.0919e+03,675.0874,31.0699,15.8472,2.6780e+04,30.7988,1.0537e+03,2.8755e+04,4.1365e+04,450.0333,55.2208,1.1625e+04,-1.1559e+04
5.0119,1.0000e-04,1.0000e-04,2.4254e+03,457.0857,2.7771e+03,421.6971,130.8818,171.2254,9.6031e+04,334.2378,9.0549e+03,2.2481e+04,1.4536e+05,72.9677,397.6997,1.5011e+03,-1.4964e+03
5.0119,1.0000e-04,1.9953e-04,2.5688e+03,521.2606,2.8068e+03,427.9568,124.5791,155.0545,9.4542e+04,319.1693,8.5571e+03,2.4435e+04,1.4300e+05,82.5031,376.9980,1.9994e+03,-1.9937e+03
0.0100,0.1000,1.0000e-04,2.6246e+03,550.6049,2.8323e+03,435.9499,208.8947,245.8291,8.6612e+03,307.4436,8.2034e+03,51.0152,279.4128,91.4294,362.3368,2.3516e+03,-2.3488e+03
5.0119,1.0000e-04,3.9811e-04,2.6690e+03,559.0670,2.8298e+03,432.7385,141.3554,157.6786,9.3471e+04,306.7813,8.1720e+03,2.6097e+04,1.4123e+05,91.3605,360.8988,2.3847e+03,-2.3787e+03
5.0119,1.0000e-04,7.9433e-04,2.7288e+03,576.3150,2.8448e+03,435.3718,161.5111,167.7892,9.2816e+04,298.3724,7.9210e+03,2.7245e+04,1.4012e+05,97.7934,350.3645,2.6357e+03,-2.6298e+03
5.0119,1.0000e-04,0.0016,2.7623e+03,584.2699,2.8537e+03,436.4427,175.7501,177.0178,9.2451e+04,293.3421,7.7742e+03,2.7951e+04,1.3949e+05,101.7903,344.2059,2.7825e+03,-2.7767e+03
5.0119,1.0000e-04,0.0032,2.7803e+03,587.8323,2.8587e+03,436.7461,184.1062,183.3375,9.2258e+04,290.5648,7.6937e+03,2.8349e+04,1.3914e+05,104.0499,340.8583,2.8629e+03,-2.8571e+03
5.0119,1.0000e-04,0.0063,2.7897e+03,589.4501,2.8614e+03,436.8368,188.6230,187.0902,9.2158e+04,289.1043,7.6514e+03,2.8561e+04,1.3896e+05,105.2597,339.1202,2.9054e+03,-2.8995e+03
5.0119,1.0000e-04,0.0126,2.7945e+03,590.2188,2.8627e+03,436.9057,190.9735,189.1135,9.2107e+04,288.3556,7.6294e+03,2.8671e+04,1.3887e+05,105.8874,338.2372,2.9273e+03,-2.9215e+03
5.0119,1.0000e-04,0.0251,2.7969e+03,590.5864,2.8634e+03,436.9612,192.1762,190.1404,9.2081e+04,287.9769,7.6180e+03,2.8727e+04,1.3883e+05,106.2073,337.7932,2.9384e+03,-2.9332e+03
5.0119,1.0000e-04,0.0501,2.7981e+03,590.7680,2.8638e+03,436.9980,192.7868,190.6509,9.2068e+04,287.7868,7.6119e+03,2.8755e+04,1.3880e+05,106.3691,337.5716,2.9440e+03,-2.9397e+03
5.0119,1.0000e-04,0.1000,2.7988e+03,590.8562,2.8639e+03,437.0203,193.0953,190.9048,9.2062e+04,287.6915,7.6084e+03,2.8769e+04,1.3879e+05,106.4506,337.4608,2.9468e+03,-2.9439e+03
5.0119,1.9953e-04,1.0000e-04,2.5138e+03,500.8491,2.7967e+03,426.4022,147.8603,186.7842,9.5016e+04,324.7514,8.7388e+03,2.3657e+04,1.4377e+05,78.9032,384.6216,1.8180e+03,-1.8116e+03
0.0100,1.9953e-04,1.9953e-04,2.6962e+03,574.3389,2.8447e+03,438.1448,115.2604,150.5228,8.6613e+03,299.6405,7.9579e+03,53.3960,277.6389,96.9889,352.1336,2.6004e+03,-2.5914e+03
0.0100,0.1000,1.9953e-04,2.8382e+03,627.0071,2.9451e+03,471.0532,184.2846,212.7752,8.6660e+03,251.8086,6.6540e+03,63.2716,262.9368,138.9755,297.6902,3.9020e+03,-3.8979e+03
5.0119,1.9953e-04,1.9953e-04,2.6994e+03,576.1893,2.8455e+03,438.4354,115.2152,150.4555,9.2674e+04,299.6153,7.9584e+03,2.6815e+04,1.3999e+05,97.0269,352.1222,2.5998e+03,-2.5910e+03
5.0119,1.9953e-04,3.9811e-04,2.8229e+03,608.6161,2.8894e+03,450.5078,106.9932,131.0128,9.0776e+04,275.5559,7.2739e+03,2.9869e+04,1.3675e+05,116.9739,323.5068,3.2853e+03,-3.2746e+03
5.0119,1.9953e-04,7.9433e-04,2.8909e+03,614.9674,2.9216e+03,459.7175,120.0718,129.1669,8.9524e+04,257.3593,6.7825e+03,3.2203e+04,1.3450e+05,133.1155,302.9139,3.7775e+03,-3.7655e+03
5.0119,1.9953e-04,0.0016,2.9262e+03,613.2118,2.9421e+03,465.3104,135.0181,134.2904,8.8791e+04,245.7184,6.4759e+03,3.3719e+04,1.3312e+05,143.7778,290.0797,4.0846e+03,-4.0719e+03
