f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,7.9433e-04,0.0063,5.0384e+03,1.2520e+03,5.7072e+03,1.2199e+03,204.3326,54.5259,1.4227e+05,102.1246,4.5331e+03,7.9446e+04,2.2951e+05,282.9465,121.9701,1.4734e+04,-1.4632e+04
2.5119,7.9433e-04,0.0126,5.0283e+03,1.2475e+03,5.7356e+03,1.2399e+03,210.1235,52.1002,1.4134e+05,95.0663,4.2211e+03,8.0954e+04,2.2768e+05,290.5125,115.2266,1.5047e+04,-1.4942e+04
2.5119,7.9433e-04,0.0251,5.0228e+03,1.2456e+03,5.7496e+03,1.2498e+03,213.2049,51.0956,1.4087e+05,91.4271,4.0581e+03,8.1747e+04,2.2674e+05,294.4488,111.7905,1.5211e+04,-1.5104e+04
2.5119,7.9433e-04,0.0501,5.0198e+03,1.2446e+03,5.7566e+03,1.2547e+03,214.7997,50.6451,1.4064e+05,89.5788,3.9748e+03,8.2152e+04,2.2627e+05,296.4562,110.0542,1.5294e+04,-1.5188e+04
0.0100,0.0501,7.9433e-04,4.8966e+03,1.3139e+03,5.7888e+03,1.2256e+03,137.0891,127.7088,2.9565e+04,111.2845,5.0026e+03,282.0544,875.6181,273.8664,131.7999,1.4235e+04,-1.4192e+04
2.5119,7.9433e-04,0.1000,5.0183e+03,1.2442e+03,5.7600e+03,1.2572e+03,215.6139,50.4311,1.4052e+05,88.6461,3.9322e+03,8.2358e+04,2.2603e+05,297.4721,109.1818,1.5336e+04,-1.5231e+04
2.5119,0.0016,1.0000e-04,4.1998e+03,1.0754e+03,4.7778e+03,738.6893,152.4792,262.2514,1.8176e+05,337.9505,1.4940e+04,3.3850e+04,2.9355e+05,63.0587,378.8395,4.2830e+03,-4.2688e+03
2.5119,0.0016,1.9953e-04,4.7758e+03,1.3519e+03,4.9799e+03,806.3560,138.2038,219.7998,1.7045e+05,284.5398,1.2261e+04,4.4147e+04,2.7679e+05,103.9023,311.8529,6.9666e+03,-6.9432e+03
2.5119,0.0016,3.9811e-04,5.0162e+03,1.3676e+03,5.2524e+03,929.3036,130.6692,162.3290,1.5782e+05,214.2047,9.2408e+03,5.6787e+04,2.5720e+05,169.7401,235.7045,9.9968e+03,-9.9531e+03
2.5119,0.0016,7.9433e-04,5.0203e+03,1.3148e+03,5.5471e+03,1.0977e+03,139.5838,109.2303,1.4645e+05,148.1763,6.5184e+03,6.8079e+04,2.3863e+05,235.4309,167.9408,1.2732e+04,-1.2662e+04
2.5119,0.0016,0.0016,4.9535e+03,1.2820e+03,5.7911e+03,1.2540e+03,156.2691,70.4499,1.3786e+05,99.8548,4.4778e+03,7.6240e+04,2.2396e+05,285.5816,120.1298,1.4785e+04,-1.4691e+04
2.5119,0.0016,0.0032,4.8872e+03,1.2704e+03,5.9412e+03,1.3497e+03,170.7707,46.5045,1.3227e+05,70.0570,3.1519e+03,8.1370e+04,2.1406e+05,318.1283,92.3187,1.6119e+04,-1.6008e+04
2.5119,0.0016,0.0063,4.8394e+03,1.2686e+03,6.0136e+03,1.3927e+03,180.3163,33.5035,1.2898e+05,53.4956,2.3759e+03,8.4287e+04,2.0812e+05,337.0898,77.9574,1.6900e+04,-1.6780e+04
2.5119,0.0016,0.0126,4.8097e+03,1.2695e+03,6.0444e+03,1.4095e+03,185.8031,27.0631,1.2717e+05,44.7871,1.9527e+03,8.5832e+04,2.0481e+05,347.3932,70.8945,1.7324e+04,-1.7202e+04
2.5119,0.0016,0.0251,4.7927e+03,1.2705e+03,6.0576e+03,1.4160e+03,188.7564,24.0148,1.2621e+05,40.3240,1.7309e+03,8.6623e+04,2.0305e+05,352.7786,67.4476,1.7546e+04,-1.7423e+04
0.0100,0.0501,0.0016,4.7276e+03,1.2930e+03,6.1536e+03,1.4221e+03,143.6011,80.6466,2.9614e+04,51.6085,2.3433e+03,310.1511,778.1902,339.6763,77.1763,1.6911e+04,-1.6834e+04
2.5119,0.0016,0.0501,4.7836e+03,1.2712e+03,6.0635e+03,1.4186e+03,190.2904,22.5832,1.2571e+05,38.0674,1.6175e+03,8.7019e+04,2.0213e+05,355.5299,65.7545,1.7659e+04,-1.7537e+04
2.5119,0.0016,0.1000,4.7788e+03,1.2716e+03,6.0663e+03,1.4197e+03,191.0745,21.8997,1.2545e+05,36.9316,1.5602e+03,8.7216e+04,2.0166e+05,356.9222,64.9159,1.7717e+04,-1.7594e+04
2.5119,0.0032,1.0000e-04,4.2168e+03,1.0846e+03,4.7829e+03,740.1674,155.9341,268.1850,1.8145e+05,336.6098,1.4871e+04,3.4087e+04,2.9309e+05,64.0018,377.0901,4.3506e+03,-4.3393e+03
2.5119,0.0032,1.9953e-04,4.7907e+03,1.3578e+03,4.9992e+03,813.6639,142.7160,230.1315,1.6941e+05,279.8924,1.2060e+04,4.4836e+04,2.7525e+05,108.1675,306.7529,7.1651e+03,-7.1460e+03
2.5119,0.0032,3.9811e-04,5.0031e+03,1.3654e+03,5.3072e+03,955.4556,132.4584,172.9909,1.5532e+05,203.3149,8.8028e+03,5.8093e+04,2.5341e+05,180.5705,224.5959,1.0433e+04,-1.0393e+04
2.5119,0.0032,7.9433e-04,4.9669e+03,1.3134e+03,5.6614e+03,1.1604e+03,135.4838,116.5111,1.4181e+05,130.1761,5.7869e+03,6.9783e+04,2.3148e+05,254.0226,150.1472,1.3463e+04,-1.3394e+04
2.5119,0.0032,0.0016,4.8564e+03,1.2877e+03,5.9655e+03,1.3477e+03,147.1904,73.0021,1.3061e+05,76.2845,3.4656e+03,7.7839e+04,2.1275e+05,311.2980,98.1696,1.5798e+04,-1.5702e+04
2.5119,0.0032,0.0032,4.7462e+03,1.2831e+03,6.1395e+03,1.4399e+03,158.5262,44.4565,1.2229e+05,43.2463,1.9227e+03,8.2364e+04,1.9874e+05,349.3167,69.8561,1.7349e+04,-1.7237e+04
2.5119,0.0032,0.0063,4.6583e+03,1.2857e+03,6.1990e+03,1.4568e+03,165.9923,27.7657,1.1656e+05,25.1257,1.0102e+03,8.4391e+04,1.8924e+05,371.7911,57.0522,1.8263e+04,-1.8148e+04
2.5119,0.0032,0.0126,4.5950e+03,1.2895e+03,6.1999e+03,1.4585e+03,169.9570,18.8954,1.1284e+05,15.7422,516.5588,8.5022e+04,1.8327e+05,383.9518,51.5450,1.8757e+04,-1.8642e+04
0.0100,0.0501,0.0032,4.5490e+03,1.2829e+03,6.2784e+03,1.4446e+03,150.1946,47.6755,2.9663e+04,14.7885,495.2792,319.4731,691.6299,385.5858,52.2128,1.8769e+04,-1.8675e+04
2.5119,0.0032,0.0251,4.5540e+03,1.2922e+03,6.1802e+03,1.4538e+03,171.8562,14.6000,1.1052e+05,11.0242,265.1968,8.5089e+04,1.7965e+05,390.2022,49.1165,1.9009e+04,-1.8894e+04
2.5119,0.0032,0.0501,4.5298e+03,1.2936e+03,6.1624e+03,1.4494e+03,172.7384,12.6610,1.0916e+05,8.6825,141.5306,8.5008e+04,1.7759e+05,393.3344,47.9828,1.9133e+04,-1.9020e+04
2.5119,0.0032,0.1000,4.5167e+03,1.2944e+03,6.1508e+03,1.4464e+03,173.1661,11.7913,1.0843e+05,7.5114,80.9323,8.4939e+04,1.7648e+05,394.9100,47.4371,1.9196e+04,-1.9083e+04
2.5119,0.0063,1.0000e-04,4.2250e+03,1.0892e+03,4.7857e+03,740.9772,157.9698,271.6249,1.8128e+05,335.8953,1.4835e+04,3.4214e+04,2.9284e+05,64.5095,376.1628,4.3847e+03,-4.3767e+03
2.5119,0.0063,1.9953e-04,4.7971e+03,1.3610e+03,5.0099e+03,817.7748,145.7761,236.2102,1.6884e+05,277.3820,1.1955e+04,4.5205e+04,2.7440e+05,110.4853,304.0123,7.2670e+03,-7.2551e+03
2.5119,0.0063,3.9811e-04,4.9933e+03,1.3648e+03,5.3386e+03,970.6431,134.9469,179.6967,1.5391e+05,197.3685,8.5666e+03,5.8764e+04,2.5126e+05,186.5052,218.5478,1.0666e+04,-1.0633e+04
2.5119,0.0063,7.9433e-04,4.9335e+03,1.3140e+03,5.7300e+03,1.1974e+03,135.4122,121.8662,1.3903e+05,120.3118,5.3856e+03,7.0551e+04,2.2724e+05,264.3187,140.4922,1.3862e+04,-1.3799e+04
2.5119,0.0063,0.0016,4.7936e+03,1.2919e+03,6.0710e+03,1.3979e+03,144.2312,76.3016,1.2586e+05,63.4611,2.9017e+03,7.8214e+04,2.0556e+05,325.7449,86.7732,1.6360e+04,-1.6268e+04
2.5119,0.0063,0.0032,4.6478e+03,1.2879e+03,6.2439e+03,1.4683e+03,153.0580,45.5669,1.1498e+05,28.7804,1.2277e+03,8.1764e+04,1.8789e+05,367.1975,59.5427,1.8040e+04,-1.7937e+04
2.5119,0.0063,0.0063,4.5164e+03,1.2893e+03,6.2397e+03,1.4576e+03,158.0046,26.8201,1.0632e+05,9.8105,234.4819,8.2273e+04,1.7441e+05,391.8634,48.6842,1.9037e+04,-1.8928e+04
0.0100,0.0501,0.0063,4.3328e+03,1.2717e+03,6.0043e+03,1.4336e+03,151.0870,27.0885,2.9717e+04,5.3661,564.4754,309.2855,608.8955,412.6398,43.2996,1.9826e+04,-1.9731e+04
2.5119,0.0063,0.0126,4.3974e+03,1.2894e+03,6.0968e+03,1.4359e+03,159.2870,16.6777,9.9107e+04,0.6994,270.9241,8.0920e+04,1.6382e+05,404.6705,44.4769,1.9539e+04,-1.9431e+04
2.5119,0.0063,0.0251,4.3057e+03,1.2860e+03,5.9549e+03,1.4294e+03,159.1239,11.8753,9.3876e+04,4.2437,501.5921,7.9215e+04,1.5644e+05,410.7626,42.7465,1.9768e+04,-1.9664e+04
2.5119,0.0063,0.0501,4.2473e+03,1.2822e+03,5.8614e+03,1.4261e+03,158.7748,9.9084,9.0679e+04,6.3245,607.9910,7.7964e+04,1.5202e+05,413.6352,41.9870,1.9874e+04,-1.9772e+04
2.5119,0.0063,0.1000,4.2141e+03,1.2794e+03,5.8082e+03,1.4238e+03,158.5362,9.1719,8.8902e+04,7.3231,658.4914,7.7214e+04,1.4959e+05,415.0112,41.6325,1.9925e+04,-1.9822e+04
2.5119,0.0126,1.0000e-04,4.2288e+03,1.0916e+03,4.7871e+03,741.4020,159.0624,273.4703,1.8119e+05,335.5284,1.4818e+04,3.4279e+04,2.9271e+05,64.7661,375.6822,4.4001e+03,-4.3962e+03
2.5119,0.0126,1.9953e-04,4.7998e+03,1.3627e+03,5.0155e+03,819.9526,147.5339,239.4400,1.6854e+05,276.0774,1.1902e+04,4.5400e+04,2.7396e+05,111.6896,302.5874,7.3162e+03,-7.3119e+03
2.5119,0.0126,3.9811e-04,4.9876e+03,1.3648e+03,5.3555e+03,978.8548,136.7078,183.3867,1.5315e+05,194.2532,8.4455e+03,5.9110e+04,2.5012e+05,189.6273,215.3929,1.0782e+04,-1.0758e+04
2.5119,0.0126,7.9433e-04,4.9148e+03,1.3147e+03,5.7678e+03,1.2175e+03,136.1356,125.0509,1.3750e+05,115.1415,5.1768e+03,7.0904e+04,2.2490e+05,269.7576,135.4745,1.4066e+04,-1.4012e+04
2.5119,0.0126,0.0016,4.7574e+03,1.2939e+03,6.1286e+03,1.4223e+03,143.5154,78.6384,1.2307e+05,56.7722,2.6034e+03,7.8222e+04,2.0139e+05,333.4487,81.0593,1.6655e+04,-1.6570e+04
2.5119,0.0126,0.0032,4.5892e+03,1.2883e+03,6.2926e+03,1.4739e+03,150.8568,46.8290,1.1039e+05,21.1787,851.4754,8.0974e+04,1.8121e+05,376.9455,54.8789,1.8414e+04,-1.8316e+04
0.0100,0.0501,0.0126,4.0390e+03,1.2313e+03,5.5418e+03,1.4530e+03,148.8451,17.4637,2.9777e+04,13.7344,944.1834,281.9338,526.7640,424.0636,40.2087,2.0197e+04,-2.0120e+04
2.5119,0.0126,0.0063,4.4130e+03,1.2847e+03,6.1654e+03,1.4478e+03,153.4985,27.1205,9.8697e+04,1.9106,170.1667,7.9835e+04,1.6368e+05,402.6011,45.1812,1.9433e+04,-1.9332e+04
2.5119,0.0126,0.0126,4.2209e+03,1.2717e+03,5.8624e+03,1.4446e+03,152.4739,16.7083,8.7610e+04,7.2403,626.5282,7.6023e+04,1.4814e+05,414.9226,41.7307,1.9888e+04,-1.9794e+04
2.5119,0.0126,0.0251,4.0604e+03,1.2481e+03,5.6081e+03,1.4389e+03,151.2423,12.1223,7.9334e+04,11.0364,802.2611,7.2219e+04,1.3696e+05,420.1537,40.4366,2.0061e+04,-1.9973e+04
2.5119,0.0126,0.0501,4.0345e+03,1.2161e+03,5.5288e+03,1.4012e+03,151.8635,10.4184,7.6230e+04,14.0861,977.1479,7.0943e+04,1.3269e+05,424.3507,39.4066,2.0247e+04,-2.0138e+04
2.5119,0.0126,0.1000,4.0323e+03,1.1999e+03,5.5011e+03,1.3773e+03,152.5932,9.9431,7.5013e+04,16.0161,1.0530e+03,7.0559e+04,1.3095e+05,427.1031,39.0924,2.0351e+04,-2.0186e+04
2.5119,0.0251,1.0000e-04,4.2304e+03,1.0928e+03,4.7878e+03,741.6123,159.6210,274.3744,1.8115e+05,335.3424,1.4810e+04,3.4312e+04,2.9265e+05,64.8952,375.4374,4.4056e+03,-4.4061e+03
2.5119,0.0251,1.9953e-04,4.8012e+03,1.3637e+03,5.0183e+03,821.0564,148.4799,241.0414,1.6839e+05,275.4111,1.1876e+04,4.5504e+04,2.7373e+05,112.3088,301.8641,7.3378e+03,-7.3409e+03
2.5119,0.0251,3.9811e-04,4.9845e+03,1.3648e+03,5.3643e+03,983.0976,137.7373,185.2642,1.5276e+05,192.6582,8.3854e+03,5.9288e+04,2.4953e+05,191.2310,213.7836,1.0839e+04,-1.0822e+04
2.5119,0.0251,7.9433e-04,4.9048e+03,1.3151e+03,5.7877e+03,1.2279e+03,136.7207,126.7373,1.3669e+05,112.4924,5.0707e+03,7.1071e+04,2.2367e+05,272.5524,132.9103,1.4169e+04,-1.4121e+04
2.5119,0.0251,0.0016,4.7379e+03,1.2947e+03,6.1587e+03,1.4341e+03,143.4253,80.0020,1.2154e+05,53.3550,2.4501e+03,7.8165e+04,1.9913e+05,337.4319,78.2086,1.6805e+04,-1.6727e+04
0.0100,0.0501,0.0251,4.0959e+03,1.1674e+03,5.4554e+03,1.3396e+03,152.2334,11.8598,2.9786e+04,24.2204,1.2721e+03,284.3478,510.9055,438.9292,38.7185,2.0676e+04,-2.0290e+04
2.5119,0.0251,0.0032,4.5564e+03,1.2872e+03,6.3139e+03,1.4753e+03,149.9677,47.6587,1.0778e+05,17.2565,654.6109,8.0398e+04,1.7744e+05,382.0585,52.6735,1.8608e+04,-1.8516e+04
2.5119,0.0251,0.0063,4.3442e+03,1.2784e+03,6.0849e+03,1.4500e+03,151.1074,27.6524,9.3793e+04,2.2386,363.1201,7.7957e+04,1.5691e+05,408.0199,43.6131,1.9623e+04,-1.9530e+04
2.5119,0.0251,0.0126,4.0887e+03,1.2475e+03,5.6739e+03,1.4558e+03,149.2748,17.5816,7.9846e+04,10.6385,766.6434,7.2204e+04,1.3778e+05,419.6142,40.5973,2.0021e+04,-1.9941e+04
2.5119,0.0251,0.0251,4.0867e+03,1.1924e+03,5.5419e+03,1.3707e+03,152.0415,12.1021,7.5681e+04,18.8708,1.0988e+03,7.1366e+04,1.3159e+05,431.2315,38.9210,2.0443e+04,-2.0184e+04
2.5119,0.0251,0.0501,4.1186e+03,1.1690e+03,5.4656e+03,1.3063e+03,154.7010,10.8974,7.5230e+04,25.1215,886.6298,7.2365e+04,1.3034e+05,440.2163,38.6643,2.0270e+04,-1.9925e+04
2.5119,0.0251,0.1000,4.1072e+03,1.1732e+03,5.4116e+03,1.2959e+03,154.3038,11.4802,7.4579e+04,27.6756,1.3109e+03,7.2624e+04,1.2915e+05,443.8797,38.6287,2.0808e+04,-2.0209e+04
2.5119,0.0501,1.0000e-04,4.2310e+03,1.0934e+03,4.7882e+03,741.7122,159.8994,274.7896,1.8113e+05,335.2496,1.4807e+04,3.4328e+04,2.9262e+05,64.9587,375.3144,4.4064e+03,-4.4111e+03
2.5119,0.0501,1.9953e-04,4.8019e+03,1.3643e+03,5.0198e+03,821.6042,148.9755,241.8208,1.6832e+05,275.0744,1.1864e+04,4.5560e+04,2.7362e+05,112.6254,301.5031,7.3477e+03,-7.3553e+03
2.5119,0.0501,3.9811e-04,4.9829e+03,1.3649e+03,5.3687e+03,985.2400,138.2998,186.2005,1.5257e+05,191.8512,8.3560e+03,5.9381e+04,2.4923e+05,192.0486,212.9771,1.0865e+04,-1.0855e+04
2.5119,0.0501,7.9433e-04,4.8997e+03,1.3154e+03,5.7979e+03,1.2332e+03,137.0854,127.5982,1.3627e+05,111.1517,5.0184e+03,7.1154e+04,2.2305e+05,273.9736,131.6211,1.4218e+04,-1.4177e+04
0.0100,0.0501,0.0501,4.1115e+03,1.1269e+03,5.3187e+03,1.2464e+03,154.4342,12.1402,2.9788e+04,31.1561,324.6166,288.4128,505.2338,448.8650,38.6254,1.9698e+04,-1.9359e+04
2.5119,0.0501,0.0016,4.7278e+03,1.2950e+03,6.1740e+03,1.4397e+03,143.4596,80.7193,1.2074e+05,51.6220,2.3721e+03,7.8123e+04,1.9795e+05,339.4667,76.7862,1.6881e+04,-1.6807e+04
2.5119,0.0501,0.0032,4.5390e+03,1.2864e+03,6.3209e+03,1.4736e+03,149.5854,48.1270,1.0635e+05,15.2578,554.4649,8.0055e+04,1.7541e+05,384.6854,51.6043,1.8707e+04,-1.8618e+04
2.5119,0.0501,0.0063,4.3031e+03,1.2734e+03,6.0304e+03,1.4560e+03,149.9285,28.0840,9.0960e+04,4.1650,455.0453,7.6780e+04,1.5303e+05,410.7024,42.8847,1.9712e+04,-1.9625e+04
2.5119,0.0501,0.0126,4.0720e+03,1.2216e+03,5.6097e+03,1.4337e+03,149.2726,17.9621,7.7017e+04,13.6241,903.1012,7.1044e+04,1.3388e+05,423.7476,39.6687,2.0168e+04,-2.0068e+04
2.5119,0.0501,0.0251,4.1464e+03,1.1767e+03,5.4988e+03,1.3205e+03,154.0304,11.6560,7.6391e+04,25.5971,914.6439,7.3176e+04,1.3176e+05,440.9044,38.6859,2.0304e+04,-1.9946e+04
2.5119,0.0501,0.0501,4.1379e+03,1.1159e+03,5.3804e+03,1.2325e+03,153.1179,12.1913,7.5111e+04,31.2381,509.2284,7.3530e+04,1.2950e+05,448.9818,38.6223,1.9938e+04,-1.9463e+04
2.5119,0.0501,0.1000,3.8862e+03,1.1008e+03,5.2222e+03,1.3063e+03,149.8663,13.4569,6.7810e+04,30.7616,1.6236e+03,6.8838e+04,1.2030e+05,448.3022,38.6356,2.1253e+04,-2.0338e+04
2.5119,0.1000,1.0000e-04,4.2312e+03,1.0937e+03,4.7884e+03,741.7596,160.0368,274.9829,1.8111e+05,335.2031,1.4806e+04,3.4335e+04,2.9260e+05,64.9914,375.2537,4.4061e+03,-4.4136e+03
2.5119,0.1000,1.9953e-04,4.8023e+03,1.3645e+03,5.0205e+03,821.8754,149.2299,242.2075,1.6828e+05,274.9079,1.1859e+04,4.5587e+04,2.7356e+05,112.7806,301.3227,7.3519e+03,-7.3625e+03
2.5119,0.1000,3.9811e-04,4.9822e+03,1.3650e+03,5.3710e+03,986.3135,138.5994,186.6722,1.5247e+05,191.4448,8.3421e+03,5.9431e+04,2.4908e+05,192.4665,212.5788,1.0877e+04,-1.0871e+04
0.0100,0.0501,0.1000,3.7337e+03,1.2674e+03,5.0058e+03,1.4154e+03,152.6533,12.4873,2.9820e+04,30.6899,1.2951e+03,268.9777,462.9694,448.5616,41.7162,2.0887e+04,-2.0045e+04
2.5119,0.1000,7.9433e-04,4.8971e+03,1.3156e+03,5.8031e+03,1.2359e+03,137.2863,128.0308,1.3606e+05,110.4778,4.9928e+03,7.1195e+04,2.2273e+05,274.6896,130.9752,1.4241e+04,-1.4205e+04
2.5119,0.1000,0.0016,4.7226e+03,1.2952e+03,6.1818e+03,1.4426e+03,143.4963,81.0876,1.2033e+05,50.7514,2.3336e+03,7.8096e+04,1.9734e+05,340.4907,76.0732,1.6917e+04,-1.6847e+04
2.5119,0.1000,0.0032,4.5300e+03,1.2858e+03,6.3229e+03,1.4720e+03,149.4106,48.3701,1.0561e+05,14.2455,504.2516,7.9869e+04,1.7434e+05,386.0221,51.0797,1.8756e+04,-1.8669e+04
2.5119,0.1000,0.0063,4.2802e+03,1.2701e+03,5.9990e+03,1.4598e+03,149.3633,28.3457,8.9439e+04,5.1319,498.1388,7.6124e+04,1.5096e+05,412.0383,42.5355,1.9753e+04,-1.9671e+04
2.5119,0.1000,0.0126,4.0909e+03,1.2117e+03,5.5962e+03,1.4140e+03,150.2252,17.6108,7.6578e+04,16.1557,981.0463,7.1258e+04,1.3308e+05,427.3716,39.3242,2.0281e+04,-2.0112e+04
2.5119,0.1000,0.0251,4.0866e+03,1.1728e+03,5.4755e+03,1.3798e+03,155.0509,11.5516,7.6504e+04,30.2604,1.6158e+03,7.4150e+04,1.3141e+05,447.5895,38.6646,2.1207e+04,-2.0389e+04
2.5119,0.1000,0.0501,4.0008e+03,1.2071e+03,5.3080e+03,1.3922e+03,149.0009,13.1228,7.2417e+04,32.4248,2.2358e+03,7.2419e+04,1.2576e+05,450.6915,38.7126,2.1946e+04,-2.0862e+04
2.5119,0.1000,0.1000,3.7846e+03,1.1525e+03,5.0219e+03,1.3283e+03,155.5632,14.9011,6.9319e+04,38.4984,2.8238e+03,7.1456e+04,1.2125e+05,459.3449,38.6283,2.2668e+04,-2.1276e+04
5.0119,1.0000e-04,1.0000e-04,3.8363e+03,904.0883,4.6952e+03,715.7269,158.0857,204.3629,4.0815e+05,359.0436,1.6228e+04,6.0237e+04,6.1270e+05,52.7111,410.6195,2.9924e+03,-2.9831e+03
5.0119,1.0000e-04,1.9953e-04,4.1835e+03,1.0778e+03,4.7673e+03,733.6626,191.2293,176.8747,3.9902e+05,341.1203,1.5102e+04,6.7009e+04,5.9926e+05,60.5465,382.6831,4.1192e+03,-4.1087e+03
0.0100,0.1000,1.0000e-04,4.2147e+03,1.0813e+03,4.7858e+03,741.2565,160.0535,275.0702,2.9455e+04,335.2950,1.4804e+04,135.9027,1.1448e+03,64.8262,375.2699,4.4082e+03,-4.4149e+03
5.0119,1.0000e-04,3.9811e-04,4.4731e+03,1.2218e+03,4.8202e+03,747.1850,234.6713,169.0710,3.9296e+05,325.6415,1.4237e+04,7.4239e+04,5.9003e+05,70.1598,361.0922,4.9840e+03,-4.9725e+03
5.0119,1.0000e-04,7.9433e-04,4.6502e+03,1.2879e+03,4.8532e+03,755.5336,269.6565,176.1443,3.8954e+05,314.9155,1.3680e+04,7.9609e+04,5.8462e+05,77.8386,347.0835,5.5418e+03,-5.5299e+03
5.0119,1.0000e-04,0.0016,4.7486e+03,1.3144e+03,4.8718e+03,759.2541,291.8221,184.9451,3.8776e+05,308.4489,1.3357e+04,8.2971e+04,5.8172e+05,82.7814,338.9408,5.8646e+03,-5.8531e+03
5.0119,1.0000e-04,0.0032,4.8010e+03,1.3254e+03,4.8821e+03,760.6654,304.3206,191.3949,3.8685e+05,304.8617,1.3180e+04,8.4891e+04,5.8021e+05,85.6161,334.5158,6.0410e+03,-6.0295e+03
5.0119,1.0000e-04,0.0063,4.8284e+03,1.3303e+03,4.8874e+03,761.2760,310.9741,195.3221,3.8639e+05,302.9676,1.3088e+04,8.5926e+04,5.7944e+05,87.1455,332.2130,6.1340e+03,-6.1223e+03
5.0119,1.0000e-04,0.0126,4.8424e+03,1.3325e+03,4.8902e+03,761.6345,314.4197,197.4639,3.8616e+05,301.9951,1.3039e+04,8.6464e+04,5.7904e+05,87.9418,331.0422,6.1818e+03,-6.1708e+03
5.0119,1.0000e-04,0.0251,4.8495e+03,1.3335e+03,4.8916e+03,761.8608,316.1806,198.5540,3.8605e+05,301.5034,1.3015e+04,8.6739e+04,5.7885e+05,88.3482,330.4543,6.2060e+03,-6.1962e+03
5.0119,1.0000e-04,0.0501,4.8530e+03,1.3341e+03,4.8923e+03,761.9951,317.0745,199.0954,3.8599e+05,301.2569,1.3002e+04,8.6877e+04,5.7875e+05,88.5538,330.1616,6.2182e+03,-6.2102e+03
5.0119,1.0000e-04,0.1000,4.8548e+03,1.3343e+03,4.8926e+03,762.0713,317.5262,199.3647,3.8596e+05,301.1336,1.2994e+04,8.6947e+04,5.7870e+05,88.6573,330.0160,6.2243e+03,-6.2188e+03
5.0119,1.9953e-04,1.0000e-04,4.0033e+03,976.0635,4.7307e+03,725.0605,141.0318,220.3768,4.0351e+05,350.3751,1.5670e+04,6.3254e+04,6.0592e+05,56.1836,396.8644,3.5518e+03,-3.5398e+03
0.0100,1.9953e-04,1.9953e-04,4.4665e+03,1.2217e+03,4.8331e+03,754.3425,152.7150,172.2157,2.9459e+04,322.0094,1.4032e+04,148.4235,1.1295e+03,72.6516,356.2416,5.1928e+03,-5.1752e+03
