f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,0.0032,3.9811e-04,4.8614e+03,1.0769e+03,5.1760e+03,887.6230,135.2140,152.7637,1.1275e+05,187.7440,8.4260e+03,5.3664e+04,1.8474e+05,198.9571,234.6697,9.3979e+03,-9.3555e+03
2.5119,0.0032,7.9433e-04,4.8385e+03,1.0427e+03,5.4307e+03,1.0140e+03,94.0972,102.6546,1.0467e+05,122.5259,5.6905e+03,6.2575e+04,1.7046e+05,264.7208,169.3893,1.2150e+04,-1.2082e+04
2.5119,0.0032,0.0016,4.7665e+03,1.0238e+03,5.6157e+03,1.1078e+03,61.7030,63.6183,9.8388e+04,73.5300,3.5615e+03,6.9172e+04,1.5869e+05,316.8618,123.4376,1.4298e+04,-1.4208e+04
2.5119,0.0032,0.0032,4.7009e+03,1.0181e+03,5.6923e+03,1.1397e+03,41.1930,37.9602,9.4248e+04,42.5588,2.1335e+03,7.3439e+04,1.5051e+05,352.0269,97.3069,1.5746e+04,-1.5642e+04
2.5119,0.0032,0.0063,4.6549e+03,1.0179e+03,5.6986e+03,1.1426e+03,30.9130,23.1269,9.1821e+04,25.0129,1.2867e+03,7.5919e+04,1.4552e+05,373.1459,84.1663,1.6618e+04,-1.6509e+04
2.5119,0.0032,0.0126,4.6265e+03,1.0191e+03,5.6853e+03,1.1394e+03,26.8334,15.4654,9.0481e+04,15.7534,835.1660,7.7242e+04,1.4271e+05,384.8527,77.7927,1.7103e+04,-1.6992e+04
0.0100,0.0501,0.0032,4.5916e+03,1.0282e+03,5.7030e+03,1.1331e+03,58.9536,35.8439,2.3866e+04,12.0432,671.3545,300.3000,547.5974,390.3392,75.8184,1.7283e+04,-1.7182e+04
2.5119,0.0032,0.0251,4.6104e+03,1.0202e+03,5.6730e+03,1.1383e+03,25.4335,11.9151,8.9769e+04,11.1158,616.0762,7.7917e+04,1.4122e+05,391.0402,74.6915,1.7359e+04,-1.7248e+04
2.5119,0.0032,0.0501,4.6017e+03,1.0209e+03,5.6651e+03,1.1380e+03,24.9663,10.4021,8.9397e+04,8.8782,516.1588,7.8253e+04,1.4044e+05,394.2242,73.1649,1.7491e+04,-1.7381e+04
2.5119,0.0032,0.1000,4.5972e+03,1.0212e+03,5.6606e+03,1.1378e+03,24.8031,9.7665,8.9204e+04,7.8145,471.4026,7.8419e+04,1.4004e+05,395.8411,72.4096,1.7558e+04,-1.7449e+04
2.5119,0.0063,1.0000e-04,4.3437e+03,936.9780,4.7561e+03,732.5911,207.6379,243.9803,1.2875e+05,308.1393,1.3815e+04,3.5552e+04,2.1056e+05,90.2629,367.9846,3.9907e+03,-3.9797e+03
2.5119,0.0063,1.9953e-04,4.7236e+03,1.0792e+03,4.9426e+03,791.6129,180.7781,208.8123,1.2101e+05,253.3843,1.1236e+04,4.4111e+04,1.9845e+05,136.3833,304.0667,6.5740e+03,-6.5548e+03
2.5119,0.0063,3.9811e-04,4.8563e+03,1.0778e+03,5.2012e+03,898.9897,142.0914,158.0860,1.1185e+05,181.8919,8.1865e+03,5.4308e+04,1.8328e+05,204.8011,228.7641,9.6355e+03,-9.5972e+03
2.5119,0.0063,7.9433e-04,4.8173e+03,1.0443e+03,5.4777e+03,1.0373e+03,101.9852,106.3577,1.0302e+05,112.7448,5.2820e+03,6.3506e+04,1.6772e+05,274.9711,160.0338,1.2558e+04,-1.2493e+04
2.5119,0.0063,0.0016,4.7283e+03,1.0280e+03,5.6714e+03,1.1314e+03,69.6205,64.8740,9.5864e+04,60.2814,2.9737e+03,7.0285e+04,1.5439e+05,331.6922,111.9622,1.4889e+04,-1.4799e+04
2.5119,0.0063,0.0032,4.6472e+03,1.0242e+03,5.7238e+03,1.1482e+03,48.0165,36.6780,9.0892e+04,26.8335,1.3938e+03,7.4629e+04,1.4469e+05,370.9524,85.5330,1.6503e+04,-1.6399e+04
2.5119,0.0063,0.0063,4.5876e+03,1.0257e+03,5.6891e+03,1.1387e+03,35.7744,19.9114,8.7784e+04,8.3829,510.0544,7.7064e+04,1.3849e+05,395.1173,72.9132,1.7500e+04,-1.7390e+04
0.0100,0.0501,0.0063,4.5122e+03,1.0322e+03,5.5894e+03,1.1273e+03,47.1727,17.4474,2.3881e+04,12.1160,696.3252,309.0694,516.7473,418.4631,63.9902,1.8440e+04,-1.8333e+04
2.5119,0.0063,0.0126,4.5477e+03,1.0286e+03,5.6408e+03,1.1363e+03,29.7549,11.5445,8.5908e+04,5.9855,425.5978,7.8225e+04,1.3480e+05,408.7253,67.0237,1.8061e+04,-1.7951e+04
2.5119,0.0063,0.0251,4.5231e+03,1.0309e+03,5.6040e+03,1.1366e+03,27.0563,8.6658,8.4773e+04,10.3711,628.5981,7.8702e+04,1.3267e+05,415.9677,64.2329,1.8359e+04,-1.8250e+04
2.5119,0.0063,0.0501,4.5090e+03,1.0322e+03,5.5814e+03,1.1375e+03,25.8773,8.2549,8.4117e+04,12.9671,758.2337,7.8883e+04,1.3149e+05,419.7054,62.8924,1.8512e+04,-1.8405e+04
2.5119,0.0063,0.1000,4.5014e+03,1.0328e+03,5.5691e+03,1.1382e+03,25.3501,8.4148,8.3758e+04,14.3170,827.1555,7.8952e+04,1.3085e+05,421.6054,62.2352,1.8590e+04,-1.8483e+04
2.5119,0.0126,1.0000e-04,4.3472e+03,938.6369,4.7576e+03,733.0324,209.2413,245.8940,1.2868e+05,307.7190,1.3795e+04,3.5618e+04,2.1045e+05,90.5872,367.4664,4.0084e+03,-4.0008e+03
2.5119,0.0126,1.9953e-04,4.7263e+03,1.0807e+03,4.9477e+03,793.4968,183.4619,211.6070,1.2080e+05,252.0413,1.1180e+04,4.4285e+04,1.9813e+05,137.6310,302.6158,6.6279e+03,-6.6136e+03
2.5119,0.0126,3.9811e-04,4.8531e+03,1.0783e+03,5.2147e+03,905.1080,145.8702,161.0203,1.1137e+05,178.8219,8.0620e+03,5.4641e+04,1.8250e+05,207.8719,225.6705,9.7573e+03,-9.7243e+03
2.5119,0.0126,7.9433e-04,4.8054e+03,1.0455e+03,5.5031e+03,1.0496e+03,106.6605,108.5676,1.0212e+05,107.5765,5.0661e+03,6.3976e+04,1.6622e+05,280.4275,155.1375,1.2772e+04,-1.2711e+04
2.5119,0.0126,0.0016,4.7068e+03,1.0304e+03,5.6991e+03,1.1420e+03,74.9988,65.8782,9.4422e+04,53.2231,2.6562e+03,7.0820e+04,1.5194e+05,339.7488,106.0661,1.5207e+04,-1.5121e+04
2.5119,0.0126,0.0032,4.6165e+03,1.0274e+03,5.7279e+03,1.1477e+03,53.8209,36.2805,8.8880e+04,18.4265,992.5752,7.5160e+04,1.4124e+05,381.5269,79.7339,1.6925e+04,-1.6822e+04
0.0100,0.0501,0.0126,4.4451e+03,1.0365e+03,5.4643e+03,1.1398e+03,42.5727,11.7773,2.3894e+04,23.7210,1.2993e+03,310.3419,494.4884,434.6512,58.6503,1.9096e+04,-1.8988e+04
2.5119,0.0126,0.0063,4.5467e+03,1.0300e+03,5.6586e+03,1.1362e+03,41.7571,18.5726,8.5239e+04,5.5786,399.5779,7.7458e+04,1.3415e+05,407.6992,67.5450,1.8003e+04,-1.7894e+04
2.5119,0.0126,0.0126,4.4948e+03,1.0342e+03,5.5743e+03,1.1383e+03,36.0946,10.9477,8.2718e+04,15.0250,847.9381,7.8273e+04,1.2954e+05,422.5990,61.9953,1.8614e+04,-1.8505e+04
2.5119,0.0126,0.0251,4.4589e+03,1.0365e+03,5.5130e+03,1.1425e+03,34.1455,10.1554,8.0924e+04,20.7787,1.1470e+03,7.8296e+04,1.2656e+05,430.5520,59.4107,1.8936e+04,-1.8828e+04
2.5119,0.0126,0.0501,4.4360e+03,1.0375e+03,5.4756e+03,1.1443e+03,33.8505,11.1385,7.9711e+04,23.7584,1.3035e+03,7.8058e+04,1.2468e+05,434.6391,58.1590,1.9099e+04,-1.8993e+04
2.5119,0.0126,0.1000,4.4226e+03,1.0378e+03,5.4538e+03,1.1449e+03,34.0373,11.9436,7.8961e+04,25.2641,1.3827e+03,7.7825e+04,1.2357e+05,436.7013,57.5433,1.9182e+04,-1.9076e+04
2.5119,0.0251,1.0000e-04,4.3490e+03,939.4719,4.7583e+03,733.2521,210.0552,246.8379,1.2864e+05,307.5063,1.3786e+04,3.5652e+04,2.1040e+05,90.7507,367.2036,4.0161e+03,-4.0115e+03
2.5119,0.0251,1.9953e-04,4.7277e+03,1.0814e+03,4.9503e+03,794.4523,184.8461,212.9997,1.2069e+05,251.3571,1.1152e+04,4.4376e+04,1.9796e+05,138.2678,301.8777,6.6535e+03,-6.6436e+03
2.5119,0.0251,3.9811e-04,4.8513e+03,1.0786e+03,5.2216e+03,908.2529,147.8618,162.5115,1.1113e+05,177.2495,7.9993e+03,5.4812e+04,1.8210e+05,209.4473,224.0890,9.8175e+03,-9.7894e+03
2.5119,0.0251,7.9433e-04,4.7991e+03,1.0461e+03,5.5162e+03,1.0559e+03,109.2096,109.7318,1.0165e+05,104.9176,4.9554e+03,6.4212e+04,1.6543e+05,283.2462,152.6323,1.2881e+04,-1.2824e+04
2.5119,0.0251,0.0016,4.6955e+03,1.0316e+03,5.7125e+03,1.1466e+03,78.0855,66.4499,9.3646e+04,49.5722,2.4908e+03,7.1080e+04,1.5063e+05,343.9657,103.0869,1.5373e+04,-1.5289e+04
0.0100,0.0501,0.0251,4.3865e+03,1.0367e+03,5.3651e+03,1.1465e+03,43.8501,13.4159,2.3907e+04,29.9678,1.6255e+03,305.9417,475.8308,443.2123,56.1224,1.9433e+04,-1.9326e+04
2.5119,0.0251,0.0032,4.6000e+03,1.0288e+03,5.7252e+03,1.1460e+03,57.3568,36.0839,8.7768e+04,14.1197,787.5826,7.5403e+04,1.3935e+05,387.1706,76.8814,1.7148e+04,-1.7048e+04
2.5119,0.0251,0.0063,4.5230e+03,1.0323e+03,5.6311e+03,1.1361e+03,45.6865,17.9348,8.3746e+04,9.4213,562.2939,7.7560e+04,1.3166e+05,414.5250,64.9355,1.8274e+04,-1.8167e+04
2.5119,0.0251,0.0126,4.4605e+03,1.0365e+03,5.5215e+03,1.1428e+03,40.9292,11.3864,8.0622e+04,20.5097,1.1237e+03,7.7975e+04,1.2625e+05,430.1875,59.5712,1.8911e+04,-1.8804e+04
2.5119,0.0251,0.0251,4.4106e+03,1.0375e+03,5.4382e+03,1.1466e+03,40.9292,12.1140,7.7928e+04,26.5714,1.4404e+03,7.7300e+04,1.2218e+05,438.4981,57.0623,1.9242e+04,-1.9135e+04
2.5119,0.0251,0.0501,4.3731e+03,1.0366e+03,5.3806e+03,1.1480e+03,43.1938,13.7465,7.5700e+04,29.6267,1.5991e+03,7.6247e+04,1.1911e+05,442.6809,55.8634,1.9405e+04,-1.9299e+04
2.5119,0.0251,0.1000,4.3474e+03,1.0347e+03,5.3455e+03,1.1483e+03,45.6632,14.7998,7.4111e+04,31.1236,1.6750e+03,7.5330e+04,1.1702e+05,444.7299,55.2870,1.9483e+04,-1.9378e+04
2.5119,0.0501,1.0000e-04,4.3499e+03,939.8989,4.7587e+03,733.3586,210.4686,247.2916,1.2863e+05,307.4006,1.3781e+04,3.5670e+04,2.1038e+05,90.8310,367.0717,4.0194e+03,-4.0169e+03
2.5119,0.0501,1.9953e-04,4.7285e+03,1.0817e+03,4.9516e+03,794.9271,185.5532,213.6827,1.2064e+05,251.0133,1.1139e+04,4.4423e+04,1.9788e+05,138.5876,301.5067,6.6654e+03,-6.6587e+03
2.5119,0.0501,3.9811e-04,4.8504e+03,1.0788e+03,5.2252e+03,909.8388,148.8881,163.2550,1.1100e+05,176.4551,7.9685e+03,5.4898e+04,1.8190e+05,210.2445,223.2914,9.8461e+03,-9.8223e+03
2.5119,0.0501,7.9433e-04,4.7958e+03,1.0464e+03,5.5230e+03,1.0591e+03,110.5430,110.3208,1.0141e+05,103.5697,4.8997e+03,6.4330e+04,1.6503e+05,284.6773,151.3649,1.2935e+04,-1.2881e+04
0.0100,0.0501,0.0501,4.3351e+03,1.0332e+03,5.2928e+03,1.1490e+03,48.8270,15.3502,2.3920e+04,33.0352,1.7817e+03,298.5914,459.2801,447.4098,54.9191,1.9592e+04,-1.9487e+04
2.5119,0.0501,0.0016,4.6896e+03,1.0322e+03,5.7191e+03,1.1486e+03,79.7367,66.7446,9.3241e+04,47.7145,2.4065e+03,7.1208e+04,1.4995e+05,346.1257,101.5912,1.5456e+04,-1.5376e+04
2.5119,0.0501,0.0032,4.5915e+03,1.0295e+03,5.7226e+03,1.1448e+03,59.2913,35.9704,8.7181e+04,11.9699,686.4157,7.5517e+04,1.3835e+05,390.0953,75.4685,1.7263e+04,-1.7165e+04
2.5119,0.0501,0.0063,4.5101e+03,1.0335e+03,5.6132e+03,1.1369e+03,47.9094,17.6255,8.2921e+04,11.8440,675.6477,7.7571e+04,1.3030e+05,418.0975,63.6511,1.8416e+04,-1.8310e+04
2.5119,0.0501,0.0126,4.4396e+03,1.0372e+03,5.4880e+03,1.1455e+03,44.0414,11.8887,7.9324e+04,23.4045,1.2703e+03,7.7644e+04,1.2430e+05,434.1630,58.3699,1.9065e+04,-1.8959e+04
2.5119,0.0501,0.0251,4.3755e+03,1.0362e+03,5.3851e+03,1.1487e+03,46.4379,13.4153,7.5682e+04,29.5588,1.5894e+03,7.6208e+04,1.1910e+05,442.5914,55.9105,1.9395e+04,-1.9289e+04
2.5119,0.0501,0.0501,4.3177e+03,1.0308e+03,5.3084e+03,1.1478e+03,52.5039,15.3025,7.2127e+04,32.5415,1.7383e+03,7.4064e+04,1.1450e+05,446.6749,54.7702,1.9547e+04,-1.9443e+04
2.5119,0.0501,0.1000,4.2729e+03,1.0245e+03,5.2552e+03,1.1436e+03,58.7084,16.4258,6.9288e+04,33.9154,1.8040e+03,7.2116e+04,1.1097e+05,448.5554,54.2497,1.9615e+04,-1.9509e+04
2.5119,0.1000,1.0000e-04,4.3503e+03,940.1118,4.7589e+03,733.4101,210.6785,247.5140,1.2862e+05,307.3487,1.3779e+04,3.5678e+04,2.1036e+05,90.8691,367.0057,4.0207e+03,-4.0196e+03
2.5119,0.1000,1.9953e-04,4.7288e+03,1.0819e+03,4.9523e+03,795.1622,185.9116,214.0219,1.2062e+05,250.8415,1.1132e+04,4.4446e+04,1.9784e+05,138.7471,301.3209,6.6701e+03,-6.6662e+03
2.5119,0.1000,3.9811e-04,4.8499e+03,1.0790e+03,5.2270e+03,910.6322,149.4108,163.6278,1.1094e+05,176.0566,7.9538e+03,5.4942e+04,1.8180e+05,210.6437,222.8902,9.8587e+03,-9.8389e+03
0.0100,0.0501,0.1000,4.2949e+03,1.0285e+03,5.2435e+03,1.1473e+03,54.3757,16.4876,2.3930e+04,34.4638,1.8510e+03,291.5204,446.2993,449.3625,54.3567,1.9663e+04,-1.9557e+04
2.5119,0.1000,7.9433e-04,4.7942e+03,1.0465e+03,5.5264e+03,1.0607e+03,111.2263,110.6167,1.0128e+05,102.8911,4.8724e+03,6.4389e+04,1.6483e+05,285.3978,150.7268,1.2961e+04,-1.2910e+04
2.5119,0.1000,0.0016,4.6867e+03,1.0325e+03,5.7223e+03,1.1495e+03,80.5914,66.8906,9.3035e+04,46.7767,2.3643e+03,7.1271e+04,1.4960e+05,347.2193,100.8408,1.5497e+04,-1.5420e+04
2.5119,0.1000,0.0032,4.5872e+03,1.0298e+03,5.7209e+03,1.1443e+03,60.3001,35.9016,8.6880e+04,10.9054,636.7408,7.5573e+04,1.3784e+05,391.5887,74.7655,1.7321e+04,-1.7225e+04
2.5119,0.1000,0.0063,4.5033e+03,1.0340e+03,5.6029e+03,1.1376e+03,49.0945,17.4723,8.2483e+04,13.1257,737.1201,7.7563e+04,1.2958e+05,419.9289,63.0137,1.8487e+04,-1.8383e+04
2.5119,0.1000,0.0126,4.4275e+03,1.0372e+03,5.4683e+03,1.1468e+03,45.8751,12.2246,7.8572e+04,24.8880,1.3446e+03,7.7400e+04,1.2319e+05,436.1973,57.7714,1.9142e+04,-1.9037e+04
2.5119,0.1000,0.0251,4.3518e+03,1.0340e+03,5.3525e+03,1.1495e+03,50.3350,14.1413,7.4168e+04,31.0512,1.6614e+03,7.5344e+04,1.1711e+05,444.6363,55.3467,1.9469e+04,-1.9364e+04
2.5119,0.1000,0.0501,4.2752e+03,1.0241e+03,5.2579e+03,1.1440e+03,59.9967,16.1163,6.9408e+04,33.9226,1.8002e+03,7.2206e+04,1.1112e+05,448.5677,54.2606,1.9611e+04,-1.9505e+04
2.5119,0.1000,0.1000,4.2108e+03,1.0114e+03,5.1860e+03,1.1341e+03,69.9546,17.2487,6.5362e+04,35.1389,1.8505e+03,6.9264e+04,1.0620e+05,450.2285,53.7809,1.9663e+04,-1.9556e+04
5.0119,1.0000e-04,1.0000e-04,4.0016e+03,774.0372,4.6651e+03,708.6744,133.2708,174.6387,2.9031e+05,334.7701,1.5241e+04,6.2425e+04,4.3748e+05,72.1670,403.0880,2.5620e+03,-2.5545e+03
5.0119,1.0000e-04,1.9953e-04,4.2517e+03,891.4408,4.7163e+03,719.5751,127.4302,158.5265,2.8568e+05,319.4183,1.4387e+04,6.7980e+04,4.3023e+05,81.6506,381.9588,3.4171e+03,-3.4084e+03
0.0100,0.1000,1.0000e-04,4.3430e+03,935.3911,4.7567e+03,732.7548,210.6857,247.5339,2.3755e+04,307.3768,1.3778e+04,141.6720,829.7076,90.8311,367.0237,4.0219e+03,-4.0204e+03
5.0119,1.0000e-04,3.9811e-04,4.4278e+03,960.6140,4.7561e+03,727.8985,144.2429,160.2007,2.8231e+05,306.7305,1.3722e+04,7.2728e+04,4.2480e+05,90.5404,365.4180,4.0823e+03,-4.0733e+03
5.0119,1.0000e-04,7.9433e-04,4.5339e+03,992.7685,4.7821e+03,732.2734,164.4994,169.5602,2.8025e+05,298.0752,1.3287e+04,7.6042e+04,4.2139e+05,97.0567,354.5458,4.5166e+03,-4.5084e+03
5.0119,1.0000e-04,0.0016,4.5935e+03,1.0076e+03,4.7976e+03,733.8761,178.8666,178.4466,2.7911e+05,292.8789,1.3032e+04,7.8084e+04,4.1945e+05,101.1209,348.1605,4.7711e+03,-4.7638e+03
5.0119,1.0000e-04,0.0032,4.6256e+03,1.0142e+03,4.8062e+03,734.1881,187.3144,184.6128,2.7851e+05,290.0015,1.2893e+04,7.9236e+04,4.1840e+05,103.4259,344.6773,4.9109e+03,-4.9039e+03
5.0119,1.0000e-04,0.0063,4.6423e+03,1.0172e+03,4.8107e+03,734.2159,191.8872,188.2944,2.7819e+05,288.4846,1.2819e+04,7.9852e+04,4.1786e+05,104.6622,342.8622,4.9847e+03,-4.9779e+03
5.0119,1.0000e-04,0.0126,4.6509e+03,1.0186e+03,4.8131e+03,734.2664,194.2722,190.2848,2.7804e+05,287.7068,1.2780e+04,8.0172e+04,4.1758e+05,105.3041,341.9396,5.0228e+03,-5.0167e+03
5.0119,1.0000e-04,0.0251,4.6552e+03,1.0193e+03,4.8143e+03,734.3314,195.4960,191.2935,2.7796e+05,287.3139,1.2760e+04,8.0334e+04,4.1744e+05,105.6312,341.4765,5.0420e+03,-5.0372e+03
5.0119,1.0000e-04,0.0501,4.6573e+03,1.0197e+03,4.8149e+03,734.3828,196.1186,191.7936,2.7791e+05,287.1171,1.2750e+04,8.0416e+04,4.1737e+05,105.7964,341.2460,5.0518e+03,-5.0486e+03
5.0119,1.0000e-04,0.1000,4.6584e+03,1.0198e+03,4.8152e+03,734.4164,196.4338,192.0423,2.7789e+05,287.0188,1.2744e+04,8.0457e+04,4.1733e+05,105.8796,341.1315,5.0566e+03,-5.0559e+03
5.0119,1.9953e-04,1.0000e-04,4.1567e+03,853.1411,4.6988e+03,716.9521,149.6455,189.3023,2.8717e+05,325.1124,1.4699e+04,6.5782e+04,4.3263e+05,78.0829,389.7694,3.1057e+03,-3.0953e+03
0.0100,1.9953e-04,1.9953e-04,4.4670e+03,982.1452,4.7778e+03,736.6379,117.5170,153.8653,2.3756e+04,299.6431,1.3360e+04,148.3667,824.4247,96.0656,356.7148,4.4474e+03,-4.4323e+03
