f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,0.0126,1.0000e-04,5.0046e+03,896.4509,6.4490e+03,968.1540,218.9154,258.5833,2.7403e+05,337.8590,2.1198e+04,5.3676e+04,4.4358e+05,68.2847,416.3320,2.8686e+03,-2.8639e+03
2.5119,0.0126,1.9953e-04,5.4807e+03,1.1905e+03,6.6324e+03,1.0028e+03,204.9355,240.5649,2.6125e+05,306.6854,1.8882e+04,6.1038e+04,4.2497e+05,88.3196,374.5479,5.1803e+03,-5.1843e+03
2.5119,0.0126,3.9811e-04,5.9570e+03,1.4385e+03,6.9434e+03,1.0891e+03,180.8772,207.4761,2.4190e+05,253.0753,1.5373e+04,7.3727e+04,3.9621e+05,132.0453,310.8756,8.6822e+03,-8.6995e+03
2.5119,0.0126,7.9433e-04,6.2672e+03,1.5163e+03,7.3873e+03,1.2709e+03,146.7945,156.5133,2.1833e+05,178.2373,1.0906e+04,9.1491e+04,3.5967e+05,201.8140,230.2821,1.3159e+04,-1.3159e+04
2.5119,0.0126,0.0016,6.3721e+03,1.4959e+03,7.8516e+03,1.5217e+03,109.8450,103.2133,1.9645e+05,101.4379,6.4274e+03,1.1036e+05,3.2326e+05,278.9928,153.1959,1.7653e+04,-1.7626e+04
2.5119,0.0126,0.0032,6.3209e+03,1.4789e+03,8.1407e+03,1.6876e+03,80.5775,60.8692,1.7950e+05,44.8271,2.9556e+03,1.2432e+05,2.9320e+05,340.3860,101.6140,2.1151e+04,-2.1084e+04
0.0100,0.0501,0.0126,6.0420e+03,1.4573e+03,7.7627e+03,1.6257e+03,53.0443,13.3055,4.5299e+04,25.9687,2.0355e+03,555.8705,966.3303,428.0656,57.2140,2.6147e+04,-2.6012e+04
2.5119,0.0126,0.0063,6.2323e+03,1.4721e+03,8.1725e+03,1.7097e+03,61.7453,32.5181,1.6792e+05,10.2026,653.7009,1.3289e+05,2.7173e+05,381.8484,75.1348,2.3515e+04,-2.3413e+04
2.5119,0.0126,0.0126,6.1427e+03,1.4706e+03,8.0588e+03,1.6870e+03,51.9191,16.8542,1.6016e+05,10.3469,853.1945,1.3696e+05,2.5748e+05,406.7386,63.4953,2.4932e+04,-2.4813e+04
2.5119,0.0126,0.0251,6.0601e+03,1.4676e+03,7.9272e+03,1.6648e+03,48.5775,11.5351,1.5428e+05,20.3644,1.5889e+03,1.3774e+05,2.4762e+05,420.2631,58.6411,2.5691e+04,-2.5566e+04
2.5119,0.0126,0.0501,5.9920e+03,1.4620e+03,7.8266e+03,1.6461e+03,48.7755,11.5222,1.4964e+05,25.3705,1.9574e+03,1.3683e+05,2.4062e+05,427.0451,56.5575,2.6064e+04,-2.5938e+04
2.5119,0.0126,0.1000,5.9439e+03,1.4560e+03,7.7625e+03,1.6358e+03,50.0695,12.3768,1.4638e+05,27.7636,2.1316e+03,1.3561e+05,2.3599e+05,430.3065,55.6473,2.6240e+04,-2.6114e+04
2.5119,0.0251,1.0000e-04,5.0051e+03,896.1271,6.4495e+03,968.2362,219.4655,259.3596,2.7400e+05,337.7860,2.1194e+04,5.3689e+04,4.4353e+05,68.3372,416.2400,2.8713e+03,-2.8691e+03
2.5119,0.0251,1.9953e-04,5.4814e+03,1.1912e+03,6.6341e+03,1.0032e+03,205.9076,241.7984,2.6113e+05,306.4300,1.8867e+04,6.1080e+04,4.2481e+05,88.5294,374.2477,5.1930e+03,-5.2011e+03
2.5119,0.0251,3.9811e-04,5.9570e+03,1.4398e+03,6.9490e+03,1.0908e+03,182.5156,209.2835,2.4156e+05,252.2730,1.5328e+04,7.3853e+04,3.9572e+05,132.7886,310.0103,8.7249e+03,-8.7476e+03
2.5119,0.0251,7.9433e-04,6.2653e+03,1.5169e+03,7.4020e+03,1.2771e+03,149.2408,158.4939,2.1756e+05,176.2826,1.0796e+04,9.1798e+04,3.5849e+05,203.7430,228.2871,1.3267e+04,-1.3271e+04
2.5119,0.0251,0.0016,6.3624e+03,1.4965e+03,7.8784e+03,1.5346e+03,113.1328,104.8267,1.9502e+05,98.1697,6.2389e+03,1.1076e+05,3.2102e+05,282.4341,150.0917,1.7839e+04,-1.7817e+04
0.0100,0.0501,0.0251,5.8905e+03,1.4420e+03,7.5898e+03,1.6185e+03,61.3076,13.4640,4.5348e+04,32.3847,2.4762e+03,531.1142,900.4308,436.7950,54.6801,2.6587e+04,-2.6461e+04
2.5119,0.0251,0.0032,6.3011e+03,1.4802e+03,8.1676e+03,1.6981e+03,84.8578,61.7348,1.7714e+05,40.5855,2.6890e+03,1.2457e+05,2.8951e+05,345.2802,98.1456,2.1417e+04,-2.1353e+04
2.5119,0.0251,0.0063,6.2007e+03,1.4740e+03,8.1745e+03,1.7104e+03,67.2331,32.5339,1.6437e+05,5.7164,368.7034,1.3267e+05,2.6629e+05,388.0404,72.0115,2.3851e+04,-2.3752e+04
2.5119,0.0251,0.0126,6.0911e+03,1.4717e+03,8.0155e+03,1.6833e+03,59.2492,16.6806,1.5482e+05,15.5492,1.2146e+03,1.3563e+05,2.4964e+05,413.7847,60.9171,2.5306e+04,-2.5189e+04
2.5119,0.0251,0.0251,5.9726e+03,1.4629e+03,7.8372e+03,1.6547e+03,59.3247,12.5122,1.4610e+05,25.7051,1.9539e+03,1.3428e+05,2.3630e+05,427.5115,56.4727,2.6058e+04,-2.5938e+04
2.5119,0.0251,0.0501,5.8572e+03,1.4440e+03,7.6917e+03,1.6304e+03,64.2969,13.5007,1.3794e+05,30.4370,2.2857e+03,1.3059e+05,2.2512e+05,433.9722,54.7217,2.6392e+04,-2.6273e+04
2.5119,0.0251,0.1000,5.7675e+03,1.4226e+03,7.5949e+03,1.6091e+03,69.9618,14.7500,1.3174e+05,32.4822,2.4173e+03,1.2701e+05,2.1705e+05,436.7759,54.0106,2.6524e+04,-2.6407e+04
2.5119,0.0501,1.0000e-04,5.0054e+03,895.9406,6.4497e+03,968.2704,219.7449,259.7183,2.7398e+05,337.7501,2.1192e+04,5.3695e+04,4.4351e+05,68.3621,416.1940,2.8719e+03,-2.8717e+03
2.5119,0.0501,1.9953e-04,5.4816e+03,1.1915e+03,6.6349e+03,1.0034e+03,206.4030,242.3846,2.6108e+05,306.3031,1.8860e+04,6.1101e+04,4.2472e+05,88.6317,374.0967,5.1984e+03,-5.2096e+03
2.5119,0.0501,3.9811e-04,5.9569e+03,1.4404e+03,6.9519e+03,1.0916e+03,183.3559,210.1674,2.4139e+05,251.8691,1.5306e+04,7.3917e+04,3.9546e+05,133.1599,309.5715,8.7451e+03,-8.7718e+03
2.5119,0.0501,7.9433e-04,6.2643e+03,1.5172e+03,7.4096e+03,1.2803e+03,150.5034,159.4843,2.1716e+05,175.2893,1.0740e+04,9.1953e+04,3.5789e+05,204.7207,227.2702,1.3321e+04,-1.3329e+04
0.0100,0.0501,0.0501,5.7517e+03,1.4058e+03,7.4524e+03,1.5937e+03,73.3466,15.3407,4.5392e+04,35.1295,2.6358e+03,503.1523,844.8013,440.5023,53.4894,2.6739e+04,-2.6632e+04
2.5119,0.0501,0.0016,6.3573e+03,1.4969e+03,7.8922e+03,1.5411e+03,114.8509,105.6517,1.9427e+05,96.5039,6.1435e+03,1.1096e+05,3.1986e+05,284.1926,148.5147,1.7932e+04,-1.7915e+04
2.5119,0.0501,0.0032,6.2906e+03,1.4809e+03,8.1808e+03,1.7030e+03,87.1438,62.1978,1.7589e+05,38.4150,2.5522e+03,1.2468e+05,2.8757e+05,347.8034,96.3973,2.1552e+04,-2.1492e+04
2.5119,0.0501,0.0063,6.1836e+03,1.4747e+03,8.1717e+03,1.7101e+03,70.2614,32.5539,1.6243e+05,3.8653,272.7461,1.3249e+05,2.6333e+05,391.2686,70.4623,2.4025e+04,-2.3928e+04
2.5119,0.0501,0.0126,6.0598e+03,1.4711e+03,7.9856e+03,1.6813e+03,63.6510,16.6924,1.5165e+05,18.2804,1.4027e+03,1.3464e+05,2.4508e+05,417.4713,59.6642,2.5497e+04,-2.5383e+04
2.5119,0.0501,0.0251,5.9103e+03,1.4550e+03,7.7716e+03,1.6484e+03,66.7866,13.3195,1.4056e+05,28.4060,2.1288e+03,1.3149e+05,2.2888e+05,431.1985,55.4705,2.6233e+04,-2.6117e+04
2.5119,0.0501,0.0501,5.7475e+03,1.4174e+03,7.5872e+03,1.6113e+03,76.4876,14.8253,1.2920e+05,32.8043,2.4106e+03,1.2524e+05,2.1392e+05,437.2222,53.9182,2.6515e+04,-2.6403e+04
2.5119,0.0501,0.1000,5.7779e+03,1.3777e+03,7.5386e+03,1.5704e+03,82.0541,16.6556,1.2696e+05,36.1729,2.5409e+03,1.2465e+05,2.1059e+05,441.7999,52.5869,2.6662e+04,-2.6514e+04
2.5119,0.1000,1.0000e-04,5.0055e+03,895.8583,6.4498e+03,968.2837,219.8851,259.8824,2.7397e+05,337.7323,2.1192e+04,5.3699e+04,4.4350e+05,68.3747,416.1713,2.8717e+03,-2.8730e+03
2.5119,0.1000,1.9953e-04,5.4818e+03,1.1917e+03,6.6353e+03,1.0034e+03,206.6542,242.6691,2.6105e+05,306.2407,1.8857e+04,6.1111e+04,4.2468e+05,88.6807,374.0211,5.2000e+03,-5.2138e+03
2.5119,0.1000,3.9811e-04,5.9569e+03,1.4408e+03,6.9533e+03,1.0920e+03,183.7831,210.6028,2.4131e+05,251.6674,1.5295e+04,7.3948e+04,3.9534e+05,133.3432,309.3501,8.7537e+03,-8.7841e+03
0.0100,0.0501,0.1000,5.7747e+03,1.3759e+03,7.4273e+03,1.5625e+03,79.2820,16.9610,4.5401e+04,37.5378,2.6875e+03,498.8727,831.3476,443.7985,52.6298,2.6809e+04,-2.6662e+04
2.5119,0.1000,7.9433e-04,6.2638e+03,1.5173e+03,7.4134e+03,1.2818e+03,151.1453,159.9752,2.1696e+05,174.7870,1.0714e+04,9.2031e+04,3.5758e+05,205.2136,226.7542,1.3345e+04,-1.3357e+04
2.5119,0.1000,0.0016,6.3547e+03,1.4971e+03,7.8992e+03,1.5444e+03,115.7306,106.0638,1.9390e+05,95.6623,6.0962e+03,1.1106e+05,3.1928e+05,285.0813,147.7181,1.7977e+04,-1.7964e+04
2.5119,0.1000,0.0032,6.2853e+03,1.4812e+03,8.1873e+03,1.7053e+03,88.3269,62.4300,1.7525e+05,37.3156,2.4834e+03,1.2473e+05,2.8657e+05,349.0864,95.5191,2.1619e+04,-2.1563e+04
2.5119,0.1000,0.0063,6.1745e+03,1.4750e+03,8.1693e+03,1.7098e+03,71.8525,32.5578,1.6141e+05,3.3058,257.4568,1.3237e+05,2.6178e+05,392.9237,69.6918,2.4113e+04,-2.4018e+04
2.5119,0.1000,0.0126,6.0423e+03,1.4706e+03,7.9679e+03,1.6801e+03,66.0921,16.7260,1.4989e+05,19.6790,1.4979e+03,1.3403e+05,2.4259e+05,419.3610,59.0468,2.5594e+04,-2.5480e+04
2.5119,0.1000,0.0251,5.8711e+03,1.4480e+03,7.7312e+03,1.6436e+03,71.3574,13.8276,1.3722e+05,29.7491,2.2095e+03,1.2966e+05,2.2448e+05,433.0372,54.9934,2.6312e+04,-2.6201e+04
2.5119,0.1000,0.0501,5.7535e+03,1.3900e+03,7.5579e+03,1.5884e+03,82.8952,15.7579,1.2665e+05,34.6813,2.4867e+03,1.2393e+05,2.1052e+05,439.7164,52.9521,2.6585e+04,-2.6487e+04
2.5119,0.1000,0.1000,5.7717e+03,1.3240e+03,7.5476e+03,1.5735e+03,72.4958,17.2063,1.3137e+05,41.7332,1.8432e+03,1.2950e+05,2.1494e+05,450.2465,54.4486,2.6170e+04,-2.5467e+04
5.0119,1.0000e-04,1.0000e-04,5.1388e+03,956.6930,6.3782e+03,965.6299,165.9679,204.6069,6.1434e+05,344.3562,2.1650e+04,1.0956e+05,9.2199e+05,64.2821,425.1272,2.4211e+03,-2.4067e+03
5.0119,1.0000e-04,1.9953e-04,5.4703e+03,1.0939e+03,6.4440e+03,978.4125,147.2871,186.5204,6.0458e+05,330.7657,2.0529e+04,1.1788e+05,9.0735e+05,71.0571,405.1990,3.5445e+03,-3.5263e+03
0.0100,0.1000,1.0000e-04,5.7120e+03,1.2094e+03,6.5273e+03,1.0005e+03,213.4146,252.4129,4.4959e+04,313.4396,1.9247e+04,251.0301,1.6957e+03,82.1136,381.8402,4.8160e+03,-4.8181e+03
5.0119,1.0000e-04,3.9811e-04,5.7935e+03,1.2529e+03,6.5116e+03,992.1681,141.2035,175.9753,5.9514e+05,316.5524,1.9428e+04,1.2758e+05,8.9288e+05,79.5498,385.4900,4.6464e+03,-4.6260e+03
5.0119,1.0000e-04,7.9433e-04,6.0221e+03,1.3510e+03,6.5684e+03,1.0043e+03,150.8131,174.6144,5.8761e+05,304.3598,1.8536e+04,1.3583e+05,8.8117e+05,87.7692,369.3718,5.5391e+03,-5.5176e+03
5.0119,1.0000e-04,0.0016,6.1663e+03,1.4021e+03,6.6089e+03,1.0127e+03,166.1394,177.7226,5.8252e+05,295.4585,1.7918e+04,1.4186e+05,8.7312e+05,94.2562,358.0353,6.1576e+03,-6.1360e+03
5.0119,1.0000e-04,0.0032,6.2503e+03,1.4250e+03,6.6350e+03,1.0169e+03,179.1319,181.6596,5.7937e+05,289.6655,1.7530e+04,1.4576e+05,8.6809e+05,98.6237,350.7845,6.5468e+03,-6.5223e+03
5.0119,1.0000e-04,0.0063,6.2989e+03,1.4353e+03,6.6508e+03,1.0183e+03,187.8737,185.0684,5.7756e+05,286.1692,1.7306e+04,1.4813e+05,8.6516e+05,101.3053,346.4478,6.7758e+03,-6.7421e+03
5.0119,1.0000e-04,0.0126,6.3264e+03,1.4395e+03,6.6599e+03,1.0184e+03,193.1328,187.6956,5.7656e+05,284.1709,1.7185e+04,1.4950e+05,8.6354e+05,102.8512,343.9803,6.9050e+03,-6.8542e+03
5.0119,1.0000e-04,0.0251,6.3417e+03,1.4413e+03,6.6650e+03,1.0184e+03,196.1163,189.5306,5.7603e+05,283.0767,1.7125e+04,1.5027e+05,8.6266e+05,103.7051,342.6362,6.9756e+03,-6.9037e+03
5.0119,1.0000e-04,0.0501,6.3500e+03,1.4421e+03,6.6677e+03,1.0185e+03,197.7618,190.6880,5.7575e+05,282.4945,1.7096e+04,1.5068e+05,8.6221e+05,104.1626,341.9241,7.0133e+03,-6.9241e+03
5.0119,1.0000e-04,0.1000,6.3545e+03,1.4424e+03,6.6691e+03,1.0185e+03,198.6568,191.3785,5.7561e+05,282.1899,1.7082e+04,1.5091e+05,8.6197e+05,104.4035,341.5531,7.0330e+03,-6.9338e+03
5.0119,1.9953e-04,1.0000e-04,5.2642e+03,1.0104e+03,6.3980e+03,970.3722,182.6809,218.6993,6.1137e+05,339.7647,2.1266e+04,1.1256e+05,9.1750e+05,66.5298,418.3799,2.8076e+03,-2.7885e+03
