f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,7.9433e-04,0.0501,6.9292e+03,1.5258e+03,8.0316e+03,1.6008e+03,77.1512,52.6347,2.3819e+05,82.6770,5.2989e+03,1.4191e+05,3.8216e+05,289.4313,129.9064,1.9449e+04,-1.9330e+04
0.0100,0.0501,7.9433e-04,6.8697e+03,1.6337e+03,7.7493e+03,1.4247e+03,133.9680,144.2382,4.9642e+04,141.6097,8.9380e+03,466.6463,1.5741e+03,229.5050,188.6572,1.5774e+04,-1.5725e+04
2.5119,7.9433e-04,0.1000,6.9274e+03,1.5255e+03,8.0367e+03,1.6034e+03,77.6301,52.4528,2.3793e+05,81.7778,5.2412e+03,1.4219e+05,3.8167e+05,290.3940,129.0665,1.9506e+04,-1.9388e+04
2.5119,0.0016,1.0000e-04,5.9678e+03,1.3717e+03,6.8109e+03,1.0519e+03,201.4120,241.0214,3.0470e+05,308.4444,1.9516e+04,6.8444e+04,4.9237e+05,78.7242,372.9237,5.1788e+03,-5.1632e+03
2.5119,0.0016,1.9953e-04,6.6344e+03,1.6373e+03,7.0450e+03,1.1296e+03,173.0314,206.2651,2.8876e+05,261.4163,1.6202e+04,8.5041e+04,4.6805e+05,115.1355,315.0539,8.5019e+03,-8.4692e+03
2.5119,0.0016,3.9811e-04,6.9427e+03,1.6552e+03,7.3649e+03,1.2649e+03,131.7395,156.7424,2.7011e+05,199.2463,1.2335e+04,1.0514e+05,4.3824e+05,172.3524,247.2862,1.2384e+04,-1.2320e+04
2.5119,0.0016,7.9433e-04,6.9658e+03,1.5903e+03,7.7130e+03,1.4426e+03,90.2693,107.7776,2.5255e+05,138.7723,8.7383e+03,1.2329e+05,4.0882e+05,231.8369,185.1647,1.6000e+04,-1.5899e+04
2.5119,0.0016,0.0016,6.8932e+03,1.5501e+03,8.0033e+03,1.6017e+03,60.6326,70.3217,2.3870e+05,93.0124,5.9837e+03,1.3637e+05,3.8472e+05,278.7567,140.0765,1.8770e+04,-1.8639e+04
2.5119,0.0016,0.0032,6.8177e+03,1.5380e+03,8.1863e+03,1.6965e+03,46.3224,46.4788,2.2922e+05,64.0574,4.1724e+03,1.4437e+05,3.6788e+05,309.7655,113.0422,2.0590e+04,-2.0443e+04
2.5119,0.0016,0.0063,6.7639e+03,1.5380e+03,8.2795e+03,1.7395e+03,42.3264,33.3997,2.2338e+05,47.6652,3.1054e+03,1.4873e+05,3.5744e+05,328.0111,98.6256,2.1662e+04,-2.1507e+04
2.5119,0.0016,0.0126,6.7312e+03,1.5408e+03,8.3226e+03,1.7581e+03,42.0529,27.0364,2.2004e+05,38.9317,2.5205e+03,1.5095e+05,3.5149e+05,337.9910,91.3103,2.2247e+04,-2.2093e+04
2.5119,0.0016,0.0251,6.7130e+03,1.5430e+03,8.3425e+03,1.7657e+03,42.4806,24.1561,2.1823e+05,34.4193,2.2130e+03,1.5206e+05,3.4827e+05,343.2271,87.6500,2.2554e+04,-2.2402e+04
0.0100,0.0501,0.0016,6.7505e+03,1.5906e+03,8.2100e+03,1.6685e+03,98.7346,94.3725,4.9712e+04,73.4424,4.8008e+03,535.0252,1.4213e+03,300.1960,122.5072,1.9933e+04,-1.9841e+04
2.5119,0.0016,0.0501,6.7032e+03,1.5444e+03,8.3520e+03,1.7691e+03,42.8526,22.8674,2.1728e+05,32.1244,2.0552e+03,1.5260e+05,3.4660e+05,345.9121,85.8222,2.2712e+04,-2.2561e+04
2.5119,0.0016,0.1000,6.6982e+03,1.5452e+03,8.3567e+03,1.7708e+03,43.0812,22.2760,2.1679e+05,30.9661,1.9751e+03,1.5287e+05,3.4574e+05,347.2734,84.9093,2.2791e+04,-2.2641e+04
2.5119,0.0032,1.0000e-04,5.9911e+03,1.3818e+03,6.8168e+03,1.0538e+03,206.2575,245.8705,3.0427e+05,307.1924,1.9425e+04,6.8885e+04,4.9172e+05,79.6155,371.3168,5.2693e+03,-5.2559e+03
2.5119,0.0032,1.9953e-04,6.6620e+03,1.6469e+03,7.0654e+03,1.1378e+03,180.9587,213.5541,2.8744e+05,257.3480,1.5944e+04,8.6320e+04,4.6600e+05,118.7651,310.5136,8.7581e+03,-8.7290e+03
2.5119,0.0032,3.9811e-04,6.9454e+03,1.6527e+03,7.4208e+03,1.2928e+03,141.8278,164.0471,2.6698e+05,189.5876,1.1766e+04,1.0776e+05,4.3323e+05,181.8084,237.3445,1.2954e+04,-1.2890e+04
2.5119,0.0032,7.9433e-04,6.9249e+03,1.5838e+03,7.8267e+03,1.5069e+03,99.6368,112.1908,2.4674e+05,122.1550,7.7605e+03,1.2724e+05,3.9927e+05,248.8255,168.7783,1.6981e+04,-1.6874e+04
2.5119,0.0032,0.0016,6.8061e+03,1.5495e+03,8.1709e+03,1.6948e+03,65.5838,70.5389,2.2969e+05,70.3223,4.5948e+03,1.4113e+05,3.6973e+05,303.0846,118.9550,2.0166e+04,-2.0022e+04
2.5119,0.0032,0.0032,6.6877e+03,1.5458e+03,8.3699e+03,1.7854e+03,43.9079,42.4314,2.1695e+05,37.2968,2.4500e+03,1.4920e+05,3.4749e+05,339.9772,90.1250,2.2321e+04,-2.2161e+04
2.5119,0.0032,0.0063,6.5986e+03,1.5532e+03,8.4462e+03,1.8065e+03,32.8464,25.6156,2.0820e+05,18.5944,1.1608e+03,1.5302e+05,3.3247e+05,362.1865,75.7588,2.3615e+04,-2.3454e+04
2.5119,0.0032,0.0126,6.5395e+03,1.5613e+03,8.4649e+03,1.8104e+03,28.0937,16.5877,2.0257e+05,8.7025,457.6144,1.5444e+05,3.2310e+05,374.4715,68.9750,2.4329e+04,-2.4171e+04
0.0100,0.0501,0.0032,6.5787e+03,1.5774e+03,8.4765e+03,1.7808e+03,73.8045,56.0692,4.9781e+04,25.3086,1.6344e+03,577.0079,1.2863e+03,354.7348,81.7194,2.3119e+04,-2.2995e+04
2.5119,0.0032,0.0251,6.5039e+03,1.5666e+03,8.4649e+03,1.8087e+03,26.2036,12.3446,1.9917e+05,3.7630,146.8856,1.5485e+05,3.1761e+05,380.9312,65.7798,2.4703e+04,-2.4549e+04
2.5119,0.0032,0.0501,6.4839e+03,1.5697e+03,8.4621e+03,1.8067e+03,25.4484,10.6034,1.9725e+05,1.7295,186.1506,1.5492e+05,3.1457e+05,384.2427,64.2506,2.4893e+04,-2.4743e+04
2.5119,0.0032,0.1000,6.4732e+03,1.5713e+03,8.4599e+03,1.8056e+03,25.1282,9.9345,1.9622e+05,1.5677,263.2574,1.5491e+05,3.1295e+05,385.9192,63.5053,2.4989e+04,-2.4841e+04
2.5119,0.0063,1.0000e-04,6.0029e+03,1.3869e+03,6.8199e+03,1.0548e+03,208.8310,248.6614,3.0404e+05,306.5309,1.9377e+04,6.9120e+04,4.9138e+05,80.0875,370.4684,5.3145e+03,-5.3050e+03
2.5119,0.0063,1.9953e-04,6.6751e+03,1.6519e+03,7.0765e+03,1.1424e+03,185.3325,217.8257,2.8673e+05,255.1588,1.5807e+04,8.7006e+04,4.6490e+05,120.7299,308.0817,8.8911e+03,-8.8684e+03
2.5119,0.0063,3.9811e-04,6.9438e+03,1.6518e+03,7.4522e+03,1.3089e+03,147.8493,168.5545,2.6524e+05,184.3065,1.1457e+04,1.0915e+05,4.3044e+05,187.0087,231.9395,1.3259e+04,-1.3200e+04
2.5119,0.0063,7.9433e-04,6.8982e+03,1.5815e+03,7.8925e+03,1.5444e+03,106.4156,115.3764,2.4337e+05,112.9711,7.2195e+03,1.2930e+05,3.9374e+05,258.3099,159.8236,1.7521e+04,-1.7416e+04
2.5119,0.0063,0.0016,6.7500e+03,1.5508e+03,8.2660e+03,1.7440e+03,72.2392,71.8097,2.2410e+05,57.7030,3.8064e+03,1.4344e+05,3.6052e+05,316.9681,107.6539,2.0955e+04,-2.0811e+04
2.5119,0.0063,0.0032,6.6003e+03,1.5514e+03,8.4566e+03,1.8156e+03,49.9803,41.8677,2.0866e+05,22.3475,1.4461e+03,1.5110e+05,3.3400e+05,357.6918,78.5818,2.3328e+04,-2.3167e+04
2.5119,0.0063,0.0063,6.4774e+03,1.5618e+03,8.4899e+03,1.8111e+03,38.6385,23.6097,1.9678e+05,2.6898,136.6842,1.5366e+05,3.1443e+05,382.6267,65.1371,2.4773e+04,-2.4614e+04
0.0100,0.0501,0.0063,6.4134e+03,1.5763e+03,8.4592e+03,1.7639e+03,60.7977,30.2828,4.9844e+04,5.0401,518.1615,593.2023,1.1759e+03,391.5474,62.7622,2.5258e+04,-2.5121e+04
2.5119,0.0063,0.0126,6.3836e+03,1.5704e+03,8.4515e+03,1.7939e+03,34.6821,13.9267,1.8773e+05,8.6357,810.7222,1.5321e+05,3.0043e+05,396.4647,59.4541,2.5562e+04,-2.5412e+04
2.5119,0.0063,0.0251,6.3177e+03,1.5750e+03,8.4133e+03,1.7792e+03,34.3275,9.9801,1.8145e+05,13.9837,1.2147e+03,1.5176e+05,2.9121e+05,403.6631,57.0001,2.5965e+04,-2.5825e+04
2.5119,0.0063,0.0501,6.2762e+03,1.5768e+03,8.3872e+03,1.7697e+03,35.0044,9.0586,1.7752e+05,16.6668,1.4178e+03,1.5046e+05,2.8562e+05,407.2982,55.8990,2.6167e+04,-2.6032e+04
2.5119,0.0063,0.1000,6.2525e+03,1.5774e+03,8.3719e+03,1.7649e+03,35.6775,9.0804,1.7527e+05,18.0012,1.5193e+03,1.4960e+05,2.8248e+05,409.1152,55.3885,2.6268e+04,-2.6135e+04
2.5119,0.0126,1.0000e-04,6.0087e+03,1.3896e+03,6.8215e+03,1.0553e+03,210.1538,250.1577,3.0392e+05,306.1901,1.9354e+04,6.9243e+04,4.9120e+05,80.3288,370.0295,5.3348e+03,-5.3304e+03
2.5119,0.0126,1.9953e-04,6.6814e+03,1.6546e+03,7.0823e+03,1.1449e+03,187.6308,220.1032,2.8636e+05,254.0192,1.5739e+04,8.7367e+04,4.6432e+05,121.7575,306.8207,8.9554e+03,-8.9408e+03
2.5119,0.0126,3.9811e-04,6.9422e+03,1.6514e+03,7.4689e+03,1.3174e+03,151.1456,170.9886,2.6432e+05,181.5391,1.1298e+04,1.0988e+05,4.2897e+05,189.7453,229.1195,1.3415e+04,-1.3363e+04
2.5119,0.0126,7.9433e-04,6.8829e+03,1.5806e+03,7.9281e+03,1.5646e+03,110.4322,117.1775,2.4155e+05,108.1339,6.9351e+03,1.3035e+05,3.9075e+05,263.3352,155.1395,1.7803e+04,-1.7703e+04
2.5119,0.0126,0.0016,6.7182e+03,1.5517e+03,8.3161e+03,1.7684e+03,76.8689,72.6905,2.2095e+05,51.0307,3.3841e+03,1.4455e+05,3.5536e+05,324.4353,101.8489,2.1376e+04,-2.1235e+04
2.5119,0.0126,0.0032,6.5488e+03,1.5536e+03,8.4926e+03,1.8226e+03,55.5592,41.8406,2.0365e+05,14.4133,898.5420,1.5177e+05,3.2598e+05,367.4248,72.9753,2.3878e+04,-2.3720e+04
0.0100,0.0501,0.0126,6.2477e+03,1.5715e+03,8.2812e+03,1.7388e+03,59.0897,16.0334,4.9905e+04,20.8922,1.7424e+03,584.7136,1.0822e+03,413.3092,55.3359,2.6491e+04,-2.6359e+04
2.5119,0.0126,0.0063,6.3983e+03,1.5633e+03,8.4723e+03,1.7982e+03,46.1718,22.9509,1.8900e+05,6.8170,659.7259,1.5298e+05,3.0255e+05,394.0257,60.4478,2.5410e+04,-2.5256e+04
2.5119,0.0126,0.0126,6.2662e+03,1.5678e+03,8.3829e+03,1.7683e+03,45.9248,13.3472,1.7631e+05,17.6697,1.4806e+03,1.5009e+05,2.8389e+05,408.6855,55.5993,2.6233e+04,-2.6091e+04
2.5119,0.0126,0.0251,6.1578e+03,1.5631e+03,8.3070e+03,1.7475e+03,50.2668,10.5036,1.6618e+05,23.0727,1.8824e+03,1.4582e+05,2.6994e+05,416.0887,53.7074,2.6631e+04,-2.6500e+04
2.5119,0.0126,0.0501,6.0808e+03,1.5541e+03,8.2575e+03,1.7317e+03,55.0153,10.6947,1.5919e+05,25.6752,2.0689e+03,1.4221e+05,2.6067e+05,419.6780,52.8882,2.6815e+04,-2.6690e+04
2.5119,0.0126,0.1000,6.0331e+03,1.5457e+03,8.2278e+03,1.7215e+03,58.4162,11.3460,1.5496e+05,26.9291,2.1544e+03,1.3984e+05,2.5515e+05,421.4114,52.5097,2.6898e+04,-2.6778e+04
2.5119,0.0251,1.0000e-04,6.0115e+03,1.3911e+03,6.8223e+03,1.0556e+03,210.8245,250.8953,3.0386e+05,306.0165,1.9344e+04,6.9307e+04,4.9111e+05,80.4525,369.8066,5.3427e+03,-5.3434e+03
2.5119,0.0251,1.9953e-04,6.6844e+03,1.6560e+03,7.0852e+03,1.1461e+03,188.8142,221.2281,2.8617e+05,253.4376,1.5706e+04,8.7555e+04,4.6403e+05,122.2853,306.1807,8.9848e+03,-8.9777e+03
2.5119,0.0251,3.9811e-04,6.9412e+03,1.6512e+03,7.4775e+03,1.3219e+03,152.8809,172.1997,2.6385e+05,180.1234,1.1219e+04,1.1026e+05,4.2821e+05,191.1486,227.6805,1.3491e+04,-1.3446e+04
2.5119,0.0251,7.9433e-04,6.8748e+03,1.5803e+03,7.9466e+03,1.5750e+03,112.6223,118.0836,2.4059e+05,105.6503,6.7901e+03,1.3089e+05,3.8919e+05,265.9253,152.7458,1.7945e+04,-1.7850e+04
2.5119,0.0251,0.0016,6.7013e+03,1.5521e+03,8.3415e+03,1.7800e+03,79.5519,73.1516,2.1926e+05,47.5960,3.1651e+03,1.4509e+05,3.5260e+05,328.3196,98.9175,2.1593e+04,-2.1455e+04
0.0100,0.0501,0.0251,6.0659e+03,1.5434e+03,8.1065e+03,1.7141e+03,67.3744,12.3077,4.9967e+04,28.8893,2.3206e+03,556.4514,997.0355,424.2739,52.5519,2.7065e+04,-2.6944e+04
2.5119,0.0251,0.0032,6.5205e+03,1.5542e+03,8.5079e+03,1.8240e+03,59.0706,41.8385,2.0086e+05,10.3216,612.7134,1.5199e+05,3.2156e+05,372.5558,70.2321,2.4167e+04,-2.4011e+04
2.5119,0.0251,0.0063,6.3514e+03,1.5621e+03,8.4480e+03,1.7883e+03,51.4063,22.6466,1.8429e+05,11.3073,992.0441,1.5216e+05,2.9551e+05,400.0868,58.3210,2.5745e+04,-2.5595e+04
2.5119,0.0251,0.0126,6.1866e+03,1.5591e+03,8.3242e+03,1.7543e+03,54.7930,13.4028,1.6857e+05,22.3364,1.8233e+03,1.4710e+05,2.7310e+05,415.0852,53.9865,2.6573e+04,-2.6439e+04
2.5119,0.0251,0.0251,6.0492e+03,1.5324e+03,8.2183e+03,1.7187e+03,64.3577,11.6923,1.5520e+05,27.7366,2.2181e+03,1.4028e+05,2.5528e+05,422.4413,51.9285,2.6944e+04,-2.6862e+04
2.5119,0.0251,0.0501,6.0531e+03,1.4995e+03,8.1551e+03,1.6797e+03,70.2893,13.0742,1.5075e+05,31.7934,2.4439e+03,1.3863e+05,2.4900e+05,427.9631,50.3668,2.7180e+04,-2.7077e+04
2.5119,0.0251,0.1000,6.0425e+03,1.4562e+03,7.9909e+03,1.5927e+03,66.6431,14.5709,1.5129e+05,35.4535,1.6369e+03,1.4008e+05,2.4907e+05,433.1615,49.8051,2.6333e+04,-2.6312e+04
2.5119,0.0501,1.0000e-04,6.0128e+03,1.3918e+03,6.8227e+03,1.0557e+03,211.1633,251.2374,3.0383e+05,305.9297,1.9339e+04,6.9339e+04,4.9107e+05,80.5141,369.6949,5.3453e+03,-5.3499e+03
2.5119,0.0501,1.9953e-04,6.6860e+03,1.6567e+03,7.0867e+03,1.1467e+03,189.4178,221.7738,2.8608e+05,253.1447,1.5690e+04,8.7652e+04,4.6388e+05,122.5539,305.8613,8.9980e+03,-8.9961e+03
2.5119,0.0501,3.9811e-04,6.9407e+03,1.6511e+03,7.4818e+03,1.3241e+03,153.7760,172.7960,2.6361e+05,179.4098,1.1179e+04,1.1045e+05,4.2783e+05,191.8559,226.9550,1.3528e+04,-1.3488e+04
2.5119,0.0501,7.9433e-04,6.8706e+03,1.5801e+03,7.9560e+03,1.5802e+03,113.7682,118.5289,2.4011e+05,104.3931,6.7174e+03,1.3116e+05,3.8839e+05,267.2399,151.5383,1.8015e+04,-1.7925e+04
0.0100,0.0501,0.0501,6.0849e+03,1.4878e+03,7.9731e+03,1.6375e+03,71.6697,14.0715,4.9981e+04,35.2090,2.3489e+03,555.5856,974.5577,432.8591,50.0241,2.7079e+04,-2.6988e+04
2.5119,0.0501,0.0016,6.6925e+03,1.5522e+03,8.3543e+03,1.7856e+03,80.9935,73.3766,2.1838e+05,45.8531,3.0542e+03,1.4536e+05,3.5117e+05,330.3026,97.4472,2.1702e+04,-2.1568e+04
2.5119,0.0501,0.0032,6.5055e+03,1.5544e+03,8.5143e+03,1.8240e+03,61.0195,41.8210,1.9938e+05,8.2496,467.7820,1.5207e+05,3.1922e+05,375.1961,68.8785,2.4316e+04,-2.4162e+04
2.5119,0.0501,0.0063,6.3254e+03,1.5607e+03,8.4307e+03,1.7822e+03,54.4650,22.4717,1.8166e+05,13.6238,1.1647e+03,1.5159e+05,2.9163e+05,403.2162,57.3148,2.5918e+04,-2.5771e+04
2.5119,0.0501,0.0126,6.1384e+03,1.5509e+03,8.2879e+03,1.7455e+03,60.5190,13.5964,1.6388e+05,24.6805,1.9905e+03,1.4498e+05,2.6671e+05,418.3186,53.2504,2.6740e+04,-2.6608e+04
2.5119,0.0501,0.0251,6.0825e+03,1.5046e+03,8.1684e+03,1.6881e+03,70.3813,12.7595,1.5351e+05,31.6075,2.4239e+03,1.4055e+05,2.5242e+05,427.7329,50.5256,2.7167e+04,-2.7049e+04
2.5119,0.0501,0.0501,6.0407e+03,1.4260e+03,7.8682e+03,1.5312e+03,61.1451,15.0474,1.5627e+05,38.7264,1.1710e+03,1.4480e+05,2.5449e+05,437.8769,49.6293,2.5905e+04,-2.5801e+04
2.5119,0.0501,0.1000,6.2798e+03,1.7701e+03,8.3532e+03,1.9315e+03,88.5559,15.9202,1.4967e+05,36.3568,5.1817e+03,1.4058e+05,2.4615e+05,434.3897,49.4508,3.0288e+04,-2.9401e+04
2.5119,0.1000,1.0000e-04,6.0135e+03,1.3922e+03,6.8229e+03,1.0558e+03,211.3355,251.4006,3.0382e+05,305.8869,1.9338e+04,6.9356e+04,4.9105e+05,80.5441,369.6394,5.3458e+03,-5.3532e+03
2.5119,0.1000,1.9953e-04,6.6868e+03,1.6570e+03,7.0874e+03,1.1470e+03,189.7246,222.0470,2.8603e+05,252.9989,1.5683e+04,8.7702e+04,4.6381e+05,122.6874,305.7022,9.0033e+03,-9.0053e+03
2.5119,0.1000,3.9811e-04,6.9404e+03,1.6510e+03,7.4840e+03,1.3252e+03,154.2314,173.0972,2.6349e+05,179.0522,1.1161e+04,1.1055e+05,4.2763e+05,192.2113,226.5925,1.3544e+04,-1.3509e+04
0.0100,0.0501,0.1000,6.0813e+03,1.4892e+03,8.0154e+03,1.7648e+03,64.3177,16.4947,4.9939e+04,42.1987,3.7324e+03,597.5205,1.0197e+03,442.9938,50.0738,2.8784e+04,-2.8000e+04
2.5119,0.1000,7.9433e-04,6.8685e+03,1.5800e+03,7.9608e+03,1.5829e+03,114.3552,118.7513,2.3986e+05,103.7610,6.6816e+03,1.3129e+05,3.8799e+05,267.9004,150.9304,1.8049e+04,-1.7963e+04
2.5119,0.1000,0.0016,6.6881e+03,1.5523e+03,8.3607e+03,1.7884e+03,81.7409,73.4850,2.1793e+05,44.9750,2.9988e+03,1.4549e+05,3.5044e+05,331.3047,96.7108,2.1756e+04,-2.1626e+04
2.5119,0.1000,0.0032,6.4978e+03,1.5545e+03,8.5168e+03,1.8234e+03,62.0441,41.8027,1.9861e+05,7.2105,395.7669,1.5209e+05,3.1801e+05,376.5368,68.2077,2.4390e+04,-2.4238e+04
2.5119,0.1000,0.0063,6.3117e+03,1.5597e+03,8.4208e+03,1.7789e+03,56.1232,22.3756,1.8026e+05,14.7980,1.2522e+03,1.5125e+05,2.8958e+05,404.8067,56.8274,2.6005e+04,-2.5860e+04
2.5119,0.1000,0.0126,6.1113e+03,1.5448e+03,8.2680e+03,1.7409e+03,63.8228,13.7492,1.6126e+05,25.8479,2.0714e+03,1.4371e+05,2.6318e+05,419.9329,52.8997,2.6819e+04,-2.6691e+04
2.5119,0.1000,0.0251,6.1034e+03,1.4837e+03,8.0471e+03,1.6230e+03,67.0710,13.3491,1.5639e+05,34.9647,1.9357e+03,1.4379e+05,2.5526e+05,432.5164,50.0767,2.6671e+04,-2.6569e+04
2.5119,0.1000,0.0501,5.7013e+03,1.3020e+03,7.2861e+03,1.4153e+03,43.9827,16.9956,1.6642e+05,46.1408,1.9703e+03,1.5344e+05,2.6606e+05,448.7920,50.7602,2.2877e+04,-2.2578e+04
2.5119,0.1000,0.1000,5.4462e+03,1.2018e+03,7.0086e+03,1.4429e+03,52.4990,18.7310,1.5505e+05,49.3350,3.2880e+03,1.4514e+05,2.5230e+05,453.3435,50.5882,2.1492e+04,-2.1313e+04
5.0119,1.0000e-04,1.0000e-04,5.4952e+03,1.1551e+03,6.7257e+03,1.0234e+03,140.1537,185.2851,6.8743e+05,327.9887,2.1087e+04,1.2226e+05,1.0310e+06,67.0107,399.9951,3.6040e+03,-3.5956e+03
5.0119,1.0000e-04,1.9953e-04,5.8896e+03,1.3439e+03,6.8068e+03,1.0418e+03,132.9881,165.2176,6.7497e+05,312.3819,1.9817e+04,1.3378e+05,1.0122e+06,75.7871,377.8418,4.8745e+03,-4.8648e+03
0.0100,0.1000,1.0000e-04,5.5446e+03,1.1479e+03,6.7408e+03,1.0277e+03,216.1233,257.1339,4.9494e+04,323.1621,2.0709e+04,246.7052,1.9390e+03,70.0719,393.4992,3.9773e+03,-3.9795e+03
5.0119,1.0000e-04,3.9811e-04,6.1750e+03,1.4616e+03,6.8713e+03,1.0557e+03,147.2793,162.4091,6.6572e+05,299.2242,1.8816e+04,1.4394e+05,9.9790e+05,84.4708,360.2512,5.8758e+03,-5.8658e+03
5.0119,1.0000e-04,7.9433e-04,6.3515e+03,1.5229e+03,6.9139e+03,1.0632e+03,166.5697,169.3407,6.6003e+05,290.1392,1.8158e+04,1.5124e+05,9.8891e+05,91.0387,348.6130,6.5332e+03,-6.5243e+03
5.0119,1.0000e-04,0.0016,6.4496e+03,1.5491e+03,6.9392e+03,1.0658e+03,180.7737,177.2911,6.5686e+05,284.6559,1.7772e+04,1.5570e+05,9.8382e+05,95.1800,341.7486,6.9189e+03,-6.9117e+03
5.0119,1.0000e-04,0.0032,6.5021e+03,1.5611e+03,6.9533e+03,1.0662e+03,189.2290,183.0626,6.5518e+05,281.6072,1.7559e+04,1.5823e+05,9.8108e+05,97.5425,337.9879,7.1314e+03,-7.1248e+03
5.0119,1.0000e-04,0.0063,6.5296e+03,1.5668e+03,6.9608e+03,1.0662e+03,193.8299,186.5695,6.5430e+05,279.9945,1.7446e+04,1.5959e+05,9.7965e+05,98.8162,336.0218,7.2438e+03,-7.2375e+03
5.0119,1.0000e-04,0.0126,6.5436e+03,1.5695e+03,6.9647e+03,1.0662e+03,196.2375,188.4800,6.5386e+05,279.1657,1.7388e+04,1.6029e+05,9.7892e+05,99.4793,335.0199,7.3017e+03,-7.2967e+03
5.0119,1.0000e-04,0.0251,6.5507e+03,1.5708e+03,6.9666e+03,1.0663e+03,197.4768,189.4500,6.5364e+05,278.7470,1.7357e+04,1.6065e+05,9.7855e+05,99.8177,334.5172,7.3310e+03,-7.3282e+03
5.0119,1.0000e-04,0.0501,6.5542e+03,1.5714e+03,6.9676e+03,1.0664e+03,198.1088,189.9309,6.5352e+05,278.5374,1.7341e+04,1.6083e+05,9.7837e+05,99.9886,334.2671,7.3458e+03,-7.3455e+03
5.0119,1.0000e-04,0.1000,6.5560e+03,1.5717e+03,6.9681e+03,1.0665e+03,198.4292,190.1706,6.5347e+05,278.4329,1.7332e+04,1.6092e+05,9.7827e+05,100.0745,334.1432,7.3532e+03,-7.3562e+03
