f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,0.0016,3.9811e-04,7.9230e+03,2.3154e+03,8.9318e+03,1.5627e+03,126.9575,149.7310,4.6997e+05,196.0889,1.4058e+04,1.4008e+05,7.6053e+05,160.9934,233.0383,1.5658e+04,-1.5630e+04
2.5119,0.0016,7.9433e-04,8.0361e+03,2.2491e+03,9.4203e+03,1.8410e+03,81.1160,99.1818,4.3813e+05,135.1663,9.8296e+03,1.6741e+05,7.1018e+05,220.0187,169.4843,1.9921e+04,-1.9824e+04
2.5119,0.0016,0.0016,7.9887e+03,2.1890e+03,9.8099e+03,2.0975e+03,46.4804,62.9456,4.1351e+05,90.3815,6.6806e+03,1.8753e+05,6.7000e+05,265.2580,124.4826,2.3088e+04,-2.2955e+04
2.5119,0.0016,0.0032,7.9134e+03,2.1584e+03,1.0055e+04,2.2694e+03,28.0517,41.7509,3.9804e+05,62.6562,4.6557e+03,2.0043e+05,6.4391e+05,294.4806,97.8671,2.5125e+04,-2.4968e+04
2.5119,0.0016,0.0063,7.8528e+03,2.1455e+03,1.0183e+04,2.3608e+03,24.1550,31.1782,3.8925e+05,47.1917,3.4807e+03,2.0790e+05,6.2873e+05,311.4074,83.7459,2.6306e+04,-2.6137e+04
2.5119,0.0016,0.0126,7.8131e+03,2.1411e+03,1.0244e+04,2.4060e+03,25.9351,26.3997,3.8451e+05,39.0346,2.8430e+03,2.1193e+05,6.2044e+05,320.5746,76.5998,2.6947e+04,-2.6772e+04
2.5119,0.0016,0.0251,7.7899e+03,2.1395e+03,1.0273e+04,2.4275e+03,27.9159,24.2997,3.8203e+05,34.8477,2.5097e+03,2.1401e+05,6.1608e+05,325.3546,73.0321,2.7280e+04,-2.7105e+04
0.0100,0.0501,0.0016,7.5825e+03,2.1913e+03,1.0493e+04,2.4016e+03,99.0175,78.4213,7.7855e+04,38.5039,2.8624e+03,755.5810,2.2293e+03,322.3160,78.0194,2.6898e+04,-2.6781e+04
2.5119,0.0016,0.0501,7.7773e+03,2.1389e+03,1.0286e+04,2.4379e+03,29.1663,23.3591,3.8075e+05,32.7268,2.3398e+03,2.1507e+05,6.1384e+05,327.7977,71.2553,2.7450e+04,-2.7276e+04
2.5119,0.0016,0.1000,7.7706e+03,2.1386e+03,1.0293e+04,2.4430e+03,29.8559,22.9232,3.8011e+05,31.6585,2.2538e+03,2.1560e+05,6.1269e+05,329.0337,70.3680,2.7536e+04,-2.7362e+04
2.5119,0.0032,1.0000e-04,6.4217e+03,1.6889e+03,8.0754e+03,1.2649e+03,208.6562,248.0910,5.0760e+05,308.1338,2.2780e+04,8.6206e+04,8.1930e+05,68.9425,365.5139,6.8639e+03,-6.9809e+03
2.5119,0.0032,1.9953e-04,7.4394e+03,2.2286e+03,8.4596e+03,1.3721e+03,182.2258,213.7394,4.9043e+05,255.7780,1.8417e+04,1.1193e+05,7.9301e+05,107.4580,299.4598,1.1277e+04,-1.1294e+04
2.5119,0.0032,3.9811e-04,7.9181e+03,2.3131e+03,9.0451e+03,1.6185e+03,141.7617,160.9775,4.6349e+05,184.8154,1.3299e+04,1.4358e+05,7.5076e+05,171.9232,221.3302,1.6425e+04,-1.6380e+04
2.5119,0.0032,7.9433e-04,7.9572e+03,2.2415e+03,9.6316e+03,1.9565e+03,98.8046,107.4429,4.2264e+05,116.2486,8.5418e+03,1.7190e+05,6.8688e+05,239.1436,150.5667,2.1210e+04,-2.1111e+04
2.5119,0.0032,0.0016,7.8242e+03,2.1914e+03,1.0146e+04,2.2822e+03,64.6183,66.0315,3.8915e+05,65.3298,4.9090e+03,1.9146e+05,6.3337e+05,291.7758,100.6223,2.4861e+04,-2.4725e+04
2.5119,0.0032,0.0032,7.6576e+03,2.1759e+03,1.0475e+04,2.4796e+03,43.0653,39.4818,3.6442e+05,34.1080,2.5340e+03,2.0209e+05,5.9375e+05,326.3211,72.6160,2.7245e+04,-2.7091e+04
2.5119,0.0032,0.0063,7.5067e+03,2.1771e+03,1.0637e+04,2.5600e+03,32.7672,24.7833,3.4705e+05,17.2392,1.1656e+03,2.0619e+05,5.6652e+05,346.2711,59.3068,2.8616e+04,-2.8458e+04
2.5119,0.0032,0.0126,7.3892e+03,2.1815e+03,1.0710e+04,2.5902e+03,29.5608,17.7012,3.3549e+05,8.7631,450.5841,2.0681e+05,5.4897e+05,356.7719,53.4149,2.9328e+04,-2.9177e+04
0.0100,0.0501,0.0032,7.2257e+03,2.1738e+03,1.0824e+04,2.4886e+03,91.6743,48.9078,7.8022e+04,4.5515,77.5635,760.3594,1.9677e+03,363.5537,53.1967,2.9688e+04,-2.9567e+04
2.5119,0.0032,0.0251,7.3104e+03,2.1847e+03,1.0739e+04,2.6022e+03,29.1995,14.7128,3.2832e+05,4.6323,98.6730,2.0630e+05,5.3836e+05,362.0390,50.8029,2.9681e+04,-2.9537e+04
2.5119,0.0032,0.0501,7.2639e+03,2.1867e+03,1.0749e+04,2.6046e+03,29.5069,13.5496,3.2420e+05,2.6347,87.6169,2.0572e+05,5.3238e+05,364.6413,49.6024,2.9854e+04,-2.9714e+04
2.5119,0.0032,0.1000,7.2382e+03,2.1876e+03,1.0753e+04,2.6048e+03,29.8067,13.0932,3.2198e+05,1.6719,169.9847,2.0532e+05,5.2916e+05,365.9312,49.0304,2.9939e+04,-2.9800e+04
2.5119,0.0063,1.0000e-04,6.4397e+03,1.6982e+03,8.0798e+03,1.2670e+03,211.8439,251.7509,5.0712e+05,307.3432,2.2726e+04,8.6574e+04,8.1861e+05,69.4976,364.4998,6.9252e+03,-7.0278e+03
2.5119,0.0063,1.9953e-04,7.4571e+03,2.2369e+03,8.4857e+03,1.3740e+03,187.8961,219.7677,4.8974e+05,253.1576,1.8205e+04,1.1293e+05,7.9194e+05,109.7687,296.5155,1.1458e+04,-1.1537e+04
2.5119,0.0063,3.9811e-04,7.9094e+03,2.3119e+03,9.1032e+03,1.6465e+03,150.5686,168.2930,4.5875e+05,178.5806,1.2883e+04,1.4536e+05,7.4369e+05,178.0193,214.9076,1.6840e+04,-1.6798e+04
2.5119,0.0063,7.9433e-04,7.9024e+03,2.2393e+03,9.7626e+03,2.0267e+03,110.8760,114.1112,4.1309e+05,105.7115,7.8255e+03,1.7381e+05,6.7264e+05,249.9114,140.1420,2.1922e+04,-2.1831e+04
2.5119,0.0063,0.0016,7.7071e+03,2.1966e+03,1.0363e+04,2.3882e+03,80.6815,71.0044,3.7258e+05,51.5570,3.9158e+03,1.9180e+05,6.0893e+05,306.8042,88.0275,2.5850e+04,-2.5722e+04
2.5119,0.0063,0.0032,7.4503e+03,2.1881e+03,1.0742e+04,2.5729e+03,64.9516,42.4701,3.3832e+05,19.0098,1.3635e+03,1.9836e+05,5.5615e+05,344.1979,60.7699,2.8408e+04,-2.8270e+04
2.5119,0.0063,0.0063,7.1734e+03,2.1866e+03,1.0908e+04,2.6128e+03,62.3134,25.9161,3.0969e+05,2.3824,46.5114,1.9600e+05,5.1408e+05,365.0283,49.6891,2.9804e+04,-2.9681e+04
0.0100,0.0501,0.0063,6.7342e+03,2.1205e+03,1.0656e+04,2.4302e+03,101.4174,31.9276,7.8204e+04,12.1921,1.2852e+03,708.4489,1.7099e+03,385.0551,44.8172,3.1025e+04,-3.0950e+04
2.5119,0.0063,0.0126,6.9179e+03,2.1750e+03,1.0894e+04,2.5748e+03,66.5236,17.5012,2.8659e+05,5.1962,680.4595,1.8967e+05,4.8158e+05,374.9496,45.7339,3.0433e+04,-3.0332e+04
2.5119,0.0063,0.0251,6.7344e+03,2.1574e+03,1.0823e+04,2.5266e+03,71.5026,13.6965,2.7082e+05,8.4612,950.9257,1.8403e+05,4.5986e+05,379.3706,44.3239,3.0695e+04,-3.0611e+04
2.5119,0.0063,0.0501,6.6229e+03,2.1406e+03,1.0764e+04,2.4934e+03,74.9685,12.1603,2.6159e+05,9.9276,1.0652e+03,1.8042e+05,4.4726e+05,381.3787,43.7620,3.0803e+04,-3.0731e+04
2.5119,0.0063,0.1000,6.5622e+03,2.1307e+03,1.0728e+04,2.4732e+03,77.0062,11.5740,2.5657e+05,10.6087,1.1183e+03,1.7837e+05,4.4044e+05,382.3137,43.5100,3.0855e+04,-3.0786e+04
2.5119,0.0126,1.0000e-04,6.4489e+03,1.7030e+03,8.0825e+03,1.2680e+03,213.4687,253.7225,5.0690e+05,306.9310,2.2695e+04,8.6775e+04,8.1828e+05,69.7887,363.9727,6.9502e+03,-7.0648e+03
2.5119,0.0126,1.9953e-04,7.4653e+03,2.2409e+03,8.4979e+03,1.3761e+03,190.8749,223.0412,4.8931e+05,251.7886,1.8106e+04,1.1345e+05,7.9128e+05,110.9890,294.9905,1.1544e+04,-1.1649e+04
2.5119,0.0126,3.9811e-04,7.9031e+03,2.3114e+03,9.1348e+03,1.6618e+03,155.3926,172.3988,4.5619e+05,175.2907,1.2666e+04,1.4627e+05,7.3989e+05,181.2477,211.5304,1.7050e+04,-1.7023e+04
2.5119,0.0126,7.9433e-04,7.8703e+03,2.2387e+03,9.8362e+03,2.0654e+03,117.9043,118.2621,4.0773e+05,100.1447,7.4487e+03,1.7462e+05,6.6468e+05,255.6384,134.6727,2.2292e+04,-2.2214e+04
2.5119,0.0126,0.0016,7.6353e+03,2.1994e+03,1.0487e+04,2.4425e+03,90.8702,74.8349,3.6262e+05,44.3847,3.3921e+03,1.9123e+05,5.9443e+05,314.7978,81.6812,2.6369e+04,-2.6251e+04
2.5119,0.0126,0.0032,7.3086e+03,2.1893e+03,1.0889e+04,2.6042e+03,80.1755,45.8503,3.2115e+05,11.4474,764.4711,1.9419e+05,5.3192e+05,353.5361,55.5044,2.8997e+04,-2.8878e+04
0.0100,0.0501,0.0126,6.1740e+03,1.9781e+03,1.0107e+04,2.3579e+03,119.5827,24.4566,7.8378e+04,17.6201,1.5960e+03,632.9788,1.4730e+03,392.3771,42.4611,3.1298e+04,-3.1297e+04
2.5119,0.0126,0.0063,6.9095e+03,2.1674e+03,1.0979e+04,2.5833e+03,84.4948,28.8911,2.8215e+05,4.5210,585.2490,1.8567e+05,4.7638e+05,374.0927,46.1559,3.0332e+04,-3.0242e+04
2.5119,0.0126,0.0126,6.5189e+03,2.1075e+03,1.0790e+04,2.4808e+03,95.3776,20.0412,2.4853e+05,10.9568,1.0983e+03,1.7329e+05,4.3022e+05,382.8223,43.4647,3.0826e+04,-3.0774e+04
2.5119,0.0126,0.0251,6.2371e+03,2.0339e+03,1.0577e+04,2.3889e+03,104.8221,15.6884,2.2590e+05,13.4261,1.2589e+03,1.6375e+05,3.9959e+05,386.2233,42.6038,3.0973e+04,-3.0949e+04
2.5119,0.0126,0.0501,6.1475e+03,1.9594e+03,1.0461e+04,2.3236e+03,110.4801,13.6462,2.1592e+05,15.2472,1.3570e+03,1.5948e+05,3.8610e+05,388.7194,41.9439,3.1083e+04,-3.1035e+04
2.5119,0.0126,0.1000,6.1235e+03,1.9202e+03,1.0413e+04,2.2913e+03,113.1567,12.6642,2.1172e+05,16.5369,1.4088e+03,1.5786e+05,3.8034e+05,390.5728,41.7429,3.1173e+04,-3.1048e+04
2.5119,0.0251,1.0000e-04,6.4538e+03,1.7053e+03,8.0847e+03,1.2699e+03,214.2889,254.6809,5.0683e+05,306.7210,2.2686e+04,8.6884e+04,8.1817e+05,69.9390,363.7060,6.9580e+03,-7.0752e+03
2.5119,0.0251,1.9953e-04,7.4695e+03,2.2430e+03,8.5134e+03,1.3854e+03,192.4059,224.6585,4.8877e+05,251.1023,1.8058e+04,1.1372e+05,7.9048e+05,111.6240,294.2501,1.1583e+04,-1.1705e+04
2.5119,0.0251,3.9811e-04,7.8997e+03,2.3110e+03,9.1513e+03,1.6698e+03,157.9307,174.5097,4.5486e+05,173.5986,1.2557e+04,1.4674e+05,7.3791e+05,182.9168,209.8030,1.7151e+04,-1.7138e+04
2.5119,0.0251,7.9433e-04,7.8530e+03,2.2384e+03,9.8754e+03,2.0856e+03,121.7124,120.5345,4.0488e+05,97.2823,7.2570e+03,1.7499e+05,6.6045e+05,258.5929,131.8700,2.2478e+04,-2.2412e+04
2.5119,0.0251,0.0016,7.5954e+03,2.2005e+03,1.0553e+04,2.4692e+03,96.6074,77.1808,3.5711e+05,40.7308,3.1239e+03,1.9071e+05,5.8645e+05,318.9237,78.5203,2.6632e+04,-2.6524e+04
0.0100,0.0501,0.0251,6.2627e+03,1.8060e+03,9.9311e+03,2.1481e+03,128.8019,18.1358,7.8421e+04,25.7258,1.8739e+03,624.6805,1.4100e+03,403.9206,41.4928,3.1894e+04,-3.1208e+04
2.5119,0.0251,0.0032,7.2239e+03,2.1869e+03,1.0965e+04,2.6141e+03,89.1579,48.2732,3.1118e+05,7.6961,462.9761,1.9126e+05,5.1801e+05,358.2694,53.0892,2.9293e+04,-2.9186e+04
2.5119,0.0251,0.0063,6.7371e+03,2.1402e+03,1.0962e+04,2.5484e+03,98.0908,31.7009,2.6502e+05,7.6754,821.5407,1.7861e+05,4.5315e+05,378.3568,44.7811,3.0555e+04,-3.0492e+04
2.5119,0.0251,0.0126,6.2522e+03,2.0270e+03,1.0633e+04,2.4113e+03,113.1441,23.3473,2.2486e+05,13.3768,1.2236e+03,1.6255e+05,3.9847e+05,386.1669,42.6542,3.0933e+04,-3.0917e+04
2.5119,0.0251,0.0251,6.1636e+03,1.8789e+03,1.0415e+04,2.2758e+03,122.7544,17.9159,2.0844e+05,18.7608,1.4253e+03,1.5669e+05,3.7581e+05,393.8157,41.6068,3.1250e+04,-3.0999e+04
2.5119,0.0251,0.0501,6.1667e+03,1.7823e+03,1.0320e+04,2.2032e+03,127.4960,14.8981,2.0158e+05,22.4434,1.4742e+03,1.5490e+05,3.6606e+05,399.1630,41.4786,3.1418e+04,-3.0901e+04
2.5119,0.0251,0.1000,5.8261e+03,1.8027e+03,1.0303e+04,2.2423e+03,125.4328,13.2669,1.8806e+05,24.7688,1.4366e+03,1.5059e+05,3.4714e+05,402.8769,43.3076,3.1552e+04,-3.0584e+04
2.5119,0.0501,1.0000e-04,6.4563e+03,1.7065e+03,8.0854e+03,1.2700e+03,214.7041,255.1175,5.0676e+05,306.6156,2.2681e+04,8.6942e+04,8.1807e+05,70.0146,363.5723,6.9581e+03,-7.0847e+03
2.5119,0.0501,1.9953e-04,7.4719e+03,2.2440e+03,8.5136e+03,1.3829e+03,193.1878,225.4392,4.8864e+05,250.7488,1.8036e+04,1.1386e+05,7.9028e+05,111.9396,293.8570,1.1599e+04,-1.1733e+04
2.5119,0.0501,3.9811e-04,7.8981e+03,2.3106e+03,9.1597e+03,1.6738e+03,159.2401,175.5660,4.5418e+05,172.7435,1.2504e+04,1.4698e+05,7.3691e+05,183.7612,208.9309,1.7200e+04,-1.7196e+04
2.5119,0.0501,7.9433e-04,7.8440e+03,2.2382e+03,9.8957e+03,2.0959e+03,123.6999,121.7080,4.0340e+05,95.8319,7.1614e+03,1.7516e+05,6.5827e+05,260.0919,130.4513,2.2569e+04,-2.2512e+04
0.0100,0.0501,0.0501,5.7480e+03,1.8510e+03,9.5355e+03,2.1763e+03,121.7494,14.7055,7.8495e+04,33.8444,1.9351e+03,604.5185,1.3041e+03,415.9529,44.4887,3.2198e+04,-3.0868e+04
2.5119,0.0501,0.0016,7.5742e+03,2.2008e+03,1.0588e+04,2.4824e+03,99.6553,78.4667,3.5421e+05,38.8865,2.9890e+03,1.9037e+05,5.8226e+05,321.0209,76.9454,2.6763e+04,-2.6663e+04
2.5119,0.0501,0.0032,7.1769e+03,2.1845e+03,1.1004e+04,2.6177e+03,94.0579,49.7288,3.0579e+05,5.8332,313.0668,1.8954e+05,5.1053e+05,360.6452,51.9414,2.9439e+04,-2.9339e+04
2.5119,0.0501,0.0063,6.6381e+03,2.1197e+03,1.0933e+04,2.5281e+03,105.6193,33.6565,2.5545e+05,9.1715,926.6233,1.7454e+05,4.4023e+05,380.3986,44.1925,3.0653e+04,-3.0604e+04
2.5119,0.0501,0.0126,6.1684e+03,1.9541e+03,1.0533e+04,2.3583e+03,122.6877,25.8440,2.1428e+05,15.2493,1.2866e+03,1.5785e+05,3.8424e+05,388.7554,42.0417,3.1004e+04,-3.0972e+04
2.5119,0.0501,0.0251,6.2216e+03,1.7922e+03,1.0336e+04,2.2106e+03,130.6126,18.7032,2.0278e+05,23.3460,1.4771e+03,1.5587e+05,3.6749e+05,400.4745,41.4818,3.1444e+04,-3.0872e+04
2.5119,0.0501,0.0501,5.9297e+03,1.8340e+03,1.0353e+04,2.2808e+03,129.7426,14.5718,1.9003e+05,30.0338,2.4854e+03,1.5434e+05,3.4854e+05,410.3092,42.6519,3.2936e+04,-3.1128e+04
2.5119,0.0501,0.1000,5.5792e+03,1.9014e+03,9.9036e+03,2.1970e+03,126.0197,14.3887,1.7613e+05,29.3157,2.5330e+03,1.4732e+05,3.3015e+05,409.4722,44.0764,3.2797e+04,-3.1532e+04
2.5119,0.1000,1.0000e-04,6.4575e+03,1.7071e+03,8.0857e+03,1.2701e+03,214.9122,255.3174,5.0673e+05,306.5630,2.2679e+04,8.6973e+04,8.1803e+05,70.0530,363.5063,6.9563e+03,-7.0893e+03
2.5119,0.1000,1.9953e-04,7.4733e+03,2.2442e+03,8.5160e+03,1.3815e+03,193.5872,225.8318,4.8855e+05,250.5739,1.8027e+04,1.1394e+05,7.9014e+05,112.1036,293.6704,1.1605e+04,-1.1745e+04
2.5119,0.1000,3.9811e-04,7.8973e+03,2.3104e+03,9.1640e+03,1.6758e+03,159.9088,176.0976,4.5384e+05,172.3157,1.2479e+04,1.4710e+05,7.3640e+05,184.1812,208.4918,1.7221e+04,-1.7225e+04
0.0100,0.0501,0.1000,5.8831e+03,1.7307e+03,9.6993e+03,2.1238e+03,131.9326,14.9926,7.8506e+04,33.6843,2.3544e+03,601.5477,1.2887e+03,415.5278,42.7015,3.2715e+04,-3.1160e+04
2.5119,0.1000,7.9433e-04,7.8395e+03,2.2380e+03,9.9060e+03,2.1011e+03,124.7172,122.3018,4.0265e+05,95.1023,7.1146e+03,1.7525e+05,6.5717e+05,260.8458,129.7374,2.2611e+04,-2.2563e+04
2.5119,0.1000,0.0016,7.5633e+03,2.2009e+03,1.0605e+04,2.4889e+03,101.2299,79.1324,3.5271e+05,37.9598,2.9220e+03,1.9019e+05,5.8011e+05,322.0782,76.1590,2.6827e+04,-2.6733e+04
2.5119,0.1000,0.0032,7.1521e+03,2.1828e+03,1.1023e+04,2.6191e+03,96.6240,50.5208,3.0296e+05,4.9069,239.7182,1.8861e+05,5.0663e+05,361.8328,51.3830,2.9509e+04,-2.9416e+04
2.5119,0.1000,0.0063,6.5851e+03,2.1070e+03,1.0914e+04,2.5172e+03,109.5981,34.8133,2.5039e+05,9.8925,974.2135,1.7235e+05,4.3340e+05,381.3859,43.9204,3.0696e+04,-3.0656e+04
2.5119,0.1000,0.0126,6.1682e+03,1.9178e+03,1.0491e+04,2.3287e+03,126.9986,26.9163,2.1053e+05,16.9734,1.3286e+03,1.5661e+05,3.7903e+05,391.2452,41.8253,3.1092e+04,-3.0969e+04
2.5119,0.1000,0.0251,6.3124e+03,1.7466e+03,1.0215e+04,2.1393e+03,133.5134,19.2449,2.0117e+05,26.5498,1.1265e+03,1.5686e+05,3.6461e+05,405.1051,41.4698,3.1050e+04,-3.0570e+04
2.5119,0.1000,0.0501,5.9035e+03,1.6583e+03,1.0337e+04,2.2570e+03,130.5836,16.3020,1.8374e+05,37.1248,1.1960e+03,1.5176e+05,3.3995e+05,420.4676,43.0258,3.1430e+04,-2.9747e+04
2.5119,0.1000,0.1000,6.2085e+03,2.3544e+03,1.0478e+04,2.7766e+03,135.3290,15.8661,2.0144e+05,38.4365,9.0433e+03,1.6517e+05,3.6136e+05,422.1475,41.4982,4.0996e+04,-3.5737e+04
5.0119,1.0000e-04,1.0000e-04,5.6576e+03,1.1547e+03,7.4341e+03,1.2192e+03,127.2469,180.1738,7.0000e+05,334.1281,2.5253e+04,1.4852e+05,1.0872e+06,55.9752,403.4394,4.4561e+03,-4.4415e+03
5.0119,1.0000e-04,1.9953e-04,6.2327e+03,1.5703e+03,7.4908e+03,1.1971e+03,121.7167,166.8595,6.9587e+05,319.7845,2.3738e+04,1.6507e+05,1.0795e+06,62.6956,382.2086,5.9681e+03,-5.9592e+03
0.0100,0.1000,1.0000e-04,6.4210e+03,1.6855e+03,8.1736e+03,1.2644e+03,214.9870,255.2816,7.7310e+04,306.4513,2.2739e+04,343.6399,3.2651e+03,69.9706,363.2103,6.9479e+03,-6.9778e+03
5.0119,1.0000e-04,3.9811e-04,6.6724e+03,1.8237e+03,7.5258e+03,1.1844e+03,139.2907,169.1554,6.9299e+05,308.1352,2.2571e+04,1.7978e+05,1.0734e+06,69.2067,365.7660,7.1409e+03,-7.1211e+03
5.0119,1.0000e-04,7.9433e-04,6.9513e+03,1.9582e+03,7.5504e+03,1.1733e+03,161.0523,179.1128,6.9184e+05,300.3641,2.1826e+04,1.9043e+05,1.0703e+06,74.1606,355.3094,7.8841e+03,-7.8682e+03
5.0119,1.0000e-04,0.0016,7.1141e+03,2.0259e+03,7.5611e+03,1.1702e+03,176.8079,188.7049,6.9092e+05,295.7906,2.1406e+04,1.9719e+05,1.0679e+06,77.3259,349.3771,8.3059e+03,-8.2856e+03
5.0119,1.0000e-04,0.0032,7.2016e+03,2.0567e+03,7.5695e+03,1.1595e+03,186.1469,195.4291,6.9071e+05,293.2834,2.1175e+04,2.0098e+05,1.0670e+06,79.1193,346.1767,8.5339e+03,-8.5207e+03
5.0119,1.0000e-04,0.0063,7.2474e+03,2.0715e+03,7.5732e+03,1.1579e+03,191.2150,199.4545,6.9073e+05,291.9766,2.1053e+04,2.0302e+05,1.0667e+06,80.0788,344.5315,8.6535e+03,-8.6435e+03
5.0119,1.0000e-04,0.0126,7.2708e+03,2.0788e+03,7.5743e+03,1.1570e+03,193.8627,201.6660,6.9083e+05,291.3119,2.0991e+04,2.0407e+05,1.0667e+06,80.5770,343.7043,8.7150e+03,-8.7076e+03
5.0119,1.0000e-04,0.0251,7.2827e+03,2.0824e+03,7.5749e+03,1.1563e+03,195.2232,202.8038,6.9081e+05,290.9751,2.0955e+04,2.0461e+05,1.0666e+06,80.8308,343.2866,8.7461e+03,-8.7474e+03
5.0119,1.0000e-04,0.0501,7.2887e+03,2.0842e+03,7.5753e+03,1.1559e+03,195.9177,203.3653,6.9079e+05,290.8086,2.0938e+04,2.0488e+05,1.0665e+06,80.9589,343.0825,8.7617e+03,-8.7669e+03
5.0119,1.0000e-04,0.1000,7.2917e+03,2.0851e+03,7.5751e+03,1.1548e+03,196.2659,203.6413,6.9071e+05,290.7261,2.0927e+04,2.0502e+05,1.0664e+06,81.0231,342.9822,8.7696e+03,-8.7811e+03
