f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,0.0016,1.0000e-04,4.8329e+03,1.1804e+03,5.5913e+03,864.1194,213.2609,256.3174,2.3946e+05,329.1812,1.6839e+04,4.4866e+04,3.8660e+05,62.6108,372.4893,4.8617e+03,-4.8456e+03
2.5119,0.0016,1.9953e-04,5.5015e+03,1.5288e+03,5.8259e+03,942.4825,182.4171,215.7406,2.2452e+05,277.4941,1.3787e+04,5.8139e+04,3.6446e+05,101.3695,306.7571,7.9182e+03,-7.8927e+03
2.5119,0.0016,3.9811e-04,5.7983e+03,1.5661e+03,6.1428e+03,1.0847e+03,136.9540,159.9002,2.0775e+05,208.8924,1.0334e+04,7.4626e+04,3.3845e+05,165.1730,231.8535,1.1383e+04,-1.1335e+04
2.5119,0.0016,7.9433e-04,5.8168e+03,1.5100e+03,6.4843e+03,1.2778e+03,92.3572,107.6476,1.9261e+05,144.1404,7.2126e+03,8.9475e+04,3.1376e+05,229.6106,165.1873,1.4519e+04,-1.4442e+04
2.5119,0.0016,0.0016,5.7476e+03,1.4722e+03,6.7641e+03,1.4544e+03,60.9903,69.2203,1.8120e+05,96.6961,4.8687e+03,1.0027e+05,2.9425e+05,279.0859,118.2709,1.6878e+04,-1.6771e+04
2.5119,0.0016,0.0032,5.6755e+03,1.4577e+03,6.9332e+03,1.5600e+03,46.1304,45.4151,1.7378e+05,67.4726,3.3459e+03,1.0707e+05,2.8110e+05,311.2599,91.0968,1.8409e+04,-1.8286e+04
2.5119,0.0016,0.0063,5.6233e+03,1.4546e+03,7.0125e+03,1.6059e+03,42.4169,32.4752,1.6945e+05,51.2491,2.4545e+03,1.1096e+05,2.7322e+05,330.0267,77.1345,1.9305e+04,-1.9173e+04
2.5119,0.0016,0.0126,5.5906e+03,1.4550e+03,7.0450e+03,1.6230e+03,42.6179,26.0743,1.6706e+05,42.7240,1.9686e+03,1.1303e+05,2.6883e+05,340.2320,70.2973,1.9793e+04,-1.9658e+04
2.5119,0.0016,0.0251,5.5720e+03,1.4558e+03,7.0584e+03,1.6293e+03,43.3908,23.0606,1.6580e+05,38.3596,1.7145e+03,1.1408e+05,2.6650e+05,345.5612,66.9649,2.0048e+04,-1.9912e+04
0.0100,0.0501,0.0016,5.4887e+03,1.4802e+03,7.1625e+03,1.6292e+03,97.2041,80.1573,3.8781e+04,49.8328,2.4350e+03,407.1120,1.0177e+03,332.1385,76.9524,1.9302e+04,-1.9217e+04
2.5119,0.0016,0.0501,5.5619e+03,1.4564e+03,7.0641e+03,1.6317e+03,43.9630,21.6540,1.6514e+05,36.1526,1.5845e+03,1.1461e+05,2.6529e+05,348.2859,65.3317,2.0178e+04,-2.0042e+04
2.5119,0.0016,0.1000,5.5567e+03,1.4568e+03,7.0668e+03,1.6327e+03,44.2976,20.9864,1.6480e+05,35.0432,1.5188e+03,1.1488e+05,2.6467e+05,349.6626,64.5223,2.0243e+04,-2.0108e+04
2.5119,0.0032,1.0000e-04,4.8520e+03,1.1912e+03,5.5971e+03,865.8028,218.3471,262.0911,2.3905e+05,327.8951,1.6762e+04,4.5165e+04,3.8601e+05,63.5064,370.8009,4.9372e+03,-4.9245e+03
2.5119,0.0032,1.9953e-04,5.5197e+03,1.5367e+03,5.8480e+03,950.7826,191.6118,225.7498,2.2317e+05,273.0392,1.3562e+04,5.9017e+04,3.6245e+05,105.4333,301.8341,8.1406e+03,-8.1201e+03
2.5119,0.0032,3.9811e-04,5.7852e+03,1.5641e+03,6.2056e+03,1.1143e+03,149.7425,170.4506,2.0447e+05,198.3693,9.8400e+03,7.6305e+04,3.3349e+05,175.6386,221.0939,1.1875e+04,-1.1831e+04
2.5119,0.0032,7.9433e-04,5.7573e+03,1.5077e+03,6.6151e+03,1.3484e+03,106.0280,115.1049,1.8650e+05,126.6728,6.3839e+03,9.1668e+04,3.0434e+05,247.7302,147.9431,1.5348e+04,-1.5271e+04
2.5119,0.0032,0.0016,5.6371e+03,1.4773e+03,6.9618e+03,1.5579e+03,71.7729,72.1959,1.7160e+05,73.8130,3.7199e+03,1.0231e+05,2.7941e+05,304.2458,97.0431,1.8027e+04,-1.7920e+04
2.5119,0.0032,0.0032,5.5143e+03,1.4700e+03,7.1537e+03,1.6562e+03,50.1693,43.9688,1.6057e+05,41.4432,1.9483e+03,1.0832e+05,2.6080e+05,341.8613,69.4924,1.9808e+04,-1.9684e+04
2.5119,0.0032,0.0063,5.4161e+03,1.4709e+03,7.2126e+03,1.6691e+03,38.8864,27.4764,1.5300e+05,23.7024,902.9530,1.1105e+05,2.4821e+05,364.1324,57.1407,2.0858e+04,-2.0730e+04
2.5119,0.0032,0.0126,5.3457e+03,1.4740e+03,7.2130e+03,1.6668e+03,33.6462,18.7507,1.4816e+05,14.5245,342.5748,1.1194e+05,2.4039e+05,376.2026,51.8600,2.1426e+04,-2.1298e+04
0.0100,0.0501,0.0032,5.2907e+03,1.4647e+03,7.2801e+03,1.6389e+03,82.3624,47.5322,3.8846e+04,13.5324,312.6965,420.5143,904.4133,377.8629,52.8299,2.1449e+04,-2.1344e+04
2.5119,0.0032,0.0251,5.2999e+03,1.4762e+03,7.1935e+03,1.6610e+03,31.3461,14.5806,1.4519e+05,9.9362,101.4899,1.1207e+05,2.3573e+05,382.4051,49.5327,2.1715e+04,-2.1590e+04
2.5119,0.0032,0.0501,5.2730e+03,1.4775e+03,7.1751e+03,1.6557e+03,30.3571,12.7274,1.4347e+05,7.6735,140.7747,1.1199e+05,2.3310e+05,385.5269,48.4470,2.1859e+04,-2.1735e+04
2.5119,0.0032,0.1000,5.2585e+03,1.4782e+03,7.1632e+03,1.6525e+03,29.9174,11.9138,1.4253e+05,6.5602,200.5854,1.1192e+05,2.3168e+05,387.0899,47.9223,2.1931e+04,-2.1807e+04
2.5119,0.0063,1.0000e-04,4.8613e+03,1.1965e+03,5.6003e+03,866.7280,221.0411,265.4554,2.3883e+05,327.2075,1.6722e+04,4.5327e+04,3.8569e+05,63.9925,369.9052,4.9749e+03,-4.9665e+03
2.5119,0.0063,1.9953e-04,5.5277e+03,1.5409e+03,5.8602e+03,955.4441,196.6768,231.6305,2.2242e+05,270.6285,1.3444e+04,5.9490e+04,3.6135e+05,107.6511,299.1899,8.2544e+03,-8.2425e+03
2.5119,0.0063,3.9811e-04,5.7751e+03,1.5636e+03,6.2417e+03,1.1315e+03,157.3589,177.0470,2.0262e+05,192.6200,9.5740e+03,7.7167e+04,3.3067e+05,181.3837,215.2411,1.2137e+04,-1.2101e+04
2.5119,0.0063,7.9433e-04,5.7196e+03,1.5080e+03,6.6933e+03,1.3898e+03,115.6714,120.5181,1.8283e+05,117.1035,5.9297e+03,9.2650e+04,2.9874e+05,257.7687,138.5950,1.5798e+04,-1.5729e+04
2.5119,0.0063,0.0016,5.5651e+03,1.4809e+03,7.0802e+03,1.6124e+03,83.1731,75.6828,1.6532e+05,61.3640,3.0796e+03,1.0277e+05,2.6991e+05,318.4004,86.0562,1.8665e+04,-1.8563e+04
2.5119,0.0063,0.0032,5.4013e+03,1.4736e+03,7.2655e+03,1.6833e+03,63.5009,45.3319,1.5092e+05,27.3799,1.1591e+03,1.0752e+05,2.4647e+05,359.4499,59.6278,2.0595e+04,-2.0480e+04
2.5119,0.0063,0.0063,5.2545e+03,1.4718e+03,7.2621e+03,1.6650e+03,54.5363,26.7593,1.3968e+05,8.8195,97.1322,1.0833e+05,2.2888e+05,383.9564,49.1869,2.1742e+04,-2.1624e+04
0.0100,0.0501,0.0063,5.0555e+03,1.4486e+03,6.9973e+03,1.6180e+03,80.9875,26.8734,3.8913e+04,6.8015,955.5409,409.4841,800.8847,405.2056,44.1525,2.2695e+04,-2.2589e+04
2.5119,0.0063,0.0126,5.1217e+03,1.4701e+03,7.1109e+03,1.6363e+03,52.5776,16.7571,1.3049e+05,2.0194,580.8909,1.0670e+05,2.1533e+05,396.7399,45.1166,2.2323e+04,-2.2206e+04
2.5119,0.0063,0.0251,5.0189e+03,1.4653e+03,6.9542e+03,1.6249e+03,53.9131,12.1386,1.2384e+05,5.5946,847.1212,1.0459e+05,2.0592e+05,402.8556,43.4200,2.2588e+04,-2.2478e+04
2.5119,0.0063,0.0501,4.9531e+03,1.4607e+03,6.8498e+03,1.6214e+03,55.6790,10.3352,1.1975e+05,7.6065,969.9830,1.0301e+05,2.0025e+05,405.7406,42.6698,2.2711e+04,-2.2602e+04
2.5119,0.0063,0.1000,4.9154e+03,1.4571e+03,6.7895e+03,1.6184e+03,56.9274,9.6966,1.1748e+05,8.5810,1.0266e+03,1.0206e+05,1.9712e+05,407.1188,42.3199,2.2767e+04,-2.2660e+04
2.5119,0.0126,1.0000e-04,4.8657e+03,1.1993e+03,5.6019e+03,867.2136,222.4124,267.2612,2.3872e+05,326.8516,1.6703e+04,4.5413e+04,3.8552e+05,64.2438,369.4412,4.9917e+03,-4.9883e+03
2.5119,0.0126,1.9953e-04,5.5313e+03,1.5430e+03,5.8666e+03,957.9110,199.3384,234.7538,2.2204e+05,269.3736,1.3385e+04,5.9741e+04,3.6077e+05,108.8076,297.8153,8.3086e+03,-8.3062e+03
2.5119,0.0126,3.9811e-04,5.7692e+03,1.5636e+03,6.2610e+03,1.1408e+03,161.5303,180.6621,2.0163e+05,189.6056,9.4379e+03,7.7615e+04,3.2918e+05,184.4129,212.1913,1.2268e+04,-1.2243e+04
2.5119,0.0126,7.9433e-04,5.6985e+03,1.5085e+03,6.7364e+03,1.4121e+03,121.3510,123.7071,1.8081e+05,112.0841,5.6933e+03,9.3105e+04,2.9566e+05,263.0830,133.7440,1.6030e+04,-1.5970e+04
2.5119,0.0126,0.0016,5.5234e+03,1.4825e+03,7.1445e+03,1.6385e+03,90.7714,78.1107,1.6163e+05,54.8720,2.7412e+03,1.0277e+05,2.6441e+05,325.9485,80.5523,1.9000e+04,-1.8906e+04
2.5119,0.0126,0.0032,5.3340e+03,1.4727e+03,7.3155e+03,1.6860e+03,73.8898,46.7315,1.4486e+05,19.9874,732.6410,1.0649e+05,2.3764e+05,369.0420,55.1808,2.1020e+04,-2.0913e+04
0.0100,0.0501,0.0126,4.7215e+03,1.4033e+03,6.4780e+03,1.6428e+03,94.3304,17.4137,3.8989e+04,15.2228,1.3959e+03,374.5791,696.0132,416.7455,41.0052,2.3123e+04,-2.3043e+04
2.5119,0.0126,0.0063,5.1375e+03,1.4649e+03,7.1871e+03,1.6496e+03,68.9506,27.1144,1.2991e+05,1.9355,464.0376,1.0524e+05,2.1510e+05,394.6358,45.8281,2.2201e+04,-2.2090e+04
2.5119,0.0126,0.0126,4.9208e+03,1.4482e+03,6.8509e+03,1.6394e+03,73.5992,16.8443,1.1574e+05,8.4628,990.2020,1.0045e+05,1.9519e+05,406.9902,42.4351,2.2727e+04,-2.2627e+04
2.5119,0.0126,0.0251,4.7366e+03,1.4211e+03,6.5596e+03,1.6324e+03,81.3839,12.4886,1.0504e+05,12.1900,1.1885e+03,9.5547e+04,1.8072e+05,412.2122,41.1559,2.2920e+04,-2.2831e+04
2.5119,0.0126,0.0501,4.6133e+03,1.3952e+03,6.3691e+03,1.6180e+03,87.5184,11.0543,9.8376e+04,13.7387,1.2585e+03,9.2164e+04,1.7186e+05,414.3702,40.6403,2.2987e+04,-2.2904e+04
2.5119,0.0126,0.1000,4.5787e+03,1.3709e+03,6.3021e+03,1.5944e+03,91.0121,10.7061,9.5502e+04,14.8379,1.3331e+03,9.0706e+04,1.6803e+05,415.8783,40.2248,2.3065e+04,-2.2976e+04
2.5119,0.0251,1.0000e-04,4.8677e+03,1.2007e+03,5.6027e+03,867.4530,223.1052,268.1451,2.3866e+05,326.6709,1.6694e+04,4.5456e+04,3.8544e+05,64.3704,369.2045,4.9972e+03,-4.9995e+03
2.5119,0.0251,1.9953e-04,5.5332e+03,1.5443e+03,5.8699e+03,959.1588,200.7072,236.2957,2.2184e+05,268.7310,1.3358e+04,5.9877e+04,3.6048e+05,109.4075,297.1199,8.3323e+03,-8.3385e+03
2.5119,0.0251,3.9811e-04,5.7659e+03,1.5637e+03,6.2710e+03,1.1456e+03,163.7277,182.4950,2.0112e+05,188.0635,9.3705e+03,7.7844e+04,3.2840e+05,185.9653,210.6341,1.2330e+04,-1.2315e+04
2.5119,0.0251,7.9433e-04,5.6872e+03,1.5088e+03,6.7590e+03,1.4238e+03,124.4440,125.3962,1.7974e+05,109.5145,5.5738e+03,9.3318e+04,2.9405e+05,265.8108,131.2656,1.6145e+04,-1.6094e+04
2.5119,0.0251,0.0016,5.5010e+03,1.4830e+03,7.1778e+03,1.6509e+03,95.1166,79.5105,1.5962e+05,51.5486,2.5668e+03,1.0270e+05,2.6142e+05,329.8650,77.8133,1.9172e+04,-1.9084e+04
0.0100,0.0501,0.0251,4.5631e+03,1.3244e+03,6.1691e+03,1.5623e+03,107.4431,13.7621,3.9034e+04,20.9004,1.5595e+03,352.7891,635.5904,424.7757,39.7854,2.3359e+04,-2.3143e+04
2.5119,0.0251,0.0032,5.2966e+03,1.4708e+03,7.3380e+03,1.6850e+03,80.1394,47.6118,1.4145e+05,16.1577,510.4305,1.0575e+05,2.3271e+05,374.1015,53.0835,2.1244e+04,-2.1141e+04
2.5119,0.0251,0.0063,5.0592e+03,1.4568e+03,7.0994e+03,1.6472e+03,78.6237,27.6814,1.2362e+05,3.6562,686.7650,1.0284e+05,2.0640e+05,400.0358,44.3041,2.2422e+04,-2.2320e+04
2.5119,0.0251,0.0126,4.7679e+03,1.4204e+03,6.6343e+03,1.6498e+03,89.0210,17.7512,1.0569e+05,11.7953,1.1489e+03,9.5511e+04,1.8177e+05,411.6764,41.3230,2.2877e+04,-2.2794e+04
2.5119,0.0251,0.0251,4.6013e+03,1.3568e+03,6.3287e+03,1.5944e+03,100.3442,13.6616,9.4444e+04,16.4680,1.3533e+03,9.0177e+04,1.6662e+05,418.2753,40.0466,2.3110e+04,-2.2975e+04
2.5119,0.0251,0.0501,4.5982e+03,1.3086e+03,6.2618e+03,1.5272e+03,104.7800,12.1212,9.1221e+04,20.8943,1.4642e+03,8.9204e+04,1.6198e+05,424.7318,39.6654,2.3315e+04,-2.2997e+04
2.5119,0.0251,0.1000,4.5783e+03,1.2748e+03,6.2148e+03,1.4928e+03,107.9316,12.2135,8.8834e+04,22.7669,1.4760e+03,8.8113e+04,1.5873e+05,427.4638,39.6008,2.3374e+04,-2.2960e+04
2.5119,0.0501,1.0000e-04,4.8685e+03,1.2015e+03,5.6031e+03,867.5656,223.4508,268.5483,2.3863e+05,326.5796,1.6692e+04,4.5478e+04,3.8540e+05,64.4355,369.0861,4.9974e+03,-5.0051e+03
2.5119,0.0501,1.9953e-04,5.5342e+03,1.5449e+03,5.8715e+03,959.7761,201.4063,237.0462,2.2174e+05,268.4078,1.3344e+04,5.9949e+04,3.6033e+05,109.7109,296.7723,8.3425e+03,-8.3547e+03
2.5119,0.0501,3.9811e-04,5.7643e+03,1.5637e+03,6.2761e+03,1.1480e+03,164.8573,183.4076,2.0086e+05,187.2823,9.3379e+03,7.7966e+04,3.2801e+05,186.7609,209.8566,1.2359e+04,-1.2351e+04
2.5119,0.0501,7.9433e-04,5.6815e+03,1.5090e+03,6.7706e+03,1.4296e+03,126.0607,126.2556,1.7919e+05,108.2147,5.5148e+03,9.3423e+04,2.9322e+05,267.1958,130.0183,1.6201e+04,-1.6157e+04
0.0100,0.0501,0.0501,4.5322e+03,1.2573e+03,6.0763e+03,1.4859e+03,113.0423,13.0744,3.9050e+04,25.3349,1.5647e+03,345.9918,612.5540,431.2082,39.5913,2.3468e+04,-2.3043e+04
2.5119,0.0501,0.0016,5.4894e+03,1.4832e+03,7.1949e+03,1.6569e+03,97.4517,80.2576,1.5857e+05,49.8720,2.4789e+03,1.0263e+05,2.5986e+05,331.8497,76.4418,1.9257e+04,-1.9175e+04
2.5119,0.0501,0.0032,5.2766e+03,1.4693e+03,7.3474e+03,1.6845e+03,83.5786,48.1067,1.3961e+05,14.2092,398.4845,1.0532e+05,2.3007e+05,376.6987,52.0645,2.1357e+04,-2.1259e+04
2.5119,0.0501,0.0063,5.0122e+03,1.4507e+03,7.0393e+03,1.6512e+03,84.2835,28.1231,1.1999e+05,5.4502,792.4963,1.0134e+05,2.0143e+05,402.7254,43.5908,2.2524e+04,-2.2430e+04
2.5119,0.0501,0.0126,4.6698e+03,1.3972e+03,6.4942e+03,1.6525e+03,98.4385,18.6557,9.9728e+04,13.3080,1.2028e+03,9.2393e+04,1.7389e+05,413.7932,40.8385,2.2924e+04,-2.2853e+04
2.5119,0.0501,0.0251,4.6293e+03,1.3189e+03,6.2988e+03,1.5414e+03,107.1380,13.6291,9.2436e+04,21.3960,1.4496e+03,8.9992e+04,1.6350e+05,425.4766,39.6875,2.3308e+04,-2.2975e+04
2.5119,0.0501,0.0501,4.5779e+03,1.2614e+03,6.1991e+03,1.4923e+03,112.6466,13.0224,8.7991e+04,26.2321,1.6104e+03,8.8212e+04,1.5731e+05,432.5101,39.5846,2.3605e+04,-2.2985e+04
2.5119,0.0501,0.1000,4.4499e+03,1.2349e+03,6.0330e+03,1.4778e+03,115.6977,13.7581,8.4412e+04,29.8229,1.8159e+03,8.6753e+04,1.5233e+05,437.7046,39.5783,2.3914e+04,-2.3062e+04
2.5119,0.1000,1.0000e-04,4.8689e+03,1.2019e+03,5.6033e+03,867.6184,223.6188,268.7323,2.3862e+05,326.5325,1.6691e+04,4.5490e+04,3.8538e+05,64.4719,369.0279,4.9962e+03,-5.0078e+03
2.5119,0.1000,1.9953e-04,5.5347e+03,1.5452e+03,5.8723e+03,960.0805,201.7608,237.4177,2.2169e+05,268.2472,1.3338e+04,5.9986e+04,3.6026e+05,109.8614,296.5993,8.3468e+03,-8.3628e+03
2.5119,0.1000,3.9811e-04,5.7636e+03,1.5637e+03,6.2787e+03,1.1492e+03,165.4299,183.8678,2.0073e+05,186.8885,9.3223e+03,7.8032e+04,3.2782e+05,187.1697,209.4748,1.2373e+04,-1.2369e+04
0.0100,0.0501,0.1000,4.1965e+03,1.2420e+03,5.6890e+03,1.4420e+03,114.4268,13.5280,3.9082e+04,26.7267,1.2716e+03,328.9774,571.2680,433.3728,40.2517,2.3189e+04,-2.2734e+04
2.5119,0.1000,7.9433e-04,5.6786e+03,1.5091e+03,6.7765e+03,1.4326e+03,126.8874,126.6869,1.7892e+05,107.5609,5.4861e+03,9.3476e+04,2.9280e+05,267.8950,129.3946,1.6226e+04,-1.6189e+04
2.5119,0.1000,0.0016,5.4835e+03,1.4834e+03,7.2035e+03,1.6598e+03,98.6610,80.6365,1.5803e+05,49.0277,2.4351e+03,1.0259e+05,2.5906e+05,332.8524,75.7559,1.9298e+04,-1.9221e+04
2.5119,0.1000,0.0032,5.2661e+03,1.4683e+03,7.3510e+03,1.6836e+03,85.3872,48.3655,1.3864e+05,13.2288,344.0086,1.0507e+05,2.2868e+05,378.0115,51.5618,2.1413e+04,-2.1318e+04
2.5119,0.1000,0.0063,4.9861e+03,1.4467e+03,7.0044e+03,1.6546e+03,87.3512,28.3857,1.1803e+05,6.3744,843.1423,1.0050e+05,1.9877e+05,404.0597,43.2475,2.2572e+04,-2.2484e+04
2.5119,0.1000,0.0126,4.6173e+03,1.3817e+03,6.4169e+03,1.6507e+03,103.6275,19.2528,9.6542e+04,14.0452,1.2254e+03,9.0692e+04,1.6970e+05,414.8172,40.5902,2.2942e+04,-2.2880e+04
2.5119,0.1000,0.0251,4.6380e+03,1.2976e+03,6.2755e+03,1.5166e+03,110.1785,13.6596,9.1422e+04,24.0600,1.4615e+03,8.9940e+04,1.6190e+05,429.3580,39.6181,2.3375e+04,-2.2929e+04
2.5119,0.1000,0.0501,4.6014e+03,1.2403e+03,6.1029e+03,1.4199e+03,113.1483,13.7131,8.7535e+04,29.9823,876.7219,8.8832e+04,1.5623e+05,437.9345,39.5781,2.2800e+04,-2.2330e+04
2.5119,0.1000,0.1000,4.1064e+03,1.2310e+03,5.6280e+03,1.4136e+03,115.0333,14.5399,7.4768e+04,29.1979,1.0997e+03,8.1043e+04,1.3989e+05,436.9804,40.4899,2.3091e+04,-2.2471e+04
5.0119,1.0000e-04,1.0000e-04,4.4488e+03,992.5256,5.4974e+03,837.8881,151.8697,198.9405,5.4103e+05,349.4041,1.8285e+04,8.0651e+04,8.1169e+05,52.9135,403.2026,3.4132e+03,-3.4030e+03
5.0119,1.0000e-04,1.9953e-04,4.8334e+03,1.1943e+03,5.5817e+03,858.8998,135.9414,171.7736,5.2877e+05,331.7831,1.6992e+04,8.9332e+04,7.9364e+05,60.4681,375.5632,4.7059e+03,-4.6948e+03
0.0100,0.1000,1.0000e-04,4.8437e+03,1.1833e+03,5.5991e+03,866.7642,223.6823,268.8405,3.8569e+04,326.6451,1.6688e+04,179.7366,1.4999e+03,64.2692,369.0475,4.9992e+03,-5.0097e+03
5.0119,1.0000e-04,3.9811e-04,5.1653e+03,1.3700e+03,5.6443e+03,874.8799,146.0471,163.3662,5.2055e+05,316.5178,1.5994e+04,9.8793e+04,7.8113e+05,69.7642,354.0483,5.7050e+03,-5.6931e+03
5.0119,1.0000e-04,7.9433e-04,5.3705e+03,1.4526e+03,5.6834e+03,884.7113,167.9625,169.7794,5.1587e+05,305.9080,1.5347e+04,1.0586e+05,7.7377e+05,77.2317,340.0298,6.3520e+03,-6.3399e+03
5.0119,1.0000e-04,0.0016,5.4855e+03,1.4867e+03,5.7056e+03,889.0122,185.3955,178.2593,5.1345e+05,299.4977,1.4972e+04,1.1031e+05,7.6983e+05,82.0643,331.8693,6.7267e+03,-6.7155e+03
5.0119,1.0000e-04,0.0032,5.5467e+03,1.5012e+03,5.7177e+03,890.5767,196.0004,184.5673,5.1222e+05,295.9367,1.4767e+04,1.1285e+05,7.6777e+05,84.8406,327.4263,6.9317e+03,-6.9208e+03
5.0119,1.0000e-04,0.0063,5.5788e+03,1.5078e+03,5.7241e+03,891.2304,201.8211,188.4321,5.1159e+05,294.0547,1.4658e+04,1.1422e+05,7.6673e+05,86.3407,325.1119,7.0397e+03,-7.0288e+03
5.0119,1.0000e-04,0.0126,5.5952e+03,1.5109e+03,5.7273e+03,891.6299,204.8773,190.5467,5.1128e+05,293.0876,1.4602e+04,1.1493e+05,7.6620e+05,87.1227,323.9343,7.0953e+03,-7.0853e+03
5.0119,1.0000e-04,0.0251,5.6034e+03,1.5124e+03,5.7290e+03,891.8893,206.4499,191.6241,5.1113e+05,292.5989,1.4574e+04,1.1530e+05,7.6593e+05,87.5216,323.3432,7.1234e+03,-7.1150e+03
5.0119,1.0000e-04,0.0501,5.6076e+03,1.5131e+03,5.7298e+03,892.0453,207.2509,192.1594,5.1105e+05,292.3539,1.4558e+04,1.1548e+05,7.6580e+05,87.7233,323.0488,7.1375e+03,-7.1313e+03
5.0119,1.0000e-04,0.1000,5.6096e+03,1.5134e+03,5.7302e+03,892.1343,207.6565,192.4259,5.1101e+05,292.2314,1.4550e+04,1.1557e+05,7.6573e+05,87.8249,322.9024,7.1446e+03,-7.1413e+03
5.0119,1.9953e-04,1.0000e-04,4.6258e+03,1.0711e+03,5.5383e+03,848.6965,169.6629,215.1996,5.3489e+05,341.0635,1.7658e+04,8.4364e+04,8.0272e+05,56.1964,389.9016,4.0409e+03,-4.0277e+03
