f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,0.0063,1.9953e-04,1.7557e+03,368.2550,1.8056e+03,287.2391,173.6658,202.1293,1.4442e+04,245.6731,3.9845e+03,6.0037e+03,2.4076e+04,137.7906,296.0186,2.2908e+03,-2.2826e+03
2.5119,0.0063,3.9811e-04,1.7942e+03,366.6051,1.8939e+03,321.6783,135.2319,151.9183,1.3386e+04,177.2782,2.9248e+03,7.3069e+03,2.2279e+04,203.6609,224.3302,3.3550e+03,-3.3405e+03
2.5119,0.0063,7.9433e-04,1.7776e+03,356.9169,1.9839e+03,363.2961,95.3728,101.1391,1.2395e+04,111.6262,1.9200e+03,8.4854e+03,2.0460e+04,270.8318,159.6643,4.3667e+03,-4.3437e+03
2.5119,0.0063,0.0016,1.7463e+03,352.3942,2.0411e+03,388.3359,62.8831,60.9539,1.1627e+04,61.9194,1.1233e+03,9.3749e+03,1.8936e+04,325.0981,114.8193,5.1734e+03,-5.1422e+03
2.5119,0.0063,0.0032,1.7188e+03,351.1565,2.0507e+03,390.9810,40.4075,33.9633,1.1133e+04,30.0645,578.6940,9.9758e+03,1.7869e+04,362.7383,89.9654,5.7342e+03,-5.6976e+03
2.5119,0.0063,0.0063,1.6992e+03,351.2926,2.0337e+03,388.9431,26.9413,17.9927,1.0860e+04,12.1826,269.4069,1.0346e+04,1.7224e+04,385.9903,77.7502,6.0824e+03,-6.0432e+03
0.0100,0.0501,0.0063,1.6744e+03,353.7630,2.0038e+03,388.2613,34.7809,14.1985,3.2986e+03,9.1569,216.2039,42.1164,65.5230,408.6992,68.2856,6.4151e+03,-6.3762e+03
2.5119,0.0063,0.0126,1.6867e+03,351.9663,2.0162e+03,388.3313,20.0168,9.7174,1.0722e+04,5.8515,175.1181,1.0553e+04,1.6873e+04,399.1590,71.8864,6.2805e+03,-6.2406e+03
2.5119,0.0063,0.0251,1.6793e+03,352.5772,2.0039e+03,389.2778,16.8914,6.3618,1.0652e+04,7.7480,200.9591,1.0663e+04,1.6689e+04,406.2159,69.0463,6.3868e+03,-6.3467e+03
2.5119,0.0063,0.0501,1.6753e+03,352.9559,1.9967e+03,389.9145,15.5669,5.5712,1.0616e+04,9.8237,233.0448,1.0719e+04,1.6594e+04,409.8786,67.6501,6.4419e+03,-6.4022e+03
2.5119,0.0063,0.1000,1.6731e+03,353.1659,1.9929e+03,390.1908,14.9989,5.5736,1.0598e+04,11.0045,252.4830,1.0748e+04,1.6546e+04,411.7479,66.9577,6.4700e+03,-6.4306e+03
2.5119,0.0126,1.0000e-04,1.6365e+03,328.3349,1.7408e+03,267.6595,201.6111,238.4669,1.5340e+04,298.1922,4.8763e+03,4.9092e+03,2.5504e+04,92.9358,356.8316,1.3963e+03,-1.3922e+03
2.5119,0.0126,1.9953e-04,1.7564e+03,368.6478,1.8074e+03,287.8836,176.2667,205.0119,1.4418e+04,244.4084,3.9648e+03,6.0264e+03,2.4038e+04,138.9488,294.6310,2.3097e+03,-2.3030e+03
2.5119,0.0126,3.9811e-04,1.7928e+03,366.8158,1.8985e+03,323.6777,138.8093,154.9533,1.3331e+04,174.3485,2.8810e+03,7.3514e+03,2.2187e+04,206.5832,221.3637,3.3980e+03,-3.3851e+03
2.5119,0.0126,7.9433e-04,1.7733e+03,357.4479,1.9919e+03,367.0175,99.6260,103.2051,1.2295e+04,106.6618,1.8438e+03,8.5517e+03,2.0286e+04,276.0923,154.9821,4.4424e+03,-4.4209e+03
2.5119,0.0126,0.0016,1.7390e+03,353.3491,2.0486e+03,390.9772,67.4779,61.4390,1.1475e+04,55.0806,1.0109e+03,9.4607e+03,1.8662e+04,332.9458,109.1663,5.2867e+03,-5.2564e+03
2.5119,0.0126,0.0032,1.7085e+03,352.3323,2.0493e+03,390.6351,44.8881,32.8024,1.0943e+04,21.8312,436.9927,1.0083e+04,1.7506e+04,373.0961,84.2513,5.8849e+03,-5.8486e+03
0.0100,0.0501,0.0126,1.6550e+03,355.0778,1.9646e+03,392.3710,26.4682,8.8497,3.2991e+03,19.9235,405.5287,43.1270,64.0120,424.6017,62.7476,6.6538e+03,-6.6140e+03
2.5119,0.0126,0.0063,1.6859e+03,352.7083,2.0207e+03,388.1970,30.8730,15.8171,1.0651e+04,5.9652,176.2070,1.0473e+04,1.6805e+04,398.3660,72.2819,6.2636e+03,-6.2245e+03
2.5119,0.0126,0.0126,1.6704e+03,353.7719,1.9933e+03,389.6236,23.2547,8.1490,1.0508e+04,11.7663,261.3139,1.0696e+04,1.6427e+04,412.9007,66.6105,6.4821e+03,-6.4421e+03
2.5119,0.0126,0.0251,1.6607e+03,354.5977,1.9743e+03,391.7911,19.5684,7.1843,1.0438e+04,17.2000,358.1397,1.0817e+04,1.6231e+04,420.7801,63.8774,6.6004e+03,-6.5607e+03
2.5119,0.0126,0.0501,1.6551e+03,355.0574,1.9631e+03,393.4141,17.9038,8.1498,1.0405e+04,20.1424,413.1554,1.0880e+04,1.6131e+04,424.9014,62.5426,6.6621e+03,-6.6227e+03
2.5119,0.0126,0.1000,1.6522e+03,355.2896,1.9571e+03,394.3645,17.1511,8.9317,1.0389e+04,21.6634,442.0281,1.0912e+04,1.6082e+04,427.0151,61.8804,6.6937e+03,-6.6545e+03
2.5119,0.0251,1.0000e-04,1.6371e+03,328.5342,1.7411e+03,267.7377,202.3935,239.3955,1.5335e+04,297.9982,4.8730e+03,4.9134e+03,2.5498e+04,93.0782,356.5841,1.3992e+03,-1.3958e+03
2.5119,0.0251,1.9953e-04,1.7568e+03,368.8135,1.8083e+03,288.2146,177.6003,206.4830,1.4405e+04,243.7634,3.9550e+03,6.0380e+03,2.4018e+04,139.5390,293.9227,2.3189e+03,-2.3135e+03
2.5119,0.0251,3.9811e-04,1.7921e+03,366.9100,1.9008e+03,324.7142,140.6853,156.5425,1.3302e+04,172.8447,2.8589e+03,7.3742e+03,2.2140e+04,208.0860,219.8440,3.4193e+03,-3.4080e+03
2.5119,0.0251,7.9433e-04,1.7711e+03,357.7176,1.9961e+03,368.9242,101.9424,104.3295,1.2242e+04,104.1012,1.8047e+03,8.5853e+03,2.0194e+04,278.8177,152.5819,4.4809e+03,-4.4609e+03
2.5119,0.0251,0.0016,1.7351e+03,353.8198,2.0522e+03,392.1513,70.1258,61.7361,1.1395e+04,51.5296,952.1782,9.5040e+03,1.8516e+04,337.0693,106.2995,5.3456e+03,-5.3165e+03
0.0100,0.0501,0.0251,1.6417e+03,355.7327,1.9375e+03,396.5153,22.0089,10.7229,3.2992e+03,26.2592,526.5972,43.7649,63.3550,433.3763,60.0627,6.7846e+03,-6.7448e+03
2.5119,0.0251,0.0032,1.7030e+03,352.8912,2.0468e+03,390.3100,47.6457,32.1712,1.0840e+04,17.5797,364.2518,1.0138e+04,1.7309e+04,378.6455,81.4102,5.9654e+03,-5.9295e+03
2.5119,0.0251,0.0063,1.6785e+03,353.4390,2.0109e+03,388.3529,33.4581,14.7386,1.0542e+04,7.2653,189.9277,1.0543e+04,1.6582e+04,405.1207,69.5875,6.3624e+03,-6.3233e+03
2.5119,0.0251,0.0126,1.6605e+03,354.7037,1.9762e+03,391.3191,25.4877,8.3517,1.0404e+04,17.0151,352.2071,1.0781e+04,1.6196e+04,420.5193,64.0105,6.5936e+03,-6.5538e+03
2.5119,0.0251,0.0251,1.6487e+03,355.5038,1.9521e+03,394.8372,21.4602,9.2664,1.0347e+04,23.0589,465.7236,1.0918e+04,1.6007e+04,428.9515,61.3262,6.7195e+03,-6.6798e+03
2.5119,0.0251,0.0501,1.6417e+03,355.8422,1.9379e+03,396.9071,19.5405,10.9329,1.0329e+04,26.2811,527.6868,1.0997e+04,1.5921e+04,433.4002,59.9957,6.7857e+03,-6.7462e+03
2.5119,0.0251,0.1000,1.6378e+03,355.9570,1.9301e+03,397.9894,18.6383,11.9625,1.0325e+04,27.9474,559.8955,1.1041e+04,1.5884e+04,435.6951,59.3272,6.8197e+03,-6.7802e+03
2.5119,0.0501,1.0000e-04,1.6374e+03,328.6280,1.7412e+03,267.7766,202.7883,239.8500,1.5333e+04,297.9013,4.8715e+03,4.9156e+03,2.5495e+04,93.1483,356.4593,1.4004e+03,-1.3977e+03
2.5119,0.0501,1.9953e-04,1.7570e+03,368.8808,1.8088e+03,288.3812,178.2781,207.2161,1.4399e+04,243.4382,3.9502e+03,6.0439e+03,2.4008e+04,139.8360,293.5648,2.3230e+03,-2.3187e+03
2.5119,0.0501,3.9811e-04,1.7917e+03,366.9558,1.9020e+03,325.2400,141.6492,157.3474,1.3288e+04,172.0829,2.8480e+03,7.3858e+03,2.2115e+04,208.8473,219.0741,3.4295e+03,-3.4196e+03
2.5119,0.0501,7.9433e-04,1.7699e+03,357.8415,1.9982e+03,369.8837,103.1532,104.9098,1.2215e+04,102.8003,1.7850e+03,8.6022e+03,2.0147e+04,280.2062,151.3669,4.4998e+03,-4.4813e+03
0.0100,0.0501,0.0501,1.6333e+03,355.7680,1.9207e+03,398.6311,19.6895,12.6925,3.2992e+03,29.6492,591.6389,44.1876,63.1449,438.0437,58.7124,6.8531e+03,-6.8133e+03
2.5119,0.0501,0.0016,1.7331e+03,354.0441,2.0539e+03,392.6472,71.5434,61.8939,1.1353e+04,49.7186,922.3044,9.5259e+03,1.8440e+04,339.1864,104.8571,5.3753e+03,-5.3473e+03
2.5119,0.0501,0.0032,1.7002e+03,353.1519,2.0450e+03,390.1437,49.1492,31.8302,1.0787e+04,15.4380,327.9134,1.0167e+04,1.7207e+04,381.5279,79.9959,6.0069e+03,-5.9716e+03
2.5119,0.0501,0.0063,1.6744e+03,353.7981,2.0047e+03,388.6153,34.8588,14.2137,1.0487e+04,9.1282,215.5379,1.0580e+04,1.6467e+04,408.6688,68.2488,6.4140e+03,-6.3751e+03
2.5119,0.0501,0.0126,1.6549e+03,355.1086,1.9656e+03,392.6206,26.5972,8.8570,1.0357e+04,19.8998,404.3665,1.0831e+04,1.6083e+04,424.5667,62.7168,6.6525e+03,-6.6128e+03
2.5119,0.0501,0.0251,1.6415e+03,355.7365,1.9383e+03,396.6562,22.1964,10.7218,1.0320e+04,26.2343,525.0883,1.0988e+04,1.5913e+04,433.3379,60.0358,6.7830e+03,-6.7433e+03
2.5119,0.0501,0.0501,1.6332e+03,355.8141,1.9216e+03,398.7581,19.9259,12.6892,1.0329e+04,29.6224,590.5364,1.1091e+04,1.5856e+04,438.0022,58.6875,6.8519e+03,-6.8121e+03
2.5119,0.0501,0.1000,1.6282e+03,355.6972,1.9119e+03,399.7400,18.7534,13.8240,1.0353e+04,31.3867,624.6742,1.1159e+04,1.5848e+04,440.4280,58.0024,6.8877e+03,-6.8477e+03
2.5119,0.1000,1.0000e-04,1.6376e+03,328.6732,1.7413e+03,267.7959,202.9876,240.0738,1.5332e+04,297.8532,4.8708e+03,4.9166e+03,2.5493e+04,93.1824,356.3966,1.4008e+03,-1.3986e+03
2.5119,0.1000,1.9953e-04,1.7571e+03,368.9104,1.8090e+03,288.4646,178.6209,207.5812,1.4396e+04,243.2750,3.9481e+03,6.0469e+03,2.4003e+04,139.9846,293.3847,2.3246e+03,-2.3214e+03
2.5119,0.1000,3.9811e-04,1.7915e+03,366.9715,1.9026e+03,325.5045,142.1387,157.7518,1.3280e+04,171.6991,2.8428e+03,7.3916e+03,2.2103e+04,209.2314,218.6867,3.4338e+03,-3.4255e+03
0.0100,0.0501,0.1000,1.6283e+03,355.5974,1.9109e+03,399.5996,18.4881,13.8274,3.2991e+03,31.4149,625.5198,44.4719,63.1323,440.4715,58.0266,6.8885e+03,-6.8486e+03
2.5119,0.1000,7.9433e-04,1.7693e+03,357.9050,1.9993e+03,370.3651,103.7734,105.2045,1.2201e+04,102.1436,1.7755e+03,8.6107e+03,2.0123e+04,280.9074,150.7543,4.5086e+03,-4.4916e+03
2.5119,0.1000,0.0016,1.7321e+03,354.1462,2.0547e+03,392.8709,72.2770,61.9745,1.1331e+04,48.8025,907.4062,9.5368e+03,1.8401e+04,340.2610,104.1326,5.3897e+03,-5.3630e+03
2.5119,0.1000,0.0032,1.6988e+03,353.2718,2.0440e+03,390.0083,49.9338,31.6532,1.0760e+04,14.3685,309.9370,1.0181e+04,1.7155e+04,382.9985,79.2895,6.0276e+03,-5.9931e+03
2.5119,0.1000,0.0063,1.6723e+03,353.9700,2.0013e+03,388.8095,35.5737,13.9618,1.0460e+04,10.2317,231.9267,1.0599e+04,1.6409e+04,410.4926,67.5806,6.4403e+03,-6.4019e+03
2.5119,0.1000,0.0126,1.6518e+03,355.2633,1.9597e+03,393.4706,27.1150,9.2325,1.0337e+04,21.4039,431.8571,1.0859e+04,1.6029e+04,426.6602,62.0680,6.6826e+03,-6.6433e+03
2.5119,0.1000,0.0251,1.6375e+03,355.7211,1.9305e+03,397.5736,22.3951,11.5632,1.0318e+04,27.8939,556.1090,1.1033e+04,1.5877e+04,435.6252,59.3802,6.8157e+03,-6.7761e+03
2.5119,0.1000,0.0501,1.6280e+03,355.5253,1.9118e+03,399.5628,19.7583,13.6743,1.0358e+04,31.3826,623.5406,1.1163e+04,1.5854e+04,440.4238,58.0147,6.8864e+03,-6.8465e+03
2.5119,0.1000,0.1000,1.6221e+03,355.0954,1.9005e+03,400.3235,18.3083,14.8591,1.0420e+04,33.2131,658.9063,1.1264e+04,1.5890e+04,442.9389,57.3124,6.9231e+03,-6.8835e+03
5.0119,1.0000e-04,1.0000e-04,1.5239e+03,276.3797,1.7075e+03,259.2188,125.8217,165.1875,3.4620e+04,324.2390,5.3773e+03,8.6623e+03,5.2519e+04,74.8037,390.8695,894.3820,-891.4977
5.0119,1.0000e-04,1.9953e-04,1.6046e+03,310.0699,1.7253e+03,262.9271,120.6906,149.9489,3.4101e+04,309.4629,5.0834e+03,9.3736e+03,5.1683e+04,84.3528,370.8642,1.1888e+03,-1.1852e+03
0.0100,0.1000,1.0000e-04,1.6373e+03,328.4314,1.7413e+03,267.7679,202.9874,240.0748,3.2867e+03,297.8557,4.8706e+03,19.5676,101.3900,93.1799,356.3992,1.4010e+03,-1.3988e+03
5.0119,1.0000e-04,3.9811e-04,1.6610e+03,330.5203,1.7389e+03,265.7463,138.2946,153.9523,3.3729e+04,297.4122,4.8575e+03,9.9777e+03,5.1063e+04,93.1082,355.4199,1.4149e+03,-1.4111e+03
5.0119,1.0000e-04,7.9433e-04,1.6943e+03,339.8451,1.7479e+03,267.3601,158.5069,164.8670,3.3499e+04,289.2915,4.7107e+03,1.0390e+04,5.0668e+04,99.3837,345.3598,1.5619e+03,-1.5580e+03
5.0119,1.0000e-04,0.0016,1.7130e+03,344.2080,1.7532e+03,268.0761,172.5678,174.3031,3.3371e+04,284.4574,4.6251e+03,1.0643e+04,5.0441e+04,103.2595,339.5056,1.6475e+03,-1.6435e+03
5.0119,1.0000e-04,0.0032,1.7229e+03,346.1278,1.7562e+03,268.3318,180.7649,180.6415,3.3302e+04,281.7981,4.5784e+03,1.0784e+04,5.0318e+04,105.4407,336.3333,1.6944e+03,-1.6902e+03
5.0119,1.0000e-04,0.0063,1.7281e+03,347.0162,1.7578e+03,268.4383,185.1808,184.4020,3.3267e+04,280.4025,4.5538e+03,1.0859e+04,5.0254e+04,106.6057,334.6894,1.7191e+03,-1.7148e+03
5.0119,1.0000e-04,0.0126,1.7307e+03,347.4432,1.7586e+03,268.5083,187.4734,186.4448,3.3248e+04,279.6872,4.5410e+03,1.0898e+04,5.0221e+04,107.2096,333.8538,1.7319e+03,-1.7275e+03
5.0119,1.0000e-04,0.0251,1.7320e+03,347.6477,1.7590e+03,268.5557,188.6441,187.4917,3.3239e+04,279.3246,4.5345e+03,1.0918e+04,5.0204e+04,107.5176,333.4324,1.7383e+03,-1.7342e+03
5.0119,1.0000e-04,0.0501,1.7327e+03,347.7476,1.7592e+03,268.5843,189.2372,188.0158,3.3235e+04,279.1422,4.5309e+03,1.0928e+04,5.0195e+04,107.6734,333.2211,1.7416e+03,-1.7380e+03
5.0119,1.0000e-04,0.1000,1.7331e+03,347.7971,1.7593e+03,268.6004,189.5364,188.2775,3.3232e+04,279.0505,4.5289e+03,1.0933e+04,5.0191e+04,107.7519,333.1152,1.7432e+03,-1.7404e+03
5.0119,1.9953e-04,1.0000e-04,1.5731e+03,299.1969,1.7194e+03,262.0058,142.6950,181.3752,3.4260e+04,314.8542,5.1890e+03,9.0881e+03,5.1950e+04,80.7863,378.1010,1.0834e+03,-1.0794e+03
0.0100,1.9953e-04,1.9953e-04,1.6780e+03,339.7891,1.7485e+03,269.0361,110.9152,145.3073,3.2867e+03,290.1447,4.7260e+03,20.4315,100.7554,98.8586,346.5597,1.5473e+03,-1.5419e+03
0.0100,0.1000,1.9953e-04,1.7569e+03,368.8102,1.8089e+03,288.4100,178.6238,207.5880,3.2883e+03,243.2827,3.9479e+03,24.0660,95.4648,139.9736,293.3887,2.3248e+03,-2.3216e+03
5.0119,1.9953e-04,1.9953e-04,1.6787e+03,340.2051,1.7487e+03,269.1074,110.8991,145.2843,3.3438e+04,290.1350,4.7262e+03,1.0248e+04,5.0604e+04,98.8729,346.5549,1.5471e+03,-1.5417e+03
5.0119,1.9953e-04,3.9811e-04,1.7481e+03,357.4450,1.7749e+03,276.1748,103.9923,126.8966,3.2773e+04,266.6720,4.3216e+03,1.1355e+04,4.9452e+04,118.4420,318.8900,1.9526e+03,-1.9460e+03
5.0119,1.9953e-04,7.9433e-04,1.7859e+03,360.7843,1.7942e+03,281.5925,117.6293,126.2538,3.2332e+04,249.0420,4.0320e+03,1.2193e+04,4.8647e+04,134.1233,299.0650,2.2428e+03,-2.2354e+03
5.0119,1.9953e-04,0.0016,1.8053e+03,359.8298,1.8065e+03,284.9513,132.5296,131.9686,3.2072e+04,237.8126,3.8518e+03,1.2735e+04,4.8151e+04,144.4295,286.7577,2.4235e+03,-2.4155e+03
