f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,7.9433e-04,0.1000,5.5155e+03,1.1267e+03,6.2720e+03,1.1974e+03,74.2652,54.3271,1.3499e+05,88.1135,4.6715e+03,8.8980e+04,2.1646e+05,295.8962,138.9193,1.5359e+04,-1.5274e+04
2.5119,0.0016,1.0000e-04,4.8822e+03,1.0385e+03,5.4227e+03,833.9673,196.3203,231.3240,1.6847e+05,305.9064,1.5604e+04,4.5228e+04,2.7463e+05,89.1029,369.5927,4.3816e+03,-4.3642e+03
2.5119,0.0016,1.9953e-04,5.3179e+03,1.2074e+03,5.6130e+03,892.5658,164.5182,192.6791,1.5934e+05,256.6673,1.2920e+04,5.5278e+04,2.6041e+05,129.5961,311.2328,7.0718e+03,-7.0441e+03
2.5119,0.0016,3.9811e-04,5.5095e+03,1.2191e+03,5.8595e+03,990.7597,122.3194,143.1567,1.4916e+05,194.8911,9.8745e+03,6.7050e+04,2.4367e+05,187.6309,245.1017,1.0129e+04,-1.0081e+04
2.5119,0.0016,7.9433e-04,5.5213e+03,1.1818e+03,6.1082e+03,1.1112e+03,82.0537,97.1070,1.4008e+05,137.0008,7.1044e+03,7.7616e+04,2.2777e+05,245.2172,186.3672,1.2915e+04,-1.2842e+04
2.5119,0.0016,0.0016,5.4743e+03,1.1559e+03,6.2940e+03,1.2081e+03,54.1417,63.3265,1.3341e+05,94.1977,5.0187e+03,8.5406e+04,2.1538e+05,289.6224,144.8956,1.5016e+04,-1.4922e+04
2.5119,0.0016,0.0032,5.4275e+03,1.1446e+03,6.3943e+03,1.2583e+03,41.4696,42.8365,1.2925e+05,67.4466,3.6643e+03,9.0415e+04,2.0721e+05,318.6023,120.4586,1.6382e+04,-1.6275e+04
2.5119,0.0016,0.0063,5.3950e+03,1.1409e+03,6.4360e+03,1.2781e+03,38.8198,32.2436,1.2692e+05,52.3801,2.8741e+03,9.3333e+04,2.0244e+05,335.5251,107.4944,1.7182e+04,-1.7068e+04
2.5119,0.0016,0.0126,5.3755e+03,1.1400e+03,6.4511e+03,1.2857e+03,39.4053,27.3466,1.2570e+05,44.3637,2.4443e+03,9.4921e+04,1.9985e+05,344.7426,100.8937,1.7618e+04,-1.7501e+04
2.5119,0.0016,0.0251,5.3649e+03,1.1398e+03,6.4563e+03,1.2893e+03,40.3109,25.1737,1.2507e+05,40.2241,2.2189e+03,9.5752e+04,1.9850e+05,349.5689,97.5792,1.7846e+04,-1.7730e+04
0.0100,0.0501,0.0016,5.3196e+03,1.1678e+03,6.5142e+03,1.2980e+03,78.9354,66.2798,3.0343e+04,45.1586,2.5334e+03,360.6238,769.1691,344.2571,102.1450,1.7514e+04,-1.7421e+04
2.5119,0.0016,0.0501,5.3593e+03,1.1398e+03,6.4582e+03,1.2909e+03,40.9342,24.1936,1.2475e+05,38.1190,2.1031e+03,9.6178e+04,1.9781e+05,352.0429,95.9208,1.7963e+04,-1.7848e+04
2.5119,0.0016,0.1000,5.3564e+03,1.1398e+03,6.4591e+03,1.2916e+03,41.2910,23.7338,1.2459e+05,37.0560,2.0442e+03,9.6393e+04,1.9746e+05,353.2964,95.0892,1.8023e+04,-1.7909e+04
2.5119,0.0032,1.0000e-04,4.8984e+03,1.0456e+03,5.4289e+03,835.7240,202.1868,237.5867,1.6814e+05,304.3563,1.5518e+04,4.5522e+04,2.7413e+05,90.3149,367.7021,4.4669e+03,-4.4516e+03
2.5119,0.0032,1.9953e-04,5.3335e+03,1.2139e+03,5.6331e+03,899.7405,173.6651,201.3852,1.5840e+05,251.9138,1.2684e+04,5.6070e+04,2.5896e+05,133.9863,306.0785,7.3069e+03,-7.2812e+03
2.5119,0.0032,3.9811e-04,5.5048e+03,1.2200e+03,5.9099e+03,1.0131e+03,133.7117,151.3835,1.4709e+05,184.2985,9.3759e+03,6.8606e+04,2.4032e+05,198.1447,234.3554,1.0628e+04,-1.0580e+04
2.5119,0.0032,7.9433e-04,5.4853e+03,1.1823e+03,6.2006e+03,1.1572e+03,92.9934,101.8078,1.3645e+05,119.4953,6.2738e+03,7.9925e+04,2.2172e+05,263.3307,169.3783,1.3748e+04,-1.3672e+04
2.5119,0.0032,0.0016,5.4073e+03,1.1607e+03,6.4132e+03,1.2651e+03,60.8293,63.0421,1.2814e+05,70.7460,3.8588e+03,8.8287e+04,2.0635e+05,315.0943,123.5689,1.6184e+04,-1.6083e+04
2.5119,0.0032,0.0032,5.3343e+03,1.1540e+03,6.5037e+03,1.3033e+03,40.4140,37.5195,1.2260e+05,39.9343,2.2409e+03,9.3650e+04,1.9562e+05,349.9931,97.4681,1.7824e+04,-1.7708e+04
2.5119,0.0032,0.0063,5.2827e+03,1.1535e+03,6.5146e+03,1.3076e+03,30.1167,22.7640,1.1930e+05,22.5078,1.2846e+03,9.6723e+04,1.8902e+05,370.9294,84.3156,1.8810e+04,-1.8688e+04
2.5119,0.0032,0.0126,5.2505e+03,1.1549e+03,6.5019e+03,1.3044e+03,25.9778,15.1754,1.1744e+05,13.3649,781.7027,9.8334e+04,1.8528e+05,382.5237,77.9332,1.9356e+04,-1.9233e+04
0.0100,0.0501,0.0032,5.2102e+03,1.1645e+03,6.5159e+03,1.2930e+03,58.8564,35.7922,3.0371e+04,9.8869,603.3105,382.0653,709.6223,387.9740,76.1034,1.9563e+04,-1.9451e+04
2.5119,0.0032,0.0251,5.2320e+03,1.1562e+03,6.4895e+03,1.3026e+03,24.5304,11.7104,1.1644e+05,8.8759,549.9189,9.9140e+04,1.8326e+05,388.6457,74.8283,1.9645e+04,-1.9522e+04
2.5119,0.0032,0.0501,5.2220e+03,1.1569e+03,6.4814e+03,1.3019e+03,24.0349,10.2717,1.1591e+05,6.8107,455.9917,9.9535e+04,1.8221e+05,391.7934,73.3007,1.9793e+04,-1.9672e+04
2.5119,0.0032,0.1000,5.2168e+03,1.1573e+03,6.4767e+03,1.3016e+03,23.8560,9.6848,1.1563e+05,5.8977,420.5190,9.9730e+04,1.8166e+05,393.3923,72.5454,1.9868e+04,-1.9748e+04
2.5119,0.0063,1.0000e-04,4.9065e+03,1.0493e+03,5.4322e+03,836.6842,205.3015,241.1678,1.6797e+05,303.5363,1.5473e+04,4.5679e+04,2.7387e+05,90.9544,366.7001,4.5098e+03,-4.4980e+03
2.5119,0.0063,1.9953e-04,5.3405e+03,1.2174e+03,5.6442e+03,903.7729,178.7226,206.5178,1.5789e+05,249.3480,1.2558e+04,5.6494e+04,2.5816e+05,136.3642,303.3042,7.4300e+03,-7.4091e+03
2.5119,0.0063,3.9811e-04,5.4999e+03,1.2210e+03,5.9385e+03,1.0259e+03,140.5491,156.6075,1.4592e+05,178.4883,9.1046e+03,6.9426e+04,2.3843e+05,203.9386,228.4884,1.0897e+04,-1.0854e+04
2.5119,0.0063,7.9433e-04,5.4622e+03,1.1840e+03,6.2542e+03,1.1836e+03,100.8881,105.4913,1.3430e+05,109.7749,5.8110e+03,8.1109e+04,2.1816e+05,273.5045,160.0761,1.4211e+04,-1.4137e+04
2.5119,0.0063,0.0016,5.3647e+03,1.1650e+03,6.4774e+03,1.2924e+03,68.8720,64.3745,1.2482e+05,57.5785,3.1933e+03,8.9687e+04,2.0074e+05,329.8078,112.1379,1.6853e+04,-1.6752e+04
2.5119,0.0063,0.0032,5.2736e+03,1.1606e+03,6.5425e+03,1.3139e+03,47.6089,36.4105,1.1813e+05,24.3371,1.4063e+03,9.5096e+04,1.8798e+05,368.7377,85.7127,1.8679e+04,-1.8563e+04
2.5119,0.0063,0.0063,5.2057e+03,1.1622e+03,6.5084e+03,1.3033e+03,35.7200,19.8181,1.1383e+05,6.4255,451.4960,9.8014e+04,1.7968e+05,392.6482,73.0749,1.9802e+04,-1.9681e+04
0.0100,0.0501,0.0063,5.1181e+03,1.1690e+03,6.3942e+03,1.2838e+03,48.0777,17.7060,3.0393e+04,14.0240,916.2517,391.7170,667.7356,415.7466,64.2911,2.0864e+04,-2.0745e+04
2.5119,0.0063,0.0126,5.1592e+03,1.1655e+03,6.4580e+03,1.2992e+03,30.0369,11.6599,1.1114e+05,7.4195,555.4847,9.9303e+04,1.7465e+05,406.0819,67.1947,2.0432e+04,-2.0311e+04
2.5119,0.0063,0.0251,5.1299e+03,1.1680e+03,6.4185e+03,1.2980e+03,27.6155,9.0082,1.0947e+05,12.2304,827.9758,9.9755e+04,1.7168e+05,413.2115,64.4192,2.0766e+04,-2.0646e+04
2.5119,0.0063,0.0501,5.1130e+03,1.1694e+03,6.3941e+03,1.2985e+03,26.6234,8.7253,1.0848e+05,14.8644,982.8398,9.9883e+04,1.7000e+05,416.8836,63.0911,2.0936e+04,-2.0819e+04
2.5119,0.0063,0.1000,5.1039e+03,1.1700e+03,6.3808e+03,1.2988e+03,26.2061,8.9373,1.0794e+05,16.2162,1.0633e+03,9.9911e+04,1.6910e+05,418.7478,62.4415,2.1023e+04,-2.0906e+04
2.5119,0.0126,1.0000e-04,4.9105e+03,1.0512e+03,5.4339e+03,837.1863,206.9025,243.0720,1.6788e+05,303.1145,1.5451e+04,4.5762e+04,2.7374e+05,91.2811,366.1821,4.5299e+03,-4.5221e+03
2.5119,0.0126,1.9953e-04,5.3438e+03,1.2193e+03,5.6500e+03,905.9077,181.3849,209.2544,1.5762e+05,248.0120,1.2495e+04,5.6716e+04,2.5774e+05,137.6051,301.8622,7.4909e+03,-7.4757e+03
2.5119,0.0126,3.9811e-04,5.4967e+03,1.2216e+03,5.9538e+03,1.0329e+03,144.3059,159.4804,1.4529e+05,175.4397,8.9637e+03,6.9851e+04,2.3742e+05,206.9848,225.4160,1.1035e+04,-1.0998e+04
2.5119,0.0126,7.9433e-04,5.4491e+03,1.1851e+03,6.2831e+03,1.1977e+03,105.5631,107.6835,1.3313e+05,104.6390,5.5663e+03,8.1706e+04,2.1621e+05,278.9193,155.2071,1.4453e+04,-1.4384e+04
2.5119,0.0126,0.0016,5.3406e+03,1.1676e+03,6.5095e+03,1.3047e+03,74.3121,65.4298,1.2292e+05,50.5678,2.8341e+03,9.0354e+04,1.9755e+05,337.7940,106.2615,1.7213e+04,-1.7116e+04
2.5119,0.0126,0.0032,5.2386e+03,1.1640e+03,6.5492e+03,1.3137e+03,53.6330,36.1424,1.1544e+05,16.0373,957.1689,9.5711e+04,1.8344e+05,379.1935,79.9171,1.9153e+04,-1.9040e+04
0.0100,0.0501,0.0126,5.0363e+03,1.1730e+03,6.2555e+03,1.2947e+03,45.0896,12.2369,3.0412e+04,25.5454,1.6052e+03,390.9090,635.6619,431.6076,59.0061,2.1591e+04,-2.1473e+04
2.5119,0.0126,0.0063,5.1578e+03,1.1670e+03,6.4779e+03,1.2993e+03,42.2699,18.6877,1.1031e+05,6.8254,509.6470,9.8346e+04,1.7385e+05,405.0465,67.7271,2.0366e+04,-2.0246e+04
2.5119,0.0126,0.0126,5.0959e+03,1.1714e+03,6.3872e+03,1.2988e+03,37.4870,11.3239,1.0658e+05,16.8992,1.0857e+03,9.9020e+04,1.6738e+05,419.6963,62.2156,2.1048e+04,-2.0929e+04
2.5119,0.0126,0.0251,5.0513e+03,1.1735e+03,6.3194e+03,1.3012e+03,36.4400,10.6641,1.0381e+05,22.5744,1.4245e+03,9.8693e+04,1.6302e+05,427.4588,59.6705,2.1403e+04,-2.1287e+04
2.5119,0.0126,0.0501,5.0218e+03,1.1739e+03,6.2770e+03,1.3015e+03,36.8765,11.6703,1.0190e+05,25.4755,1.5980e+03,9.8115e+04,1.6021e+05,431.4157,58.4494,2.1582e+04,-2.1467e+04
2.5119,0.0126,0.1000,5.0042e+03,1.1737e+03,6.2520e+03,1.3011e+03,37.5405,12.4802,1.0072e+05,26.9303,1.6846e+03,9.7646e+04,1.5854e+05,433.3997,57.8539,2.1671e+04,-2.1556e+04
2.5119,0.0251,1.0000e-04,4.9126e+03,1.0522e+03,5.4348e+03,837.4355,207.7163,244.0107,1.6783e+05,302.9010,1.5441e+04,4.5806e+04,2.7367e+05,91.4458,365.9194,4.5385e+03,-4.5343e+03
2.5119,0.0251,1.9953e-04,5.3455e+03,1.2201e+03,5.6529e+03,906.9884,182.7597,210.6158,1.5748e+05,247.3315,1.2463e+04,5.6832e+04,2.5753e+05,138.2381,301.1286,7.5199e+03,-7.5097e+03
2.5119,0.0251,3.9811e-04,5.4949e+03,1.2220e+03,5.9617e+03,1.0364e+03,146.2871,160.9371,1.4497e+05,173.8785,8.8927e+03,7.0068e+04,2.3690e+05,208.5477,223.8459,1.1103e+04,-1.1072e+04
2.5119,0.0251,7.9433e-04,5.4422e+03,1.1857e+03,6.2981e+03,1.2049e+03,108.1112,108.8357,1.3251e+05,101.9972,5.4409e+03,8.2006e+04,2.1519e+05,281.7157,152.7158,1.4577e+04,-1.4512e+04
2.5119,0.0251,0.0016,5.3278e+03,1.1689e+03,6.5252e+03,1.3101e+03,77.4275,66.0292,1.2190e+05,46.9423,2.6470e+03,9.0677e+04,1.9585e+05,341.9734,103.2914,1.7400e+04,-1.7306e+04
0.0100,0.0501,0.0251,4.9596e+03,1.1708e+03,6.1410e+03,1.2989e+03,48.6343,13.8631,3.0433e+04,31.5636,1.9596e+03,382.0886,607.1452,439.8220,56.5471,2.1953e+04,-2.1837e+04
2.5119,0.0251,0.0032,5.2197e+03,1.1656e+03,6.5475e+03,1.3118e+03,57.2950,36.0264,1.1394e+05,11.8286,731.8962,9.5978e+04,1.8093e+05,384.7673,77.0672,1.9405e+04,-1.9294e+04
2.5119,0.0251,0.0063,5.1299e+03,1.1695e+03,6.4493e+03,1.2980e+03,46.5924,18.1789,1.0821e+05,11.2059,744.2414,9.8341e+04,1.7044e+05,411.7543,65.1355,2.0669e+04,-2.0552e+04
2.5119,0.0251,0.0126,5.0536e+03,1.1735e+03,6.3293e+03,1.3019e+03,43.2522,11.8565,1.0347e+05,22.3014,1.3980e+03,9.8320e+04,1.6269e+05,427.0933,59.8334,2.1376e+04,-2.1259e+04
2.5119,0.0251,0.0251,4.9889e+03,1.1732e+03,6.2344e+03,1.3025e+03,44.9861,12.5994,9.9208e+04,28.1760,1.7462e+03,9.6824e+04,1.5653e+05,435.1067,57.3940,2.1735e+04,-2.1619e+04
2.5119,0.0251,0.0501,4.9375e+03,1.1694e+03,6.1663e+03,1.3011e+03,48.7902,14.2103,9.5676e+04,31.0676,1.9134e+03,9.4949e+04,1.5181e+05,439.0534,56.2555,2.1905e+04,-2.1791e+04
2.5119,0.0251,0.1000,4.9018e+03,1.1653e+03,6.1234e+03,1.2989e+03,52.3037,15.2557,9.3193e+04,32.4490,1.9911e+03,9.3425e+04,1.4862e+05,440.9392,55.7194,2.1984e+04,-2.1871e+04
2.5119,0.0501,1.0000e-04,4.9136e+03,1.0527e+03,5.4352e+03,837.5555,208.1296,244.4591,1.6781e+05,302.7948,1.5436e+04,4.5828e+04,2.7363e+05,91.5267,365.7875,4.5421e+03,-4.5404e+03
2.5119,0.0501,1.9953e-04,5.3463e+03,1.2206e+03,5.6544e+03,907.5236,183.4623,211.2817,1.5742e+05,246.9898,1.2448e+04,5.6891e+04,2.5742e+05,138.5553,300.7596,7.5331e+03,-7.5268e+03
2.5119,0.0501,3.9811e-04,5.4939e+03,1.2222e+03,5.9657e+03,1.0382e+03,147.3089,161.6625,1.4481e+05,173.0901,8.8578e+03,7.0178e+04,2.3664e+05,209.3375,223.0533,1.1135e+04,-1.1109e+04
2.5119,0.0501,7.9433e-04,5.4386e+03,1.1860e+03,6.3057e+03,1.2085e+03,109.4441,109.4177,1.3219e+05,100.6580,5.3779e+03,8.2156e+04,2.1467e+05,283.1359,151.4560,1.4638e+04,-1.4577e+04
0.0100,0.0501,0.0501,4.8882e+03,1.1625e+03,6.0532e+03,1.2976e+03,55.8135,15.7737,3.0453e+04,34.4049,2.1180e+03,369.7429,581.6485,443.6972,55.4112,2.2114e+04,-2.1999e+04
2.5119,0.0501,0.0016,5.3213e+03,1.1695e+03,6.5328e+03,1.3125e+03,79.0921,66.3373,1.2137e+05,45.0978,2.5517e+03,9.0836e+04,1.9496e+05,344.1141,101.8003,1.7494e+04,-1.7404e+04
2.5119,0.0501,0.0032,5.2099e+03,1.1663e+03,6.5451e+03,1.3106e+03,59.3011,35.9584,1.1315e+05,9.7619,623.7366,9.6098e+04,1.7960e+05,387.6541,75.6560,1.9535e+04,-1.9425e+04
2.5119,0.0501,0.0063,5.1144e+03,1.1707e+03,6.4302e+03,1.2985e+03,49.0641,17.9415,1.0703e+05,13.6861,882.9057,9.8268e+04,1.6857e+05,415.2573,63.8630,2.0826e+04,-2.0711e+04
2.5119,0.0501,0.0126,5.0269e+03,1.1736e+03,6.2918e+03,1.3035e+03,47.0575,12.3837,1.0150e+05,25.1192,1.5597e+03,9.7655e+04,1.5982e+05,430.9407,58.6613,2.1542e+04,-2.1428e+04
2.5119,0.0501,0.0251,4.9411e+03,1.1692e+03,6.1720e+03,1.3023e+03,51.9467,13.8629,9.5709e+04,31.0055,1.9027e+03,9.4942e+04,1.5187e+05,438.9726,56.3002,2.1894e+04,-2.1781e+04
2.5119,0.0501,0.0501,4.8612e+03,1.1583e+03,6.0779e+03,1.2958e+03,60.1707,15.7136,9.0226e+04,33.7422,2.0520e+03,9.1477e+04,1.4488e+05,442.7101,55.2476,2.2046e+04,-2.1933e+04
2.5119,0.0501,0.1000,4.7991e+03,1.1462e+03,6.0114e+03,1.2866e+03,67.5722,16.8333,8.6074e+04,34.9444,2.1102e+03,8.8594e+04,1.3975e+05,444.3509,54.7834,2.2105e+04,-2.1992e+04
2.5119,0.1000,1.0000e-04,4.9141e+03,1.0529e+03,5.4355e+03,837.6133,208.3394,244.6787,1.6780e+05,302.7424,1.5433e+04,4.5839e+04,2.7362e+05,91.5657,365.7217,4.5434e+03,-4.5435e+03
2.5119,0.1000,1.9953e-04,5.3468e+03,1.2208e+03,5.6552e+03,907.7881,183.8186,211.6133,1.5738e+05,246.8192,1.2441e+04,5.6921e+04,2.5737e+05,138.7136,300.5753,7.5386e+03,-7.5353e+03
2.5119,0.1000,3.9811e-04,5.4934e+03,1.2223e+03,5.9677e+03,1.0391e+03,147.8292,162.0271,1.4472e+05,172.6946,8.8412e+03,7.0233e+04,2.3651e+05,209.7336,222.6558,1.1150e+04,-1.1128e+04
0.0100,0.0501,0.1000,4.8319e+03,1.1530e+03,5.9916e+03,1.2921e+03,62.7876,16.9077,3.0468e+04,35.6620,2.1827e+03,358.8459,562.2551,445.4082,54.8967,2.2180e+04,-2.2064e+04
2.5119,0.1000,7.9433e-04,5.4368e+03,1.1862e+03,6.3096e+03,1.2103e+03,110.1268,109.7097,1.3203e+05,99.9839,5.3469e+03,8.2231e+04,2.1440e+05,283.8508,150.8219,1.4667e+04,-1.4610e+04
2.5119,0.1000,0.0016,5.3179e+03,1.1698e+03,6.5366e+03,1.3136e+03,79.9532,66.4899,1.2110e+05,44.1668,2.5040e+03,9.0915e+04,1.9450e+05,345.1978,101.0523,1.7541e+04,-1.7453e+04
2.5119,0.1000,0.0032,5.2048e+03,1.1667e+03,6.5435e+03,1.3099e+03,60.3496,35.9142,1.1274e+05,8.7577,572.0236,9.6155e+04,1.7892e+05,389.1256,74.9536,1.9600e+04,-1.9492e+04
2.5119,0.1000,0.0063,5.1062e+03,1.1713e+03,6.4193e+03,1.2988e+03,50.3905,17.8245,1.0641e+05,14.9759,955.6667,9.8207e+04,1.6757e+05,417.0512,63.2326,2.0906e+04,-2.0792e+04
2.5119,0.1000,0.0126,5.0114e+03,1.1734e+03,6.2696e+03,1.3042e+03,49.3232,12.7243,1.0034e+05,26.5539,1.6416e+03,9.7194e+04,1.5818e+05,432.8995,58.0810,2.1627e+04,-2.1513e+04
2.5119,0.1000,0.0251,4.9086e+03,1.1649e+03,6.1326e+03,1.3012e+03,56.7719,14.5642,9.3375e+04,32.3936,1.9761e+03,9.3528e+04,1.4885e+05,440.8702,55.7750,2.1968e+04,-2.1856e+04
2.5119,0.1000,0.0501,4.8026e+03,1.1461e+03,6.0150e+03,1.2876e+03,68.7779,16.5030,8.6263e+04,34.9608,2.1056e+03,8.8736e+04,1.3998e+05,444.3764,54.7920,2.2100e+04,-2.1987e+04
2.5119,0.1000,0.1000,4.7517e+03,1.1173e+03,5.9526e+03,1.2635e+03,78.9615,17.7143,8.1781e+04,36.2437,2.1304e+03,8.5568e+04,1.3448e+05,446.1029,54.1797,2.2124e+04,-2.2015e+04
5.0119,1.0000e-04,1.0000e-04,4.5130e+03,861.0047,5.3290e+03,809.3121,130.0018,169.9112,3.7939e+05,330.3913,1.7113e+04,8.0202e+04,5.7089e+05,72.7609,402.0680,2.8678e+03,-2.8596e+03
5.0119,1.0000e-04,1.9953e-04,4.7941e+03,995.1907,5.3872e+03,821.7249,124.7332,154.1881,3.7331e+05,315.1269,1.6145e+04,8.7198e+04,5.6143e+05,82.1343,381.0621,3.8363e+03,-3.8269e+03
0.0100,0.1000,1.0000e-04,4.9038e+03,1.0463e+03,5.4321e+03,836.6385,208.3497,244.7059,3.0223e+04,302.7791,1.5432e+04,181.8979,1.0761e+03,91.5156,365.7448,4.5452e+03,-4.5447e+03
5.0119,1.0000e-04,3.9811e-04,4.9945e+03,1.0765e+03,5.4327e+03,831.2198,141.9996,156.4669,3.6886e+05,302.4856,1.5389e+04,9.3224e+04,5.5430e+05,90.9267,364.5567,4.5924e+03,-4.5829e+03
5.0119,1.0000e-04,7.9433e-04,5.1156e+03,1.1149e+03,5.4624e+03,836.1892,162.4192,166.5535,3.6614e+05,293.8509,1.4894e+04,9.7434e+04,5.4982e+05,97.3754,353.6808,5.0873e+03,-5.0788e+03
5.0119,1.0000e-04,0.0016,5.1840e+03,1.1330e+03,5.4801e+03,837.9754,176.8260,175.9901,3.6463e+05,288.6611,1.4603e+04,1.0003e+05,5.4727e+05,101.4040,347.2848,5.3777e+03,-5.3703e+03
5.0119,1.0000e-04,0.0032,5.2209e+03,1.1413e+03,5.4900e+03,838.2877,185.2811,182.5092,3.6382e+05,285.7845,1.4443e+04,1.0150e+05,5.4589e+05,103.6908,343.7909,5.5373e+03,-5.5304e+03
5.0119,1.0000e-04,0.0063,5.2401e+03,1.1451e+03,5.4952e+03,838.2889,189.8553,186.3957,3.6341e+05,284.2665,1.4359e+04,1.0229e+05,5.4518e+05,104.9182,341.9677,5.6217e+03,-5.6151e+03
5.0119,1.0000e-04,0.0126,5.2499e+03,1.1469e+03,5.4979e+03,838.3319,192.2415,188.4976,3.6320e+05,283.4876,1.4315e+04,1.0270e+05,5.4481e+05,105.5558,341.0398,5.6652e+03,-5.6595e+03
5.0119,1.0000e-04,0.0251,5.2549e+03,1.1478e+03,5.4993e+03,838.4005,193.4668,189.5644,3.6309e+05,283.0942,1.4292e+04,1.0290e+05,5.4463e+05,105.8808,340.5743,5.6873e+03,-5.6831e+03
5.0119,1.0000e-04,0.0501,5.2574e+03,1.1482e+03,5.4999e+03,838.4570,194.0906,190.0939,3.6304e+05,282.8972,1.4280e+04,1.0301e+05,5.4453e+05,106.0448,340.3427,5.6984e+03,-5.6961e+03
5.0119,1.0000e-04,0.1000,5.2587e+03,1.1484e+03,5.5003e+03,838.4946,194.4064,190.3573,3.6301e+05,282.7989,1.4273e+04,1.0306e+05,5.4449e+05,106.1274,340.2277,5.7040e+03,-5.7043e+03
5.0119,1.9953e-04,1.0000e-04,4.6836e+03,949.7753,5.3674e+03,818.7632,147.0506,185.8611,3.7524e+05,320.8764,1.6505e+04,8.4345e+04,5.6453e+05,78.5630,388.9571,3.4777e+03,-3.4662e+03
0.0100,1.9953e-04,1.9953e-04,5.0405e+03,1.1007e+03,5.4557e+03,840.9378,116.0099,152.8729,3.0224e+04,295.2861,1.4967e+04,190.1604,1.0694e+03,96.4977,355.6908,5.0190e+03,-5.0021e+03
