f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,7.9433e-04,0.1000,1.7968e+03,340.7595,1.9891e+03,366.1049,71.3607,55.2133,1.2531e+04,92.6041,1.5953e+03,9.2816e+03,2.0461e+04,291.7007,140.6738,4.7016e+03,-4.6744e+03
2.5119,0.0016,1.0000e-04,1.6367e+03,327.9296,1.7374e+03,266.7098,192.9163,227.9177,1.5487e+04,301.8826,4.9282e+03,4.8811e+03,2.5804e+04,90.3452,360.0425,1.3525e+03,-1.3466e+03
2.5119,0.0016,1.9953e-04,1.7582e+03,367.9381,1.7963e+03,284.0608,161.1823,188.8342,1.4658e+04,253.6211,4.0999e+03,5.9184e+03,2.4490e+04,130.9297,303.4918,2.1831e+03,-2.1736e+03
2.5119,0.0016,3.9811e-04,1.8058e+03,367.2628,1.8710e+03,312.0959,119.0561,139.0830,1.3752e+04,193.8442,3.1661e+03,7.1128e+03,2.2951e+04,187.7565,240.0277,3.1207e+03,-3.1054e+03
2.5119,0.0016,7.9433e-04,1.8031e+03,356.4589,1.9439e+03,344.9611,79.3910,94.2116,1.2963e+04,138.5103,2.3231e+03,8.1752e+03,2.1504e+04,243.3804,184.4016,3.9687e+03,-3.9465e+03
2.5119,0.0016,0.0016,1.7857e+03,349.7463,1.9958e+03,369.7605,52.1393,62.2944,1.2399e+04,97.8830,1.6912e+03,8.9586e+03,2.0387e+04,286.0170,145.5490,4.6061e+03,-4.5775e+03
2.5119,0.0016,0.0032,1.7699e+03,346.8744,2.0219e+03,381.3784,39.7141,43.2990,1.2056e+04,72.5071,1.2811e+03,9.4666e+03,1.9656e+04,313.8218,122.7506,5.0209e+03,-4.9881e+03
2.5119,0.0016,0.0063,1.7594e+03,345.8943,2.0315e+03,385.4371,37.0466,33.6024,1.1870e+04,58.1694,1.0415e+03,9.7661e+03,1.9232e+04,330.0899,110.6331,5.2644e+03,-5.2291e+03
2.5119,0.0016,0.0126,1.7532e+03,345.6431,2.0342e+03,386.5464,37.5715,29.1625,1.1774e+04,50.5144,910.6641,9.9309e+03,1.9005e+04,338.9740,104.4468,5.3976e+03,-5.3614e+03
2.5119,0.0016,0.0251,1.7498e+03,345.6405,2.0349e+03,387.1914,38.4248,27.1992,1.1726e+04,46.5490,841.9567,1.0018e+04,1.8887e+04,343.6350,101.3265,5.4676e+03,-5.4313e+03
0.0100,0.0501,0.0016,1.7375e+03,355.6426,2.0568e+03,394.6024,73.0822,62.4592,3.3552e+03,50.3119,923.5444,38.1988,73.9605,339.2125,104.2881,5.3797e+03,-5.3516e+03
2.5119,0.0016,0.0501,1.7480e+03,345.6714,2.0350e+03,387.5371,39.0133,26.3104,1.1702e+04,44.5278,806.5922,1.0063e+04,1.8827e+04,346.0274,99.7600,5.5034e+03,-5.4674e+03
2.5119,0.0016,0.1000,1.7471e+03,345.6968,2.0350e+03,387.6934,39.3509,25.8917,1.1690e+04,43.5056,788.4756,1.0085e+04,1.8796e+04,347.2420,98.9743,5.5217e+03,-5.4861e+03
2.5119,0.0032,1.0000e-04,1.6412e+03,329.9470,1.7393e+03,267.2461,198.6380,234.1078,1.5458e+04,300.4315,4.9020e+03,4.9115e+03,2.5760e+04,91.4733,358.2558,1.3786e+03,-1.3728e+03
2.5119,0.0032,1.9953e-04,1.7618e+03,369.5665,1.8025e+03,286.2131,170.2380,197.6979,1.4574e+04,249.0712,4.0274e+03,6.0002e+03,2.4355e+04,135.1266,298.5342,2.2555e+03,-2.2462e+03
2.5119,0.0032,3.9811e-04,1.8029e+03,367.7223,1.8862e+03,318.5101,130.1183,147.2890,1.3567e+04,183.6494,3.0121e+03,7.2748e+03,2.2643e+04,197.8929,229.6738,3.2750e+03,-3.2594e+03
2.5119,0.0032,7.9433e-04,1.7907e+03,357.4231,1.9704e+03,357.4242,89.5258,98.3898,1.2648e+04,121.6612,2.0664e+03,8.4214e+03,2.0956e+04,260.9142,168.1248,4.2269e+03,-4.2032e+03
2.5119,0.0032,0.0016,1.7643e+03,352.1369,2.0277e+03,383.9471,57.4729,61.0646,1.1959e+04,75.2773,1.3325e+03,9.2797e+03,1.9587e+04,310.7508,125.1930,4.9683e+03,-4.9371e+03
2.5119,0.0032,0.0032,1.7412e+03,350.4567,2.0480e+03,391.3862,36.7542,36.8771,1.1526e+04,45.8756,840.2502,9.8491e+03,1.8654e+04,344.3873,100.7407,5.4692e+03,-5.4331e+03
2.5119,0.0032,0.0063,1.7255e+03,350.2756,2.0464e+03,391.7655,26.0693,23.0086,1.1288e+04,29.1052,547.7068,1.0193e+04,1.8101e+04,364.6421,88.2840,5.7721e+03,-5.7336e+03
2.5119,0.0032,0.0126,1.7160e+03,350.5912,2.0397e+03,391.4002,21.8697,15.8107,1.1166e+04,20.1687,390.0892,1.0384e+04,1.7799e+04,375.9096,82.1504,5.9412e+03,-5.9020e+03
0.0100,0.0501,0.0032,1.7042e+03,354.8847,2.0487e+03,392.1295,50.7336,32.3477,3.3571e+03,15.8924,325.0769,40.7673,69.0045,381.6147,79.4287,6.0114e+03,-5.9761e+03
2.5119,0.0032,0.0251,1.7107e+03,350.9128,2.0346e+03,391.0119,20.5727,12.3753,1.1104e+04,15.6104,311.0117,1.0486e+04,1.7642e+04,381.8808,79.1305,6.0311e+03,-5.9917e+03
2.5119,0.0032,0.0501,1.7079e+03,351.1174,2.0315e+03,390.8076,20.2289,10.8134,1.1073e+04,13.3393,272.5690,1.0538e+04,1.7561e+04,384.9599,77.6347,6.0774e+03,-6.0383e+03
2.5119,0.0032,0.1000,1.7064e+03,351.2289,2.0299e+03,390.7184,20.1478,10.1034,1.1058e+04,12.2150,253.9720,1.0564e+04,1.7521e+04,386.5272,76.8909,6.1009e+03,-6.0621e+03
2.5119,0.0063,1.0000e-04,1.6435e+03,330.9038,1.7403e+03,267.5394,201.6611,237.6122,1.5442e+04,299.6751,4.8885e+03,4.9277e+03,2.5736e+04,92.0507,357.3130,1.3918e+03,-1.3867e+03
2.5119,0.0063,1.9953e-04,1.7634e+03,370.3931,1.8059e+03,287.4282,175.2223,202.9998,1.4528e+04,246.6305,3.9888e+03,6.0440e+03,2.4282e+04,137.3731,295.8681,2.2936e+03,-2.2854e+03
2.5119,0.0063,3.9811e-04,1.8006e+03,368.1305,1.8948e+03,322.2426,136.7125,152.6272,1.3463e+04,178.0646,2.9281e+03,7.3612e+03,2.2469e+04,203.4604,224.0141,3.3585e+03,-3.3440e+03
2.5119,0.0063,7.9433e-04,1.7830e+03,358.3539,1.9856e+03,364.5703,96.8044,101.7394,1.2463e+04,112.2863,1.9228e+03,8.5509e+03,2.0633e+04,270.7772,159.1900,4.3706e+03,-4.3476e+03
2.5119,0.0063,0.0016,1.7510e+03,353.9252,2.0440e+03,390.4268,64.3078,61.4969,1.1688e+04,62.5058,1.1252e+03,9.4476e+03,1.9094e+04,325.1208,114.2288,5.1773e+03,-5.1461e+03
2.5119,0.0063,0.0032,1.7230e+03,352.8236,2.0546e+03,393.4156,41.8427,34.4728,1.1189e+04,30.5893,579.0681,1.0053e+04,1.8016e+04,362.8072,89.3337,5.7381e+03,-5.7015e+03
2.5119,0.0063,0.0063,1.7031e+03,353.0731,2.0380e+03,391.1249,28.3519,18.4690,1.0914e+04,12.5462,265.4592,1.0426e+04,1.7365e+04,386.0933,77.1374,6.0865e+03,-6.0472e+03
0.0100,0.0501,0.0063,1.6780e+03,355.6588,2.0086e+03,390.4427,36.3997,14.6171,3.3581e+03,8.4355,205.6839,42.4312,66.0387,408.8153,67.7360,6.4191e+03,-6.3800e+03
2.5119,0.0063,0.0126,1.6903e+03,353.8133,2.0206e+03,390.5161,21.3397,10.1336,1.0774e+04,5.5417,164.8371,1.0636e+04,1.7009e+04,399.2831,71.2972,6.2847e+03,-6.2447e+03
2.5119,0.0063,0.0251,1.6828e+03,354.4714,2.0083e+03,391.4861,18.0938,6.6386,1.0703e+04,7.0612,190.2836,1.0746e+04,1.6823e+04,406.3507,68.4710,6.3911e+03,-6.3510e+03
2.5119,0.0063,0.0501,1.6787e+03,354.8725,2.0011e+03,391.9975,16.6632,5.6813,1.0667e+04,9.1058,223.1275,1.0803e+04,1.6728e+04,410.0194,67.0832,6.4463e+03,-6.4065e+03
2.5119,0.0063,0.1000,1.6765e+03,355.0841,1.9972e+03,392.3056,16.0257,5.5778,1.0649e+04,10.2851,243.0419,1.0831e+04,1.6679e+04,411.8925,66.3962,6.4744e+03,-6.4349e+03
2.5119,0.0126,1.0000e-04,1.6446e+03,331.3459,1.7408e+03,267.6938,203.2096,239.4689,1.5434e+04,299.2909,4.8817e+03,4.9361e+03,2.5724e+04,92.3369,356.8265,1.3981e+03,-1.3939e+03
2.5119,0.0126,1.9953e-04,1.7641e+03,370.7805,1.8077e+03,288.0777,177.8344,205.8927,1.4503e+04,245.3653,3.9691e+03,6.0668e+03,2.4243e+04,138.5330,294.4803,2.3125e+03,-2.3058e+03
2.5119,0.0126,3.9811e-04,1.7992e+03,368.3442,1.8993e+03,324.2653,140.3140,155.6724,1.3407e+04,175.1328,2.8844e+03,7.4059e+03,2.2376e+04,206.3865,221.0455,3.4015e+03,-3.3886e+03
2.5119,0.0126,7.9433e-04,1.7786e+03,358.9175,1.9938e+03,368.3703,101.1013,103.8165,1.2361e+04,107.3203,1.8466e+03,8.6173e+03,2.0457e+04,276.0395,154.5018,4.4462e+03,-4.4247e+03
2.5119,0.0126,0.0016,1.7435e+03,354.9271,2.0518e+03,393.2103,68.9787,61.9973,1.1534e+04,55.6666,1.0129e+03,9.5330e+03,1.8817e+04,332.9656,108.5690,5.2904e+03,-5.2602e+03
2.5119,0.0126,0.0032,1.7126e+03,354.0705,2.0535e+03,393.1033,46.4379,33.3263,1.0995e+04,22.3296,436.4056,1.0159e+04,1.7648e+04,373.1630,83.6290,5.8887e+03,-5.8524e+03
0.0100,0.0501,0.0126,1.6583e+03,357.0492,1.9690e+03,394.7160,27.9923,8.8942,3.3586e+03,19.2146,398.0151,43.4499,64.5058,424.7480,62.2395,6.6579e+03,-6.6180e+03
2.5119,0.0126,0.0063,1.6897e+03,354.5672,2.0255e+03,390.3349,32.4361,16.2893,1.0701e+04,5.7303,166.4358,1.0553e+04,1.6940e+04,398.4729,71.6984,6.2677e+03,-6.2284e+03
2.5119,0.0126,0.0126,1.6738e+03,355.7179,1.9978e+03,391.7593,24.7605,8.4438,1.0556e+04,11.0383,251.9533,1.0777e+04,1.6557e+04,413.0328,66.0577,6.4864e+03,-6.4461e+03
2.5119,0.0126,0.0251,1.6640e+03,356.5784,1.9785e+03,394.0102,20.9805,7.1682,1.0485e+04,16.4867,350.2348,1.0899e+04,1.6357e+04,420.9244,63.3454,6.6047e+03,-6.5648e+03
2.5119,0.0126,0.0501,1.6583e+03,357.0555,1.9672e+03,395.6943,19.2232,7.9770,1.0451e+04,19.4380,405.7946,1.0962e+04,1.6257e+04,425.0525,62.0216,6.6663e+03,-6.6268e+03
2.5119,0.0126,0.1000,1.6553e+03,357.3021,1.9611e+03,396.6668,18.4068,8.7010,1.0434e+04,20.9631,434.9428,1.0995e+04,1.6206e+04,427.1694,61.3648,6.6979e+03,-6.6587e+03
2.5119,0.0251,1.0000e-04,1.6452e+03,331.5555,1.7411e+03,267.7723,203.9930,240.3991,1.5430e+04,299.0974,4.8784e+03,4.9404e+03,2.5718e+04,92.4788,356.5792,1.4010e+03,-1.3975e+03
2.5119,0.0251,1.9953e-04,1.7644e+03,370.9483,1.8086e+03,288.4114,179.1737,207.3693,1.4491e+04,244.7200,3.9593e+03,6.0786e+03,2.4224e+04,139.1242,293.7720,2.3216e+03,-2.3162e+03
2.5119,0.0251,3.9811e-04,1.7984e+03,368.4453,1.9017e+03,325.3140,142.2024,157.2671,1.3378e+04,173.6281,2.8623e+03,7.4288e+03,2.2328e+04,207.8903,219.5240,3.4228e+03,-3.4115e+03
2.5119,0.0251,7.9433e-04,1.7763e+03,359.1955,1.9980e+03,370.3176,103.4380,104.9458,1.2308e+04,104.7589,1.8075e+03,8.6509e+03,2.0364e+04,278.7665,152.0992,4.4846e+03,-4.4646e+03
2.5119,0.0251,0.0016,1.7396e+03,355.4291,2.0555e+03,394.4455,71.6617,62.3008,1.1452e+04,52.1153,954.2009,9.5761e+03,1.8669e+04,337.0880,105.7002,5.3492e+03,-5.3201e+03
0.0100,0.0501,0.0251,1.6449e+03,357.7237,1.9415e+03,398.7879,23.3639,10.4991,3.3588e+03,25.5682,519.9510,44.0941,63.8398,433.5405,59.5770,6.7887e+03,-6.7487e+03
2.5119,0.0251,0.0032,1.7070e+03,354.6554,2.0511e+03,392.7684,49.2471,32.6995,1.0891e+04,18.0492,362.8435,1.0214e+04,1.7448e+04,378.7104,80.7964,5.9691e+03,-5.9331e+03
2.5119,0.0251,0.0063,1.6821e+03,355.3329,2.0157e+03,390.5153,35.0694,15.1829,1.0590e+04,6.5966,178.9592,1.0621e+04,1.6713e+04,405.2311,69.0218,6.3664e+03,-6.3270e+03
2.5119,0.0251,0.0126,1.6639e+03,356.6838,1.9805e+03,393.5294,27.0259,8.4931,1.0449e+04,16.2965,344.1392,1.0861e+04,1.6321e+04,420.6568,63.4789,6.5978e+03,-6.5578e+03
2.5119,0.0251,0.0251,1.6519e+03,357.5143,1.9562e+03,397.1193,22.8762,9.1022,1.0391e+04,22.3585,458.7304,1.0999e+04,1.6129e+04,429.1039,60.8160,6.7237e+03,-6.6839e+03
2.5119,0.0251,0.0501,1.6447e+03,357.8579,1.9417e+03,399.1418,20.8373,10.6717,1.0372e+04,25.5885,521.1192,1.1078e+04,1.6042e+04,433.5599,59.4942,6.7899e+03,-6.7501e+03
2.5119,0.0251,0.1000,1.6407e+03,357.9766,1.9337e+03,400.1992,19.8481,11.6691,1.0368e+04,27.2584,553.5013,1.1123e+04,1.6003e+04,435.8585,58.8294,6.8239e+03,-6.7841e+03
2.5119,0.0501,1.0000e-04,1.6455e+03,331.6540,1.7412e+03,267.8113,204.3878,240.8538,1.5428e+04,299.0005,4.8769e+03,4.9425e+03,2.5715e+04,92.5492,356.4547,1.4022e+03,-1.3994e+03
2.5119,0.0501,1.9953e-04,1.7646e+03,371.0192,1.8091e+03,288.5789,179.8542,208.1050,1.4485e+04,244.3946,3.9546e+03,6.0845e+03,2.4214e+04,139.4216,293.4141,2.3258e+03,-2.3215e+03
2.5119,0.0501,3.9811e-04,1.7980e+03,368.4913,1.9029e+03,325.8462,143.1724,158.0747,1.3363e+04,172.8660,2.8514e+03,7.4404e+03,2.2303e+04,208.6523,218.7535,3.4329e+03,-3.4231e+03
2.5119,0.0501,7.9433e-04,1.7751e+03,359.3287,2.0002e+03,371.2985,104.6595,105.5291,1.2280e+04,103.4576,1.7879e+03,8.6679e+03,2.0317e+04,280.1550,150.8823,4.5035e+03,-4.4850e+03
0.0100,0.0501,0.0501,1.6362e+03,357.7556,1.9243e+03,400.8509,20.8659,12.3966,3.3587e+03,28.9656,585.2962,44.5198,63.6242,438.2160,58.2348,6.8573e+03,-6.8171e+03
2.5119,0.0501,0.0016,1.7376e+03,355.6693,2.0572e+03,394.9655,73.0968,62.4618,1.1410e+04,50.3041,924.3142,9.5977e+03,1.8592e+04,339.2041,104.2567,5.3789e+03,-5.3509e+03
2.5119,0.0501,0.0032,1.7041e+03,354.9216,2.0494e+03,392.5366,50.7756,32.3597,1.0836e+04,15.8835,325.9208,1.0242e+04,1.7344e+04,381.5913,79.3869,6.0103e+03,-5.9751e+03
2.5119,0.0501,0.0063,1.6780e+03,355.7047,2.0095e+03,390.7573,36.4841,14.6343,1.0534e+04,8.4026,204.9964,1.0658e+04,1.6596e+04,408.7819,67.6916,6.4180e+03,-6.3790e+03
2.5119,0.0501,0.0126,1.6582e+03,357.0919,1.9698e+03,394.9281,28.1392,8.9060,1.0401e+04,19.1880,396.8074,1.0911e+04,1.6206e+04,424.7081,62.1967,6.6565e+03,-6.6168e+03
2.5119,0.0501,0.0251,1.6446e+03,357.7481,1.9421e+03,398.8866,23.5898,10.5022,1.0363e+04,25.5397,518.4233,1.1069e+04,1.6032e+04,433.4951,59.5346,6.7871e+03,-6.7472e+03
2.5119,0.0501,0.0501,1.6360e+03,357.8300,1.9250e+03,400.9371,21.1576,12.3974,1.0370e+04,28.9355,584.2268,1.1172e+04,1.5973e+04,438.1675,58.1935,6.8561e+03,-6.8160e+03
2.5119,0.0501,0.1000,1.6309e+03,357.7093,1.9150e+03,401.8335,19.8617,13.5098,1.0392e+04,30.7031,618.4919,1.1240e+04,1.5963e+04,440.5965,57.5107,6.8918e+03,-6.8515e+03
2.5119,0.1000,1.0000e-04,1.6456e+03,331.6988,1.7413e+03,267.8306,204.5872,241.0779,1.5427e+04,298.9524,4.8762e+03,4.9436e+03,2.5713e+04,92.5834,356.3921,1.4026e+03,-1.4003e+03
2.5119,0.1000,1.9953e-04,1.7647e+03,371.0494,1.8093e+03,288.6630,180.1984,208.4715,1.4482e+04,244.2313,3.9525e+03,6.0875e+03,2.4208e+04,139.5706,293.2341,2.3273e+03,-2.3241e+03
2.5119,0.1000,3.9811e-04,1.7978e+03,368.5102,1.9035e+03,326.1139,143.6650,158.4806,1.3356e+04,172.4820,2.8463e+03,7.4462e+03,2.2291e+04,209.0365,218.3655,3.4372e+03,-3.4289e+03
0.0100,0.0501,0.1000,1.6312e+03,357.6074,1.9143e+03,401.7668,19.5178,13.5088,3.3586e+03,30.7352,619.4033,44.8068,63.6101,440.6483,57.5527,6.8928e+03,-6.8525e+03
2.5119,0.1000,7.9433e-04,1.7746e+03,359.3915,2.0012e+03,371.7910,105.2848,105.8252,1.2267e+04,102.8009,1.7783e+03,8.6764e+03,2.0293e+04,280.8571,150.2699,4.5123e+03,-4.4952e+03
2.5119,0.1000,0.0016,1.7365e+03,355.7824,2.0581e+03,395.2030,73.8395,62.5446,1.1388e+04,49.3883,909.4031,9.6086e+03,1.8553e+04,340.2775,103.5320,5.3933e+03,-5.3666e+03
2.5119,0.1000,0.0032,1.7027e+03,355.0449,2.0484e+03,392.3858,51.5709,32.1822,1.0809e+04,14.7978,307.5947,1.0256e+04,1.7291e+04,383.0621,78.6835,6.0310e+03,-5.9966e+03
2.5119,0.1000,0.0063,1.6758e+03,355.8857,2.0060e+03,390.9263,37.2061,14.3676,1.0506e+04,9.4970,221.6995,1.0678e+04,1.6537e+04,410.6072,67.0282,6.4442e+03,-6.4057e+03
2.5119,0.1000,0.0126,1.6551e+03,357.2569,1.9639e+03,395.8087,28.6493,9.2344,1.0380e+04,20.6962,424.5080,1.0940e+04,1.6151e+04,426.8050,61.5537,6.6867e+03,-6.6472e+03
2.5119,0.1000,0.0251,1.6404e+03,357.7344,1.9341e+03,399.7896,23.7647,11.3200,1.0360e+04,27.2027,549.6343,1.1114e+04,1.5995e+04,435.7857,58.8829,6.8199e+03,-6.7800e+03
2.5119,0.1000,0.0501,1.6307e+03,357.5358,1.9149e+03,401.6594,20.9418,13.3697,1.0397e+04,30.6980,617.3304,1.1243e+04,1.5968e+04,440.5909,57.5229,6.8906e+03,-6.8504e+03
2.5119,0.1000,0.1000,1.6246e+03,357.0922,1.9033e+03,402.3527,19.2820,14.5347,1.0458e+04,32.5326,652.9570,1.1344e+04,1.6002e+04,443.1110,56.8248,6.9274e+03,-6.8873e+03
5.0119,1.0000e-04,1.0000e-04,1.5317e+03,279.3708,1.7075e+03,259.2366,126.8120,166.1043,3.4877e+04,325.2806,5.3816e+03,8.7034e+03,5.2969e+04,74.2358,390.8158,897.3600,-894.4694
5.0119,1.0000e-04,1.9953e-04,1.6137e+03,313.4446,1.7253e+03,262.9730,120.6328,150.3023,3.4352e+04,310.4398,5.0864e+03,9.4310e+03,5.2124e+04,83.8364,370.7097,1.1930e+03,-1.1893e+03
0.0100,0.1000,1.0000e-04,1.6453e+03,331.4493,1.7413e+03,267.8066,204.5870,241.0789,3.3459e+03,298.9549,4.8761e+03,19.6746,102.2622,92.5809,356.3944,1.4028e+03,-1.4005e+03
5.0119,1.0000e-04,3.9811e-04,1.6705e+03,333.6396,1.7390e+03,265.8189,137.7416,154.0696,3.3978e+04,298.3344,4.8597e+03,1.0046e+04,5.1498e+04,92.6453,355.1933,1.4200e+03,-1.4161e+03
5.0119,1.0000e-04,7.9433e-04,1.7040e+03,342.6794,1.7480e+03,267.4461,157.8587,164.9080,3.3747e+04,290.1772,4.7124e+03,1.0466e+04,5.1100e+04,98.9636,345.0930,1.5673e+03,-1.5634e+03
5.0119,1.0000e-04,0.0016,1.7227e+03,346.8484,1.7533e+03,268.1704,171.9246,174.3282,3.3618e+04,285.3220,4.6266e+03,1.0723e+04,5.0872e+04,102.8653,339.2172,1.6532e+03,-1.6492e+03
5.0119,1.0000e-04,0.0032,1.7327e+03,348.6771,1.7563e+03,268.4304,180.1379,180.6667,3.3549e+04,282.6512,4.5798e+03,1.0867e+04,5.0748e+04,105.0612,336.0341,1.7002e+03,-1.6960e+03
5.0119,1.0000e-04,0.0063,1.7378e+03,349.5042,1.7579e+03,268.5388,184.5653,184.4303,3.3513e+04,281.2496,4.5551e+03,1.0944e+04,5.0683e+04,106.2340,334.3845,1.7250e+03,-1.7205e+03
5.0119,1.0000e-04,0.0126,1.7405e+03,349.9017,1.7587e+03,268.6102,186.8648,186.4761,3.3495e+04,280.5312,4.5423e+03,1.0984e+04,5.0650e+04,106.8421,333.5464,1.7377e+03,-1.7333e+03
5.0119,1.0000e-04,0.0251,1.7418e+03,350.0945,1.7591e+03,268.6582,188.0391,187.5247,3.3486e+04,280.1672,4.5357e+03,1.1004e+04,5.0633e+04,107.1521,333.1236,1.7442e+03,-1.7400e+03
5.0119,1.0000e-04,0.0501,1.7425e+03,350.1890,1.7594e+03,268.6872,188.6341,188.0498,3.3481e+04,279.9839,4.5322e+03,1.1014e+04,5.0624e+04,107.3090,332.9116,1.7475e+03,-1.7438e+03
5.0119,1.0000e-04,0.1000,1.7428e+03,350.2355,1.7595e+03,268.7035,188.9343,188.3120,3.3479e+04,279.8919,4.5301e+03,1.1019e+04,5.0620e+04,107.3880,332.8054,1.7491e+03,-1.7463e+03
5.0119,1.9953e-04,1.0000e-04,1.5815e+03,302.5962,1.7194e+03,262.0259,144.0651,182.2323,3.4515e+04,315.9137,5.1936e+03,9.1374e+03,5.2397e+04,80.2124,378.0627,1.0859e+03,-1.0820e+03
0.0100,1.9953e-04,1.9953e-04,1.6869e+03,342.6565,1.7486e+03,269.1117,111.5657,145.8092,3.3459e+03,291.1221,4.7294e+03,20.5647,101.6139,98.3642,346.4050,1.5511e+03,-1.5456e+03
0.0100,0.1000,1.9953e-04,1.7645e+03,370.9449,1.8092e+03,288.6120,180.2012,208.4785,3.3476e+03,244.2391,3.9522e+03,24.2274,96.2803,139.5594,293.2380,2.3276e+03,-2.3243e+03
5.0119,1.9953e-04,1.9953e-04,1.6876e+03,343.0879,1.7488e+03,269.1800,111.5495,145.7859,3.3686e+04,291.1126,4.7296e+03,1.0315e+04,5.1037e+04,98.3788,346.4008,1.5509e+03,-1.5455e+03
5.0119,1.9953e-04,3.9811e-04,1.7570e+03,359.6871,1.7751e+03,276.3066,103.8589,127.1102,3.3015e+04,267.5627,4.3241e+03,1.1439e+04,4.9876e+04,118.0568,318.6489,1.9572e+03,-1.9506e+03
5.0119,1.9953e-04,7.9433e-04,1.7946e+03,362.5811,1.7944e+03,281.7779,117.1458,126.3197,3.2572e+04,249.8699,4.0340e+03,1.2290e+04,4.9065e+04,133.8208,298.7677,2.2479e+03,-2.2405e+03
5.0119,1.9953e-04,0.0016,1.8138e+03,361.3393,1.8067e+03,285.1753,131.9582,131.9830,3.2312e+04,238.6024,3.8536e+03,1.2839e+04,4.8566e+04,144.1776,286.4271,2.4289e+03,-2.4207e+03
