f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,0.0016,0.0251,1.0242e+04,2.8498e+03,1.5064e+04,3.2167e+03,33.3311,18.8145,5.8224e+05,15.0733,1.8334e+03,2.9911e+05,9.4987e+05,263.0709,67.5728,3.0052e+04,-2.9899e+04
0.0100,0.0501,0.0016,1.0157e+04,2.8214e+03,1.4870e+04,2.9995e+03,64.6276,66.2474,1.1990e+05,23.8078,2.6471e+03,1.1200e+03,3.5539e+03,255.1541,77.2486,2.9214e+04,-2.9072e+04
2.5119,0.0016,0.0501,1.0219e+04,2.8515e+03,1.5088e+04,3.2274e+03,33.6398,17.8970,5.7854e+05,13.4357,1.6554e+03,2.9959e+05,9.4426e+05,264.9957,66.2646,3.0235e+04,-3.0084e+04
2.5119,0.0016,0.1000,1.0207e+04,2.8525e+03,1.5101e+04,3.2326e+03,33.8194,17.4904,5.7662e+05,12.6167,1.5668e+03,2.9980e+05,9.4137e+05,265.9649,65.6163,3.0327e+04,-3.0177e+04
2.5119,0.0032,1.0000e-04,8.2746e+03,1.8574e+03,1.1816e+04,1.8762e+03,148.3364,189.9917,7.8021e+05,230.1343,2.4508e+04,1.4961e+05,1.2602e+06,70.3985,303.3930,7.1958e+03,-7.2951e+03
2.5119,0.0032,1.9953e-04,9.4380e+03,2.5219e+03,1.2291e+04,2.0114e+03,130.5181,167.4968,7.5949e+05,191.0577,1.9786e+04,1.8046e+05,1.2280e+06,95.5180,251.8731,1.1911e+04,-1.2026e+04
2.5119,0.0032,3.9811e-04,1.0210e+04,2.8396e+03,1.3057e+04,2.2735e+03,103.2440,131.8894,7.2964e+05,137.5173,1.4165e+04,2.1996e+05,1.1804e+06,139.9562,189.4521,1.7552e+04,-1.7629e+04
2.5119,0.0032,7.9433e-04,1.0439e+04,2.8739e+03,1.4064e+04,2.6833e+03,72.9225,91.5817,6.8481e+05,83.2670,8.8949e+03,2.5610e+05,1.1097e+06,190.8015,131.4461,2.2920e+04,-2.2814e+04
2.5119,0.0032,0.0016,1.0363e+04,2.8528e+03,1.4719e+04,3.0253e+03,48.3643,58.5196,6.2324e+05,42.3781,4.7754e+03,2.8016e+05,1.0151e+06,232.8637,91.6309,2.7067e+04,-2.6927e+04
2.5119,0.0032,0.0032,1.0161e+04,2.8492e+03,1.5135e+04,3.2158e+03,33.0921,36.2552,5.7497e+05,17.4330,2.1441e+03,2.9044e+05,9.4168e+05,260.6133,69.8366,2.9731e+04,-2.9581e+04
2.5119,0.0032,0.0063,9.9316e+03,2.8552e+03,1.5348e+04,3.2868e+03,25.5610,23.2538,5.3946e+05,4.7065,769.2223,2.9119e+05,8.8906e+05,276.2017,59.7771,3.1198e+04,-3.1056e+04
2.5119,0.0032,0.0126,9.7398e+03,2.8581e+03,1.5447e+04,3.3020e+03,22.7486,16.6041,5.1555e+05,3.4053,456.5547,2.8828e+05,8.5455e+05,284.0925,55.4797,3.1927e+04,-3.1798e+04
0.0100,0.0501,0.0032,9.7361e+03,2.7983e+03,1.5167e+04,3.0518e+03,55.8846,42.8082,1.2016e+05,6.6559,670.6032,1.1247e+03,3.1535e+03,288.2908,57.3906,3.2320e+04,-3.2189e+04
2.5119,0.0032,0.0251,9.6108e+03,2.8572e+03,1.5493e+04,3.3019e+03,22.0536,13.6372,5.0117e+05,5.9636,638.6212,2.8536e+05,8.3412e+05,287.9345,53.6210,3.2276e+04,-3.2156e+04
2.5119,0.0032,0.0501,9.5348e+03,2.8552e+03,1.5515e+04,3.2993e+03,22.0223,12.4420,4.9321e+05,7.3316,769.9405,2.8342e+05,8.2292e+05,289.8049,52.7746,3.2443e+04,-3.2329e+04
2.5119,0.0032,0.1000,9.4935e+03,2.8535e+03,1.5526e+04,3.2972e+03,22.1158,11.9708,4.8900e+05,8.0102,838.5677,2.8229e+05,8.1702e+05,290.7196,52.3720,3.2524e+04,-3.2414e+04
2.5119,0.0063,1.0000e-04,8.2932e+03,1.8653e+03,1.1823e+04,1.8787e+03,150.4860,192.6355,7.7985e+05,229.5455,2.4441e+04,1.5003e+05,1.2597e+06,70.7695,302.6172,7.2609e+03,-7.3637e+03
2.5119,0.0063,1.9953e-04,9.4681e+03,2.5365e+03,1.2315e+04,2.0262e+03,133.9387,171.3854,7.5850e+05,189.2782,1.9595e+04,1.8167e+05,1.2265e+06,96.9634,249.7803,1.2092e+04,-1.2226e+04
2.5119,0.0063,3.9811e-04,1.0225e+04,2.8470e+03,1.3130e+04,2.3012e+03,108.2141,136.6353,7.2636e+05,133.2596,1.3759e+04,2.2232e+05,1.1753e+06,143.8998,184.8687,1.7954e+04,-1.8038e+04
2.5119,0.0063,7.9433e-04,1.0410e+04,2.8733e+03,1.4195e+04,2.7456e+03,79.1417,96.1391,6.7228e+05,75.9879,8.1915e+03,2.5910e+05,1.0910e+06,198.1982,124.2636,2.3622e+04,-2.3520e+04
2.5119,0.0063,0.0016,1.0259e+04,2.8518e+03,1.4920e+04,3.1094e+03,55.6902,62.2357,6.0154e+05,32.7627,3.8012e+03,2.8172e+05,9.8302e+05,243.4543,83.1015,2.8044e+04,-2.7909e+04
2.5119,0.0063,0.0032,9.9335e+03,2.8475e+03,1.5366e+04,3.2791e+03,42.4804,39.1145,5.4054e+05,7.1457,1.0573e+03,2.8702e+05,8.9194e+05,273.1600,61.8629,3.0859e+04,-3.0726e+04
2.5119,0.0063,0.0063,9.5301e+03,2.8359e+03,1.5567e+04,3.3004e+03,39.2599,25.3177,4.8987e+05,6.7793,667.8417,2.7967e+05,8.1916e+05,289.0749,53.3562,3.2314e+04,-3.2207e+04
0.0100,0.0501,0.0063,9.1281e+03,2.7192e+03,1.5189e+04,2.9906e+03,60.9100,29.6272,1.2041e+05,18.4880,2.0648e+03,1.0557e+03,2.7921e+03,305.4117,50.4408,3.3812e+04,-3.3735e+04
2.5119,0.0063,0.0126,9.1650e+03,2.8020e+03,1.5646e+04,3.2735e+03,41.7082,17.7597,4.5322e+05,12.2309,1.2313e+03,2.6892e+05,7.6814e+05,296.4040,50.2924,3.2949e+04,-3.2870e+04
2.5119,0.0063,0.0251,8.9107e+03,2.7612e+03,1.5674e+04,3.2455e+03,45.0866,14.0211,4.3048e+05,14.6305,1.4831e+03,2.6060e+05,7.3701e+05,299.6173,49.1254,3.3207e+04,-3.3148e+04
2.5119,0.0063,0.0501,8.7606e+03,2.7296e+03,1.5683e+04,3.2268e+03,47.5295,12.3666,4.1776e+05,15.7061,1.5918e+03,2.5554e+05,7.1974e+05,301.0646,48.6410,3.3316e+04,-3.3267e+04
2.5119,0.0063,0.1000,8.6782e+03,2.7094e+03,1.5687e+04,3.2163e+03,48.9751,11.6761,4.1103e+05,16.2059,1.6380e+03,2.5276e+05,7.1063e+05,301.7389,48.4240,3.3360e+04,-3.3321e+04
2.5119,0.0126,1.0000e-04,8.3025e+03,1.8691e+03,1.1826e+04,1.8815e+03,151.5834,194.0616,7.7968e+05,229.2371,2.4408e+04,1.5025e+05,1.2594e+06,70.9682,302.2146,7.2907e+03,-7.4013e+03
2.5119,0.0126,1.9953e-04,9.4831e+03,2.5444e+03,1.2319e+04,2.0234e+03,135.7520,173.4576,7.5804e+05,188.3466,1.9491e+04,1.8232e+05,1.2257e+06,97.7156,248.6803,1.2178e+04,-1.2348e+04
2.5119,0.0126,3.9811e-04,1.0231e+04,2.8508e+03,1.3186e+04,2.3196e+03,110.9946,139.2241,7.2459e+05,131.0244,1.3576e+04,2.2354e+05,1.1726e+06,145.9892,182.4813,1.8159e+04,-1.8202e+04
2.5119,0.0126,7.9433e-04,1.0392e+04,2.8728e+03,1.4267e+04,2.7789e+03,82.9405,98.8207,6.6542e+05,72.1554,7.8222e+03,2.6052e+05,1.0808e+06,202.1247,120.5176,2.3988e+04,-2.3894e+04
2.5119,0.0126,0.0016,1.0194e+04,2.8505e+03,1.5029e+04,3.1504e+03,60.9484,64.8120,5.8900e+05,27.7452,3.2877e+03,2.8193e+05,9.6463e+05,249.0929,78.7891,2.8557e+04,-2.8430e+04
2.5119,0.0126,0.0032,9.7781e+03,2.8396e+03,1.5483e+04,3.2964e+03,50.7072,41.8141,5.1894e+05,2.9782,576.4456,2.8317e+05,8.6117e+05,279.7147,58.2080,3.1435e+04,-3.1317e+04
0.0100,0.0501,0.0126,8.4724e+03,2.5377e+03,1.5128e+04,2.9130e+03,73.1661,24.0057,1.2062e+05,23.1367,2.4589e+03,963.2851,2.5078e+03,311.7120,48.2050,3.4183e+04,-3.4179e+04
2.5119,0.0126,0.0063,9.2270e+03,2.7965e+03,1.5665e+04,3.2803e+03,52.4424,28.3208,4.5687e+05,11.4495,1.1181e+03,2.6907e+05,7.7354e+05,295.3807,50.7953,3.2827e+04,-3.2751e+04
2.5119,0.0126,0.0126,8.7056e+03,2.6985e+03,1.5715e+04,3.2221e+03,59.8251,20.9716,4.1041e+05,16.2986,1.6077e+03,2.5190e+05,7.1000e+05,301.8842,48.4651,3.3325e+04,-3.3296e+04
2.5119,0.0126,0.0251,8.3377e+03,2.5885e+03,1.5713e+04,3.1736e+03,66.5448,17.0851,3.8140e+05,18.1484,1.7394e+03,2.3946e+05,6.7089e+05,304.3943,47.7192,3.3445e+04,-3.3456e+04
2.5119,0.0126,0.0501,8.1203e+03,2.5055e+03,1.5700e+04,3.1440e+03,70.9060,15.1398,3.6523e+05,18.8877,1.7515e+03,2.3217e+05,6.4922e+05,305.4064,47.4569,3.3447e+04,-3.3484e+04
2.5119,0.0126,0.1000,8.0027e+03,2.4555e+03,1.5688e+04,3.1273e+03,73.3879,14.2022,3.5671e+05,19.2017,1.7414e+03,2.2826e+05,6.3782e+05,305.8382,47.3529,3.3433e+04,-3.3479e+04
2.5119,0.0251,1.0000e-04,8.3072e+03,1.8712e+03,1.1827e+04,1.8817e+03,152.1412,194.7535,7.7981e+05,229.0787,2.4384e+04,1.5037e+05,1.2596e+06,71.0609,301.9999,7.3003e+03,-7.4387e+03
2.5119,0.0251,1.9953e-04,9.4905e+03,2.5482e+03,1.2328e+04,2.0303e+03,136.6936,174.4665,7.5754e+05,187.8760,1.9478e+04,1.8265e+05,1.2250e+06,98.1125,248.1403,1.2218e+04,-1.2334e+04
2.5119,0.0251,3.9811e-04,1.0234e+04,2.8528e+03,1.3206e+04,2.3305e+03,112.4843,140.5368,7.2365e+05,129.8853,1.3475e+04,2.2415e+05,1.1712e+06,147.0516,181.2620,1.8258e+04,-1.8305e+04
2.5119,0.0251,7.9433e-04,1.0381e+04,2.8724e+03,1.4304e+04,2.7959e+03,85.0444,100.2298,6.6182e+05,70.1864,7.6332e+03,2.6122e+05,1.0755e+06,204.1491,118.6008,2.4173e+04,-2.4087e+04
2.5119,0.0251,0.0016,1.0157e+04,2.8495e+03,1.5086e+04,3.1701e+03,64.0365,66.2975,5.8222e+05,25.1838,3.0239e+03,2.8186e+05,9.5471e+05,252.0060,76.6290,2.8820e+04,-2.8699e+04
0.0100,0.0501,0.0251,8.4445e+03,2.3255e+03,1.4826e+04,2.7428e+03,81.9396,19.3166,1.2069e+05,29.0341,2.7828e+03,947.1516,2.4156e+03,319.9841,47.0916,3.4835e+04,-3.4001e+04
2.5119,0.0251,0.0032,9.6853e+03,2.8323e+03,1.5541e+04,3.3000e+03,55.8579,43.6482,5.0668e+05,3.0584,439.0836,2.8049e+05,8.4385e+05,283.0449,56.4926,3.1723e+04,-3.1617e+04
2.5119,0.0251,0.0063,9.0347e+03,2.7598e+03,1.5708e+04,3.2612e+03,60.9423,30.9125,4.3748e+05,13.6963,1.3378e+03,2.6196e+05,7.4701e+05,298.3948,49.6987,3.3053e+04,-3.2999e+04
2.5119,0.0251,0.0126,8.4031e+03,2.6012e+03,1.5730e+04,3.1834e+03,71.5004,24.5137,3.8489e+05,18.0405,1.7167e+03,2.4077e+05,6.7566e+05,304.2548,47.7903,3.3421e+04,-3.3434e+04
2.5119,0.0251,0.0251,7.9570e+03,2.4274e+03,1.5695e+04,3.1225e+03,80.2595,21.2709,3.5211e+05,19.5173,1.7145e+03,2.2597e+05,6.3173e+05,306.2822,47.2884,3.3397e+04,-3.3465e+04
2.5119,0.0251,0.0501,7.6936e+03,2.2968e+03,1.5654e+04,3.0835e+03,85.7298,19.5367,3.3400e+05,20.0833,1.6135e+03,2.1756e+05,6.0754e+05,307.0729,47.1512,3.3277e+04,-3.3387e+04
2.5119,0.0251,0.1000,7.5737e+03,2.2153e+03,1.5599e+04,3.0540e+03,89.0520,18.4947,3.2522e+05,20.4412,1.5653e+03,2.1359e+05,5.9578e+05,307.5792,47.0900,3.3262e+04,-3.3285e+04
2.5119,0.0501,1.0000e-04,8.3097e+03,1.8722e+03,1.1828e+04,1.8813e+03,152.4248,195.0503,7.7943e+05,229.0015,2.4386e+04,1.5042e+05,1.2591e+06,71.1191,301.9061,7.3041e+03,-7.4315e+03
2.5119,0.0501,1.9953e-04,9.4943e+03,2.5505e+03,1.2330e+04,2.0227e+03,137.1831,174.9337,7.5759e+05,187.6349,1.9451e+04,1.8283e+05,1.2250e+06,98.2963,247.8454,1.2233e+04,-1.2373e+04
2.5119,0.0501,3.9811e-04,1.0235e+04,2.8539e+03,1.3212e+04,2.3257e+03,113.2482,141.1772,7.2329e+05,129.2938,1.3428e+04,2.2446e+05,1.1706e+06,147.5931,180.6184,1.8304e+04,-1.8351e+04
2.5119,0.0501,7.9433e-04,1.0376e+04,2.8722e+03,1.4323e+04,2.8045e+03,86.1545,100.9409,6.5997e+05,69.1887,7.5381e+03,2.6157e+05,1.0727e+06,205.1748,117.6293,2.4265e+04,-2.4185e+04
0.0100,0.0501,0.0501,7.7509e+03,2.2867e+03,1.5315e+04,3.0137e+03,78.2700,17.5669,1.2081e+05,31.4358,2.6057e+03,885.8737,2.2621e+03,323.6539,48.7407,3.4337e+04,-3.4319e+04
2.5119,0.0501,0.0016,1.0137e+04,2.8488e+03,1.5115e+04,3.1796e+03,65.7069,67.0874,5.7868e+05,23.8893,2.8904e+03,2.8177e+05,9.4955e+05,253.4876,75.5480,2.8952e+04,-2.8836e+04
2.5119,0.0501,0.0032,9.6346e+03,2.8274e+03,1.5569e+04,3.3004e+03,58.7214,44.7108,5.0012e+05,3.8698,432.5096,2.7892e+05,8.3463e+05,284.7226,55.6662,3.1866e+04,-3.1767e+04
2.5119,0.0501,0.0063,8.9244e+03,2.7346e+03,1.5727e+04,3.2492e+03,65.7548,32.6453,4.2692e+05,14.7789,1.4376e+03,2.5786e+05,7.3262e+05,299.8513,49.2017,3.3152e+04,-3.3114e+04
2.5119,0.0501,0.0126,8.2272e+03,2.5343e+03,1.5729e+04,3.1604e+03,78.1167,27.2661,3.7090e+05,18.8207,1.7339e+03,2.3445e+05,6.5692e+05,305.3257,47.5242,3.3427e+04,-3.3469e+04
2.5119,0.0501,0.0251,7.7338e+03,2.3161e+03,1.5665e+04,3.0905e+03,87.9663,25.0029,3.3613e+05,20.1502,1.6343e+03,2.1850e+05,6.1040e+05,307.1713,47.1546,3.3301e+04,-3.3405e+04
2.5119,0.0501,0.0501,7.5098e+03,2.1492e+03,1.5545e+04,3.0320e+03,94.1873,23.2662,3.1953e+05,21.2348,1.5690e+03,2.1129e+05,5.8806e+05,308.7269,47.0610,3.3320e+04,-3.3194e+04
2.5119,0.0501,0.1000,7.2866e+03,2.0623e+03,1.5615e+04,3.0366e+03,94.9576,22.0247,3.0810e+05,22.1002,1.5052e+03,2.0609e+05,5.7276e+05,309.9899,47.0896,3.3156e+04,-3.3294e+04
2.5119,0.1000,1.0000e-04,8.3104e+03,1.8725e+03,1.1828e+04,1.8816e+03,152.5677,195.1733,7.7947e+05,228.9617,2.4379e+04,1.5045e+05,1.2591e+06,71.1452,301.8546,7.3039e+03,-7.4456e+03
2.5119,0.1000,1.9953e-04,9.4961e+03,2.5512e+03,1.2332e+04,2.0269e+03,137.4302,175.1650,7.5733e+05,187.5156,1.9443e+04,1.8291e+05,1.2247e+06,98.4039,247.7150,1.2240e+04,-1.2383e+04
2.5119,0.1000,3.9811e-04,1.0236e+04,2.8541e+03,1.3216e+04,2.3291e+03,113.6407,141.4961,7.2310e+05,128.9938,1.3418e+04,2.2463e+05,1.1703e+06,147.8561,180.2795,1.8326e+04,-1.8351e+04
0.0100,0.0501,0.1000,7.8227e+03,2.1082e+03,1.5384e+04,3.0434e+03,85.6294,16.4954,1.2081e+05,36.0635,2.4181e+03,890.7995,2.2540e+03,330.1119,47.6351,3.4483e+04,-3.3553e+04
2.5119,0.1000,7.9433e-04,1.0373e+04,2.8720e+03,1.4333e+04,2.8088e+03,86.7254,101.2981,6.5904e+05,68.6870,7.4910e+03,2.6174e+05,1.0713e+06,205.6896,117.1395,2.4309e+04,-2.4235e+04
2.5119,0.1000,0.0016,1.0127e+04,2.8484e+03,1.5130e+04,3.1843e+03,66.5766,67.4913,5.7687e+05,23.2383,2.8237e+03,2.8171e+05,9.4691e+05,254.2346,75.0067,2.9017e+04,-2.8906e+04
2.5119,0.1000,0.0032,9.6079e+03,2.8246e+03,1.5584e+04,3.3002e+03,60.2358,45.2774,4.9673e+05,4.3722,446.9430,2.7807e+05,8.2986e+05,285.5629,55.2607,3.1936e+04,-3.1843e+04
2.5119,0.1000,0.0063,8.8650e+03,2.7193e+03,1.5735e+04,3.2422e+03,68.3237,33.6540,4.2138e+05,15.3032,1.4817e+03,2.5565e+05,7.2510e+05,300.5576,48.9668,3.3193e+04,-3.3168e+04
2.5119,0.1000,0.0126,8.1316e+03,2.4942e+03,1.5724e+04,3.1479e+03,81.6421,29.0087,3.6357e+05,19.1884,1.7267e+03,2.3109e+05,6.4711e+05,305.8334,47.4112,3.3413e+04,-3.3473e+04
2.5119,0.1000,0.0251,7.6096e+03,2.2526e+03,1.5647e+04,3.0735e+03,91.9684,27.6448,3.2767e+05,20.4790,1.5789e+03,2.1455e+05,5.9911e+05,307.6401,47.1140,3.3234e+04,-3.3364e+04
2.5119,0.1000,0.0501,7.3077e+03,2.0776e+03,1.5621e+04,3.0420e+03,95.9046,25.8213,3.0935e+05,22.1529,1.5241e+03,2.0669e+05,5.7441e+05,310.0658,47.0872,3.3168e+04,-3.3323e+04
2.5119,0.1000,0.1000,7.1551e+03,1.9573e+03,1.5554e+04,3.0037e+03,98.9697,24.8093,2.9981e+05,23.4356,1.6832e+03,2.0268e+05,5.6153e+05,311.9184,47.0654,3.3426e+04,-3.3335e+04
5.0119,1.0000e-04,1.0000e-04,7.5944e+03,1.5487e+03,1.0748e+04,1.7972e+03,110.3977,145.7627,1.0778e+06,250.2677,2.7022e+04,2.7333e+05,1.6701e+06,61.1912,332.5779,4.7256e+03,-4.7387e+03
5.0119,1.0000e-04,1.9953e-04,8.1369e+03,1.8519e+03,1.0800e+04,1.8086e+03,116.9492,136.9227,1.0686e+06,238.1228,2.5317e+04,2.9295e+05,1.6541e+06,66.7253,315.0144,6.4467e+03,-6.4283e+03
0.0100,0.1000,1.0000e-04,8.2179e+03,1.8105e+03,1.2121e+04,1.8638e+03,152.6659,195.1656,1.1902e+05,228.7021,2.4470e+04,591.6358,5.1212e+03,71.0206,301.2697,7.2784e+03,-7.2898e+03
5.0119,1.0000e-04,3.9811e-04,8.5585e+03,2.0796e+03,1.0840e+04,1.8012e+03,133.1935,136.3104,1.0632e+06,227.8129,2.3895e+04,3.1050e+05,1.6437e+06,72.1387,300.5673,7.8614e+03,-7.8581e+03
5.0119,1.0000e-04,7.9433e-04,8.8550e+03,2.2460e+03,1.0861e+04,1.8030e+03,149.5153,141.1898,1.0588e+06,220.6123,2.2946e+04,3.2418e+05,1.6350e+06,76.4415,290.8620,8.8119e+03,-8.8046e+03
5.0119,1.0000e-04,0.0016,9.0252e+03,2.3283e+03,1.0880e+04,1.7967e+03,160.9310,146.7724,1.0570e+06,216.2267,2.2384e+04,3.3259e+05,1.6309e+06,79.2230,285.0712,9.3772e+03,-9.3643e+03
5.0119,1.0000e-04,0.0032,9.1172e+03,2.3700e+03,1.0888e+04,1.7921e+03,167.6409,150.8833,1.0559e+06,213.7750,2.2075e+04,3.3736e+05,1.6284e+06,80.8302,281.8742,9.6909e+03,-9.6684e+03
5.0119,1.0000e-04,0.0063,9.1661e+03,2.3915e+03,1.0892e+04,1.7895e+03,171.2684,153.4488,1.0551e+06,212.4797,2.1905e+04,3.3995e+05,1.6268e+06,81.7040,280.2053,9.8577e+03,-9.8424e+03
5.0119,1.0000e-04,0.0126,9.1913e+03,2.4023e+03,1.0894e+04,1.7880e+03,173.1601,154.8814,1.0546e+06,211.8167,2.1816e+04,3.4129e+05,1.6259e+06,82.1618,279.3599,9.9438e+03,-9.9349e+03
5.0119,1.0000e-04,0.0251,9.2041e+03,2.4077e+03,1.0897e+04,1.7869e+03,174.1325,155.6271,1.0548e+06,211.4805,2.1764e+04,3.4198e+05,1.6260e+06,82.3959,278.9330,9.9875e+03,-9.9932e+03
5.0119,1.0000e-04,0.0501,9.2105e+03,2.4104e+03,1.0897e+04,1.7866e+03,174.6285,155.9965,1.0547e+06,211.3130,2.1738e+04,3.4233e+05,1.6258e+06,82.5140,278.7214,1.0009e+04,-1.0024e+04
5.0119,1.0000e-04,0.1000,9.2137e+03,2.4117e+03,1.0898e+04,1.7864e+03,174.8798,156.1787,1.0546e+06,211.2294,2.1723e+04,3.4250e+05,1.6257e+06,82.5733,278.6163,1.0020e+04,-1.0043e+04
