f_D,j_C_C,j_C_H,Re_C,Re_C_std,Re_H,Re_H_std,rmsd_fiber,rmsd_TC,rmsd_DP,rmsd_Tout,rmsd_qdot,DP_C,DP_H,T_C_out,T_H_out,qdot_C,qdot_H
2.5119,0.0126,0.0016,3.1500e+03,669.0333,3.7549e+03,735.1223,73.3670,64.7318,3.9757e+04,58.1705,1.8943e+03,3.1560e+04,6.4429e+04,338.1884,107.5968,9.9529e+03,-9.8953e+03
2.5119,0.0126,0.0032,3.0922e+03,667.0250,3.7614e+03,735.4841,51.3112,35.2885,3.7693e+04,23.7013,786.4416,3.3612e+04,6.0171e+04,379.6044,81.8694,1.1082e+04,-1.1013e+04
0.0100,0.0501,0.0126,2.9898e+03,673.4118,3.5935e+03,739.5133,35.1777,10.5256,1.0890e+04,17.8725,710.2648,142.1852,216.4369,432.6290,60.4509,1.2526e+04,-1.2453e+04
2.5119,0.0126,0.0063,3.0491e+03,668.3205,3.7092e+03,729.8638,38.0060,17.6917,3.6482e+04,4.7490,207.2028,3.4843e+04,5.7512e+04,405.6587,69.7639,1.1796e+04,-1.1722e+04
2.5119,0.0126,0.0126,3.0189e+03,670.8797,3.6542e+03,733.3205,30.9465,9.8574,3.5786e+04,9.2707,412.5346,3.5476e+04,5.5972e+04,420.6019,64.1112,1.2205e+04,-1.2131e+04
2.5119,0.0126,0.0251,2.9996e+03,672.7217,3.6156e+03,738.3995,27.6046,8.8131,3.5368e+04,15.0180,614.3301,3.5760e+04,5.5089e+04,428.6709,61.4298,1.2426e+04,-1.2352e+04
2.5119,0.0126,0.0501,2.9882e+03,673.7149,3.5932e+03,741.6372,26.1178,9.6965,3.5122e+04,18.0735,723.3176,3.5875e+04,5.4597e+04,432.8756,60.1194,1.2540e+04,-1.2467e+04
2.5119,0.0126,0.1000,2.9820e+03,674.2073,3.5809e+03,743.2224,25.4701,10.4551,3.4981e+04,19.6404,779.2831,3.5919e+04,5.4329e+04,435.0246,59.4683,1.2598e+04,-1.2525e+04
2.5119,0.0251,1.0000e-04,2.9377e+03,617.3996,3.1623e+03,486.8611,209.1775,245.5321,5.3683e+04,308.2234,9.1807e+03,1.6040e+04,8.8691e+04,91.5377,363.5783,2.6317e+03,-2.6269e+03
2.5119,0.0251,1.9953e-04,3.1749e+03,701.9038,3.2876e+03,526.0750,183.9661,211.8774,5.0384e+04,252.7082,7.4547e+03,1.9882e+04,8.3486e+04,138.9779,299.1280,4.3598e+03,-4.3515e+03
2.5119,0.0251,3.9811e-04,3.2479e+03,698.5388,3.4625e+03,597.6153,146.7702,161.2760,4.6445e+04,179.7503,5.3920e+03,2.4459e+04,7.6864e+04,209.4784,222.6884,6.4290e+03,-6.4097e+03
2.5119,0.0251,7.9433e-04,3.2104e+03,678.6802,3.6475e+03,687.3255,107.9029,108.4461,4.2604e+04,108.8257,3.4017e+03,2.8596e+04,6.9950e+04,282.3543,152.8678,8.4305e+03,-8.3931e+03
2.5119,0.0251,0.0016,3.1427e+03,669.8706,3.7624e+03,737.5896,76.2971,65.1855,3.9451e+04,54.5442,1.7841e+03,3.1690e+04,6.3895e+04,342.3992,104.6617,1.0063e+04,-1.0007e+04
0.0100,0.0501,0.0251,2.9626e+03,674.9566,3.5378e+03,747.3962,31.9340,12.1564,1.0892e+04,24.3879,942.6998,143.0191,212.2599,441.5619,57.7959,1.2766e+04,-1.2693e+04
2.5119,0.0251,0.0032,3.0819e+03,668.0380,3.7576e+03,734.6293,54.4884,34.8754,3.7283e+04,19.2565,642.1020,3.3766e+04,5.9430e+04,385.2708,79.0192,1.1232e+04,-1.1164e+04
2.5119,0.0251,0.0063,3.0349e+03,669.8665,3.6901e+03,730.3162,41.1515,16.7996,3.6001e+04,4.4575,241.8325,3.5005e+04,5.6621e+04,412.5522,67.1006,1.1979e+04,-1.1906e+04
2.5119,0.0251,0.0126,2.9998e+03,672.8537,3.6201e+03,737.7751,34.0108,10.1090,3.5226e+04,14.7882,600.3732,3.5614e+04,5.4944e+04,428.3576,61.5777,1.2411e+04,-1.2337e+04
2.5119,0.0251,0.0251,2.9758e+03,674.6790,3.5715e+03,744.5710,30.8235,10.7827,3.4714e+04,21.0443,823.2367,3.5836e+04,5.3931e+04,436.9539,58.9367,1.2644e+04,-1.2570e+04
2.5119,0.0251,0.0501,2.9605e+03,675.4682,3.5415e+03,748.1977,29.7344,12.3977,3.4358e+04,24.3295,940.6684,3.5868e+04,5.3301e+04,441.4501,57.6254,1.2764e+04,-1.2691e+04
2.5119,0.0251,0.1000,2.9516e+03,675.8485,3.5241e+03,749.9493,29.5238,13.4317,3.4118e+04,26.0085,1.0007e+03,3.5834e+04,5.2914e+04,443.7463,56.9676,1.2826e+04,-1.2752e+04
2.5119,0.0501,1.0000e-04,2.9382e+03,617.6306,3.1625e+03,486.9323,209.5860,245.9860,5.3676e+04,308.1217,9.1778e+03,1.6047e+04,8.8680e+04,91.6130,363.4488,2.6340e+03,-2.6304e+03
2.5119,0.0501,1.9953e-04,3.1753e+03,702.0952,3.2885e+03,526.3866,184.6671,212.5834,5.0362e+04,252.3714,7.4459e+03,1.9902e+04,8.3451e+04,139.2884,298.7598,4.3675e+03,-4.3615e+03
2.5119,0.0501,3.9811e-04,3.2472e+03,698.6558,3.4648e+03,598.6276,147.7798,162.0485,4.6393e+04,178.9670,5.3717e+03,2.4497e+04,7.6778e+04,210.2648,221.8987,6.4478e+03,-6.4314e+03
2.5119,0.0501,7.9433e-04,3.2083e+03,678.8927,3.6516e+03,689.2544,109.1994,109.0345,4.2505e+04,107.4946,3.3650e+03,2.8651e+04,6.9782e+04,283.7756,151.6191,8.4658e+03,-8.4310e+03
0.0100,0.0501,0.0501,2.9441e+03,675.4207,3.5015e+03,751.2534,31.1533,14.0923,1.0894e+04,27.8139,1.0641e+03,142.9214,209.4133,446.2497,56.4608,1.2890e+04,-1.2816e+04
2.5119,0.0501,0.0016,3.1390e+03,670.2795,3.7660e+03,738.6294,77.8618,65.4198,3.9292e+04,52.6965,1.7279e+03,3.1756e+04,6.3618e+04,344.5583,103.1870,1.0118e+04,-1.0064e+04
2.5119,0.0501,0.0032,3.0766e+03,668.5112,3.7546e+03,734.0005,56.2155,34.6456,3.7069e+04,16.9859,568.5466,3.3842e+04,5.9043e+04,388.2096,77.6036,1.1309e+04,-1.1242e+04
2.5119,0.0501,0.0063,3.0273e+03,670.6503,3.6780e+03,731.1386,42.8660,16.3566,3.5747e+04,6.3640,305.6448,3.5086e+04,5.6151e+04,416.1700,65.7800,1.2075e+04,-1.2003e+04
2.5119,0.0501,0.0126,2.9889e+03,673.7263,3.5993e+03,740.9073,35.7102,10.5691,3.4923e+04,17.7694,703.1250,3.5674e+04,5.4393e+04,432.4663,60.3140,1.2519e+04,-1.2445e+04
2.5119,0.0501,0.0251,2.9609e+03,675.2430,3.5430e+03,748.0787,32.8524,12.1653,3.4317e+04,24.2663,934.7776,3.5826e+04,5.3259e+04,441.3669,57.6701,1.2758e+04,-1.2685e+04
2.5119,0.0501,0.0501,2.9415e+03,675.6723,3.5059e+03,751.5083,32.5614,14.0877,3.3806e+04,27.6700,1.0560e+03,3.5733e+04,5.2447e+04,446.0223,56.3452,1.2882e+04,-1.2808e+04
2.5119,0.0501,0.1000,2.9289e+03,675.6694,3.4835e+03,753.4700,33.3277,15.2200,3.3397e+04,29.4038,1.1176e+03,3.5558e+04,5.1863e+04,448.3929,55.6792,1.2945e+04,-1.2871e+04
2.5119,0.1000,1.0000e-04,2.9385e+03,617.7414,3.1627e+03,486.9672,209.7930,246.2088,5.3672e+04,308.0717,9.1765e+03,1.6051e+04,8.8674e+04,91.6489,363.3838,2.6348e+03,-2.6322e+03
2.5119,0.1000,1.9953e-04,3.1755e+03,702.1938,3.2890e+03,526.5415,185.0225,212.9336,5.0350e+04,252.2029,7.4419e+03,1.9912e+04,8.3434e+04,139.4430,298.5748,4.3705e+03,-4.3664e+03
2.5119,0.1000,3.9811e-04,3.2469e+03,698.7127,3.4660e+03,599.1353,148.2932,162.4352,4.6367e+04,178.5731,5.3621e+03,2.4516e+04,7.6735e+04,210.6604,221.5017,6.4561e+03,-6.4423e+03
0.0100,0.0501,0.1000,2.9327e+03,675.8158,3.4802e+03,753.7518,31.4644,15.2292,1.0895e+04,29.5648,1.1277e+03,142.4878,207.4531,448.6441,55.7855,1.2955e+04,-1.2881e+04
2.5119,0.1000,7.9433e-04,3.2072e+03,679.0011,3.6537e+03,690.2208,109.8634,109.3307,4.2454e+04,106.8239,3.3471e+03,2.8678e+04,6.9697e+04,284.4923,150.9905,8.4824e+03,-8.4502e+03
2.5119,0.1000,0.0016,3.1370e+03,670.4854,3.7678e+03,739.0920,78.6708,65.5366,3.9211e+04,51.7628,1.6998e+03,3.1788e+04,6.3476e+04,345.6527,102.4472,1.0145e+04,-1.0094e+04
2.5119,0.1000,0.0032,3.0738e+03,668.7315,3.7529e+03,733.6898,57.1144,34.5196,3.6960e+04,15.8383,531.5941,3.3881e+04,5.8844e+04,389.7093,76.8977,1.1347e+04,-1.1282e+04
2.5119,0.1000,0.0063,3.0232e+03,671.0389,3.6713e+03,731.8583,43.7556,16.1381,3.5616e+04,7.5426,343.9872,3.5126e+04,5.5908e+04,418.0276,65.1213,1.2124e+04,-1.2052e+04
2.5119,0.1000,0.0126,2.9829e+03,674.1122,3.5876e+03,742.5626,36.6083,10.9059,3.4762e+04,19.3140,756.4855,3.5699e+04,5.4104e+04,434.5875,59.6787,1.2574e+04,-1.2501e+04
2.5119,0.1000,0.0251,2.9521e+03,675.3521,3.5261e+03,749.7311,34.0849,12.9578,3.4079e+04,25.9344,992.3375,3.5791e+04,5.2876e+04,443.6502,57.0264,1.2817e+04,-1.2743e+04
2.5119,0.1000,0.0501,2.9290e+03,675.3096,3.4840e+03,753.2525,34.7118,15.0078,3.3410e+04,29.3968,1.1153e+03,3.5567e+04,5.1881e+04,448.3853,55.6928,1.2942e+04,-1.2869e+04
2.5119,0.1000,0.1000,2.9122e+03,674.8891,3.4570e+03,755.0174,36.9044,16.1668,3.2772e+04,31.1426,1.1762e+03,3.5200e+04,5.1035e+04,450.7720,55.0263,1.3004e+04,-1.2931e+04
5.0119,1.0000e-04,1.0000e-04,2.7147e+03,512.7341,3.1005e+03,470.8245,131.1216,171.7313,1.2109e+05,335.0459,1.0131e+04,2.8127e+04,1.8327e+05,73.0018,398.8866,1.6815e+03,-1.6762e+03
5.0119,1.0000e-04,1.9953e-04,2.8750e+03,584.4032,3.1337e+03,477.8203,124.4666,155.5378,1.1922e+05,319.9232,9.5738e+03,3.0579e+04,1.8029e+05,82.5781,378.1386,2.2393e+03,-2.2330e+03
0.0100,0.1000,1.0000e-04,2.9364e+03,616.3622,3.1621e+03,486.7819,209.7965,246.2180,1.0840e+04,308.0845,9.1761e+03,63.8252,351.6866,91.6310,363.3913,2.6353e+03,-2.6325e+03
5.0119,1.0000e-04,3.9811e-04,2.9870e+03,626.5005,3.1594e+03,483.1476,141.0803,158.0008,1.1786e+05,307.4830,9.1425e+03,3.2665e+04,1.7807e+05,91.4784,361.9934,2.6709e+03,-2.6643e+03
5.0119,1.0000e-04,7.9433e-04,3.0538e+03,645.6051,3.1762e+03,486.0467,161.2179,168.0083,1.1704e+05,299.0329,8.8612e+03,3.4109e+04,1.7667e+05,97.9445,351.4190,2.9521e+03,-2.9457e+03
5.0119,1.0000e-04,0.0016,3.0913e+03,654.3709,3.1862e+03,487.1895,175.4740,177.2097,1.1658e+05,293.9745,8.6966e+03,3.4996e+04,1.7587e+05,101.9635,345.2314,3.1166e+03,-3.1105e+03
5.0119,1.0000e-04,0.0032,3.1114e+03,658.2595,3.1917e+03,487.4821,183.8462,183.5272,1.1634e+05,291.1802,8.6064e+03,3.5495e+04,1.7544e+05,104.2361,341.8654,3.2068e+03,-3.2007e+03
5.0119,1.0000e-04,0.0063,3.1219e+03,660.0208,3.1947e+03,487.5554,188.3737,187.2798,1.1621e+05,289.7102,8.5588e+03,3.5762e+04,1.7522e+05,105.4531,340.1166,3.2544e+03,-3.2483e+03
5.0119,1.0000e-04,0.0126,3.1272e+03,660.8504,3.1962e+03,487.6168,190.7308,189.3023,1.1615e+05,288.9566,8.5341e+03,3.5900e+04,1.7510e+05,106.0845,339.2282,3.2790e+03,-3.2731e+03
5.0119,1.0000e-04,0.0251,3.1299e+03,661.2469,3.1970e+03,487.6722,191.9376,190.3279,1.1612e+05,288.5756,8.5213e+03,3.5971e+04,1.7505e+05,106.4063,338.7818,3.2915e+03,-3.2862e+03
5.0119,1.0000e-04,0.0501,3.1313e+03,661.4402,3.1974e+03,487.7103,192.5504,190.8372,1.1610e+05,288.3844,8.5145e+03,3.6006e+04,1.7502e+05,106.5690,338.5591,3.2977e+03,-3.2935e+03
5.0119,1.0000e-04,0.1000,3.1320e+03,661.5357,3.1975e+03,487.7339,192.8602,191.0905,1.1609e+05,288.2886,8.5106e+03,3.6024e+04,1.7500e+05,106.6509,338.4479,3.3009e+03,-3.2982e+03
5.0119,1.9953e-04,1.0000e-04,2.8134e+03,561.5661,3.1225e+03,476.1128,148.3570,187.1712,1.1981e+05,325.5179,9.7769e+03,2.9603e+04,1.8127e+05,78.9724,385.7738,2.0366e+03,-2.0295e+03
0.0100,1.9953e-04,1.9953e-04,3.0162e+03,642.9607,3.1758e+03,489.1915,115.4431,151.0336,1.0840e+04,300.3270,8.9027e+03,66.8019,349.4866,97.1270,353.2260,2.9124e+03,-2.9024e+03
0.0100,0.1000,1.9953e-04,3.1741e+03,701.4292,3.2882e+03,526.2036,185.0343,212.9604,1.0847e+04,252.2307,7.4410e+03,79.1770,330.9699,139.4020,298.5875,4.3715e+03,-4.3672e+03
5.0119,1.9953e-04,1.9953e-04,3.0206e+03,645.5391,3.1770e+03,489.6000,115.3859,150.9483,1.1686e+05,300.2954,8.9035e+03,3.3564e+04,1.7650e+05,97.1750,353.2119,2.9115e+03,-2.9018e+03
5.0119,1.9953e-04,3.9811e-04,3.1581e+03,681.3726,3.2261e+03,503.1360,106.8425,131.4874,1.1446e+05,276.1475,8.1371e+03,3.7395e+04,1.7242e+05,117.2019,324.5237,3.6791e+03,-3.6672e+03
5.0119,1.9953e-04,7.9433e-04,3.2338e+03,688.1439,3.2621e+03,513.4420,119.7842,129.5122,1.1288e+05,257.8759,7.5866e+03,4.0324e+04,1.6958e+05,133.4074,303.8603,4.2304e+03,-4.2172e+03
5.0119,1.9953e-04,0.0016,3.2730e+03,685.9742,3.2850e+03,519.6619,134.7104,134.5569,1.1196e+05,246.1819,7.2430e+03,4.2227e+04,1.6785e+05,144.1126,290.9714,4.5745e+03,-4.5606e+03
