ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
5.7126e-04,0.9994,0.4000,63.0960,0.7000,650,224.8,0.0279,0.0391,60,1262
3.0548e-04,0.9997,0.4000,63.0960,0.8000,649.86,169.75,0.0275,0.0342,14,1263
-0.0105,1.0105,0.4000,63.0960,0.9000,647.37,114.5,0.0270,0.0305,60,1264
0.0356,0.9644,0.4000,63.0960,1,632.91,72.867,0.0276,0.0275,60,1265
-0.0038,1.0038,0.5000,63.0960,0.0100,650,643.92,0.0278,2.7439,60,1266
5.4141e-05,0.9999,0.5000,63.0960,0.1000,650,589.96,0.0275,0.2744,60,1267
-0.0048,1.0048,0.5000,63.0960,0.2000,650,528.41,0.0277,0.1372,60,1268
2.4505e-05,1.0000,0.5000,63.0960,0.3000,650,469.86,0.0275,0.0915,50,1269
0.3063,0.6937,0,1.5136,0.5000,466.29,442.05,1.1470,2.2953,60,127
-0.0141,1.0141,0.5000,63.0960,0.4000,650,398.9,0.0284,0.0687,60,1270
-2.8513e-06,1.0000,0.5000,63.0960,0.5000,650,349.74,0.0275,0.0549,60,1271
2.1570e-05,1.0000,0.5000,63.0960,0.6000,650,289.69,0.0275,0.0457,16,1272
1.5501e-05,1.0000,0.5000,63.0960,0.7000,649.99,229.67,0.0275,0.0392,60,1273
-0.0022,1.0022,0.5000,63.0960,0.8000,649.77,175.97,0.0274,0.0344,60,1274
0.0079,0.9921,0.5000,63.0960,0.9000,644.54,100.96,0.0280,0.0304,60,1275
0.0305,0.9695,0.5000,63.0960,1,628.45,71.286,0.0279,0.0274,60,1276
0.0046,0.9954,0.6000,63.0960,0.0100,650,644,0.0277,2.7451,60,1277
-0.0061,1.0061,0.6000,63.0960,0.1000,650,588.57,0.0277,0.2743,60,1278
4.2872e-05,1.0000,0.6000,63.0960,0.2000,650,529.93,0.0275,0.1373,60,1279
0.3247,0.6753,0,1.5136,0.6000,455.21,406.88,1.1477,1.9128,23,128
1.6346e-05,1.0000,0.6000,63.0960,0.3000,650,469.88,0.0275,0.0915,60,1280
-0.0289,1.0289,0.6000,63.0960,0.4000,650,402.74,0.0276,0.0686,60,1281
-0.0033,1.0033,0.6000,63.0960,0.5000,650,336.26,0.0285,0.0549,60,1282
-0.0115,1.0115,0.6000,63.0960,0.6000,650,290.02,0.0272,0.0458,60,1283
-0.0029,1.0029,0.6000,63.0960,0.7000,649.98,229.35,0.0274,0.0390,60,1284
0.0059,0.9941,0.6000,63.0960,0.8000,649.79,180.78,0.0271,0.0343,60,1285
0.0069,0.9931,0.6000,63.0960,0.9000,645.83,113.55,0.0275,0.0305,60,1286
0.0339,0.9661,0.6000,63.0960,1,627.98,71.959,0.0275,0.0275,32,1287
-0.0101,1.0101,0.7000,63.0960,0.0100,650,643.93,0.0276,2.7462,60,1288
6.8857e-05,0.9999,0.7000,63.0960,0.1000,650,589.97,0.0275,0.2746,60,1289
0.3429,0.6571,0,1.5136,0.7000,444.14,374.06,1.1477,1.6397,60,129
-0.0128,1.0128,0.7000,63.0960,0.2000,650,526.87,0.0279,0.1375,60,1290
-0.0077,1.0077,0.7000,63.0960,0.3000,650,466.5,0.0278,0.0915,60,1291
2.3377e-05,1.0000,0.7000,63.0960,0.4000,650,409.84,0.0275,0.0687,60,1292
1.0116e-05,1.0000,0.7000,63.0960,0.5000,650,349.8,0.0275,0.0549,26,1293
1.6677e-05,1.0000,0.7000,63.0960,0.6000,650,289.77,0.0275,0.0458,60,1294
0.0014,0.9986,0.7000,63.0960,0.7000,649.97,229.76,0.0272,0.0391,60,1295
0.0010,0.9990,0.7000,63.0960,0.8000,649.37,170.26,0.0275,0.0343,60,1296
-9.7468e-04,1.0010,0.7000,63.0960,0.9000,644.45,112.32,0.0271,0.0305,60,1297
0.0368,0.9632,0.7000,63.0960,1,627.65,75.647,0.0277,0.0275,60,1298
-0.0128,1.0128,0.8000,63.0960,0.0100,650,643.83,0.0279,2.7474,60,1299
0.3816,0.6184,0.1000,1,0.1000,421.06,612.89,1.7372,17.2969,36,13
0.3609,0.6391,0,1.5136,0.8000,433.15,343.44,1.1471,1.4343,60,130
6.1454e-05,0.9999,0.8000,63.0960,0.2000,650,529.94,0.0275,0.1374,60,1301
4.0364e-05,1.0000,0.8000,63.0960,0.3000,650,469.9,0.0275,0.0916,19,1302
3.4856e-05,1.0000,0.8000,63.0960,0.4000,650,409.87,0.0275,0.0687,20,1303
0.0075,0.9925,0.8000,63.0960,0.5000,650,358.15,0.0275,0.0553,60,1304
-0.0092,1.0092,0.8000,63.0960,0.6000,649.99,285.78,0.0275,0.0458,60,1305
-0.0027,1.0027,0.8000,63.0960,0.7000,649.84,227.25,0.0278,0.0393,60,1306
0.0022,0.9978,0.8000,63.0960,0.8000,648.69,170.82,0.0275,0.0343,60,1307
0.0374,0.9626,0.8000,63.0960,1,618.54,73.702,0.0280,0.0274,60,1309
0.3795,0.6205,0,1.5136,0.9000,422.29,315.12,1.1475,1.2757,60,131
-6.0421e-05,1.0001,0.9000,63.0960,0.0100,650,644,0.0275,2.7482,60,1310
-0.0105,1.0105,0.9000,63.0960,0.1000,650,589.17,0.0277,0.2749,60,1311
4.1161e-05,1.0000,0.9000,63.0960,0.2000,650,529.92,0.0275,0.1374,60,1312
0.0046,0.9954,0.9000,63.0960,0.3000,650,466.09,0.0281,0.0914,60,1313
0.0068,0.9932,0.9000,63.0960,0.4000,650,413.24,0.0273,0.0687,60,1314
-0.0182,1.0182,0.9000,63.0960,0.5000,650,334.39,0.0286,0.0551,60,1315
0.0106,0.9894,0.9000,63.0960,0.6000,649.95,286.9,0.0279,0.0459,60,1316
0.0015,0.9985,0.9000,63.0960,0.7000,649.51,227.7,0.0278,0.0394,60,1317
0.0110,0.9890,0.9000,63.0960,0.8000,647.65,183.97,0.0273,0.0344,60,1318
0.0204,0.9796,0.9000,63.0960,0.9000,637.75,120.79,0.0275,0.0305,60,1319
0.3978,0.6022,0,1.5136,1,411.29,288.64,1.1476,1.1475,60,132
0.0412,0.9588,0.9000,63.0960,1,617.2,83.831,0.0281,0.0274,60,1320
0.0030,0.9970,1,63.0960,0.0100,650,644.04,0.0274,2.7532,60,1321
0.0054,0.9946,1,63.0960,0.1000,650,590.59,0.0274,0.2754,60,1322
2.9335e-04,0.9997,1,63.0960,0.2000,650,531.2,0.0274,0.1380,60,1323
5.7996e-05,0.9999,1,63.0960,0.3000,650,470.01,0.0275,0.0918,60,1324
-0.0070,1.0070,1,63.0960,0.4000,650,400.28,0.0284,0.0688,60,1325
7.8142e-05,0.9999,1,63.0960,0.5000,649.98,350.02,0.0275,0.0551,60,1326
5.0954e-04,0.9995,1,63.0960,0.6000,649.72,290.18,0.0275,0.0459,60,1327
-0.0030,1.0030,1,63.0960,0.7000,648.58,239.62,0.0268,0.0392,60,1328
0.0121,0.9879,1,63.0960,0.8000,642.72,175.83,0.0275,0.0344,60,1329
0.2219,0.7781,0.1000,1.5136,0.0100,516.97,645.33,1.1478,114.2961,60,133
0.0337,0.9663,1,63.0960,0.9000,629.77,128.21,0.0275,0.0306,60,1330
0.0710,0.9290,1,63.0960,1,607.43,92.59,0.0275,0.0275,60,1331
0.2369,0.7631,0.1000,1.5136,0.1000,508.01,604.21,1.1476,11.4298,60,134
0.2539,0.7461,0.1000,1.5136,0.2000,497.65,560.47,1.1476,5.7149,60,135
0.2715,0.7285,0.1000,1.5136,0.3000,487.12,518.85,1.1477,3.8073,33,136
0.2892,0.7108,0.1000,1.5136,0.4000,476.48,479.47,1.1472,2.8569,60,137
0.3076,0.6924,0.1000,1.5136,0.5000,465.63,442.26,1.1477,2.2855,60,138
0.3256,0.6744,0.1000,1.5136,0.6000,454.54,407.28,1.1474,1.9047,60,139
0.3951,0.6049,0.1000,1,0.2000,412.86,577.43,1.7369,8.6488,60,14
0.3443,0.6557,0.1000,1.5136,0.7000,443.42,374.52,1.1481,1.6326,60,140
0.3626,0.6374,0.1000,1.5136,0.8000,432.43,344.05,1.1477,1.4285,30,141
0.3810,0.6190,0.1000,1.5136,0.9000,421.41,315.72,1.1477,1.2698,31,142
0.3966,0.6034,0.1000,1.5136,1,410.48,289.51,1.1481,1.1428,60,143
0.2218,0.7782,0.2000,1.5136,0.0100,516.91,645.33,1.1477,114.4360,60,144
0.2374,0.7626,0.2000,1.5136,0.1000,507.65,604.25,1.1474,11.4436,60,145
0.2549,0.7451,0.2000,1.5136,0.2000,496.87,560.6,1.1475,5.7218,60,146
0.2732,0.7268,0.2000,1.5136,0.3000,485.98,519.13,1.1480,3.8145,60,147
0.2915,0.7085,0.2000,1.5136,0.4000,475.12,479.97,1.1476,2.8609,60,148
0.3100,0.6900,0.2000,1.5136,0.5000,463.97,443,1.1477,2.2833,28,149
0.4089,0.5911,0.1000,1,0.3000,404.69,543.59,1.7373,5.7658,60,15
0.3289,0.6711,0.2000,1.5136,0.6000,452.79,408.3,1.1480,1.9028,33,150
0.3473,0.6527,0.2000,1.5136,0.7000,441.61,375.88,1.1476,1.6348,60,151
0.3658,0.6342,0.2000,1.5136,0.8000,430.55,345.68,1.1473,1.4304,60,152
0.3844,0.6156,0.2000,1.5136,0.9000,419.35,317.57,1.1477,1.2685,20,153
0.4010,0.5990,0.2000,1.5136,1,408.4,291.65,1.1477,1.1444,60,154
0.2218,0.7782,0.3000,1.5136,0.0100,516.79,645.33,1.1478,114.4702,60,155
0.2383,0.7617,0.3000,1.5136,0.1000,507.05,604.29,1.1477,11.4472,60,156
0.2569,0.7431,0.3000,1.5136,0.2000,495.92,560.79,1.1481,5.7235,60,157
0.2754,0.7246,0.3000,1.5136,0.3000,484.83,519.62,1.1472,3.8157,60,158
0.2945,0.7055,0.3000,1.5136,0.4000,473.34,480.64,1.1479,2.8618,60,159
0.4224,0.5776,0.1000,1,0.4000,396.5,511.36,1.7375,4.3244,60,16
0.3134,0.6866,0.3000,1.5136,0.5000,461.96,444,1.1477,2.2847,27,160
0.3324,0.6676,0.3000,1.5136,0.6000,450.55,409.66,1.1477,1.9039,27,161
0.3516,0.6484,0.3000,1.5136,0.7000,439.16,377.56,1.1480,1.6319,39,162
0.3702,0.6298,0.3000,1.5136,0.8000,427.87,347.69,1.1477,1.4279,20,163
0.3888,0.6112,0.3000,1.5136,0.9000,416.62,319.93,1.1477,1.2714,60,164
0.4044,0.5956,0.3000,1.5136,1,405.68,294.32,1.1477,1.1423,19,165
0.2222,0.7778,0.4000,1.5136,0.0100,516.76,645.33,1.1484,114.5334,60,166
0.2392,0.7608,0.4000,1.5136,0.1000,506.56,604.35,1.1478,11.4531,60,167
0.2582,0.7418,0.4000,1.5136,0.2000,495.11,561.02,1.1471,5.7267,60,168
0.2777,0.7223,0.4000,1.5136,0.3000,483.36,519.97,1.1477,3.8114,30,169
0.4359,0.5641,0.1000,1,0.5000,388.51,480.76,1.7375,3.4596,60,17
0.2970,0.7030,0.4000,1.5136,0.4000,471.81,481.37,1.1471,2.8631,60,170
0.3166,0.6834,0.4000,1.5136,0.5000,460.02,444.97,1.1477,2.2869,27,171
0.3360,0.6640,0.4000,1.5136,0.6000,448.4,410.94,1.1477,1.9056,20,172
0.3552,0.6448,0.4000,1.5136,0.7000,436.88,379.17,1.1477,1.6334,19,173
0.3743,0.6257,0.4000,1.5136,0.8000,425.38,349.57,1.1480,1.4316,60,174
0.3929,0.6071,0.4000,1.5136,0.9000,414.24,322.17,1.1477,1.2704,19,175
0.4101,0.5899,0.4000,1.5136,1,403.21,296.81,1.1477,1.1452,60,176
0.2219,0.7781,0.5000,1.5136,0.0100,516.71,645.33,1.1476,114.5515,60,177
0.2403,0.7597,0.5000,1.5136,0.1000,506.13,604.4,1.1480,11.4551,60,178
0.2599,0.7401,0.5000,1.5136,0.2000,493.97,561.16,1.1479,5.7277,60,179
0.4490,0.5510,0.1000,1,0.6000,380.58,451.74,1.7366,2.8832,60,18
0.2798,0.7202,0.5000,1.5136,0.3000,482.11,520.4,1.1473,3.8184,60,180
0.2998,0.7002,0.5000,1.5136,0.4000,470.09,481.94,1.1477,2.8596,30,181
0.3198,0.6802,0.5000,1.5136,0.5000,458.17,445.9,1.1478,2.2908,60,182
0.3392,0.6608,0.5000,1.5136,0.6000,446.48,412.21,1.1472,1.9093,60,183
0.3588,0.6412,0.5000,1.5136,0.7000,434.72,380.67,1.1477,1.6340,20,184
0.3778,0.6222,0.5000,1.5136,0.8000,423.31,351.45,1.1474,1.4325,60,185
0.3968,0.6032,0.5000,1.5136,0.9000,411.95,324.22,1.1477,1.2709,38,186
0.4141,0.5859,0.5000,1.5136,1,400.83,299.03,1.1481,1.1458,60,187
0.2222,0.7778,0.6000,1.5136,0.0100,516.69,645.33,1.1477,114.5761,60,188
0.2407,0.7593,0.6000,1.5136,0.1000,505.37,604.43,1.1480,11.4576,60,189
0.4623,0.5377,0.1000,1,0.7000,372.6,424.19,1.7370,2.4711,60,19
0.2617,0.7383,0.6000,1.5136,0.2000,493.05,561.37,1.1480,5.7286,60,190
0.2822,0.7178,0.6000,1.5136,0.3000,480.74,520.79,1.1477,3.8195,60,191
0.3026,0.6974,0.6000,1.5136,0.4000,468.42,482.6,1.1477,2.8608,28,192
0.3227,0.6773,0.6000,1.5136,0.5000,456.27,446.88,1.1473,2.2914,60,193
0.3429,0.6571,0.6000,1.5136,0.6000,444.27,413.41,1.1477,1.9072,27,194
0.3625,0.6375,0.6000,1.5136,0.7000,432.44,382.23,1.1478,1.6368,60,195
0.3817,0.6183,0.6000,1.5136,0.8000,420.99,353.32,1.1472,1.4322,60,196
0.4007,0.5993,0.6000,1.5136,0.9000,409.61,326.38,1.1476,1.2715,33,197
0.4182,0.5818,0.6000,1.5136,1,398.58,301.51,1.1476,1.1457,60,198
0.2222,0.7778,0.7000,1.5136,0.0100,516.64,645.33,1.1476,114.6020,60,199
0.3816,0.6184,0,1,0.1000,421.19,612.89,1.7375,17.3720,60,2
0.4754,0.5246,0.1000,1,0.8000,364.72,398.16,1.7373,2.1622,60,20
0.2418,0.7582,0.7000,1.5136,0.1000,504.97,604.51,1.1475,11.4602,60,200
0.2632,0.7368,0.7000,1.5136,0.2000,491.97,561.58,1.1476,5.7301,60,201
0.2846,0.7154,0.7000,1.5136,0.3000,479.23,521.2,1.1477,3.8160,34,202
0.3056,0.6944,0.7000,1.5136,0.4000,466.61,483.32,1.1477,2.8619,20,203
0.3263,0.6737,0.7000,1.5136,0.5000,454.19,447.87,1.1477,2.2894,19,204
0.3467,0.6533,0.7000,1.5136,0.6000,442,414.76,1.1477,1.9079,19,205
0.3666,0.6334,0.7000,1.5136,0.7000,430.06,383.92,1.1476,1.6352,18,206
0.3860,0.6140,0.7000,1.5136,0.8000,418.52,355.35,1.1474,1.4329,60,207
0.4051,0.5949,0.7000,1.5136,0.9000,406.84,328.6,1.1481,1.2727,60,208
0.4227,0.5773,0.7000,1.5136,1,395.9,304.09,1.1479,1.1461,60,209
0.4882,0.5118,0.1000,1,0.9000,357.09,373.64,1.7373,1.9221,60,21
0.2224,0.7776,0.8000,1.5136,0.0100,516.56,645.33,1.1477,114.5275,38,210
0.2428,0.7572,0.8000,1.5136,0.1000,504.31,604.56,1.1477,11.4631,56,211
0.2652,0.7348,0.8000,1.5136,0.2000,490.87,561.81,1.1477,5.7264,39,212
0.2873,0.7127,0.8000,1.5136,0.3000,477.64,521.68,1.1477,3.8176,29,213
0.3088,0.6912,0.8000,1.5136,0.4000,464.68,484.11,1.1475,2.8632,33,214
0.3301,0.6699,0.8000,1.5136,0.5000,451.96,448.98,1.1477,2.2906,33,215
0.3508,0.6492,0.8000,1.5136,0.6000,439.46,416.19,1.1481,1.9103,60,216
0.3709,0.6291,0.8000,1.5136,0.7000,427.45,385.74,1.1477,1.6360,19,217
0.3903,0.6097,0.8000,1.5136,0.8000,415.64,357.46,1.1471,1.4328,60,218
0.4096,0.5904,0.8000,1.5136,0.9000,404.24,331.14,1.1475,1.2723,17,219
0.4987,0.5013,0.1000,1,1,349.51,350.52,1.7372,1.7299,60,22
0.4274,0.5726,0.8000,1.5136,1,393.07,306.84,1.1477,1.1462,60,220
0.2225,0.7775,0.9000,1.5136,0.0100,516.49,645.33,1.1477,114.5912,60,221
0.2441,0.7559,0.9000,1.5136,0.1000,503.69,604.64,1.1477,11.4592,60,222
0.2673,0.7327,0.9000,1.5136,0.2000,489.59,562.04,1.1481,5.7295,60,223
0.2903,0.7097,0.9000,1.5136,0.3000,476.05,522.21,1.1478,3.8194,60,224
0.3123,0.6877,0.9000,1.5136,0.4000,462.66,484.94,1.1477,2.8646,60,225
0.3340,0.6660,0.9000,1.5136,0.5000,449.63,450.16,1.1477,2.2916,26,226
0.3551,0.6449,0.9000,1.5136,0.6000,436.96,417.76,1.1480,1.9097,60,227
0.3755,0.6245,0.9000,1.5136,0.7000,424.76,387.7,1.1476,1.6369,60,228
0.3952,0.6048,0.9000,1.5136,0.8000,412.92,359.8,1.1472,1.4325,60,229
0.3693,0.6307,0.2000,1,0.0100,428.39,646.22,1.7372,173.2106,60,23
0.4146,0.5854,0.9000,1.5136,0.9000,401.33,333.82,1.1477,1.2727,60,230
0.4319,0.5681,0.9000,1.5136,1,390.21,309.74,1.1471,1.1451,17,231
0.2227,0.7773,1,1.5136,0.0100,516.45,645.34,1.1477,114.7711,60,232
0.2450,0.7550,1,1.5136,0.1000,502.99,604.7,1.1477,11.4771,25,233
0.2693,0.7307,1,1.5136,0.2000,488.44,562.31,1.1477,5.7386,60,234
0.2928,0.7072,1,1.5136,0.3000,474.3,522.71,1.1477,3.8257,31,235
0.3158,0.6842,1,1.5136,0.4000,460.54,485.74,1.1478,2.8689,60,236
0.3379,0.6621,1,1.5136,0.5000,447.28,451.36,1.1477,2.2954,25,237
0.3594,0.6406,1,1.5136,0.6000,434.35,419.32,1.1479,1.9127,60,238
0.3800,0.6200,1,1.5136,0.7000,422.04,389.71,1.1475,1.6396,60,239
0.3819,0.6181,0.2000,1,0.1000,420.87,612.92,1.7371,17.3211,60,24
0.4002,0.5998,1,1.5136,0.8000,409.95,362.04,1.1478,1.4347,60,240
0.4195,0.5805,1,1.5136,0.9000,398.25,336.41,1.1480,1.2750,60,241
0.4380,0.5620,1,1.5136,1,387.17,312.81,1.1476,1.1476,60,242
0.1026,0.8974,0,2.2909,0.0100,588.4,644.62,0.7585,75.8402,60,243
0.1159,0.8841,0,2.2909,0.1000,580.41,596.95,0.7583,7.5831,60,244
0.1322,0.8678,0,2.2909,0.2000,570.67,545.87,0.7583,3.7915,27,245
0.1499,0.8501,0,2.2909,0.3000,560.19,497.06,0.7581,2.5279,60,246
0.1689,0.8311,0,2.2909,0.4000,548.62,450.45,0.7585,1.8956,60,247
0.1891,0.8109,0,2.2909,0.5000,536.53,406.73,0.7583,1.5166,25,248
0.2107,0.7893,0,2.2909,0.6000,523.74,365.79,0.7583,1.2637,60,249
0.3959,0.6041,0.2000,1,0.2000,412.48,577.52,1.7370,8.6605,60,25
0.2328,0.7672,0,2.2909,0.7000,510.44,327.97,0.7579,1.0836,60,250
0.2560,0.7440,0,2.2909,0.8000,496.39,292.89,0.7583,0.9478,20,251
0.2797,0.7203,0,2.2909,0.9000,482.28,261.11,0.7579,0.8424,60,252
0.3035,0.6965,0,2.2909,1,467.42,232.16,0.7581,0.7580,60,253
0.1025,0.8975,0.1000,2.2909,0.0100,588.49,644.62,0.7579,75.5163,60,254
0.1163,0.8837,0.1000,2.2909,0.1000,580.23,596.96,0.7583,7.5264,31,255
0.1328,0.8672,0.1000,2.2909,0.2000,570.32,545.93,0.7583,3.7758,60,256
0.1509,0.8491,0.1000,2.2909,0.3000,559.7,497.23,0.7579,2.5173,60,257
0.1703,0.8297,0.1000,2.2909,0.4000,548.04,450.84,0.7583,1.8879,60,258
0.1906,0.8094,0.1000,2.2909,0.5000,535.66,407.13,0.7583,1.5052,26,259
0.4098,0.5902,0.2000,1,0.3000,404.03,543.76,1.7372,5.7737,60,26
0.2122,0.7878,0.1000,2.2909,0.6000,522.56,366.24,0.7585,1.2580,60,260
0.2348,0.7652,0.1000,2.2909,0.7000,509.36,328.68,0.7582,1.0788,60,261
0.2578,0.7422,0.1000,2.2909,0.8000,495.34,293.84,0.7578,0.9436,60,262
0.2818,0.7182,0.1000,2.2909,0.9000,480.94,262.14,0.7583,0.8389,28,263
0.3007,0.6993,0.1000,2.2909,1,466.46,233.51,0.7583,0.7526,20,264
0.1028,0.8972,0.2000,2.2909,0.0100,588.33,644.61,0.7586,75.6075,60,265
0.1173,0.8827,0.2000,2.2909,0.1000,579.81,597.03,0.7583,7.5608,60,266
0.1351,0.8649,0.2000,2.2909,0.2000,569.33,546.09,0.7591,3.7804,60,267
0.1531,0.8469,0.2000,2.2909,0.3000,558.23,497.61,0.7579,2.5203,60,268
0.1731,0.8269,0.2000,2.2909,0.4000,546.13,451.5,0.7583,1.8857,26,269
0.4237,0.5763,0.2000,1,0.4000,395.8,511.68,1.7372,4.3201,31,27
0.1942,0.8058,0.2000,2.2909,0.5000,533.45,408.23,0.7583,1.5086,25,270
0.2163,0.7837,0.2000,2.2909,0.6000,519.94,367.68,0.7588,1.2601,60,271
0.2393,0.7607,0.2000,2.2909,0.7000,506.43,330.46,0.7583,1.0775,20,272
0.2629,0.7371,0.2000,2.2909,0.8000,492.36,296.19,0.7583,0.9450,60,273
0.2870,0.7130,0.2000,2.2909,0.9000,477.84,264.76,0.7587,0.8400,60,274
0.3073,0.6927,0.2000,2.2909,1,463.44,236.53,0.7583,0.7543,19,275
0.1028,0.8972,0.3000,2.2909,0.0100,588.32,644.62,0.7582,75.6305,60,276
0.1182,0.8818,0.3000,2.2909,0.1000,579.1,597.07,0.7583,7.5475,30,277
0.1367,0.8633,0.3000,2.2909,0.2000,568.12,546.4,0.7582,3.7815,60,278
0.1561,0.8439,0.3000,2.2909,0.3000,556.16,498.07,0.7583,2.5210,60,279
0.4374,0.5626,0.2000,1,0.5000,387.59,481.2,1.7373,3.4642,60,28
0.1773,0.8227,0.3000,2.2909,0.4000,543.68,452.47,0.7585,1.8907,60,280
0.1992,0.8008,0.3000,2.2909,0.5000,530.6,409.7,0.7584,1.5127,60,281
0.2214,0.7786,0.3000,2.2909,0.6000,516.97,369.85,0.7579,1.2606,60,282
0.2453,0.7547,0.3000,2.2909,0.7000,503.04,333.03,0.7582,1.0804,60,283
0.2691,0.7309,0.3000,2.2909,0.8000,488.49,299.05,0.7586,0.9458,60,284
0.2930,0.7070,0.3000,2.2909,0.9000,474.08,268.22,0.7583,0.8403,60,285
0.3152,0.6848,0.3000,2.2909,1,459.34,240.18,0.7589,0.7562,60,286
0.1028,0.8972,0.4000,2.2909,0.0100,588.17,644.61,0.7587,75.6645,60,287
0.1194,0.8806,0.4000,2.2909,0.1000,578.4,597.13,0.7586,7.5666,60,288
0.1388,0.8612,0.4000,2.2909,0.2000,566.74,546.62,0.7583,3.7773,32,289
0.4509,0.5491,0.2000,1,0.6000,379.47,452.3,1.7372,2.8868,60,29
0.1591,0.8409,0.4000,2.2909,0.3000,554.24,498.64,0.7582,2.5223,60,290
0.1810,0.8190,0.4000,2.2909,0.4000,541.34,453.46,0.7581,1.8913,60,291
0.2037,0.7963,0.4000,2.2909,0.5000,527.77,411.08,0.7583,1.5109,40,292
0.2271,0.7729,0.4000,2.2909,0.6000,513.87,371.74,0.7583,1.2611,60,293
0.2507,0.7493,0.4000,2.2909,0.7000,499.55,335.27,0.7582,1.0791,18,294
0.2748,0.7252,0.4000,2.2909,0.8000,485.11,301.87,0.7582,0.9442,18,295
0.2990,0.7010,0.4000,2.2909,0.9000,470.56,271.38,0.7583,0.8393,20,296
0.3216,0.6784,0.4000,2.2909,1,456.12,243.87,0.7583,0.7566,60,297
0.1031,0.8969,0.5000,2.2909,0.0100,588.17,644.62,0.7585,75.6833,60,298
0.1205,0.8795,0.5000,2.2909,0.1000,577.73,597.21,0.7583,7.5573,33,299
0.3949,0.6051,0,1,0.2000,413.01,577.39,1.7372,8.6858,60,3
0.4642,0.5358,0.2000,1,0.7000,371.44,424.95,1.7374,2.4744,60,30
0.1408,0.8592,0.5000,2.2909,0.2000,565.36,546.88,0.7582,3.7841,60,300
0.1623,0.8377,0.5000,2.2909,0.3000,552.29,499.12,0.7587,2.5230,60,301
0.1851,0.8149,0.5000,2.2909,0.4000,539.02,454.4,0.7582,1.8894,34,302
0.2084,0.7916,0.5000,2.2909,0.5000,525.12,412.52,0.7582,1.5137,60,303
0.2314,0.7686,0.5000,2.2909,0.6000,510.86,373.58,0.7574,1.2614,60,304
0.2561,0.7439,0.5000,2.2909,0.7000,496.35,337.5,0.7582,1.0795,18,305
0.2803,0.7197,0.5000,2.2909,0.8000,481.82,304.49,0.7581,0.9445,17,306
0.3049,0.6951,0.5000,2.2909,0.9000,467.19,274.36,0.7588,0.8408,60,307
0.3263,0.6737,0.5000,2.2909,1,452.85,247.11,0.7581,0.7556,17,308
0.1032,0.8968,0.6000,2.2909,0.0100,588.11,644.62,0.7582,75.7003,60,309
0.4773,0.5227,0.2000,1,0.8000,363.58,399.11,1.7372,2.1651,60,31
0.1217,0.8783,0.6000,2.2909,0.1000,576.98,597.28,0.7583,7.5606,29,310
0.1434,0.8566,0.6000,2.2909,0.2000,563.99,547.17,0.7583,3.7803,31,311
0.1659,0.8341,0.6000,2.2909,0.3000,550.43,499.84,0.7582,2.5233,60,312
0.1892,0.8108,0.6000,2.2909,0.4000,536.46,455.36,0.7583,1.8900,19,313
0.2136,0.7864,0.6000,2.2909,0.5000,522.3,414.03,0.7584,1.5139,60,314
0.2369,0.7631,0.6000,2.2909,0.6000,507.71,375.58,0.7577,1.2620,60,315
0.2617,0.7383,0.6000,2.2909,0.7000,493.03,339.93,0.7582,1.0813,60,316
0.2864,0.7136,0.6000,2.2909,0.8000,478.34,307.38,0.7585,0.9460,60,317
0.3105,0.6895,0.6000,2.2909,0.9000,463.82,277.69,0.7584,0.8413,60,318
0.3330,0.6670,0.6000,2.2909,1,449.32,250.55,0.7576,0.7568,60,319
0.4904,0.5096,0.2000,1,0.9000,355.6,374.66,1.7382,1.9246,60,32
0.1033,0.8967,0.7000,2.2909,0.0100,588.01,644.62,0.7583,75.6363,38,320
0.1231,0.8769,0.7000,2.2909,0.1000,576.15,597.36,0.7583,7.5636,32,321
0.1459,0.8541,0.7000,2.2909,0.2000,562.53,547.55,0.7579,3.7859,60,322
0.1696,0.8304,0.7000,2.2909,0.3000,548.24,500.48,0.7583,2.5212,27,323
0.1938,0.8062,0.7000,2.2909,0.4000,533.72,456.46,0.7583,1.8909,26,324
0.2184,0.7816,0.7000,2.2909,0.5000,518.99,415.45,0.7583,1.5127,40,325
0.2431,0.7569,0.7000,2.2909,0.6000,504.15,377.45,0.7583,1.2606,31,326
0.2680,0.7320,0.7000,2.2909,0.7000,489.28,342.36,0.7587,1.0816,60,327
0.2926,0.7074,0.7000,2.2909,0.8000,474.67,310.39,0.7583,0.9465,60,328
0.3170,0.6830,0.7000,2.2909,0.9000,459.99,281.02,0.7585,0.8411,60,329
0.5003,0.4997,0.2000,1,1,348.22,351.79,1.7372,1.7280,29,33
0.3391,0.6609,0.7000,2.2909,1,445.68,254.35,0.7582,0.7565,31,330
0.1033,0.8967,0.8000,2.2909,0.0100,587.86,644.62,0.7585,75.7366,60,331
0.1242,0.8758,0.8000,2.2909,0.1000,575.13,597.43,0.7584,7.5737,60,332
0.1492,0.8508,0.8000,2.2909,0.2000,560.68,547.83,0.7588,3.7868,60,333
0.1735,0.8265,0.8000,2.2909,0.3000,545.91,501.24,0.7581,2.5246,60,334
0.1987,0.8013,0.8000,2.2909,0.4000,530.78,457.63,0.7582,1.8915,18,335
0.2237,0.7763,0.8000,2.2909,0.5000,515.6,417.2,0.7579,1.5148,60,336
