110,0,0.9,1,1
111,1,1,1,0
112,0,1,1,0.1
113,0,1,1,0.2
114,0,1,1,0.3
115,1,1,1,0.4
116,0,1,1,0.5
117,0,1,1,0.6
118,0,1,1,0.7
119,0,1,1,0.8
120,0,1,1,0.9
121,1,1,1,1
122,0,0,1.5849,0
123,0,0,1.5849,0.1
124,0,0,1.5849,0.2
125,0,0,1.5849,0.3
126,0,0,1.5849,0.4
127,0,0,1.5849,0.5
128,0,0,1.5849,0.6
129,0,0,1.5849,0.7
130,0,0,1.5849,0.8
131,0,0,1.5849,0.9
132,0,0,1.5849,1
133,0,0.1,1.5849,0
134,0,0.1,1.5849,0.1
135,0,0.1,1.5849,0.2
136,0,0.1,1.5849,0.3
137,0,0.1,1.5849,0.4
138,0,0.1,1.5849,0.5
139,0,0.1,1.5849,0.6
140,0,0.1,1.5849,0.7
141,0,0.1,1.5849,0.8
142,0,0.1,1.5849,0.9
143,0,0.1,1.5849,1
144,0,0.2,1.5849,0
145,0,0.2,1.5849,0.1
146,0,0.2,1.5849,0.2
147,0,0.2,1.5849,0.3
148,0,0.2,1.5849,0.4
149,0,0.2,1.5849,0.5
150,0,0.2,1.5849,0.6
151,0,0.2,1.5849,0.7
152,0,0.2,1.5849,0.8
153,0,0.2,1.5849,0.9
154,0,0.2,1.5849,1
155,0,0.3,1.5849,0
156,0,0.3,1.5849,0.1
157,0,0.3,1.5849,0.2
158,0,0.3,1.5849,0.3
159,0,0.3,1.5849,0.4
160,0,0.3,1.5849,0.5
161,0,0.3,1.5849,0.6
162,0,0.3,1.5849,0.7
163,0,0.3,1.5849,0.8
164,0,0.3,1.5849,0.9
165,0,0.3,1.5849,1
166,0,0.4,1.5849,0
167,0,0.4,1.5849,0.1
168,0,0.4,1.5849,0.2
169,0,0.4,1.5849,0.3
170,0,0.4,1.5849,0.4
171,0,0.4,1.5849,0.5
172,0,0.4,1.5849,0.6
173,0,0.4,1.5849,0.7
174,0,0.4,1.5849,0.8
175,0,0.4,1.5849,0.9
176,0,0.4,1.5849,1
177,0,0.5,1.5849,0
178,0,0.5,1.5849,0.1
179,0,0.5,1.5849,0.2
180,0,0.5,1.5849,0.3
181,0,0.5,1.5849,0.4
182,0,0.5,1.5849,0.5
183,0,0.5,1.5849,0.6
184,0,0.5,1.5849,0.7
185,0,0.5,1.5849,0.8
186,0,0.5,1.5849,0.9
187,0,0.5,1.5849,1
188,0,0.6,1.5849,0
189,0,0.6,1.5849,0.1
190,0,0.6,1.5849,0.2
191,0,0.6,1.5849,0.3
192,0,0.6,1.5849,0.4
193,0,0.6,1.5849,0.5
194,0,0.6,1.5849,0.6
195,0,0.6,1.5849,0.7
196,0,0.6,1.5849,0.8
197,0,0.6,1.5849,0.9
198,0,0.6,1.5849,1
199,0,0.7,1.5849,0
200,0,0.7,1.5849,0.1
201,0,0.7,1.5849,0.2
202,0,0.7,1.5849,0.3
203,0,0.7,1.5849,0.4
204,0,0.7,1.5849,0.5
205,0,0.7,1.5849,0.6
206,0,0.7,1.5849,0.7
207,0,0.7,1.5849,0.8
208,0,0.7,1.5849,0.9
209,0,0.7,1.5849,1
210,0,0.8,1.5849,0
211,0,0.8,1.5849,0.1
212,0,0.8,1.5849,0.2
213,0,0.8,1.5849,0.3
214,0,0.8,1.5849,0.4
215,0,0.8,1.5849,0.5
216,0,0.8,1.5849,0.6
217,0,0.8,1.5849,0.7
218,0,0.8,1.5849,0.8
219,0,0.8,1.5849,0.9
220,0,0.8,1.5849,1
221,0,0.9,1.5849,0
222,0,0.9,1.5849,0.1
223,0,0.9,1.5849,0.2
224,0,0.9,1.5849,0.3
225,0,0.9,1.5849,0.4
226,0,0.9,1.5849,0.5
227,0,0.9,1.5849,0.6
228,0,0.9,1.5849,0.7
229,0,0.9,1.5849,0.8
230,0,0.9,1.5849,0.9
231,0,0.9,1.5849,1
232,0,1,1.5849,0
233,0,1,1.5849,0.1
234,0,1,1.5849,0.2
235,0,1,1.5849,0.3
236,0,1,1.5849,0.4
237,0,1,1.5849,0.5
238,0,1,1.5849,0.6
239,0,1,1.5849,0.7
240,0,1,1.5849,0.8
241,0,1,1.5849,0.9
242,0,1,1.5849,1
243,0,0,2.5119,0
244,0,0,2.5119,0.1
245,0,0,2.5119,0.2
246,0,0,2.5119,0.3
247,0,0,2.5119,0.4
248,0,0,2.5119,0.5
249,0,0,2.5119,0.6
250,0,0,2.5119,0.7
251,0,0,2.5119,0.8
252,0,0,2.5119,0.9
253,0,0,2.5119,1
254,0,0.1,2.5119,0
255,0,0.1,2.5119,0.1
256,0,0.1,2.5119,0.2
257,0,0.1,2.5119,0.3
258,0,0.1,2.5119,0.4
259,0,0.1,2.5119,0.5
260,0,0.1,2.5119,0.6
261,0,0.1,2.5119,0.7
262,0,0.1,2.5119,0.8
263,0,0.1,2.5119,0.9
264,0,0.1,2.5119,1
265,0,0.2,2.5119,0
266,0,0.2,2.5119,0.1
267,0,0.2,2.5119,0.2
268,0,0.2,2.5119,0.3
269,0,0.2,2.5119,0.4
270,0,0.2,2.5119,0.5
271,0,0.2,2.5119,0.6
272,0,0.2,2.5119,0.7
273,0,0.2,2.5119,0.8
274,0,0.2,2.5119,0.9
275,0,0.2,2.5119,1
276,0,0.3,2.5119,0
277,0,0.3,2.5119,0.1
278,0,0.3,2.5119,0.2
279,0,0.3,2.5119,0.3
280,0,0.3,2.5119,0.4
281,0,0.3,2.5119,0.5
282,0,0.3,2.5119,0.6
283,0,0.3,2.5119,0.7
284,0,0.3,2.5119,0.8
285,0,0.3,2.5119,0.9
286,0,0.3,2.5119,1
287,0,0.4,2.5119,0
288,0,0.4,2.5119,0.1
289,0,0.4,2.5119,0.2
290,0,0.4,2.5119,0.3
291,0,0.4,2.5119,0.4
292,0,0.4,2.5119,0.5
293,0,0.4,2.5119,0.6
294,0,0.4,2.5119,0.7
295,0,0.4,2.5119,0.8
296,0,0.4,2.5119,0.9
297,0,0.4,2.5119,1
298,0,0.5,2.5119,0
299,0,0.5,2.5119,0.1
300,0,0.5,2.5119,0.2
301,0,0.5,2.5119,0.3
302,0,0.5,2.5119,0.4
303,0,0.5,2.5119,0.5
304,0,0.5,2.5119,0.6
305,0,0.5,2.5119,0.7
306,0,0.5,2.5119,0.8
307,0,0.5,2.5119,0.9
308,0,0.5,2.5119,1
309,0,0.6,2.5119,0
310,0,0.6,2.5119,0.1
311,0,0.6,2.5119,0.2
312,0,0.6,2.5119,0.3
313,0,0.6,2.5119,0.4
314,0,0.6,2.5119,0.5
315,0,0.6,2.5119,0.6
316,0,0.6,2.5119,0.7
317,0,0.6,2.5119,0.8
318,0,0.6,2.5119,0.9
319,0,0.6,2.5119,1
320,0,0.7,2.5119,0
321,0,0.7,2.5119,0.1
322,0,0.7,2.5119,0.2
323,0,0.7,2.5119,0.3
324,0,0.7,2.5119,0.4
325,0,0.7,2.5119,0.5
326,0,0.7,2.5119,0.6
327,0,0.7,2.5119,0.7
328,0,0.7,2.5119,0.8
329,0,0.7,2.5119,0.9
330,0,0.7,2.5119,1
331,0,0.8,2.5119,0
332,0,0.8,2.5119,0.1
333,0,0.8,2.5119,0.2
334,0,0.8,2.5119,0.3
335,0,0.8,2.5119,0.4
336,0,0.8,2.5119,0.5
337,0,0.8,2.5119,0.6
338,0,0.8,2.5119,0.7
339,0,0.8,2.5119,0.8
340,0,0.8,2.5119,0.9
341,0,0.8,2.5119,1
342,0,0.9,2.5119,0
343,0,0.9,2.5119,0.1
344,0,0.9,2.5119,0.2
345,0,0.9,2.5119,0.3
346,0,0.9,2.5119,0.4
347,0,0.9,2.5119,0.5
348,0,0.9,2.5119,0.6
349,0,0.9,2.5119,0.7
350,0,0.9,2.5119,0.8
351,0,0.9,2.5119,0.9
352,0,0.9,2.5119,1
353,0,1,2.5119,0
354,0,1,2.5119,0.1
355,0,1,2.5119,0.2
356,0,1,2.5119,0.3
357,0,1,2.5119,0.4
358,0,1,2.5119,0.5
359,0,1,2.5119,0.6
360,0,1,2.5119,0.7
361,0,1,2.5119,0.8
362,0,1,2.5119,0.9
363,0,1,2.5119,1
364,0,0,3.9811,0
365,0,0,3.9811,0.1
366,0,0,3.9811,0.2
367,0,0,3.9811,0.3
368,0,0,3.9811,0.4
369,0,0,3.9811,0.5
370,0,0,3.9811,0.6
371,0,0,3.9811,0.7
372,0,0,3.9811,0.8
373,0,0,3.9811,0.9
374,0,0,3.9811,1
375,0,0.1,3.9811,0
376,0,0.1,3.9811,0.1
377,0,0.1,3.9811,0.2
378,0,0.1,3.9811,0.3
379,0,0.1,3.9811,0.4
380,0,0.1,3.9811,0.5
381,0,0.1,3.9811,0.6
382,0,0.1,3.9811,0.7
383,0,0.1,3.9811,0.8
384,0,0.1,3.9811,0.9
385,0,0.1,3.9811,1
386,0,0.2,3.9811,0
387,0,0.2,3.9811,0.1
388,0,0.2,3.9811,0.2
389,0,0.2,3.9811,0.3
390,0,0.2,3.9811,0.4
391,0,0.2,3.9811,0.5
392,0,0.2,3.9811,0.6
393,0,0.2,3.9811,0.7
394,0,0.2,3.9811,0.8
395,0,0.2,3.9811,0.9
396,0,0.2,3.9811,1
397,0,0.3,3.9811,0
398,0,0.3,3.9811,0.1
399,0,0.3,3.9811,0.2
400,0,0.3,3.9811,0.3
401,0,0.3,3.9811,0.4
402,0,0.3,3.9811,0.5
403,0,0.3,3.9811,0.6
404,0,0.3,3.9811,0.7
405,0,0.3,3.9811,0.8
406,0,0.3,3.9811,0.9
407,0,0.3,3.9811,1
408,0,0.4,3.9811,0
409,0,0.4,3.9811,0.1
410,0,0.4,3.9811,0.2
411,0,0.4,3.9811,0.3
412,0,0.4,3.9811,0.4
413,0,0.4,3.9811,0.5
414,0,0.4,3.9811,0.6
415,0,0.4,3.9811,0.7
416,0,0.4,3.9811,0.8
417,0,0.4,3.9811,0.9
418,0,0.4,3.9811,1
419,0,0.5,3.9811,0
420,0,0.5,3.9811,0.1
421,0,0.5,3.9811,0.2
422,0,0.5,3.9811,0.3
423,0,0.5,3.9811,0.4
424,0,0.5,3.9811,0.5
425,0,0.5,3.9811,0.6
426,0,0.5,3.9811,0.7
427,0,0.5,3.9811,0.8
428,0,0.5,3.9811,0.9
429,0,0.5,3.9811,1
430,0,0.6,3.9811,0
431,0,0.6,3.9811,0.1
432,0,0.6,3.9811,0.2
433,0,0.6,3.9811,0.3
434,0,0.6,3.9811,0.4
435,0,0.6,3.9811,0.5
436,0,0.6,3.9811,0.6
437,0,0.6,3.9811,0.7
438,0,0.6,3.9811,0.8
439,0,0.6,3.9811,0.9
440,0,0.6,3.9811,1
441,0,0.7,3.9811,0
442,0,0.7,3.9811,0.1
443,0,0.7,3.9811,0.2
444,0,0.7,3.9811,0.3
445,0,0.7,3.9811,0.4
446,0,0.7,3.9811,0.5
447,0,0.7,3.9811,0.6
448,0,0.7,3.9811,0.7
449,0,0.7,3.9811,0.8
450,0,0.7,3.9811,0.9
451,0,0.7,3.9811,1
452,0,0.8,3.9811,0
453,0,0.8,3.9811,0.1
454,0,0.8,3.9811,0.2
455,0,0.8,3.9811,0.3
456,0,0.8,3.9811,0.4
457,0,0.8,3.9811,0.5
458,0,0.8,3.9811,0.6
459,0,0.8,3.9811,0.7
460,0,0.8,3.9811,0.8
461,0,0.8,3.9811,0.9
462,0,0.8,3.9811,1
463,0,0.9,3.9811,0
464,0,0.9,3.9811,0.1
465,0,0.9,3.9811,0.2
466,0,0.9,3.9811,0.3
467,0,0.9,3.9811,0.4
468,0,0.9,3.9811,0.5
469,0,0.9,3.9811,0.6
470,0,0.9,3.9811,0.7
471,0,0.9,3.9811,0.8
472,0,0.9,3.9811,0.9
473,0,0.9,3.9811,1
474,0,1,3.9811,0
475,0,1,3.9811,0.1
476,0,1,3.9811,0.2
477,0,1,3.9811,0.3
478,0,1,3.9811,0.4
479,0,1,3.9811,0.5
480,0,1,3.9811,0.6
481,0,1,3.9811,0.7
482,0,1,3.9811,0.8
483,0,1,3.9811,0.9
484,0,1,3.9811,1
485,1,0,6.3096,0
486,0,0,6.3096,0.1
487,0,0,6.3096,0.2
488,0,0,6.3096,0.3
489,1,0,6.3096,0.4
490,0,0,6.3096,0.5
491,0,0,6.3096,0.6
492,0,0,6.3096,0.7
493,0,0,6.3096,0.8
494,0,0,6.3096,0.9
495,1,0,6.3096,1
496,0,0.1,6.3096,0
497,0,0.1,6.3096,0.1
498,0,0.1,6.3096,0.2
499,0,0.1,6.3096,0.3
500,0,0.1,6.3096,0.4
501,0,0.1,6.3096,0.5
502,0,0.1,6.3096,0.6
503,0,0.1,6.3096,0.7
504,0,0.1,6.3096,0.8
505,0,0.1,6.3096,0.9
506,0,0.1,6.3096,1
507,0,0.2,6.3096,0
508,0,0.2,6.3096,0.1
509,0,0.2,6.3096,0.2
510,0,0.2,6.3096,0.3
511,0,0.2,6.3096,0.4
512,0,0.2,6.3096,0.5
513,0,0.2,6.3096,0.6
514,0,0.2,6.3096,0.7
515,0,0.2,6.3096,0.8
516,0,0.2,6.3096,0.9
517,0,0.2,6.3096,1
518,0,0.3,6.3096,0
519,0,0.3,6.3096,0.1
520,0,0.3,6.3096,0.2
521,0,0.3,6.3096,0.3
522,0,0.3,6.3096,0.4
523,0,0.3,6.3096,0.5
524,0,0.3,6.3096,0.6
525,0,0.3,6.3096,0.7
526,0,0.3,6.3096,0.8
527,0,0.3,6.3096,0.9
528,0,0.3,6.3096,1
529,1,0.4,6.3096,0
530,0,0.4,6.3096,0.1
531,0,0.4,6.3096,0.2
532,0,0.4,6.3096,0.3
533,1,0.4,6.3096,0.4
534,0,0.4,6.3096,0.5
535,0,0.4,6.3096,0.6
536,0,0.4,6.3096,0.7
537,0,0.4,6.3096,0.8
538,0,0.4,6.3096,0.9
539,1,0.4,6.3096,1
540,0,0.5,6.3096,0
541,0,0.5,6.3096,0.1
542,0,0.5,6.3096,0.2
543,0,0.5,6.3096,0.3
544,0,0.5,6.3096,0.4
545,0,0.5,6.3096,0.5
546,0,0.5,6.3096,0.6
547,0,0.5,6.3096,0.7
548,0,0.5,6.3096,0.8
549,0,0.5,6.3096,0.9
550,0,0.5,6.3096,1
551,0,0.6,6.3096,0
552,0,0.6,6.3096,0.1
553,0,0.6,6.3096,0.2
554,0,0.6,6.3096,0.3
555,0,0.6,6.3096,0.4
556,0,0.6,6.3096,0.5
557,0,0.6,6.3096,0.6
558,0,0.6,6.3096,0.7
559,0,0.6,6.3096,0.8
560,0,0.6,6.3096,0.9
561,0,0.6,6.3096,1
562,0,0.7,6.3096,0
563,0,0.7,6.3096,0.1
564,0,0.7,6.3096,0.2
565,0,0.7,6.3096,0.3
566,0,0.7,6.3096,0.4
567,0,0.7,6.3096,0.5
568,0,0.7,6.3096,0.6
569,0,0.7,6.3096,0.7
570,0,0.7,6.3096,0.8
571,0,0.7,6.3096,0.9
572,0,0.7,6.3096,1
573,0,0.8,6.3096,0
574,0,0.8,6.3096,0.1
575,0,0.8,6.3096,0.2
576,0,0.8,6.3096,0.3
577,0,0.8,6.3096,0.4
578,0,0.8,6.3096,0.5
579,0,0.8,6.3096,0.6
580,0,0.8,6.3096,0.7
581,0,0.8,6.3096,0.8
582,0,0.8,6.3096,0.9
583,0,0.8,6.3096,1
584,0,0.9,6.3096,0
585,0,0.9,6.3096,0.1
586,0,0.9,6.3096,0.2
587,0,0.9,6.3096,0.3
588,0,0.9,6.3096,0.4
589,0,0.9,6.3096,0.5
590,0,0.9,6.3096,0.6
591,0,0.9,6.3096,0.7
592,0,0.9,6.3096,0.8
593,0,0.9,6.3096,0.9
594,0,0.9,6.3096,1
595,1,1,6.3096,0
596,0,1,6.3096,0.1
597,0,1,6.3096,0.2
598,0,1,6.3096,0.3
599,1,1,6.3096,0.4
600,0,1,6.3096,0.5
601,0,1,6.3096,0.6
602,0,1,6.3096,0.7
603,0,1,6.3096,0.8
604,0,1,6.3096,0.9
605,1,1,6.3096,1
606,0,0,10,0
607,0,0,10,0.1
608,0,0,10,0.2
609,0,0,10,0.3
610,0,0,10,0.4
611,0,0,10,0.5
612,0,0,10,0.6
613,0,0,10,0.7
614,0,0,10,0.8
615,0,0,10,0.9
616,0,0,10,1
617,0,0.1,10,0
618,0,0.1,10,0.1
619,0,0.1,10,0.2
620,0,0.1,10,0.3
621,0,0.1,10,0.4
622,0,0.1,10,0.5
623,0,0.1,10,0.6
624,0,0.1,10,0.7
625,0,0.1,10,0.8
626,0,0.1,10,0.9
627,0,0.1,10,1
628,0,0.2,10,0
629,0,0.2,10,0.1
630,0,0.2,10,0.2
631,0,0.2,10,0.3
632,0,0.2,10,0.4
633,0,0.2,10,0.5
634,0,0.2,10,0.6
635,0,0.2,10,0.7
636,0,0.2,10,0.8
637,0,0.2,10,0.9
638,0,0.2,10,1
639,0,0.3,10,0
640,0,0.3,10,0.1
641,0,0.3,10,0.2
642,0,0.3,10,0.3
643,0,0.3,10,0.4
644,0,0.3,10,0.5
645,0,0.3,10,0.6
646,0,0.3,10,0.7
647,0,0.3,10,0.8
648,0,0.3,10,0.9
649,0,0.3,10,1
650,0,0.4,10,0
651,0,0.4,10,0.1
652,0,0.4,10,0.2
653,0,0.4,10,0.3
654,0,0.4,10,0.4
655,0,0.4,10,0.5
656,0,0.4,10,0.6
657,0,0.4,10,0.7
658,0,0.4,10,0.8
659,0,0.4,10,0.9
660,0,0.4,10,1
661,0,0.5,10,0
662,0,0.5,10,0.1
663,0,0.5,10,0.2
664,0,0.5,10,0.3
665,0,0.5,10,0.4
666,0,0.5,10,0.5
667,0,0.5,10,0.6
668,0,0.5,10,0.7
669,0,0.5,10,0.8
670,0,0.5,10,0.9
671,0,0.5,10,1
672,0,0.6,10,0
673,0,0.6,10,0.1
674,0,0.6,10,0.2
675,0,0.6,10,0.3
676,0,0.6,10,0.4
677,0,0.6,10,0.5
678,0,0.6,10,0.6
679,0,0.6,10,0.7
680,0,0.6,10,0.8
681,0,0.6,10,0.9
682,0,0.6,10,1
683,0,0.7,10,0
684,0,0.7,10,0.1
685,0,0.7,10,0.2
686,0,0.7,10,0.3
687,0,0.7,10,0.4
688,0,0.7,10,0.5
689,0,0.7,10,0.6
690,0,0.7,10,0.7
691,0,0.7,10,0.8
692,0,0.7,10,0.9
693,0,0.7,10,1
694,0,0.8,10,0
695,0,0.8,10,0.1
696,0,0.8,10,0.2
697,0,0.8,10,0.3
698,0,0.8,10,0.4
699,0,0.8,10,0.5
700,0,0.8,10,0.6
701,0,0.8,10,0.7
702,0,0.8,10,0.8
703,0,0.8,10,0.9
704,0,0.8,10,1
705,0,0.9,10,0
706,0,0.9,10,0.1
707,0,0.9,10,0.2
708,0,0.9,10,0.3
709,0,0.9,10,0.4
710,0,0.9,10,0.5
711,0,0.9,10,0.6
712,0,0.9,10,0.7
713,0,0.9,10,0.8
714,0,0.9,10,0.9
715,0,0.9,10,1
716,0,1,10,0
717,0,1,10,0.1
718,0,1,10,0.2
719,0,1,10,0.3
720,0,1,10,0.4
721,0,1,10,0.5
722,0,1,10,0.6
723,0,1,10,0.7
724,0,1,10,0.8
725,0,1,10,0.9
726,0,1,10,1
727,0,0,15.849,0
728,0,0,15.849,0.1
729,0,0,15.849,0.2
730,0,0,15.849,0.3
731,0,0,15.849,0.4
732,0,0,15.849,0.5
733,0,0,15.849,0.6
734,0,0,15.849,0.7
735,0,0,15.849,0.8
736,0,0,15.849,0.9
737,0,0,15.849,1
738,0,0.1,15.849,0
739,0,0.1,15.849,0.1
740,0,0.1,15.849,0.2
741,0,0.1,15.849,0.3
742,0,0.1,15.849,0.4
743,0,0.1,15.849,0.5
744,0,0.1,15.849,0.6
745,0,0.1,15.849,0.7
746,0,0.1,15.849,0.8
747,0,0.1,15.849,0.9
748,0,0.1,15.849,1
749,0,0.2,15.849,0
750,0,0.2,15.849,0.1
751,0,0.2,15.849,0.2
752,0,0.2,15.849,0.3
753,0,0.2,15.849,0.4
754,0,0.2,15.849,0.5
755,0,0.2,15.849,0.6
756,0,0.2,15.849,0.7
757,0,0.2,15.849,0.8
758,0,0.2,15.849,0.9
759,0,0.2,15.849,1
760,0,0.3,15.849,0
761,0,0.3,15.849,0.1
762,0,0.3,15.849,0.2
763,0,0.3,15.849,0.3
764,0,0.3,15.849,0.4
765,0,0.3,15.849,0.5
766,0,0.3,15.849,0.6
767,0,0.3,15.849,0.7
768,0,0.3,15.849,0.8
769,0,0.3,15.849,0.9
770,0,0.3,15.849,1
771,0,0.4,15.849,0
772,0,0.4,15.849,0.1
773,0,0.4,15.849,0.2
774,0,0.4,15.849,0.3
775,0,0.4,15.849,0.4
776,0,0.4,15.849,0.5
777,0,0.4,15.849,0.6
778,0,0.4,15.849,0.7
779,0,0.4,15.849,0.8
780,0,0.4,15.849,0.9
781,0,0.4,15.849,1
782,0,0.5,15.849,0
783,0,0.5,15.849,0.1
784,0,0.5,15.849,0.2
785,0,0.5,15.849,0.3
786,0,0.5,15.849,0.4
787,0,0.5,15.849,0.5
788,0,0.5,15.849,0.6
789,0,0.5,15.849,0.7
790,0,0.5,15.849,0.8
791,0,0.5,15.849,0.9
792,0,0.5,15.849,1
793,0,0.6,15.849,0
794,0,0.6,15.849,0.1
795,0,0.6,15.849,0.2
796,0,0.6,15.849,0.3
797,0,0.6,15.849,0.4
798,0,0.6,15.849,0.5
799,0,0.6,15.849,0.6
800,0,0.6,15.849,0.7
801,0,0.6,15.849,0.8
802,0,0.6,15.849,0.9
803,0,0.6,15.849,1
804,0,0.7,15.849,0
805,0,0.7,15.849,0.1
806,0,0.7,15.849,0.2
807,0,0.7,15.849,0.3
808,0,0.7,15.849,0.4
809,0,0.7,15.849,0.5
810,0,0.7,15.849,0.6
811,0,0.7,15.849,0.7
812,0,0.7,15.849,0.8
813,0,0.7,15.849,0.9
814,0,0.7,15.849,1
815,0,0.8,15.849,0
816,0,0.8,15.849,0.1
817,0,0.8,15.849,0.2
818,0,0.8,15.849,0.3
819,0,0.8,15.849,0.4
820,0,0.8,15.849,0.5
821,0,0.8,15.849,0.6
822,0,0.8,15.849,0.7
823,0,0.8,15.849,0.8
824,0,0.8,15.849,0.9
825,0,0.8,15.849,1
826,0,0.9,15.849,0
827,0,0.9,15.849,0.1
828,0,0.9,15.849,0.2
829,0,0.9,15.849,0.3
830,0,0.9,15.849,0.4
831,0,0.9,15.849,0.5
832,0,0.9,15.849,0.6
833,0,0.9,15.849,0.7
834,0,0.9,15.849,0.8
835,0,0.9,15.849,0.9
836,0,0.9,15.849,1
837,0,1,15.849,0
838,0,1,15.849,0.1
839,0,1,15.849,0.2
840,0,1,15.849,0.3
841,0,1,15.849,0.4
842,0,1,15.849,0.5
843,0,1,15.849,0.6
844,0,1,15.849,0.7
845,0,1,15.849,0.8
846,0,1,15.849,0.9
847,0,1,15.849,1
848,0,0,25.119,0
849,0,0,25.119,0.1
850,0,0,25.119,0.2
851,0,0,25.119,0.3
852,0,0,25.119,0.4
853,0,0,25.119,0.5
854,0,0,25.119,0.6
855,0,0,25.119,0.7
856,0,0,25.119,0.8
857,0,0,25.119,0.9
858,0,0,25.119,1
859,0,0.1,25.119,0
860,0,0.1,25.119,0.1
861,0,0.1,25.119,0.2
862,0,0.1,25.119,0.3
863,0,0.1,25.119,0.4
864,0,0.1,25.119,0.5
865,0,0.1,25.119,0.6
866,0,0.1,25.119,0.7
867,0,0.1,25.119,0.8
868,0,0.1,25.119,0.9
869,0,0.1,25.119,1
870,0,0.2,25.119,0
871,0,0.2,25.119,0.1
872,0,0.2,25.119,0.2
873,0,0.2,25.119,0.3
874,0,0.2,25.119,0.4
875,0,0.2,25.119,0.5
876,0,0.2,25.119,0.6
877,0,0.2,25.119,0.7
878,0,0.2,25.119,0.8
879,0,0.2,25.119,0.9
880,0,0.2,25.119,1
881,0,0.3,25.119,0
882,0,0.3,25.119,0.1
883,0,0.3,25.119,0.2
884,0,0.3,25.119,0.3
885,0,0.3,25.119,0.4
886,0,0.3,25.119,0.5
887,0,0.3,25.119,0.6
888,0,0.3,25.119,0.7
889,0,0.3,25.119,0.8
890,0,0.3,25.119,0.9
891,0,0.3,25.119,1
892,0,0.4,25.119,0
893,0,0.4,25.119,0.1
894,0,0.4,25.119,0.2
895,0,0.4,25.119,0.3
896,0,0.4,25.119,0.4
897,0,0.4,25.119,0.5
898,0,0.4,25.119,0.6
899,0,0.4,25.119,0.7
900,0,0.4,25.119,0.8
901,0,0.4,25.119,0.9
902,0,0.4,25.119,1
903,0,0.5,25.119,0
904,0,0.5,25.119,0.1
905,0,0.5,25.119,0.2
906,0,0.5,25.119,0.3
907,0,0.5,25.119,0.4
908,0,0.5,25.119,0.5
909,0,0.5,25.119,0.6
910,0,0.5,25.119,0.7
911,0,0.5,25.119,0.8
912,0,0.5,25.119,0.9
913,0,0.5,25.119,1
914,0,0.6,25.119,0
915,0,0.6,25.119,0.1
916,0,0.6,25.119,0.2
