1,1,0.0001,0
2,1,0.0001,0.1
3,1,0.0001,0.2
4,1,0.0001,0.3
5,1,0.0001,0.4
6,1,0.0001,0.5
7,1,0.0001,0.6
8,1,0.0001,0.7
9,1,0.0001,0.8
10,1,0.0001,0.9
11,1,0.0001,1
12,1,0.10008,0
13,1,0.10008,0.1
14,1,0.10008,0.2
15,1,0.10008,0.3
16,1,0.10008,0.4
17,1,0.10008,0.5
18,1,0.10008,0.6
19,1,0.10008,0.7
20,1,0.10008,0.8
21,1,0.10008,0.9
22,1,0.10008,1
23,1,0.20006,0
24,1,0.20006,0.1
25,1,0.20006,0.2
26,1,0.20006,0.3
27,1,0.20006,0.4
28,1,0.20006,0.5
29,1,0.20006,0.6
30,1,0.20006,0.7
31,1,0.20006,0.8
32,1,0.20006,0.9
33,1,0.20006,1
34,1,0.30004,0
35,1,0.30004,0.1
36,1,0.30004,0.2
37,1,0.30004,0.3
38,1,0.30004,0.4
39,1,0.30004,0.5
40,1,0.30004,0.6
41,1,0.30004,0.7
42,1,0.30004,0.8
43,1,0.30004,0.9
44,1,0.30004,1
45,1,0.40002,0
46,1,0.40002,0.1
47,1,0.40002,0.2
48,1,0.40002,0.3
49,1,0.40002,0.4
50,1,0.40002,0.5
51,1,0.40002,0.6
52,1,0.40002,0.7
53,1,0.40002,0.8
54,1,0.40002,0.9
55,1,0.40002,1
56,1,0.5,0
57,1,0.5,0.1
58,1,0.5,0.2
59,1,0.5,0.3
60,1,0.5,0.4
61,1,0.5,0.5
62,1,0.5,0.6
63,1,0.5,0.7
64,1,0.5,0.8
65,1,0.5,0.9
66,1,0.5,1
67,1,0.59998,0
68,1,0.59998,0.1
69,1,0.59998,0.2
70,1,0.59998,0.3
71,1,0.59998,0.4
72,1,0.59998,0.5
73,1,0.59998,0.6
74,1,0.59998,0.7
75,1,0.59998,0.8
76,1,0.59998,0.9
77,1,0.59998,1
78,1,0.69996,0
79,1,0.69996,0.1
80,1,0.69996,0.2
81,1,0.69996,0.3
82,1,0.69996,0.4
83,1,0.69996,0.5
84,1,0.69996,0.6
85,1,0.69996,0.7
86,1,0.69996,0.8
87,1,0.69996,0.9
88,1,0.69996,1
89,1,0.79994,0
90,1,0.79994,0.1
91,1,0.79994,0.2
92,1,0.79994,0.3
93,1,0.79994,0.4
