ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
-0.0125,1.0125,0.5000,100,0.2000,650,528.28,0.0174,0.0866,60,1268
0.0302,0.9698,0.5000,100,0.3000,650,478.53,0.0169,0.0577,60,1269
0.2927,0.7073,0,1.5849,0.5000,474.47,437.77,1.0963,2.1920,60,127
4.6382e-04,0.9995,0.5000,100,0.4000,650,406.11,0.0175,0.0431,60,1270
-3.2950e-04,1.0003,0.5000,100,0.5000,650,349.64,0.0174,0.0346,60,1271
-3.5774e-05,1.0000,0.5000,100,0.6000,650,289.58,0.0173,0.0288,13,1272
0.0257,0.9743,0.5000,100,0.7000,649.99,242.09,0.0171,0.0247,60,1273
9.6495e-04,0.9990,0.5000,100,0.8000,649.4,170.15,0.0174,0.0216,60,1274
0.0038,0.9962,0.5000,100,0.9000,642,108.41,0.0174,0.0192,60,1275
0.0266,0.9734,0.5000,100,1,621.05,72.209,0.0172,0.0174,60,1276
0.0079,0.9921,0.6000,100,0.0100,650,644.09,0.0172,1.7320,60,1277
-0.0474,1.0474,0.6000,100,0.1000,650,590.51,0.0164,0.1731,60,1278
-0.0846,1.0846,0.6000,100,0.2000,650,527.77,0.0163,0.0866,60,1279
0.3113,0.6887,0,1.5849,0.6000,463.12,401.99,1.0962,1.8264,60,128
-0.0085,1.0085,0.6000,100,0.3000,650,464.6,0.0177,0.0577,60,1280
1.4225e-04,0.9999,0.6000,100,0.4000,650,408.86,0.0174,0.0432,60,1281
-3.4767e-04,1.0003,0.6000,100,0.5000,650,349.61,0.0173,0.0346,13,1282
0.0250,0.9750,0.6000,100,0.6000,650,320.97,0.0163,0.0289,60,1283
0.0350,0.9650,0.6000,100,0.7000,649.89,231.57,0.0180,0.0248,60,1284
0.0032,0.9968,0.6000,100,0.8000,647.96,163.27,0.0176,0.0216,60,1285
0.0097,0.9903,0.6000,100,0.9000,640.61,122.17,0.0171,0.0191,60,1286
0.0407,0.9593,0.6000,100,1,611.81,74.202,0.0176,0.0172,60,1287
-0.0046,1.0046,0.7000,100,0.0100,650,643.99,0.0173,1.7327,60,1288
0.0291,0.9709,0.7000,100,0.1000,650,595.51,0.0164,0.1734,60,1289
0.3301,0.6699,0,1.5849,0.7000,451.89,368.67,1.0961,1.5656,60,129
-0.0268,1.0268,0.7000,100,0.2000,650,528.06,0.0172,0.0866,60,1290
-5.6904e-05,1.0001,0.7000,100,0.3000,650,472.38,0.0171,0.0578,60,1291
-0.0173,1.0173,0.7000,100,0.4000,650,407.21,0.0172,0.0431,60,1292
0.0036,0.9964,0.7000,100,0.5000,650,351.28,0.0171,0.0345,60,1293
-0.0032,1.0032,0.7000,100,0.6000,649.97,283.13,0.0173,0.0288,60,1294
0.0050,0.9950,0.7000,100,0.7000,649.58,233.36,0.0172,0.0247,60,1295
-0.0128,1.0128,0.7000,100,0.8000,646.95,177.54,0.0174,0.0220,60,1296
-0.0324,1.0324,0.7000,100,0.9000,636.7,123.8,0.0166,0.0194,60,1297
0.0446,0.9554,0.7000,100,1,601.52,79.49,0.0175,0.0173,60,1298
-0.0020,1.0020,0.8000,100,0.0100,650,644.14,0.0170,1.7336,60,1299
0.3816,0.6184,0.1000,1,0.1000,421.06,612.89,1.7374,17.2970,60,13
0.3492,0.6508,0,1.5849,0.8000,440.59,337.53,1.0962,1.3699,60,130
-2.6434e-04,1.0003,0.8000,100,0.1000,650,588.8,0.0177,0.1733,60,1300
0.0362,0.9638,0.8000,100,0.2000,650,539.11,0.0166,0.0866,60,1301
-0.0089,1.0089,0.8000,100,0.3000,650,469.09,0.0174,0.0579,60,1302
-0.0410,1.0410,0.8000,100,0.4000,650,406.36,0.0169,0.0431,60,1303
-0.0029,1.0029,0.8000,100,0.5000,649.99,352.49,0.0175,0.0349,60,1304
0.0389,0.9611,0.8000,100,0.6000,649.85,288.13,0.0174,0.0281,60,1305
0.0619,0.9381,0.8000,100,0.7000,648.78,243.23,0.0181,0.0249,60,1306
0.0139,0.9861,0.8000,100,0.8000,643.12,182.74,0.0172,0.0214,60,1307
0.0299,0.9701,0.8000,100,0.9000,629.29,129.6,0.0172,0.0190,60,1308
0.0638,0.9362,0.8000,100,1,614.54,110.81,0.0170,0.0177,60,1309
0.3679,0.6321,0,1.5849,0.9000,429.33,308.86,1.0959,1.2193,60,131
-0.0059,1.0059,0.9000,100,0.0100,650,643.8,0.0177,1.7336,60,1310
0.0284,0.9716,0.9000,100,0.1000,650,591.38,0.0174,0.1732,60,1311
0.0067,0.9933,0.9000,100,0.2000,650,531.96,0.0170,0.0865,60,1312
-0.0124,1.0124,0.9000,100,0.3000,650,471.32,0.0170,0.0578,60,1313
-0.0022,1.0022,0.9000,100,0.4000,650,407.19,0.0176,0.0431,60,1314
0.0030,0.9970,0.9000,100,0.5000,649.95,353.19,0.0173,0.0346,60,1315
0.0035,0.9965,0.9000,100,0.6000,649.32,301.51,0.0170,0.0288,60,1316
0.0161,0.9839,0.9000,100,0.7000,645.14,224.35,0.0178,0.0248,60,1317
-0.0135,1.0135,0.9000,100,0.8000,637.87,187.26,0.0166,0.0216,60,1318
0.0279,0.9721,0.9000,100,0.9000,613.97,130.18,0.0170,0.0191,60,1319
0.3870,0.6130,0,1.5849,1,417.92,282.06,1.0961,1.0960,60,132
0.1030,0.8970,0.9000,100,1,599.08,113.97,0.0174,0.0174,60,1320
-0.0065,1.0065,1,100,0.0100,650,644.07,0.0170,1.7371,60,1321
-0.0019,1.0019,1,100,0.1000,650,590.35,0.0173,0.1738,60,1322
-0.0048,1.0048,1,100,0.2000,650,528.2,0.0176,0.0869,60,1323
-0.0047,1.0047,1,100,0.3000,650,465.22,0.0177,0.0577,60,1324
-0.0031,1.0031,1,100,0.4000,649.96,407.19,0.0175,0.0433,60,1325
0.0089,0.9911,1,100,0.5000,649.62,363.04,0.0172,0.0349,60,1326
0.0190,0.9810,1,100,0.6000,647.61,301.67,0.0172,0.0289,60,1327
0.0149,0.9851,1,100,0.7000,640.66,238.57,0.0173,0.0246,60,1328
0.0296,0.9704,1,100,0.8000,627.09,188.24,0.0173,0.0220,60,1329
0.2066,0.7934,0.1000,1.5849,0.0100,526.03,645.24,1.0961,109.1552,60,133
0.1019,0.8981,1,100,0.9000,605.75,150.89,0.0178,0.0192,60,1330
0.1140,0.8860,1,100,1,577.94,115.9,0.0175,0.0174,60,1331
0.2217,0.7783,0.1000,1.5849,0.1000,516.88,603.29,1.0963,10.9156,60,134
0.2390,0.7610,0.1000,1.5849,0.2000,506.57,558.67,1.0961,5.4396,30,135
0.2568,0.7432,0.1000,1.5849,0.3000,495.82,516.2,1.0961,3.6361,60,136
0.2751,0.7249,0.1000,1.5849,0.4000,484.9,476,1.0961,2.7283,60,137
0.2937,0.7063,0.1000,1.5849,0.5000,473.72,438.05,1.0963,2.1828,60,138
0.3125,0.6875,0.1000,1.5849,0.6000,462.52,402.48,1.0961,1.8190,30,139
0.3952,0.6048,0.1000,1,0.2000,412.83,577.42,1.7373,8.6488,60,14
0.3314,0.6686,0.1000,1.5849,0.7000,451.15,369.19,1.0961,1.5591,30,140
0.3504,0.6496,0.1000,1.5849,0.8000,439.74,338.2,1.0961,1.3642,29,141
0.3692,0.6308,0.1000,1.5849,0.9000,428.34,309.51,1.0957,1.2128,60,142
0.3857,0.6143,0.1000,1.5849,1,417,282.99,1.0961,1.0914,29,143
0.2067,0.7933,0.2000,1.5849,0.0100,525.99,645.24,1.0961,109.0292,37,144
0.2223,0.7777,0.2000,1.5849,0.1000,516.61,603.35,1.0957,10.9288,60,145
0.2403,0.7597,0.2000,1.5849,0.2000,505.82,558.84,1.0960,5.4644,60,146
0.2587,0.7413,0.2000,1.5849,0.3000,494.89,516.61,1.0957,3.6429,60,147
0.2774,0.7226,0.2000,1.5849,0.4000,483.56,476.56,1.0961,2.7257,30,148
0.2962,0.7038,0.2000,1.5849,0.5000,472.19,438.91,1.0957,2.1858,60,149
0.4089,0.5911,0.1000,1,0.3000,404.7,543.59,1.7372,5.7658,60,15
0.3154,0.6846,0.2000,1.5849,0.6000,460.69,403.57,1.0960,1.8172,28,150
0.3348,0.6652,0.2000,1.5849,0.7000,449.11,370.57,1.0962,1.5612,60,151
0.3539,0.6461,0.2000,1.5849,0.8000,437.57,339.85,1.0961,1.3659,60,152
0.3731,0.6269,0.2000,1.5849,0.9000,426.13,311.43,1.0961,1.2143,60,153
0.3888,0.6112,0.2000,1.5849,1,414.78,285.2,1.0963,1.0903,39,154
0.2067,0.7933,0.3000,1.5849,0.0100,525.99,645.24,1.0958,109.3202,60,155
0.2234,0.7766,0.3000,1.5849,0.1000,516.1,603.4,1.0960,10.9321,60,156
0.2419,0.7581,0.3000,1.5849,0.2000,504.71,559.02,1.0961,5.4661,60,157
0.2616,0.7384,0.3000,1.5849,0.3000,493.31,516.98,1.0969,3.6440,60,158
0.2804,0.7196,0.3000,1.5849,0.4000,481.72,477.28,1.0961,2.7329,60,159
0.4223,0.5777,0.1000,1,0.4000,396.54,511.37,1.7370,4.3244,60,16
0.2999,0.7001,0.3000,1.5849,0.5000,470.05,439.95,1.0961,2.1819,28,160
0.3195,0.6805,0.3000,1.5849,0.6000,458.32,404.99,1.0961,1.8182,20,161
0.3391,0.6609,0.3000,1.5849,0.7000,446.6,372.38,1.0961,1.5617,60,162
0.3585,0.6415,0.3000,1.5849,0.8000,434.84,341.99,1.0964,1.3665,60,163
0.3778,0.6222,0.3000,1.5849,0.9000,423.26,313.92,1.0964,1.2147,60,164
0.3939,0.6061,0.3000,1.5849,1,411.93,288.03,1.0961,1.0910,25,165
0.2070,0.7930,0.4000,1.5849,0.0100,525.85,645.24,1.0963,109.3726,60,166
0.2241,0.7759,0.4000,1.5849,0.1000,515.47,603.44,1.0960,10.9381,60,167
0.2435,0.7565,0.4000,1.5849,0.2000,503.88,559.27,1.0954,5.4689,60,168
0.2634,0.7366,0.4000,1.5849,0.3000,491.87,517.4,1.0961,3.6459,60,169
0.4358,0.5642,0.1000,1,0.5000,388.46,480.74,1.7373,3.4595,60,17
0.2833,0.7167,0.4000,1.5849,0.4000,480.07,478.02,1.0959,2.7346,60,170
0.3034,0.6966,0.4000,1.5849,0.5000,467.99,440.97,1.0963,2.1875,60,171
0.3233,0.6767,0.4000,1.5849,0.6000,455.93,406.27,1.0966,1.8230,60,172
0.3431,0.6569,0.4000,1.5849,0.7000,444.11,374.04,1.0963,1.5625,60,173
0.3625,0.6375,0.4000,1.5849,0.8000,432.46,344.11,1.0957,1.3672,60,174
0.3820,0.6180,0.4000,1.5849,0.9000,420.79,316.31,1.0960,1.2152,60,175
0.3998,0.6002,0.4000,1.5849,1,409.51,290.71,1.0956,1.0935,60,176
0.2070,0.7930,0.5000,1.5849,0.0100,525.81,645.24,1.0961,109.2376,39,177
0.2253,0.7747,0.5000,1.5849,0.1000,514.94,603.49,1.0965,10.9398,60,178
0.2455,0.7545,0.5000,1.5849,0.2000,502.76,559.42,1.0964,5.4699,60,179
0.4492,0.5508,0.1000,1,0.6000,380.51,451.7,1.7371,2.8830,60,18
0.2658,0.7342,0.5000,1.5849,0.3000,490.59,517.84,1.0959,3.6466,60,180
0.2862,0.7138,0.5000,1.5849,0.4000,478.27,478.67,1.0961,2.7348,60,181
0.3066,0.6934,0.5000,1.5849,0.5000,466.06,441.94,1.0961,2.1847,20,182
0.3268,0.6732,0.5000,1.5849,0.6000,453.92,407.61,1.0960,1.8205,19,183
0.3468,0.6532,0.5000,1.5849,0.7000,441.9,375.64,1.0960,1.5604,19,184
0.3666,0.6334,0.5000,1.5849,0.8000,430.05,345.97,1.0959,1.3674,60,185
0.3862,0.6138,0.5000,1.5849,0.9000,418.33,318.43,1.0965,1.2156,60,186
0.4041,0.5959,0.5000,1.5849,1,406.89,293.07,1.0959,1.0941,60,187
0.2069,0.7931,0.6000,1.5849,0.0100,525.78,645.24,1.0957,109.4217,60,188
0.2261,0.7739,0.6000,1.5849,0.1000,514.39,603.55,1.0963,10.9422,60,189
0.4624,0.5376,0.1000,1,0.7000,372.53,424.16,1.7376,2.4711,60,19
0.2476,0.7524,0.6000,1.5849,0.2000,501.8,559.64,1.0968,5.4708,60,190
0.2682,0.7318,0.6000,1.5849,0.3000,489.2,518.3,1.0957,3.6474,60,191
0.2892,0.7108,0.6000,1.5849,0.4000,476.54,479.39,1.0961,2.7356,60,192
0.3098,0.6902,0.6000,1.5849,0.5000,464.12,443.02,1.0956,2.1883,60,193
0.3305,0.6695,0.6000,1.5849,0.6000,451.69,408.95,1.0960,1.8213,19,194
0.3508,0.6492,0.6000,1.5849,0.7000,439.53,377.29,1.0960,1.5610,18,195
0.3704,0.6296,0.6000,1.5849,0.8000,427.86,348.06,1.0951,1.3678,60,196
0.3902,0.6098,0.6000,1.5849,0.9000,415.84,320.72,1.0962,1.2160,60,197
0.4082,0.5918,0.6000,1.5849,1,404.23,295.47,1.0965,1.0944,60,198
0.2072,0.7928,0.7000,1.5849,0.0100,525.68,645.24,1.0961,109.4465,60,199
0.3814,0.6186,0,1,0.1000,421.16,612.89,1.7371,17.3720,60,2
0.4754,0.5246,0.1000,1,0.8000,364.73,398.16,1.7373,2.1623,60,20
0.2270,0.7730,0.7000,1.5849,0.1000,513.76,603.61,1.0961,10.9441,60,200
0.2488,0.7512,0.7000,1.5849,0.2000,500.56,559.86,1.0959,5.4725,60,201
0.2707,0.7293,0.7000,1.5849,0.3000,487.6,518.75,1.0958,3.6483,60,202
0.2921,0.7079,0.7000,1.5849,0.4000,474.54,480.1,1.0960,2.7361,60,203
0.3136,0.6864,0.7000,1.5849,0.5000,461.82,444.05,1.0961,2.1866,26,204
0.3346,0.6654,0.7000,1.5849,0.6000,449.3,410.42,1.0961,1.8240,60,205
0.3551,0.6449,0.7000,1.5849,0.7000,436.92,379.1,1.0961,1.5636,60,206
0.3753,0.6247,0.7000,1.5849,0.8000,424.87,350.05,1.0963,1.3681,60,207
0.3948,0.6052,0.7000,1.5849,0.9000,413.06,323.09,1.0962,1.2158,60,208
0.4128,0.5872,0.7000,1.5849,1,401.62,298.27,1.0960,1.0942,60,209
0.4884,0.5116,0.1000,1,0.9000,356.95,373.58,1.7382,1.9220,60,21
0.2073,0.7927,0.8000,1.5849,0.0100,525.65,645.24,1.0959,109.4737,60,210
0.2281,0.7719,0.8000,1.5849,0.1000,513.21,603.69,1.0958,10.9474,60,211
0.2510,0.7490,0.8000,1.5849,0.2000,499.4,560.1,1.0961,5.4688,31,212
0.2734,0.7266,0.8000,1.5849,0.3000,485.97,519.28,1.0953,3.6491,60,213
0.2957,0.7043,0.8000,1.5849,0.4000,472.52,480.97,1.0960,2.7368,60,214
0.3175,0.6825,0.8000,1.5849,0.5000,459.44,445.24,1.0959,2.1895,60,215
0.3388,0.6612,0.8000,1.5849,0.6000,446.7,411.99,1.0960,1.8246,60,216
0.3597,0.6403,0.8000,1.5849,0.7000,434.44,381.14,1.0957,1.5639,60,217
0.3801,0.6199,0.8000,1.5849,0.8000,422,352.33,1.0965,1.3685,60,218
0.3997,0.6003,0.8000,1.5849,0.9000,410.28,325.8,1.0960,1.2164,60,219
0.4987,0.5013,0.1000,1,1,349.52,350.5,1.7369,1.7296,60,22
0.4175,0.5825,0.8000,1.5849,1,398.7,301.18,1.0962,1.0938,39,220
0.2074,0.7926,0.9000,1.5849,0.0100,525.55,645.24,1.0960,109.4358,60,221
0.2292,0.7708,0.9000,1.5849,0.1000,512.32,603.74,1.0964,10.9435,60,222
0.2533,0.7467,0.9000,1.5849,0.2000,498.23,560.4,1.0961,5.4717,60,223
0.2766,0.7234,0.9000,1.5849,0.3000,484.18,519.79,1.0960,3.6479,60,224
0.2995,0.7005,0.9000,1.5849,0.4000,470.42,481.86,1.0961,2.7359,60,225
0.3217,0.6783,0.9000,1.5849,0.5000,457.03,446.5,1.0959,2.1885,60,226
0.3434,0.6566,0.9000,1.5849,0.6000,443.9,413.54,1.0963,1.8238,60,227
0.3648,0.6352,0.9000,1.5849,0.7000,431.26,383.04,1.0968,1.5630,60,228
0.3850,0.6150,0.9000,1.5849,0.8000,419.04,354.76,1.0961,1.3679,60,229
0.3694,0.6306,0.2000,1,0.0100,428.43,646.22,1.7376,173.2106,60,23
0.4046,0.5954,0.9000,1.5849,0.9000,407.2,328.6,1.0958,1.2168,60,230
0.4233,0.5767,0.9000,1.5849,1,395.66,304.35,1.0960,1.0947,60,231
0.2076,0.7924,1,1.5849,0.0100,525.5,645.25,1.0959,109.6082,60,232
0.2305,0.7695,1,1.5849,0.1000,511.68,603.82,1.0962,10.9611,60,233
0.2555,0.7445,1,1.5849,0.2000,496.9,560.66,1.0961,5.4803,60,234
0.2796,0.7204,1,1.5849,0.3000,482.29,520.3,1.0963,3.6532,60,235
0.3030,0.6970,1,1.5849,0.4000,468.18,482.73,1.0961,2.7402,27,236
0.3258,0.6742,1,1.5849,0.5000,454.51,447.74,1.0960,2.1919,18,237
0.3480,0.6520,1,1.5849,0.6000,441.15,415.2,1.0964,1.8266,20,238
0.3694,0.6306,1,1.5849,0.7000,428.27,385.04,1.0964,1.5656,60,239
0.3819,0.6181,0.2000,1,0.1000,420.88,612.92,1.7370,17.3211,60,24
0.3901,0.6099,1,1.5849,0.8000,415.88,357.14,1.0965,1.3704,60,240
0.4099,0.5901,1,1.5849,0.9000,404.25,331.49,1.0955,1.2178,60,241
0.4291,0.5709,1,1.5849,1,392.53,307.45,1.0957,1.0956,17,242
0.0824,0.9176,0,2.5119,0.0100,600.55,644.49,0.6916,69.1578,60,243
0.0946,0.9054,0,2.5119,0.1000,593.19,595.72,0.6910,6.9159,60,244
0.1101,0.8899,0,2.5119,0.2000,584.04,543.33,0.6909,3.4584,60,245
0.1272,0.8728,0,2.5119,0.3000,573.67,492.9,0.6916,2.3053,25,246
0.1459,0.8541,0,2.5119,0.4000,562.48,445.01,0.6916,1.7289,27,247
0.1660,0.8340,0,2.5119,0.5000,550.45,399.91,0.6913,1.3835,60,248
0.1876,0.8124,0,2.5119,0.6000,537.37,357.64,0.6916,1.1527,60,249
0.3959,0.6041,0.2000,1,0.2000,412.46,577.51,1.7371,8.6605,60,25
0.2109,0.7891,0,2.5119,0.7000,523.4,318.19,0.6921,0.9874,60,250
0.2349,0.7651,0,2.5119,0.8000,509.29,282.61,0.6918,0.8642,60,251
0.2595,0.7405,0,2.5119,0.9000,494.31,250.04,0.6917,0.7683,60,252
0.2849,0.7151,0,2.5119,1,479.32,220.94,0.6918,0.6919,60,253
0.0821,0.9179,0.1000,2.5119,0.0100,600.37,644.49,0.6922,68.8749,60,254
0.0952,0.9048,0.1000,2.5119,0.1000,592.92,595.7,0.6916,6.8872,60,255
0.1111,0.8889,0.1000,2.5119,0.2000,583.5,543.27,0.6919,3.4436,60,256
0.1284,0.8716,0.1000,2.5119,0.3000,573.13,493.06,0.6918,2.2957,60,257
0.1471,0.8529,0.1000,2.5119,0.4000,561.84,445.4,0.6912,1.7218,60,258
0.1677,0.8323,0.1000,2.5119,0.5000,549.58,400.37,0.6914,1.3775,60,259
0.4098,0.5902,0.2000,1,0.3000,404.11,543.78,1.7369,5.7735,60,26
0.1895,0.8105,0.1000,2.5119,0.6000,536.31,358.16,0.6916,1.1471,29,260
0.2126,0.7874,0.1000,2.5119,0.7000,522.53,319.31,0.6915,0.9838,60,261
0.2367,0.7633,0.1000,2.5119,0.8000,507.92,283.55,0.6916,0.8608,60,262
0.2613,0.7387,0.1000,2.5119,0.9000,493.1,251.27,0.6912,0.7651,60,263
0.2844,0.7156,0.1000,2.5119,1,478.27,222.43,0.6908,0.6887,60,264
0.0823,0.9177,0.2000,2.5119,0.0100,600.44,644.49,0.6916,68.9554,60,265
0.0959,0.9041,0.2000,2.5119,0.1000,592.43,595.74,0.6916,6.8793,36,266
0.1119,0.8881,0.2000,2.5119,0.2000,582.56,543.5,0.6910,3.4477,60,267
0.1307,0.8693,0.2000,2.5119,0.3000,571.62,493.46,0.6918,2.2986,60,268
0.1503,0.8497,0.2000,2.5119,0.4000,559.81,446.02,0.6916,1.7198,25,269
0.4236,0.5764,0.2000,1,0.4000,395.85,511.69,1.7369,4.3303,60,27
0.1713,0.8287,0.2000,2.5119,0.5000,547.26,401.57,0.6910,1.3793,60,270
0.1937,0.8063,0.2000,2.5119,0.6000,533.55,359.7,0.6916,1.1493,60,271
0.2173,0.7827,0.2000,2.5119,0.7000,519.81,321.55,0.6910,0.9851,60,272
0.2419,0.7581,0.2000,2.5119,0.8000,505.04,286.21,0.6914,0.8620,60,273
0.2668,0.7332,0.2000,2.5119,0.9000,489.71,254.07,0.6916,0.7661,60,274
0.2886,0.7114,0.2000,2.5119,1,474.58,225.39,0.6915,0.6879,36,275
0.0826,0.9174,0.3000,2.5119,0.0100,600.35,644.49,0.6919,68.9750,60,276
0.0966,0.9034,0.3000,2.5119,0.1000,591.76,595.81,0.6912,6.8976,60,277
0.1143,0.8857,0.3000,2.5119,0.2000,581.11,543.68,0.6917,3.4488,60,278
0.1338,0.8662,0.3000,2.5119,0.3000,569.69,494.05,0.6916,2.2945,29,279
0.4373,0.5627,0.2000,1,0.5000,387.58,481.2,1.7372,3.4641,60,28
0.1545,0.8455,0.3000,2.5119,0.4000,557.28,447.04,0.6916,1.7208,20,280
0.1762,0.8238,0.3000,2.5119,0.5000,543.96,402.85,0.6916,1.3795,60,281
0.2000,0.8000,0.3000,2.5119,0.6000,529.98,361.7,0.6922,1.1493,60,282
0.2237,0.7763,0.3000,2.5119,0.7000,515.35,323.8,0.6922,0.9856,60,283
0.2483,0.7517,0.3000,2.5119,0.8000,500.95,289.29,0.6913,0.8622,60,284
0.2736,0.7264,0.3000,2.5119,0.9000,485.8,257.82,0.6914,0.7662,60,285
0.2971,0.7029,0.3000,2.5119,1,470.42,229.31,0.6931,0.6899,60,286
0.0825,0.9175,0.4000,2.5119,0.0100,600.27,644.49,0.6917,69.0062,60,287
0.0980,0.9020,0.4000,2.5119,0.1000,591.12,595.91,0.6911,6.9008,60,288
0.1171,0.8829,0.4000,2.5119,0.2000,579.94,544.07,0.6914,3.4505,60,289
0.4509,0.5491,0.2000,1,0.6000,379.47,452.31,1.7374,2.8869,60,29
0.1376,0.8624,0.4000,2.5119,0.3000,567.78,494.7,0.6918,2.3004,60,290
0.1590,0.8410,0.4000,2.5119,0.4000,554.66,447.98,0.6921,1.7252,60,291
0.1812,0.8188,0.4000,2.5119,0.5000,541.07,404.37,0.6914,1.3780,38,292
0.2052,0.7948,0.4000,2.5119,0.6000,526.75,363.8,0.6917,1.1502,60,293
0.2295,0.7705,0.4000,2.5119,0.7000,511.97,326.36,0.6916,0.9859,60,294
0.2546,0.7454,0.4000,2.5119,0.8000,497.11,292.22,0.6915,0.8626,60,295
0.2803,0.7197,0.4000,2.5119,0.9000,482.27,261.33,0.6916,0.7668,60,296
0.3041,0.6959,0.4000,2.5119,1,466.73,233.24,0.6913,0.6902,60,297
0.0829,0.9171,0.5000,2.5119,0.0100,600.26,644.5,0.6916,69.0244,60,298
0.1000,0.9000,0.5000,2.5119,0.1000,590.46,595.98,0.6916,6.9025,60,299
0.3949,0.6051,0,1,0.2000,413.07,577.4,1.7370,8.6858,60,3
0.4642,0.5358,0.2000,1,0.7000,371.46,424.96,1.7371,2.4744,60,30
0.1192,0.8808,0.5000,2.5119,0.2000,578.46,544.27,0.6916,3.4462,35,300
0.1406,0.8594,0.5000,2.5119,0.3000,565.96,495.4,0.6910,2.3006,60,301
0.1625,0.8375,0.5000,2.5119,0.4000,552.12,448.97,0.6916,1.7256,60,302
0.1864,0.8136,0.5000,2.5119,0.5000,538.18,405.84,0.6915,1.3784,19,303
0.2107,0.7893,0.5000,2.5119,0.6000,523.83,365.96,0.6912,1.1505,60,304
0.2350,0.7650,0.5000,2.5119,0.7000,508.71,328.9,0.6911,0.9861,60,305
0.2607,0.7393,0.5000,2.5119,0.8000,493.61,295.04,0.6916,0.8616,24,306
0.2858,0.7142,0.5000,2.5119,0.9000,478.47,264.32,0.6912,0.7654,17,307
0.3088,0.6912,0.5000,2.5119,1,463.32,236.63,0.6913,0.6890,16,308
0.0832,0.9168,0.6000,2.5119,0.0100,600.31,644.5,0.6912,69.0399,60,309
0.4773,0.5227,0.2000,1,0.8000,363.6,399.13,1.7371,2.1651,60,31
0.1007,0.8993,0.6000,2.5119,0.1000,589.58,596.02,0.6916,6.8954,35,310
0.1215,0.8785,0.6000,2.5119,0.2000,576.96,544.58,0.6914,3.4523,60,311
0.1440,0.8560,0.6000,2.5119,0.3000,563.61,495.87,0.6916,2.2984,20,312
0.1671,0.8329,0.6000,2.5119,0.4000,549.67,450.19,0.6912,1.7260,60,313
0.1912,0.8088,0.6000,2.5119,0.5000,535.13,407.45,0.6912,1.3809,60,314
0.2162,0.7838,0.6000,2.5119,0.6000,520.35,367.92,0.6913,1.1509,60,315
0.2411,0.7589,0.6000,2.5119,0.7000,505.21,331.4,0.6911,0.9861,60,316
0.2664,0.7336,0.6000,2.5119,0.8000,489.67,297.81,0.6914,0.8626,60,317
0.2921,0.7079,0.6000,2.5119,0.9000,474.62,267.68,0.6917,0.7671,60,318
0.3161,0.6839,0.6000,2.5119,1,459.61,240.38,0.6914,0.6903,60,319
0.4902,0.5098,0.2000,1,0.9000,355.86,374.76,1.7368,1.9246,60,32
0.0836,0.9164,0.7000,2.5119,0.0100,600.25,644.5,0.6911,69.0558,60,320
0.1021,0.8979,0.7000,2.5119,0.1000,588.68,596.12,0.6915,6.9055,60,321
0.1245,0.8755,0.7000,2.5119,0.2000,575.4,544.95,0.6914,3.4527,60,322
0.1480,0.8520,0.7000,2.5119,0.3000,561.16,496.51,0.6920,2.3017,60,323
0.1727,0.8273,0.7000,2.5119,0.4000,546.53,451.17,0.6924,1.7262,60,324
0.1973,0.8027,0.7000,2.5119,0.5000,531.5,408.84,0.6924,1.3813,60,325
0.2231,0.7769,0.7000,2.5119,0.6000,516.32,369.79,0.6927,1.1509,60,326
0.2481,0.7519,0.7000,2.5119,0.7000,501.21,334.16,0.6916,0.9863,60,327
0.2735,0.7265,0.7000,2.5119,0.8000,485.91,301.2,0.6913,0.8619,16,328
0.2989,0.7011,0.7000,2.5119,0.9000,470.69,271.41,0.6916,0.7673,60,329
0.5015,0.4985,0.2000,1,1,348.11,351.75,1.7374,1.7321,60,33
0.3228,0.6772,0.7000,2.5119,1,455.46,244.29,0.6918,0.6904,60,330
0.0831,0.9169,0.8000,2.5119,0.0100,599.94,644.5,0.6918,69.0731,60,331
0.1037,0.8963,0.8000,2.5119,0.1000,587.77,596.21,0.6916,6.9073,60,332
0.1274,0.8726,0.8000,2.5119,0.2000,573.54,545.25,0.6916,3.4504,20,333
0.1521,0.8479,0.8000,2.5119,0.3000,558.74,497.33,0.6916,2.3004,28,334
0.1775,0.8225,0.8000,2.5119,0.4000,543.49,452.46,0.6919,1.7253,33,335
0.2027,0.7973,0.8000,2.5119,0.5000,528.13,410.96,0.6911,1.3816,60,336
0.2293,0.7707,0.8000,2.5119,0.6000,512.6,372.42,0.6917,1.1513,60,337
0.2550,0.7450,0.8000,2.5119,0.7000,497.01,337.02,0.6913,0.9855,16,338
0.2808,0.7192,0.8000,2.5119,0.8000,481.6,304.88,0.6914,0.8634,60,339
0.3693,0.6307,0.3000,1,0.0100,428.36,646.22,1.7372,173.2621,60,34
0.3061,0.6939,0.8000,2.5119,0.9000,465.93,275.1,0.6917,0.7674,60,340
0.3297,0.6703,0.8000,2.5119,1,451.32,248.62,0.6910,0.6896,15,341
0.0835,0.9165,0.9000,2.5119,0.0100,599.88,644.5,0.6916,69.0880,60,342
0.1064,0.8936,0.9000,2.5119,0.1000,586.83,596.34,0.6920,6.9088,60,343
